Gene = TFB2M
Position 2277: 3.191790058245164e-05
Position 1757: 2.9787012683019905e-05
Position 1717: 2.617870775572323e-05
Position 1052: 2.6094708870921155e-05
Position 2369: 2.392171502714147e-05
Position 1413: 2.3857238188593403e-05
Position 2253: 2.2340191508961663e-05
Position 622: 1.984093183052772e-05
Position 10755: 1.688950769448866e-05
Position 1562: 1.3676966060548055e-05
Position 1840: 1.1973912424958783e-05
Position 1481: 1.1063115261259054e-05
Position 1418: 9.667300458034828e-06
Position 1560: 8.72606561741727e-06
Position 10213: 8.191235611002037e-06
Position 10779: 8.158223382454695e-06
Position 781: 7.947448588270563e-06
Position 287: 7.166680710825507e-06
Position 578: 6.9487177233665926e-06
Position 1166: 6.455223776315146e-06
Position 914: 6.2684945538113045e-06
Position 1212: 4.672000261724929e-06
Position 2632: 4.00047613479973e-06
Position 1534: 3.0468480303019987e-06
Position 1427: 2.9999164040673354e-06
Position 198: 2.991010054041027e-06
Position 2084: 2.977122439078126e-06
Position 3776: 2.666730836072624e-06
Position 273: 2.6627827878503047e-06
Position 4109: 2.5487067349800657e-06
Position 1335: 2.4294564384411444e-06
Position 994: 2.2641675099508754e-06
Position 1990: 2.07108633533235e-06
Position 1530: 1.930092365934568e-06
Position 805: 1.907728714341063e-06
Position 894: 1.8317181019141373e-06
Position 2191: 1.825476795801127e-06
Position 3861: 1.8015299954171537e-06
Position 140: 1.6808180653308346e-06
Position 713: 1.5194512879961283e-06
Position 5661: 1.507042509121268e-06
Position 421: 1.4898474776188394e-06
Position 4974: 1.375323354387175e-06
Position 1054: 1.3661934696577485e-06
Position 1176: 1.3639357343498932e-06
Position 3932: 1.3064164897259914e-06
Position 757: 1.2844498951794884e-06
Position 3131: 1.1572943084264851e-06
Position 1268: 1.0658038392690446e-06
Position 2747: 1.0652961909829486e-06
Position 3098: 8.954203461532121e-07
Position 463: 8.92369745021534e-07
Position 1250: 8.774794145082557e-07
Position 4324: 8.054734368455949e-07
Position 466: 5.620736668694524e-07
Position 401: 5.57747809761414e-07
Position 223: 5.168013026184115e-07
Position 4244: 5.114933828415713e-07
Position 301: 4.929621035927922e-07
Position 383: 4.906043769148601e-07
Position 1333: 4.687293238582985e-07
Position 2125: 4.412836883877083e-07
Position 2722: 3.774632599905263e-07
Position 2557: 3.3195022789600223e-07
Position 143: 3.1369864908703066e-07
Position 98: 2.6201546703987734e-07
Position 3400: 2.2943831195189082e-07
Position 374: 2.2531961644137925e-07
Position 4589: 2.0360519875342774e-07
Position 388: 1.9332495205589248e-07
Position 1978: 1.9019624796548456e-07
Position 2884: 1.8513153623981396e-07
Position 4169: 1.797310253120492e-07
Position 1934: 1.4186991778574236e-07
Position 2966: 1.1487847053036444e-07
Position 3196: 1.083139072149448e-07
Position 6708: 1.0758671825695878e-07
Position 5995: 1.0077316914042327e-07
Position 2887: 2.940765382125248e-08
Position 2938: 2.29116107460426e-08
Position 2798: 1.566409506852414e-08
Position 2072: 1.5217800692548498e-08
Position 2233: 1.4714656205441117e-08
Position 1950: 9.609062920406571e-09
Position 695: 8.479530898350433e-09
Position 922: 8.314238760260456e-09
Position 868: 7.310260910367116e-09
Position 488: 6.6217674486305735e-09
Position 725: 6.310834274107002e-09
Position 370: 6.245285334945875e-09
Position 152: 4.9865156366763146e-09
Position 991: 3.5965060443266093e-09
Position 1842: 7.5496976694557e-10
Position 393: 2.916316607059493e-10
Position 177: 2.844041984197038e-10
Position 2039: 1.433196688860431e-10
Position 651: 1.2923364820851276e-10
Position 165: 1.1252141639546635e-10
Position 182: 1.106286982498353e-10
Position 1150: 9.997686499810382e-11
Position 431: 1.3522603301612381e-11
Position 175: 9.581215595006032e-12
Position 952: 1.8451978760812477e-12
Position 870: 1.790506500255085e-12
Position 947: 5.355470008861264e-13
Position 498: 3.632166488414708e-13
Position 646: 1.8032731705147455e-13
Position 737: 1.4309420407839228e-13
Position 508: 5.742566706227509e-16
Position 503: 2.1711159977846722e-16
