Gene = MSL2
Position 1818: 0.00010914648453042483
Position 960: 9.668516459409187e-05
Position 1425: 9.175087124454407e-05
Position 522: 8.852748209561449e-05
Position 1689: 8.152976580466056e-05
Position 556: 6.928462714705915e-05
Position 468: 4.846559373428242e-05
Position 598: 4.446147349600491e-05
Position 948: 4.145188724671116e-05
Position 1002: 3.2583660716796524e-05
Position 1137: 2.6556555597410643e-05
Position 716: 2.5633986052917185e-05
Position 382: 2.5336956346468142e-05
Position 868: 2.525298700198686e-05
Position 724: 2.4542655851645487e-05
Position 742: 2.4217571747918912e-05
Position 143: 2.345190483447167e-05
Position 361: 1.9589062904559252e-05
Position 726: 1.7325828694766113e-05
Position 1438: 1.2657012278853855e-05
Position 425: 1.2519337762876002e-05
Position 116: 1.1509022914578586e-05
Position 813: 1.0891936807478584e-05
Position 679: 8.826272327370525e-06
Position 861: 8.29486365549064e-06
Position 2615: 5.554473080146689e-06
Position 852: 4.365230647190315e-06
Position 781: 3.4566630847075065e-06
Position 866: 2.999811665888366e-06
Position 605: 2.8122004348338692e-06
Position 1271: 2.7682620357604377e-06
Position 718: 1.5882225722806843e-06
Position 892: 9.82583874634131e-07
Position 169: 8.596515767196196e-07
Position 293: 5.490774543145404e-07
Position 465: 5.442513302031874e-07
Position 230: 3.948598554758083e-07
Position 567: 2.8295005874564355e-07
Position 642: 1.2733170045167898e-07
Position 932: 9.266725855596058e-08
Position 1213: 5.4402857985418866e-08
Position 103: 1.9677070240412343e-08
Position 1088: 4.502713983403741e-09
Position 218: 2.9675049293635724e-09
Position 183: 8.425320387785853e-10
Position 659: 1.6516134708276442e-10
Position 453: 1.0951777256403933e-10
Position 221: 4.666346485509434e-12
Position 910: 1.5415808434755064e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 3816: 0.7557093479631066
Position 1048: 0.5130865092748976
Position 14701: 0.2641910464905071
Position 13934: 0.2625313385850379
Position 1338: 0.24284108580410688
Position 1926: 0.2035795215274802
Position 1840: 0.1303380696104861
Position 1369: 0.12647307232021807
Position 992: 0.11834519084084369
Position 2743: 0.09733907048527801
Position 7127: 0.08563108424626299
Position 6127: 0.08260769319688108
Position 2367: 0.07820161341185965
Position 7147: 0.054255903959528944
Position 1902: 0.0386844578738821
Position 6554: 0.03817781765923854
Position 12022: 0.03778856471456385
Position 2775: 0.03511690613979325
Position 8179: 0.03005041338203842
Position 1837: 0.02707539085125221
Position 7416: 0.02200288628755837
Position 11246: 0.020871796596627124
Position 13400: 0.01758073831132962
Position 3313: 0.016772002251910806
Position 3364: 0.016120440291715443
Position 6574: 0.015113799282199292
Position 13133: 0.014887288636272896
Position 9947: 0.012654206675246525
Position 10546: 0.01096950226438689
Position 12211: 0.010143292541837205
Position 1009: 0.008738236223287404
Position 11157: 0.008048848463030063
Position 1868: 0.007806607277897068
Position 7123: 0.00677716212105535
Position 2070: 0.00668763534214028
Position 4080: 0.006180251516386015
Position 3790: 0.006165745059605505
Position 1787: 0.006102984409822705
Position 679: 0.0059646997979006374
Position 13198: 0.005340634165979643
Position 13157: 0.005216117119911124
Position 1912: 0.005005964637565767
Position 14697: 0.00474876810989097
Position 1083: 0.0046566856871992236
Position 4546: 0.00461708326213913
Position 3743: 0.0044930234379167
Position 2054: 0.004425628911861728
Position 2909: 0.004240434929352426
Position 5848: 0.004010295640044372
Position 1052: 0.004008089955056578
Position 4008: 0.0038410517698473684
Position 6741: 0.0035305535153644426
Position 9999: 0.0034661453288752316
Position 974: 0.0031616628372479988
Position 709: 0.002960171445826112
Position 5772: 0.002870850248642461
Position 9521: 0.0028608405327526605
Position 6290: 0.002827673650845093
Position 6287: 0.0027540497710391953
Position 773: 0.0027024615296284303
Position 4100: 0.002688294382253081
Position 1765: 0.0025947065393869366
Position 9588: 0.0023190125122260975
Position 8635: 0.002276634491329792
Position 4051: 0.002211825576298229
Position 6791: 0.002207933010945733
Position 2646: 0.0021805654150477837
Position 8975: 0.002026861532171026
Position 9158: 0.002020904401571615
Position 1408: 0.0019465750386640534
Position 7920: 0.0019435525258447719
Position 4381: 0.00191536231409606
Position 2116: 0.001878368414162325
Position 4623: 0.0018261439342603784
Position 10892: 0.001824162072278274
Position 3138: 0.0017058557144536044
Position 8916: 0.0016446958031777468
Position 781: 0.0015376731455841559
Position 5093: 0.0013856098498044572
Position 4968: 0.0013124765325206206
Position 6149: 0.0013038920055135489
Position 5306: 0.001253147038371715
Position 573: 0.0012192845829131767
Position 2426: 0.0010821290741238815
Position 5198: 0.001059323742700837
Position 1344: 0.0010335125649805531
Position 920: 0.0010151956684758185
Position 1791: 0.001001364788418609
Position 3868: 0.0009936108807996748
Position 852: 0.0009066358989481461
Position 6550: 0.0008711080228580642
Position 9366: 0.0008531549096087868
Position 1577: 0.0008160427007968577
Position 3385: 0.0006876669102168837
Position 2843: 0.0006613716906885054
Position 1232: 0.0005923673782876598
Position 2983: 0.000573710433510809
Position 1701: 0.0005662683100227839
Position 3345: 0.0005603520862718796
Position 4918: 0.0005524849192791327
Position 1880: 0.00054598596613723
Position 1807: 0.0005067313511965703
Position 1605: 0.000496082824310325
Position 5463: 0.00047963537980349433
Position 4637: 0.0004534542762963409
Position 8203: 0.0004395479522157217
Position 2758: 0.00043277521746311337
Position 2248: 0.0004275142580517344
Position 724: 0.0004018658327035246
Position 1722: 0.00037065032836242735
Position 2150: 0.0003346316436411507
Position 6050: 0.0003250964986422572
Position 4405: 0.0003095390819562164
Position 7439: 0.00029489218828495983
Position 4865: 0.00029145356415317806
Position 2956: 0.00028750287070763146
Position 2167: 0.00027417478994008
Position 5594: 0.00027176713515634707
Position 1311: 0.0002694368639944388
Position 8786: 0.0002693734448278587
Position 5489: 0.0002618861016587949
Position 5328: 0.00026174879564807327
Position 4811: 0.00025533682303532993
Position 1846: 0.00023642772822135574
Position 338: 0.00023203119274049086
Position 5063: 0.00021175127656988932
Position 1026: 0.00020158006302659678
Position 1323: 0.00018538069326018314
Position 1621: 0.00018412792044089258
Position 1559: 0.0001616680933896454
Position 1817: 0.00015128311147231575
Position 3963: 0.00013899863075939715
Position 1581: 0.00013344423363248058
Position 1143: 0.00011778401793170561
Position 4312: 8.660129946710246e-05
Position 1056: 8.565142835181974e-05
Position 802: 7.62126119955203e-05
Position 6065: 7.474767937102307e-05
Position 1522: 7.138144744736422e-05
Position 3112: 6.46534268491597e-05
Position 810: 5.632609195045757e-05
Position 932: 4.752054048957956e-05
Position 2706: 4.623246780083192e-05
Position 2679: 4.608371255059394e-05
Position 3008: 3.922652524727708e-05
Position 830: 3.58834651460477e-05
Position 1204: 3.46691971418588e-05
Position 2298: 3.1543033601223217e-05
Position 1705: 2.817271661300127e-05
Position 1448: 2.317442477702944e-05
Position 2291: 2.272944723914042e-05
Position 3711: 2.1581448054185237e-05
Position 1956: 1.2253445287530523e-05
Position 1935: 1.0947552522471623e-05
Position 1719: 8.06487360387629e-06
Position 2519: 5.828422156071332e-06
Position 412: 5.183112905988205e-06
Position 1988: 4.989481187258324e-06
Position 1412: 4.9389026957361085e-06
Position 2604: 3.839019858649551e-06
Position 522: 3.0875061554787634e-06
Position 1058: 2.355825577127455e-06
Position 376: 2.165203668340675e-06
Position 437: 1.9328285260304804e-06
Position 445: 1.5277430934342509e-06
Position 1984: 1.4883245285605652e-06
Position 1166: 1.4651103984770352e-06
Position 370: 1.461591178375168e-06
Position 1153: 1.4298145669173006e-06
Position 1438: 1.2935933067794758e-06
Position 1511: 1.1869531699002436e-06
Position 879: 1.0924343583925661e-06
Position 528: 1.0917082143700401e-06
Position 2072: 1.0414085019931984e-06
Position 2573: 9.501752153953435e-07
Position 349: 8.169465384402815e-07
Position 822: 7.892437484264514e-07
Position 2078: 6.69578819534769e-07
Position 2490: 6.543711507708789e-07
Position 151: 4.514311083451367e-07
Position 546: 3.439105098365388e-07
Position 562: 2.986989112570592e-07
Position 128: 2.681592607246436e-07
Position 130: 8.192407871434877e-08
Position 387: 7.479157428817047e-08
Position 944: 6.427980106833025e-08
Position 400: 5.3495041496151574e-08
Position 194: 4.1355981833756295e-08
Position 352: 3.5237855840375815e-08
Position 96: 2.7130083162297818e-08
Position 90: 2.0354443868377228e-08
Position 92: 9.989804752299895e-09
Position 306: 5.236335757706694e-09
Position 536: 3.982377493005434e-09
Position 1421: 2.3416726491683554e-09
Position 425: 1.802258017893701e-10
Position 382: 1.7255646006503841e-10
Position 103: 1.4741159601361503e-10
Position 291: 4.274822018273385e-17
Position 418: 1.0569415090573837e-17
Position 265: 4.3334155764520114e-18
Position 204: 2.4978286164827647e-18
Position 280: 1.086851914561496e-18
Position 269: 5.684227683561378e-19
Position 288: 3.7201742601529395e-20
Position 271: 3.6555371514129934e-22
