Gene = AMT
Position 847: 0.013515619476227224
Position 3386: 0.013474070152410866
Position 1127: 0.012760924451379267
Position 3364: 0.01248409216911934
Position 484: 0.011154249928261877
Position 191: 0.007923348254293573
Position 703: 0.007541642059180408
Position 3617: 0.007173961592562675
Position 4978: 0.007095081906684376
Position 5395: 0.006951423729016088
Position 3867: 0.005795642601973105
Position 466: 0.005096593714763239
Position 2385: 0.0031180060469159668
Position 3167: 0.0029895632790323716
Position 3430: 0.0026687283354539667
Position 4735: 0.002564412079582371
Position 1048: 0.0023756334710473954
Position 3476: 0.002120132959965706
Position 1924: 0.0020059461331558993
Position 2893: 0.0019723475787408336
Position 649: 0.001761887149139081
Position 3659: 0.0017320789228301879
Position 2305: 0.0017008142961084432
Position 997: 0.0016563795626197521
Position 984: 0.0015853945522532596
Position 939: 0.0015417345013824153
Position 5609: 0.0012913520531561693
Position 1186: 0.0012557638110752758
Position 1103: 0.0011923279161793997
Position 3373: 0.0011648561137478446
Position 5341: 0.001072317323408028
Position 2610: 0.0010386974256659865
Position 2654: 0.0009598769981517596
Position 1839: 0.0009477901799553895
Position 2437: 0.0009398496933635023
Position 5651: 0.0008945622375218067
Position 4835: 0.0008868187807086575
Position 448: 0.0008267809486213574
Position 3201: 0.0007921494875023718
Position 793: 0.0007752044738394755
Position 4486: 0.0007207316378009771
Position 973: 0.0007018235357554736
Position 225: 0.0006980446764825593
Position 3641: 0.0005849570174463635
Position 382: 0.000576512474391805
Position 3566: 0.0005611969271075959
Position 1884: 0.0005128172624392098
Position 4306: 0.00044782322620622484
Position 1916: 0.00044545072401761036
Position 5262: 0.00043777357364286934
Position 259: 0.00043588342389360075
Position 613: 0.0004238413856041633
Position 1124: 0.00041816838110037707
Position 3943: 0.00039828132545003346
Position 2821: 0.0003975874809674987
Position 1858: 0.0003952970596623753
Position 1552: 0.0003854259662385963
Position 296: 0.000376205029597775
Position 2339: 0.00035366937195026397
Position 2593: 0.00034996896099265924
Position 571: 0.0003397883252385127
Position 211: 0.00032676389269481004
Position 4439: 0.00031905698891980094
Position 471: 0.0003172240208641472
Position 3982: 0.00031132200950361344
Position 5847: 0.0003088173290279211
Position 3626: 0.00030751248529532863
Position 3876: 0.0002928829884050296
Position 2801: 0.00028377200079553893
Position 1782: 0.0002684375344826135
Position 3105: 0.0002647975085017668
Position 566: 0.00023388737411878592
Position 2017: 0.00022517260814719319
Position 2482: 0.00021785999122853495
Position 5880: 0.00021579224722324434
Position 2010: 0.00020728968715620944
Position 2804: 0.00020220379854298624
Position 955: 0.00018826685912570106
Position 392: 0.00018458576807361434
Position 5785: 0.00016882133147509698
Position 746: 0.0001664518465237663
Position 1898: 0.00015207883958440261
Position 2330: 0.00013829333847158458
Position 3110: 0.00011920447292874223
Position 2542: 0.0001045341237305295
Position 4323: 0.00010141220978484054
Position 2453: 0.00010082544102523545
Position 4784: 9.528989689368245e-05
Position 5306: 9.296731516532395e-05
Position 558: 9.1828117810998e-05
Position 683: 9.127839306471625e-05
Position 207: 6.679137157633135e-05
Position 5047: 6.408961561769859e-05
Position 751: 6.293856337718746e-05
Position 3710: 6.0076841346927435e-05
Position 159: 5.979589191890312e-05
Position 1461: 5.641244670746034e-05
Position 3126: 5.2945644299852323e-05
Position 1160: 4.424207844010904e-05
Position 3290: 4.327387127814818e-05
Position 434: 4.054098707833482e-05
Position 582: 3.832249450027807e-05
Position 1197: 3.264459831657246e-05
Position 2444: 3.2172966743403574e-05
Position 2970: 3.174504166679758e-05
Position 2901: 3.0079157007445454e-05
Position 2050: 2.364186494674918e-05
Position 1244: 2.2570123677974894e-05
Position 2207: 2.1209618192835233e-05
Position 5110: 1.9441094254234306e-05
Position 350: 1.8534579795595092e-05
Position 1976: 1.8138799795370707e-05
Position 2939: 1.764218679507866e-05
Position 763: 1.727552570279348e-05
Position 962: 1.615828355690292e-05
Position 3215: 1.5403232327723064e-05
Position 2101: 1.5081272079510198e-05
Position 1016: 1.438690765070657e-05
Position 227: 1.3185490439464974e-05
Position 1982: 1.0215780866066184e-05
Position 2037: 9.943045571312499e-06
Position 808: 9.141085184871312e-06
Position 760: 7.892996139445209e-06
Position 209: 6.1031934677825996e-06
Position 1866: 5.782322711198491e-06
Position 2091: 5.510978236608691e-06
Position 2771: 5.077483109024879e-06
Position 2129: 4.1278823775295555e-06
Position 419: 4.032215176863586e-06
Position 1711: 3.385386586405828e-06
Position 1822: 2.6822375245175084e-06
Position 999: 2.5020587189642963e-06
Position 1107: 1.6277160132659227e-06
Position 2525: 1.539059993688896e-06
Position 1210: 1.227141556539006e-06
Position 401: 1.097179768289708e-06
Position 2764: 9.452151967752458e-07
Position 222: 6.080025574481932e-07
Position 769: 5.377612273907106e-07
Position 765: 5.240752926752003e-07
Position 403: 2.4480976541754746e-07
Position 1412: 2.2411496274589265e-07
Position 88: 1.5295536837323164e-07
Position 1430: 8.446443357524141e-08
Position 1334: 7.972504282722437e-08
Position 308: 7.80060492849154e-08
Position 1382: 6.538283622374848e-08
Position 1011: 5.3096880883514964e-08
Position 658: 4.064573653023729e-08
Position 77: 4.003496351466585e-08
Position 310: 3.6679209269097647e-08
Position 429: 2.522934895461637e-08
Position 1872: 9.96170706664775e-09
Position 1066: 5.216111978489871e-09
Position 90: 3.4013283144770965e-09
Position 771: 2.7806356230016816e-09
Position 1057: 1.7635097863101197e-09
Position 94: 1.606379049281525e-09
Position 1226: 6.457785817987821e-10
Position 319: 4.3392613877663683e-10
Position 1340: 4.030450008850357e-10
Position 109: 3.4876995231202364e-10
Position 101: 1.196214777324846e-10
Position 103: 1.317192590532313e-11
