Gene = LSMEM1
Position 2560: 0.14124220240402807
Position 3958: 0.13071971725664366
Position 2343: 0.12845112217878457
Position 7373: 0.08418897430213108
Position 3945: 0.06621826948187488
Position 3981: 0.0582866365232974
Position 6983: 0.05560202529599357
Position 6510: 0.050497088027302524
Position 4883: 0.046285694720566165
Position 6934: 0.04530899089095056
Position 1112: 0.03690746127906177
Position 2275: 0.028027049373915425
Position 6274: 0.02699225967954006
Position 7343: 0.026892711669052854
Position 4005: 0.026215787894476313
Position 6288: 0.019747442156873758
Position 6551: 0.015124660185852512
Position 8692: 0.014301693399470905
Position 8373: 0.013633803022787825
Position 2640: 0.011841399777580435
Position 6250: 0.010827146124421852
Position 7768: 0.010810833080678246
Position 3869: 0.010667801702383295
Position 593: 0.009660240963744878
Position 4830: 0.009593527322682852
Position 2621: 0.009433693782860061
Position 2407: 0.007315513739823527
Position 7402: 0.006664702002756646
Position 3488: 0.00653212917933686
Position 4268: 0.00556851396194228
Position 4798: 0.005452617142735906
Position 209: 0.004755596610019946
Position 5619: 0.004210722122362124
Position 6598: 0.003405225109608962
Position 873: 0.0029887711958558015
Position 1318: 0.002944707008721772
Position 2375: 0.002882048287710966
Position 6532: 0.0027130165226814064
Position 7790: 0.0022212664924003466
Position 8556: 0.0021706037116496955
Position 6624: 0.0021251247806035587
Position 2437: 0.0019771610332230457
Position 7086: 0.001970267331297337
Position 6813: 0.0017649427707104438
Position 2580: 0.0017599571598084943
Position 7346: 0.0015864792569313727
Position 2217: 0.0014598008460391515
Position 5164: 0.0014218270974926564
Position 343: 0.0013241623362539652
Position 7838: 0.0012725022900785766
Position 7238: 0.001161930854695349
Position 8907: 0.001144688989996209
Position 7979: 0.0010307136759806577
Position 244: 0.0010186094582380646
Position 5578: 0.0010143504353978072
Position 6330: 0.0009890774763009274
Position 956: 0.000972856000954334
Position 8441: 0.0009367527254277957
Position 2701: 0.0009194790667195202
Position 3312: 0.0008917811444691832
Position 4650: 0.0008901355775093004
Position 833: 0.0008494168777277566
Position 2616: 0.0008221358246137174
Position 3907: 0.0008016001375512733
Position 1093: 0.0007741160872551932
Position 4769: 0.0007300216616269055
Position 4408: 0.0006637918201648968
Position 8113: 0.0005901901248500169
Position 8216: 0.0005870776797855493
Position 4448: 0.0005829827659227177
Position 3352: 0.0005762372171573619
Position 2650: 0.0005495022421020738
Position 6075: 0.0005231411867775315
Position 6719: 0.0005145180256807736
Position 9242: 0.000514134589402914
Position 5086: 0.0005136753100262252
Position 1951: 0.00048071100350073105
Position 8993: 0.00046128476726556706
Position 750: 0.0004533822380505865
Position 706: 0.00043759148712491195
Position 5440: 0.0004172079968212498
Position 5285: 0.00039274540352150734
Position 2109: 0.0003845846396107162
Position 2772: 0.0003774918435158125
Position 3533: 0.0003728868272094381
Position 789: 0.00036051293651729455
Position 6443: 0.00034088226744710155
Position 5121: 0.0003125654414041056
Position 3155: 0.0002751837503046857
Position 985: 0.0002613793109212234
Position 306: 0.0002504626235536576
Position 8842: 0.00024060458330133795
Position 813: 0.00023413133763087817
Position 6327: 0.0002218420629908791
Position 3315: 0.0002196779536186694
Position 3070: 0.00021952146503379
Position 7220: 0.0001907931197592853
Position 913: 0.00018453234415620584
Position 473: 0.00017658275083358397
Position 7669: 0.0001730563239470756
Position 2643: 0.00017247415079847732
Position 4009: 0.00012964444221371605
Position 8071: 0.00012085743438660634
Position 1182: 0.00012064270973172891
Position 4839: 0.00011638834985835021
Position 1392: 0.00010664910486667738
Position 1939: 0.00010195081921353461
Position 3372: 9.650451789072324e-05
Position 6392: 8.960792307020092e-05
Position 2989: 8.833634065536153e-05
Position 910: 8.270821070917264e-05
Position 1524: 7.840809535625703e-05
Position 1210: 6.451561610431805e-05
Position 2061: 5.968875173312701e-05
Position 4464: 4.646884572184464e-05
Position 4356: 4.321634047498263e-05
Position 638: 3.899238717416956e-05
Position 214: 3.824242731443412e-05
Position 604: 3.812355414624495e-05
Position 1860: 3.5817402123674426e-05
Position 879: 3.427805368356886e-05
Position 1289: 3.258101975014607e-05
Position 3119: 2.8019123137767405e-05
Position 4965: 2.780440642207545e-05
Position 3514: 2.3090105530945542e-05
Position 2534: 2.2541876755204065e-05
Position 4069: 2.245553415633204e-05
Position 1884: 2.236665936004986e-05
Position 1243: 2.17743789873719e-05
Position 1213: 2.0725906732202517e-05
Position 2027: 2.0557053588348135e-05
Position 1342: 2.013533950201968e-05
Position 819: 1.991128291598644e-05
Position 4624: 1.6611322055447835e-05
Position 1373: 1.592843315309935e-05
Position 999: 1.491004181386576e-05
Position 1555: 1.3785608637036475e-05
Position 2138: 1.349471811153949e-05
Position 476: 1.3212005199560993e-05
Position 2894: 1.0437813958447225e-05
Position 2713: 1.0227705851491077e-05
Position 2142: 9.609305843137073e-06
Position 2356: 9.387168530748883e-06
Position 6365: 8.72093147773292e-06
Position 3176: 8.546708714420421e-06
Position 666: 8.322438738633107e-06
Position 2084: 7.952135708762561e-06
Position 961: 6.791933586962783e-06
Position 2668: 5.802138318271553e-06
Position 1982: 5.687494844902054e-06
Position 1996: 5.539649467889153e-06
Position 1410: 5.340037267753018e-06
Position 926: 4.439735649642479e-06
Position 1017: 3.974311409102482e-06
Position 259: 3.6831582751856515e-06
Position 1423: 3.5510638613541647e-06
Position 346: 3.4411919795193087e-06
Position 1376: 3.202691246091177e-06
Position 1075: 3.086443703912612e-06
Position 362: 3.0578782179948043e-06
Position 1042: 2.9220025513316123e-06
Position 366: 2.69691966583574e-06
Position 409: 2.6453523197672226e-06
Position 1162: 2.6006626332185894e-06
Position 928: 2.3692173548730544e-06
Position 1128: 2.362274004003232e-06
Position 2348: 2.0871453826143475e-06
Position 427: 1.766833334651797e-06
Position 263: 1.6083541397370867e-06
Position 1035: 1.3916245759253086e-06
Position 314: 1.2221726124729011e-06
Position 2439: 5.691059163242156e-07
Position 640: 1.8079345853949918e-07
Position 77: 1.231489794905693e-07
Position 498: 7.936914940181186e-08
Position 1066: 7.020773343076033e-08
Position 1056: 6.380499909412107e-08
Position 525: 5.894303291203882e-08
Position 220: 3.13802365349844e-08
Position 2716: 1.1068124226335436e-08
Position 2682: 1.0848919819561451e-08
Position 545: 9.758072391982604e-09
Position 393: 8.828470455308592e-09
Position 1052: 6.1896228671915015e-09
Position 1137: 3.821017964272769e-09
Position 554: 3.243960832180628e-09
Position 398: 2.28498333164673e-09
Position 90: 1.8728630310229393e-09
Position 120: 1.7630725071027689e-09
Position 116: 1.427556870217304e-09
Position 100: 1.4080181127922318e-09
Position 482: 2.0580862635206682e-10
Position 372: 1.9732227683803252e-10
Position 159: 4.598365052380254e-11
Position 175: 3.917856148762761e-11
Position 1435: 2.737881270856319e-11
Position 107: 1.8796851103883623e-11
Position 384: 8.169635083457892e-12
Position 80: 2.056805970221258e-12
Position 376: 1.7339154612655779e-12
Position 139: 7.269864005348052e-13
Position 374: 5.661290711350906e-13
Position 125: 4.564013435893249e-14
