Gene = P3H2
Position 642: 1.769765467122992e-06
Position 606: 1.379101635384767e-06
Position 2055: 1.1700694618594933e-06
Position 796: 1.0077764289032382e-06
Position 867: 9.322871874718901e-07
Position 536: 8.638517961613133e-07
Position 798: 8.003320164553329e-07
Position 173: 6.716242506653439e-07
Position 916: 6.381593731323546e-07
Position 2721: 4.910164133453311e-07
Position 2856: 3.369189252127176e-07
Position 1078: 1.2746656450122658e-07
Position 768: 1.2289761476330514e-07
Position 1397: 1.2018660799973369e-08
Position 1436: 3.181936394239393e-09
Position 1339: 2.5094968098272356e-09
Position 553: 3.242899881638908e-10
Position 1151: 1.5877741514051985e-20

Sorted 3' Splice Sites (High to Low Probability):
Position 12203: 0.9638855917819832
Position 16526: 0.951467729482963
Position 24102: 0.8585323500445358
Position 27254: 0.7617081809840096
Position 562: 0.5923340944010772
Position 14094: 0.5537675645744414
Position 887: 0.4259407911138552
Position 35993: 0.394849788078539
Position 4222: 0.38128835297938996
Position 2466: 0.30535023012942725
Position 1129: 0.23760326616688557
Position 26119: 0.1417640890930053
Position 27471: 0.12762542418420503
Position 21649: 0.11150648195643294
Position 18417: 0.10829600817572446
Position 3876: 0.10019028326958247
Position 14841: 0.09912244529057922
Position 7302: 0.09791771786228495
Position 8199: 0.09604729432251552
Position 9437: 0.07254131287296448
Position 32582: 0.06868280565190946
Position 23647: 0.06408640839424697
Position 13522: 0.061711958583374645
Position 14403: 0.05849845401738495
Position 14218: 0.055676626320572895
Position 610: 0.05405305536146678
Position 27526: 0.05310801144811355
Position 346: 0.05264809635109975
Position 18270: 0.049782964502907284
Position 18445: 0.049199136322719564
Position 23480: 0.04321789454703848
Position 1109: 0.0409391879459993
Position 16507: 0.04088354639180367
Position 8072: 0.03415930557742439
Position 27152: 0.032757936005465026
Position 18598: 0.029582462235040723
Position 35807: 0.02632724416119028
Position 27319: 0.02554444097357442
Position 28655: 0.021217126595050376
Position 18579: 0.02080243055877877
Position 30618: 0.019847560958685742
Position 28632: 0.01892470445200053
Position 31668: 0.01870382501549755
Position 4149: 0.017354832088647538
Position 23502: 0.016762241375405388
Position 2577: 0.016475266450818392
Position 14822: 0.013688990817416629
Position 804: 0.012526640109294518
Position 21073: 0.012101373453887907
Position 31123: 0.011792512652675748
Position 3971: 0.011547663484044832
Position 2436: 0.01140589782257443
Position 29137: 0.011209202441606295
Position 4312: 0.011030487526235618
Position 27645: 0.010155776434892462
Position 8290: 0.010090702158592405
Position 3180: 0.008948646748904861
Position 29105: 0.008569211757022778
Position 30599: 0.008416666262461459
Position 575: 0.008177222043798215
Position 24342: 0.00792429039654544
Position 29853: 0.007907151589394786
Position 768: 0.00776703447495817
Position 2769: 0.006823223656757002
Position 18623: 0.00640730606560264
Position 2563: 0.006216077813255008
Position 7394: 0.0062075451202130184
Position 29898: 0.005786454817028044
Position 323: 0.005518434321443276
Position 283: 0.005313827594244746
Position 29272: 0.004698705969268967
Position 635: 0.004552430454471124
Position 190: 0.004436862085084721
Position 16490: 0.0038073793175559326
Position 18291: 0.003575349383403636
Position 367: 0.0031192694610751026
Position 28527: 0.0030273040123546015
Position 4027: 0.002871474221088871
Position 1151: 0.002808875431949037
Position 7181: 0.0025725899032012817
Position 2973: 0.002518603573963559
Position 2870: 0.0024554461516016366
Position 4259: 0.002213845951289368
Position 30646: 0.002141260660841861
Position 3553: 0.002021091519319419
Position 817: 0.0016374689746688979
Position 26148: 0.0015235415028247538
Position 196: 0.0013149674075884658
Position 569: 0.0011855022441430749
Position 3615: 0.0010955830493119259
Position 3851: 0.0009971721073312818
Position 3701: 0.0009879487144465492
Position 2808: 0.0009130966279443887
Position 20722: 0.0008560264931063426
Position 22490: 0.000847285502928751
Position 1476: 0.0007563545879162533
Position 28410: 0.000736930854367815
Position 2662: 0.0007182040044823748
Position 2178: 0.0007147149117628022
Position 893: 0.0007045002684267608
Position 19195: 0.0006963439604997834
Position 1498: 0.0006450519741190814
Position 1851: 0.0006327225593786481
Position 24442: 0.0006324423838514982
Position 21330: 0.0006189025498323717
Position 2298: 0.0005451278926668068
Position 662: 0.0005246800348613219
Position 1616: 0.0005135660280868655
Position 17987: 0.0004918714166125444
Position 19222: 0.0004772591198509608
Position 889: 0.00045968941948808023
Position 640: 0.0004420888962180122
Position 7643: 0.0004414699519848821
Position 24571: 0.00042875628824667466
Position 1137: 0.00041964406809226874
Position 500: 0.0004060765106233735
Position 2054: 0.00040151757882658567
Position 625: 0.00037008448946926966
Position 2363: 0.0003669362756798283
Position 1386: 0.0003568586127079429
Position 3357: 0.0003440952094872666
Position 614: 0.00031228252684616575
Position 26314: 0.0003087198602325585
Position 1495: 0.00027537971566972375
Position 18721: 0.0002433635382258931
Position 909: 0.00024019221894502595
Position 1321: 0.00023656141276483535
Position 3041: 0.00021776414702854178
Position 2593: 0.00020780022097947968
Position 2000: 0.0002064929769408627
Position 25495: 0.00019211059396395823
Position 302: 0.00017973515602496008
Position 19753: 0.00017742886464865173
Position 18137: 0.0001709021802914813
Position 22554: 0.0001475474344432152
Position 17586: 0.00014501426263694776
Position 2082: 0.0001394135605241618
Position 17731: 0.00012740533281343892
Position 20361: 0.000127042088532262
Position 19102: 0.00012227705100395755
Position 867: 0.00011832996124159768
Position 2779: 0.0001082347623136335
Position 16787: 0.00010406315817096348
Position 17543: 0.00010193067391044947
Position 17829: 9.344319231308095e-05
Position 22525: 9.236394350520083e-05
Position 19071: 9.10557736272139e-05
Position 17998: 8.708898204157178e-05
Position 16871: 7.571529388630352e-05
Position 17271: 7.304926709337536e-05
Position 18939: 6.684391903498826e-05
Position 17344: 6.448615627316243e-05
Position 21257: 6.405865518959331e-05
Position 2003: 6.0920391912305505e-05
Position 19168: 5.792547424265488e-05
Position 16714: 4.6763491527544645e-05
Position 950: 4.665459387644793e-05
Position 19409: 4.424703596048957e-05
Position 13289: 3.787695845396425e-05
Position 18788: 3.62913062492948e-05
Position 2096: 3.356280648510073e-05
Position 2214: 3.3382671777417426e-05
Position 926: 3.2374431771650956e-05
Position 911: 3.0393767835211278e-05
Position 2131: 2.9654592960378374e-05
Position 19289: 2.447740974191383e-05
Position 1832: 2.3929570484981674e-05
Position 1417: 2.3342155074747115e-05
Position 3430: 1.822848452065513e-05
Position 1156: 1.2597446098992437e-05
Position 2029: 1.2213721823198465e-05
Position 18157: 1.1975998209333386e-05
Position 296: 1.1358012581189199e-05
Position 372: 8.716564058838851e-06
Position 2402: 8.56595059985082e-06
Position 17393: 8.0503848791242e-06
Position 402: 7.897372669899034e-06
Position 1214: 6.489568520012729e-06
Position 4890: 6.4001052156323845e-06
Position 1421: 6.349969014472935e-06
Position 13307: 5.941721824576896e-06
Position 415: 5.227163755648994e-06
Position 13845: 5.127480367761047e-06
Position 642: 4.058870631965617e-06
Position 13333: 3.7079070407755923e-06
Position 308: 2.9718689639915156e-06
Position 515: 2.7606869191405873e-06
Position 5644: 2.0269343780661008e-06
Position 736: 1.7640542960931448e-06
Position 13656: 1.477584670069746e-06
Position 2658: 9.523248390845688e-07
Position 384: 6.316987554947228e-07
Position 707: 4.3629341599800053e-07
Position 677: 2.699877995013152e-07
Position 5341: 2.2585467147333218e-07
Position 687: 2.0834970003442753e-07
Position 10603: 1.691953865767613e-07
Position 119: 1.260586132739218e-07
Position 206: 1.0741193263800895e-07
Position 380: 4.929024598327126e-08
Position 155: 4.785917553053567e-08
Position 939: 2.998540906622346e-08
Position 6127: 2.2813948247878675e-08
Position 1219: 2.0371358353089597e-08
Position 986: 1.2144870345008575e-08
Position 144: 1.04496012262932e-08
Position 114: 9.551340087414923e-09
Position 1365: 8.690171339898147e-09
Position 976: 8.626091646259575e-09
Position 964: 3.743908857598379e-09
Position 165: 2.2652127724442654e-09
Position 1323: 2.2475158849780196e-09
Position 1163: 1.3520538759455387e-09
Position 1272: 9.308115371415128e-10
Position 1226: 1.526502813871595e-10
Position 126: 1.084732211448523e-11
Position 1238: 2.3315084878913622e-12
Position 128: 1.0175066227560024e-12
