Gene = PPP6C
Position 39135: 8.989126229489161e-05
Position 631: 8.41373348558207e-05
Position 1808: 7.785755679557794e-05
Position 307: 6.739157929410501e-05
Position 934: 5.5841841825283e-05
Position 453: 4.943655666020782e-05
Position 697: 3.034661371499769e-05
Position 944: 2.9775998628290485e-05
Position 1295: 2.9510327290051008e-05
Position 751: 2.8105013476357352e-05
Position 38788: 2.5178690086646926e-05
Position 38251: 2.4125742637603312e-05
Position 358: 2.2779437811351446e-05
Position 1559: 2.1076459855588693e-05
Position 819: 1.95797797869685e-05
Position 671: 1.2317179481457637e-05
Position 275: 1.1644214219250112e-05
Position 498: 4.521965180883242e-06
Position 209: 3.5054747387682676e-06
Position 807: 3.182412756430793e-06
Position 823: 2.5346164701643177e-06
Position 792: 1.0372346810319172e-06
Position 319: 4.924000236733694e-07
Position 88: 3.7402133608047913e-07
Position 127: 2.468435552135685e-07
Position 75: 2.0834808504447836e-07
Position 403: 2.0243826493939658e-07
Position 4: 1.0455314987809298e-07
Position 269: 7.464221744133273e-08
Position 18: 4.668432634105966e-08
Position 144: 4.132727780309611e-08
Position 37775: 3.6582329572083576e-08
Position 264: 1.02468164645371e-08
Position 588: 1.1899176685694518e-09
Position 547: 6.607069987342913e-10
Position 579: 6.375223027820131e-10
Position 298: 5.607350187429329e-10
Position 348: 1.5268084625223456e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 18637: 0.9999999998801644
Position 35832: 0.9905777635971621
Position 36075: 0.857370843747952
Position 31435: 0.7801567772753212
Position 28874: 0.664009323925418
Position 37498: 0.35379482384540384
Position 9523: 0.2311322745528363
Position 9503: 0.19097435989679687
Position 742: 0.16287422530251894
Position 41160: 0.14157001767304603
Position 37501: 0.1313831913629598
Position 508: 0.11914993560572881
Position 41532: 0.09887286498630224
Position 39931: 0.09855265447492949
Position 42191: 0.08803908670795378
Position 896: 0.08667012575383648
Position 37299: 0.07652263746494639
Position 39896: 0.06957450696923125
Position 11425: 0.06620857846754326
Position 39669: 0.0594618515137496
Position 31498: 0.05613995742180843
Position 39051: 0.05535704703168893
Position 40720: 0.051794411101196834
Position 42968: 0.04978805561227874
Position 36208: 0.048290584168216195
Position 2247: 0.047529825443174016
Position 11474: 0.043982432395278395
Position 41614: 0.04366013560824811
Position 1928: 0.043432712063065475
Position 40898: 0.03748934184171148
Position 40053: 0.035546407438963624
Position 244: 0.034009710847103525
Position 15664: 0.029615854820358976
Position 41907: 0.02862528485583671
Position 40517: 0.02818393449003874
Position 765: 0.027888155453291645
Position 41203: 0.02785436326316912
Position 40320: 0.027540722483704927
Position 2039: 0.02211852078387212
Position 36082: 0.02206335585313724
Position 36165: 0.021700033982801785
Position 29308: 0.02060357830272891
Position 38722: 0.0187132934596726
Position 42684: 0.01778277851339203
Position 38826: 0.01714464033204158
Position 870: 0.01477483714448436
Position 8170: 0.012928055263349543
Position 41329: 0.012435266537157857
Position 40120: 0.01224967767668943
Position 9896: 0.012118192639781937
Position 41350: 0.011692437019771618
Position 4854: 0.01137779409632053
Position 4801: 0.01129774248941301
Position 36545: 0.010673696688850374
Position 8068: 0.01038885786382195
Position 38743: 0.008911576268022239
Position 35797: 0.00839299805845645
Position 24421: 0.008330369215215494
Position 38468: 0.008147810847358444
Position 37409: 0.008129452242958815
Position 40530: 0.007699516368668099
Position 39691: 0.006929471006732153
Position 36181: 0.006864613963668656
Position 531: 0.006569936006359238
Position 5268: 0.006521229307782205
Position 2119: 0.006410846927534267
Position 39167: 0.006305272807033747
Position 39541: 0.0062968123385404974
Position 39862: 0.006098815874081911
Position 40089: 0.006043370695831293
Position 5264: 0.005609159766012792
Position 36418: 0.005503413443357415
Position 37375: 0.005326711518888918
Position 37464: 0.005143178377871223
Position 40781: 0.004510311110885388
Position 42486: 0.00448071673734329
Position 441: 0.0038705502905919307
Position 38497: 0.003846862511978394
Position 36008: 0.0038059590361368824
Position 37752: 0.0034000317294517416
Position 41084: 0.0030694494500776207
Position 39517: 0.0028408190618345033
Position 38389: 0.002764156914333603
Position 36569: 0.002678823423606948
Position 409: 0.0026465975974053384
Position 41032: 0.002608687806685135
Position 38250: 0.0025578329806516305
Position 37657: 0.0024395815474704554
Position 40470: 0.002066500729820321
Position 42161: 0.0020616136291640493
Position 41758: 0.001877657375216966
Position 40447: 0.0018415764057013305
Position 42892: 0.0018399247702082472
Position 37478: 0.001778762979277895
Position 39643: 0.00175943064850594
Position 39980: 0.0017530958903754453
Position 37546: 0.0016593775581019068
Position 37232: 0.0016495091086756897
Position 38089: 0.001646580783135315
Position 37531: 0.0016394486479178602
Position 40095: 0.0015917071041452366
Position 40622: 0.001559153152922567
Position 37809: 0.001555344175602633
Position 40923: 0.0013803527348574482
Position 37321: 0.0013675093540384668
Position 4878: 0.001333774648838934
Position 562: 0.00124220764461735
Position 37533: 0.0011967765848223339
Position 1996: 0.0011462971456504322
Position 39098: 0.0011260019814318418
Position 450: 0.0011148253213217015
Position 35978: 0.0011004752630299377
Position 39619: 0.0010784831696195156
Position 1779: 0.0010594880580621822
Position 38414: 0.001047663313177058
Position 38234: 0.0010251520226622118
Position 36027: 0.0009206174199402802
Position 37972: 0.0008973795868938884
Position 298: 0.000894541879854791
Position 37873: 0.0008892986249187675
Position 1436: 0.0008856795212906357
Position 37205: 0.00085573873233802
Position 36622: 0.0008247784742421276
Position 36911: 0.0008240286661116387
Position 41987: 0.0007975673840003822
Position 37898: 0.0007436044226561248
Position 37015: 0.0006640957296636067
Position 39221: 0.0006484355815763476
Position 38209: 0.0006318334961219849
Position 38830: 0.0005865613460916346
Position 36989: 0.000572561964002735
Position 569: 0.0005635885581028971
Position 1598: 0.0005378208103908679
Position 36423: 0.0004857805291927546
Position 38565: 0.00042336791544362196
Position 2254: 0.00038019450032702345
Position 40417: 0.0003742548420419283
Position 2268: 0.00035205872013118817
Position 1601: 0.00033878656470294206
Position 36459: 0.00030703179204993777
Position 1196: 0.0002894674200784726
Position 264: 0.0002874643631800657
Position 899: 0.0002770205185024207
Position 39845: 0.0002655700119572481
Position 36090: 0.0002572318353897195
Position 373: 0.00023653268160511953
Position 638: 0.00022505262624449178
Position 596: 0.00022362642639041984
Position 38298: 0.00020950193973407876
Position 1061: 0.0002078382853473474
Position 23755: 0.0001804783372834321
Position 472: 0.00017494732772406704
Position 38532: 0.00015624339811425866
Position 36763: 0.00015197539028396784
Position 36273: 0.00013496927213771403
Position 1199: 0.00012900718966937945
Position 36217: 0.00010574948818400642
Position 1460: 9.365855740239916e-05
Position 36253: 7.199984748337795e-05
Position 459: 6.684303992604245e-05
Position 1678: 5.936323717673438e-05
Position 36358: 4.5838069568813496e-05
Position 1041: 4.360201584584703e-05
Position 37329: 4.030465239325461e-05
Position 629: 3.677261431712761e-05
Position 1623: 3.3286042552625295e-05
Position 1225: 2.876625459109563e-05
Position 514: 2.373574028483373e-05
Position 329: 2.342299107901252e-05
Position 1118: 2.1260565522755984e-05
Position 1944: 2.0851892550889908e-05
Position 469: 2.066241340340121e-05
Position 767: 2.0015272352992464e-05
Position 36551: 1.486886830366141e-05
Position 1135: 1.3654166150301411e-05
Position 2143: 1.3057825251653278e-05
Position 269: 1.0274927125524622e-05
Position 1534: 8.640010873310338e-06
Position 38215: 7.3386546077810244e-06
Position 599: 4.858518440625566e-06
Position 37247: 4.6574530778599974e-06
Position 38116: 4.6334889157656385e-06
Position 701: 4.185060880206792e-06
Position 797: 2.4563865336427066e-06
Position 922: 2.1098848018375976e-06
Position 657: 1.7470819228814666e-06
Position 651: 1.6864158047268396e-06
Position 519: 1.4883075642002554e-06
Position 1201: 1.3811028905508076e-06
Position 572: 1.1920602150082255e-06
Position 37551: 5.301454349781858e-07
Position 340: 3.443160896667863e-07
Position 280: 1.786203666159983e-07
Position 671: 1.5000277808174303e-07
Position 579: 1.3132499026510576e-07
Position 386: 9.064123938431005e-08
Position 647: 5.098631922249834e-08
Position 19937: 4.95417970756577e-08
Position 1251: 3.804606004755529e-08
Position 345: 1.5109811732962666e-08
Position 1147: 6.4291052671466034e-09
Position 819: 9.080042037502981e-10
Position 904: 4.4043471078789066e-10
Position 816: 3.72935318352107e-10
Position 3432: 1.0128779891916683e-11
Position 112: 3.2305341614640277e-12
Position 160: 1.2191665699116748e-12
Position 136: 1.0927058087402647e-13
Position 174: 8.648135148519206e-14
Position 150: 6.137932416961928e-14
Position 123: 1.3737042467513931e-14
Position 179: 2.131347619806385e-15
Position 162: 1.985535555976576e-15
