Gene = GSAP
Position 1859: 4.327728358546099e-07
Position 1757: 4.262900384882609e-07
Position 1824: 3.978741355690553e-07
Position 1694: 2.926856378163903e-07
Position 1904: 2.767616907031338e-07
Position 1990: 1.441366658484128e-07
Position 1997: 1.126034061800846e-07
Position 70: 1.1006796917850422e-07
Position 94: 1.0059595781941084e-07
Position 62: 8.985924318573849e-08
Position 624: 2.8394703571665516e-08
Position 129: 2.0039019815281726e-08
Position 227: 1.6490124285589222e-08
Position 65: 3.1072558907509993e-09
Position 68: 2.85444654820493e-09
Position 121: 1.1452449735218702e-09
Position 2174: 2.6889200637940275e-10
Position 698: 2.14176140783841e-10
Position 233: 2.0820942856957344e-10
Position 2268: 1.8386056136979841e-10
Position 1461: 4.625706559463172e-11
Position 403: 3.3123822931141616e-11
Position 710: 2.8659697723289352e-11
Position 588: 2.850271217212891e-11
Position 1160: 5.901877580300357e-12
Position 335: 1.4131813879232291e-12
Position 281: 1.3629770994436688e-12
Position 312: 4.378385804588293e-13
Position 515: 4.3266749799322396e-20

Sorted 3' Splice Sites (High to Low Probability):
Position 28951: 0.9999999999999795
Position 55498: 0.9999957486154406
Position 10294: 0.9927425074514887
Position 60752: 0.9571293711635475
Position 39492: 0.9501104699741537
Position 29146: 0.9044682472295396
Position 42244: 0.8861437526278046
Position 18984: 0.8523572993993712
Position 39009: 0.8510357224185414
Position 19291: 0.7535914064046294
Position 43419: 0.6219135327743625
Position 33756: 0.6032114475269605
Position 61094: 0.5700539708267574
Position 4439: 0.5620529213219932
Position 41244: 0.5196828665872578
Position 47678: 0.4696466561929144
Position 27745: 0.4684407314319659
Position 66995: 0.4449822646398391
Position 71472: 0.41928658946407404
Position 11784: 0.3540137133134633
Position 53739: 0.3219223507232635
Position 36443: 0.2872565235635067
Position 60969: 0.2775547749042826
Position 1338: 0.23754861587502643
Position 19364: 0.2375243473601113
Position 12479: 0.20871849544459115
Position 62758: 0.20057584922849317
Position 46314: 0.16390178287676305
Position 5827: 0.1614954709344362
Position 13813: 0.15772785038510304
Position 35349: 0.1549566021161095
Position 7111: 0.15030620086699614
Position 62704: 0.1433794223478506
Position 61013: 0.13913317546068205
Position 13299: 0.12876771742419052
Position 63975: 0.12493591948816882
Position 65613: 0.10985421031522367
Position 41298: 0.1017581645843246
Position 63536: 0.1001506325380976
Position 45966: 0.09557948417354616
Position 67551: 0.08713809387168779
Position 62157: 0.0807062026375911
Position 6916: 0.07245788274708177
Position 7368: 0.07150170384764559
Position 64710: 0.0673204385873026
Position 5956: 0.06206089294705103
Position 40018: 0.059778960715023075
Position 63203: 0.05936000868164587
Position 76774: 0.05125381496998334
Position 9240: 0.050033064900471484
Position 62527: 0.0493630353805724
Position 63373: 0.0491924954038031
Position 1062: 0.04688040025403384
Position 46106: 0.04498006806348604
Position 69064: 0.04456122099328032
Position 4683: 0.040094343905303906
Position 64429: 0.0400387844582273
Position 48095: 0.034464041743709185
Position 11510: 0.033908000995400485
Position 13677: 0.0323105451168641
Position 48138: 0.031582114384159574
Position 68045: 0.02827774765771328
Position 53940: 0.027021637772601796
Position 1411: 0.02553823396238603
Position 1676: 0.02406668557941552
Position 9617: 0.021678797929162098
Position 53033: 0.021219443342244418
Position 43288: 0.02110828360049885
Position 66449: 0.01841055570888982
Position 1079: 0.018094829134441603
Position 61638: 0.017047182951925467
Position 1044: 0.016840907747671635
Position 63602: 0.015622128891887544
Position 33817: 0.015441903598331433
Position 4848: 0.014280105204974672
Position 42052: 0.014275358582449455
Position 53920: 0.014183277786950013
Position 44540: 0.014177907864498287
Position 2881: 0.014028561177168915
Position 9547: 0.012877187796934659
Position 4385: 0.0118933821351858
Position 974: 0.011813268472770876
Position 4932: 0.011326558420674693
Position 1609: 0.01074090609383619
Position 5650: 0.010702684512295745
Position 67770: 0.010686021719218666
Position 65424: 0.010589161666883602
Position 42671: 0.010295263914408952
Position 62001: 0.010285446186004576
Position 35045: 0.01015034236550367
Position 63200: 0.010148973630218428
Position 2949: 0.00965136650951178
Position 1754: 0.009638851889901092
Position 724: 0.009544271042194305
Position 63852: 0.009422794778165003
Position 1809: 0.008909937929488757
Position 19164: 0.008884246235241894
Position 11912: 0.008784580705986696
Position 62659: 0.008712364316341488
Position 4888: 0.0083765465830205
Position 2843: 0.008069451903165253
Position 43350: 0.007989324090653485
Position 11101: 0.007917386214680465
Position 70132: 0.007852538545654117
Position 43455: 0.007737708613343251
Position 63165: 0.007534925799032309
Position 4700: 0.0073869009055483525
Position 41626: 0.007222279509043349
Position 1379: 0.007086902228741889
Position 4648: 0.007029514048926037
Position 6023: 0.0068974500507755
Position 62367: 0.006849627599293362
Position 4827: 0.0067501531680256325
Position 4467: 0.006717419541772558
Position 4388: 0.006381478680368988
Position 48070: 0.006104139731194467
Position 66185: 0.005858042697393547
Position 62815: 0.005651130718569005
Position 2891: 0.00555738903650546
Position 2954: 0.0051320692107536
Position 44561: 0.004882035804022857
Position 41597: 0.004750931239525187
Position 65176: 0.004572617283030465
Position 2716: 0.004490069801802937
Position 62035: 0.004471438403849498
Position 67792: 0.004080185527310164
Position 40936: 0.003632172645676351
Position 4414: 0.003628949285492897
Position 10447: 0.003628355912857249
Position 61974: 0.003626751346953456
Position 9569: 0.0035793696828087668
Position 1008: 0.003576924801581743
Position 66238: 0.0034843353223007797
Position 1848: 0.00344336110958409
Position 68416: 0.003406084269241617
Position 68258: 0.003402889538563871
Position 1923: 0.0033743885551106834
Position 830: 0.0032807881416249737
Position 62500: 0.003260807241650846
Position 64106: 0.00301166932584462
Position 63439: 0.003005843192229168
Position 11052: 0.0028143781865824728
Position 3514: 0.002812775990344775
Position 2849: 0.002791719887672372
Position 1633: 0.0026727303910343827
Position 13132: 0.0025541652957656053
Position 66765: 0.002498287379495279
Position 10961: 0.002469470219165016
Position 3496: 0.0024322885896613695
Position 42135: 0.0023902800461820246
Position 61595: 0.00235900916823602
Position 62595: 0.002331669404845728
Position 67241: 0.002181956610741475
Position 43430: 0.002134109210099025
Position 774: 0.002111981054729153
Position 946: 0.002027074759871869
Position 4780: 0.0020040285909261662
Position 65561: 0.0019932179176683335
Position 62222: 0.0019718509012556606
Position 1210: 0.0018737966053799335
Position 5653: 0.0018016361475918174
Position 44502: 0.0016752536030986323
Position 61903: 0.001668254039114839
Position 62617: 0.0016461056563335783
Position 11472: 0.0016331196411769223
Position 65660: 0.0016043510512839556
Position 11969: 0.0015557746139052725
Position 40967: 0.0015453811220790708
Position 67535: 0.0015247647928413263
Position 2934: 0.0014491192240609603
Position 63012: 0.0014274188288699414
Position 65308: 0.001419210597601554
Position 618: 0.0014144885066524927
Position 44555: 0.0014038968335605261
Position 1281: 0.001370766980971835
Position 42578: 0.0013490763959245198
Position 4171: 0.0012683716002436518
Position 2662: 0.0012491036495154485
Position 3343: 0.001233347026986964
Position 5722: 0.0012300365386853005
Position 1718: 0.0011335746230131366
Position 12023: 0.0010972260580006566
Position 5557: 0.001068323853779483
Position 43325: 0.0010032220195665142
Position 41484: 0.0009580367967447878
Position 949: 0.0009551462161398182
Position 3136: 0.0009395709473941344
Position 3245: 0.0009345001729143712
Position 1225: 0.0007609713645730878
Position 563: 0.0007533438971960387
Position 1021: 0.00073490058348177
Position 12051: 0.0007117467699209979
Position 10595: 0.000710669447576157
Position 62311: 0.0006844812031591781
Position 747: 0.0006591622012325107
Position 11451: 0.0006427750510772032
Position 1344: 0.0006276196925900453
Position 685: 0.0005937305274256177
Position 1316: 0.0005856172408715401
Position 2214: 0.0005802180211651705
Position 43227: 0.0005778329764857784
Position 2511: 0.0005439872155042482
Position 6320: 0.0005381539782744004
Position 328: 0.0005370877852689232
Position 5442: 0.0005314659635918029
Position 1320: 0.0004934969678075961
Position 13411: 0.0004738939326383096
Position 62199: 0.0004654889619685224
Position 360: 0.0004646121963374852
Position 34132: 0.00046334152091337605
Position 62850: 0.00045745108010307434
Position 3431: 0.00045739432124199407
Position 44587: 0.00041964426870963657
Position 62009: 0.0004193272415982433
Position 6352: 0.00041248732641103287
Position 2820: 0.0003990862158464412
Position 11127: 0.00039205727490170813
Position 4537: 0.00036277204076220175
Position 983: 0.0003609069712905329
Position 665: 0.000349510368971639
Position 12993: 0.0003145452072531798
Position 5698: 0.0003048655039088521
Position 29462: 0.0002894658211285148
Position 1304: 0.0002848141413262166
Position 64238: 0.00027827759338711414
Position 12099: 0.00027676091247055845
Position 4056: 0.0002720979640709912
Position 1346: 0.00026827203239039734
Position 2085: 0.00025009105691572677
Position 585: 0.00022750207773446576
Position 2047: 0.00022680929577116861
Position 486: 0.0002240246418122546
Position 6171: 0.00020478941869383026
Position 803: 0.0001969957792519862
Position 7225: 0.0001921817070695429
Position 3415: 0.0001868622186810769
Position 297: 0.0001810055778638184
Position 12447: 0.00018100537606910363
Position 30639: 0.0001716354677978889
Position 1251: 0.00017020160785999574
Position 4805: 0.000162979714194972
Position 13347: 0.00016217484687666651
Position 29549: 0.0001606304145185142
Position 4860: 0.0001254732687879091
Position 4086: 0.00012007069025735193
Position 457: 8.571840160037036e-05
Position 5359: 8.541926104444156e-05
Position 1585: 8.426428719057973e-05
Position 568: 7.417229690162009e-05
Position 2050: 6.932103806303316e-05
Position 1907: 6.898109135856055e-05
Position 635: 6.209992006344338e-05
Position 1576: 5.681323347737439e-05
Position 1091: 5.646384063211407e-05
Position 754: 5.505908424055201e-05
Position 2310: 5.3315956687486366e-05
Position 294: 4.3846679563393825e-05
Position 30696: 4.118156231107527e-05
Position 1460: 3.415506591718547e-05
Position 1458: 3.332564824714283e-05
Position 61282: 3.1954965643897756e-05
Position 57098: 2.9344408224715152e-05
Position 928: 2.8122238556020352e-05
Position 57063: 2.483724051392199e-05
Position 898: 2.2822886352085057e-05
Position 581: 2.131795387834906e-05
Position 1029: 1.8552290294995038e-05
Position 1002: 1.6635902001522057e-05
Position 3309: 1.5291766690667567e-05
Position 814: 1.4309914842523918e-05
Position 794: 1.2496854403105268e-05
Position 1145: 1.2234399540074902e-05
Position 4158: 1.1898775755927549e-05
Position 330: 1.02707362132315e-05
Position 796: 9.590167976682936e-06
Position 508: 7.4780858778900325e-06
Position 2132: 5.884287756934912e-06
Position 600: 5.147844407229984e-06
Position 614: 4.483736570206778e-06
Position 756: 4.386430358429046e-06
Position 3166: 4.235954864843327e-06
Position 2258: 4.023251739066075e-06
Position 2090: 3.8136184783577453e-06
Position 29345: 3.7991936499129212e-06
Position 1262: 3.7063150886112017e-06
Position 117: 3.6016675090087655e-06
Position 503: 2.996648937013356e-06
Position 372: 2.8526440561076047e-06
Position 144: 2.7817246967638473e-06
Position 1360: 2.6806802521797624e-06
Position 269: 2.5215324675967297e-06
Position 1432: 2.2412511863649062e-06
Position 761: 2.2381477220802707e-06
Position 522: 1.9229760750258063e-06
Position 1428: 1.876422029254375e-06
Position 1454: 1.8317720391566908e-06
Position 1496: 1.7903272680982495e-06
Position 1010: 1.7725770561513809e-06
Position 2575: 1.6687578685672682e-06
Position 510: 1.6452565774430462e-06
Position 1160: 1.4962235318070554e-06
Position 1694: 1.49464350622796e-06
Position 1172: 1.4780649364430196e-06
Position 527: 1.2967380635204377e-06
Position 46436: 1.2796925403491604e-06
Position 1294: 1.0920862298766577e-06
Position 2443: 1.090399768148603e-06
Position 1613: 1.0659360378055376e-06
Position 2249: 1.0308725124608022e-06
Position 1422: 8.555572917222727e-07
Position 1889: 7.916847471405535e-07
Position 384: 7.899111736598821e-07
Position 2921: 5.915672169670119e-07
Position 1852: 5.82304846221129e-07
Position 1356: 5.667557291432286e-07
Position 414: 5.339241519924441e-07
Position 3217: 3.821070420147803e-07
Position 2722: 3.544847463699591e-07
Position 588: 3.03433614783356e-07
Position 2964: 2.4094144486211467e-07
Position 459: 2.1161473454126665e-07
Position 2368: 1.847539307433331e-07
Position 396: 1.806932554730432e-07
Position 3013: 1.7131430554320553e-07
Position 1990: 1.4904060861509796e-07
Position 1508: 1.4704260967795573e-07
Position 848: 1.4472888448284827e-07
Position 902: 1.2964987423797202e-07
Position 908: 8.298367629908725e-08
Position 42402: 5.509716306796309e-08
Position 386: 4.501111932275655e-08
Position 2352: 3.192638238587355e-08
Position 1858: 2.6631427110910837e-08
Position 1691: 2.1843588727003536e-08
Position 1866: 8.022407981421689e-09
Position 39627: 5.714875233295307e-09
Position 1698: 2.4721353469371775e-09
Position 1869: 2.4263467684700524e-09
Position 919: 5.421467376762422e-10
Position 151: 1.4616809293603955e-10
Position 308: 1.286242537675723e-10
Position 164: 1.0960219648177485e-10
Position 30314: 5.25956200701976e-11
Position 176: 4.283367520086445e-12
Position 187: 6.917270142120733e-14
Position 227: 2.3194609167590197e-15
Position 159: 1.8155510334108163e-15
Position 233: 1.3163679532000408e-15
Position 211: 2.552133118885459e-16
Position 209: 2.426934799731929e-16
Position 196: 1.839895259984414e-17
