Gene = COQ4
Position 5587: 0.00036572431591488436
Position 11168: 0.0003618349939427709
Position 10900: 0.00035564510551313466
Position 10532: 0.0003372176463294248
Position 2624: 0.000326680153153752
Position 5649: 0.00032589433992510404
Position 7425: 0.0003237432412515278
Position 5926: 0.0003091955260939428
Position 983: 0.0002887331917958387
Position 5415: 0.0002754988630384959
Position 2618: 0.00027100923204215394
Position 379: 0.0002697275487775243
Position 3246: 0.0002631561556349625
Position 861: 0.00025830081004468426
Position 4627: 0.00024288767453882612
Position 5249: 0.00022739877714341876
Position 2830: 0.00022644198154421396
Position 209: 0.00022383198853363266
Position 880: 0.00022291874140758169
Position 3285: 0.00018996887281206272
Position 7182: 0.00018880044049164545
Position 3127: 0.00017106589262970984
Position 5327: 0.00016734124980198362
Position 183: 0.00015828164929621155
Position 1442: 0.00015569312830022777
Position 11406: 0.00015452490006872673
Position 10489: 0.00015209316441430455
Position 4842: 0.00015023093189624886
Position 2934: 0.00014190013330770372
Position 2653: 0.00014091882501487073
Position 7275: 0.00013893750838473877
Position 11164: 0.00013561609488937064
Position 4660: 0.00013240874268847808
Position 557: 0.00013224595575062103
Position 419: 0.00013178489816285276
Position 1799: 0.00011481768104959657
Position 1706: 0.00010921508672157684
Position 120: 0.00010777824373362743
Position 1193: 9.373026052755623e-05
Position 681: 8.796134881078186e-05
Position 6044: 8.276306874027876e-05
Position 1720: 8.178678155925745e-05
Position 2498: 7.701949753496217e-05
Position 2407: 6.994417307623632e-05
Position 8002: 6.957941788613774e-05
Position 3803: 6.801361374562701e-05
Position 4532: 6.541118281773911e-05
Position 10838: 6.224488782503315e-05
Position 2388: 5.75925661269005e-05
Position 2029: 5.651664257023162e-05
Position 11255: 5.5530207942451234e-05
Position 1046: 5.4326749667831584e-05
Position 1653: 5.019943115530044e-05
Position 10752: 4.725795279277644e-05
Position 1222: 4.3802831328089056e-05
Position 2255: 4.2648215884136816e-05
Position 1969: 4.149907910270676e-05
Position 7511: 4.124208542754181e-05
Position 1138: 4.009893619303286e-05
Position 9793: 3.7168179586792134e-05
Position 933: 3.399511050325252e-05
Position 4258: 3.2795496646662035e-05
Position 1056: 3.0363117427331965e-05
Position 11430: 3.0013375506989143e-05
Position 1312: 2.7187590861384477e-05
Position 1268: 2.6565868545649136e-05
Position 2288: 2.6266423009095565e-05
Position 4234: 2.478709887670876e-05
Position 1775: 2.477205589181152e-05
Position 7015: 2.450200490681639e-05
Position 5563: 2.3793639318574694e-05
Position 3465: 2.331789038267114e-05
Position 2046: 2.3163792273416918e-05
Position 6885: 2.2632685829916153e-05
Position 5826: 2.2330211189575808e-05
Position 1542: 2.2192030664827408e-05
Position 9881: 2.0979738549382208e-05
Position 222: 2.0937138706916907e-05
Position 3077: 2.0702332507367915e-05
Position 6118: 2.0480685935062687e-05
Position 1066: 1.792573303772079e-05
Position 3114: 1.6705924998694807e-05
Position 501: 1.6539127800141748e-05
Position 4489: 1.5966125297504037e-05
Position 2132: 1.532688952273708e-05
Position 4422: 1.5138935651756205e-05
Position 686: 1.4860674016398865e-05
Position 3935: 1.4311157451746512e-05
Position 901: 1.3922661503496008e-05
Position 889: 1.3032907711009206e-05
Position 2636: 1.2297025125359856e-05
Position 4090: 1.2026750569937717e-05
Position 5463: 1.14838085205778e-05
Position 5460: 1.1238566394497289e-05
Position 8860: 1.0377995473612065e-05
Position 3477: 9.747507321322094e-06
Position 392: 9.735175606608027e-06
Position 3735: 9.620805561881179e-06
Position 1106: 8.855908123192858e-06
Position 7950: 8.628795592423159e-06
Position 824: 8.248391013569311e-06
Position 6210: 8.204870295997852e-06
Position 3951: 8.161067242528128e-06
Position 5472: 7.927441977895608e-06
Position 2184: 7.593762243924392e-06
Position 1996: 7.326901935535644e-06
Position 1474: 7.08539279791809e-06
Position 7902: 6.8756116384157584e-06
Position 4761: 6.725060052372251e-06
Position 1864: 6.608409176220262e-06
Position 7586: 5.483808066512558e-06
Position 7508: 5.200050171439212e-06
Position 1624: 5.1000820371972245e-06
Position 1330: 4.432889786617134e-06
Position 4093: 4.428214800990542e-06
Position 4465: 4.1599409234554234e-06
Position 6728: 3.915620403960809e-06
Position 950: 3.8787889076329925e-06
Position 3718: 3.1817000221580574e-06
Position 6081: 3.130041981163796e-06
Position 5144: 3.0205400822560594e-06
Position 4394: 3.016078192499302e-06
Position 4878: 2.3388487808094606e-06
Position 2661: 1.7872477643922038e-06
Position 3722: 1.6575832889870786e-06
Position 4343: 1.6417942800362563e-06
Position 4448: 1.5174246032738333e-06
Position 4299: 1.4306291164458172e-06
Position 2568: 1.393342581235997e-06
Position 3291: 1.3455255530010212e-06
Position 4397: 1.3038053050323967e-06
Position 4025: 1.2735100828732752e-06
Position 2471: 1.1503753821457596e-06
Position 4693: 1.045984628293468e-06
Position 3099: 8.27564081163647e-07
Position 5033: 8.173830541382349e-07
Position 3375: 7.486663778241863e-07
Position 2538: 5.917711678534857e-07
Position 240: 5.895163946585789e-07
Position 2404: 4.3684129806176303e-07
Position 3357: 2.7166117086110396e-07
Position 847: 2.3680105723424746e-07
Position 3005: 1.8690199873567573e-07
Position 127: 1.5740088684236138e-07
Position 944: 1.5012642175495906e-07
Position 3424: 1.468958105898179e-07
Position 995: 1.3900906419764684e-07
Position 3455: 1.2556393124700056e-07
Position 2115: 1.250770710549774e-07
Position 799: 1.0836606536156492e-07
Position 3426: 9.867018964131921e-08
Position 871: 7.402707698481546e-08
Position 1627: 6.637750273570073e-08
Position 3419: 6.423314089068668e-08
Position 2478: 5.237623536883727e-08
Position 131: 4.427993543484736e-08
Position 2504: 4.329733359136892e-08
Position 1096: 3.293810333782326e-08
Position 2427: 2.8570092629106067e-08
Position 616: 2.6787330628576086e-08
Position 427: 2.125587043591813e-08
Position 397: 1.9591101715414664e-08
Position 2352: 1.8706958806196903e-08
Position 2310: 1.5389532614737553e-08
Position 3676: 3.744773979715291e-09
Position 1319: 2.19431099774717e-09
Position 430: 1.8785265018447458e-09
Position 803: 1.87846458210046e-09
Position 1380: 1.7854654913782845e-09
Position 436: 1.7650353522564394e-09
Position 1203: 1.096152894790335e-09
Position 1338: 4.1388149228461086e-10
Position 3671: 2.867089588813847e-10
Position 653: 3.64705346105534e-11
Position 85: 2.6142741077281486e-11
Position 100: 3.3308181655356397e-13
Position 98: 9.64950451342031e-14
