Gene = KY
Position 30237: 0.011686727200356118
Position 41794: 0.009736222204984404
Position 26009: 0.009001202948877365
Position 5305: 0.008699587777141853
Position 29237: 0.008655627754679216
Position 42116: 0.008469838441482986
Position 32645: 0.008353954407752275
Position 30608: 0.007994752445910252
Position 6965: 0.007776160195393398
Position 37177: 0.0077506731955204146
Position 31597: 0.007666546546614144
Position 7431: 0.007454332650648522
Position 32403: 0.007391997050299089
Position 30872: 0.007347315801106694
Position 35884: 0.006299554013905138
Position 1472: 0.006113345279587528
Position 22823: 0.0061082552458870355
Position 30634: 0.005767397685814226
Position 35508: 0.005534811372409913
Position 2109: 0.004920728691475814
Position 30681: 0.004913702925557698
Position 5573: 0.004762703898617789
Position 33459: 0.004428253681956977
Position 30420: 0.004338015023660889
Position 1233: 0.0040761538808326775
Position 27344: 0.003950478824279631
Position 36415: 0.003934593256302708
Position 21619: 0.0037991633194607737
Position 44902: 0.0035741388095613044
Position 22931: 0.0034739389518037324
Position 32002: 0.003472629261458815
Position 35824: 0.0033308918043790546
Position 27367: 0.0027373863035178364
Position 3155: 0.0027107654788171088
Position 33625: 0.0027066419638337447
Position 2797: 0.0026934945347191893
Position 2357: 0.0025299824751524327
Position 1031: 0.002284782666927583
Position 965: 0.0022128298797355226
Position 749: 0.002197964346823401
Position 29700: 0.002173357789541441
Position 26456: 0.001727881453540232
Position 26820: 0.0015963177770699454
Position 2250: 0.0015734334162804367
Position 437: 0.0015356275709312456
Position 838: 0.001411436332041919
Position 1033: 0.0014023382129607202
Position 26450: 0.0012821534954646015
Position 23059: 0.0011237185077485764
Position 32394: 0.000903943507166633
Position 9822: 0.0009010307521856994
Position 22027: 0.0008760284361109087
Position 34168: 0.0008550229587118553
Position 26842: 0.0006761328777221913
Position 25548: 0.0006297496275235342
Position 23097: 0.000573196675850758
Position 26653: 0.00046512161712970084
Position 2620: 0.00035832945086319867
Position 830: 0.0003430427049675337
Position 299: 0.00033733677322812425
Position 1952: 0.00030444138772709465
Position 2407: 0.0002478859494813217
Position 3772: 0.00024435927165636763
Position 1761: 0.0002332278067115197
Position 89: 0.0002126300248657663
Position 42: 0.00020584693210488759
Position 23587: 0.0001825141527678597
Position 1074: 0.00017483754563186478
Position 24094: 0.0001347795651492031
Position 23490: 0.00012699759538041595
Position 552: 0.00012328360674283907
Position 30447: 8.749510312669334e-05
Position 4048: 8.045454271394491e-05
Position 934: 6.599462380055187e-05
Position 2492: 5.485161484513745e-05
Position 3469: 4.711107552015069e-05
Position 1718: 4.400279976951088e-05
Position 853: 4.2721452984670525e-05
Position 22445: 3.998245411273117e-05
Position 32690: 3.8725138023314945e-05
Position 32169: 3.113076135089558e-05
Position 3968: 3.095027001571925e-05
Position 32537: 3.029427331928879e-05
Position 23443: 2.5865579835408576e-05
Position 24172: 2.560195225391741e-05
Position 32978: 2.111620073839722e-05
Position 2243: 1.9956790527900075e-05
Position 22421: 1.746026199345895e-05
Position 3884: 1.4345881495437227e-05
Position 2196: 1.410073117019343e-05
Position 32304: 1.2136740063867622e-05
Position 23543: 1.1380605083541795e-05
Position 3849: 1.095287315260819e-05
Position 218: 9.947530990590473e-06
Position 399: 9.384105068867537e-06
Position 3534: 9.345183856351031e-06
Position 32482: 9.023280815351192e-06
Position 226: 8.843598376302988e-06
Position 32094: 8.773839711084761e-06
Position 1001: 8.085481540913225e-06
Position 33172: 5.220519508390707e-06
Position 32017: 4.943189419940617e-06
Position 423: 4.749210033700539e-06
Position 943: 4.692805524813625e-06
Position 31869: 4.575344084350488e-06
Position 32407: 3.934148009622506e-06
Position 411: 3.892361145755544e-06
Position 32378: 3.2188414388981765e-06
Position 488: 3.085133738912378e-06
Position 31838: 1.6274239954304426e-06
Position 33101: 1.3705627467537096e-06
Position 23: 1.19247750554678e-06
Position 1018: 1.116022554511978e-06
Position 1063: 1.0417479529501618e-06
Position 376: 9.824017657690194e-07
Position 490: 8.725695269820272e-07
Position 445: 4.414060167842435e-07
Position 458: 3.8060988533099403e-07
Position 842: 7.430994133488778e-08
Position 622: 6.387714273716823e-08
Position 734: 3.5749401042537125e-08
Position 23213: 3.5350713792382184e-08
Position 1568: 3.152718468885723e-08
Position 779: 3.0174501631759094e-08
Position 1171: 2.8354845838676416e-08
Position 113: 3.8882194149374974e-09
Position 358: 2.342977030795772e-09
Position 649: 1.0001256346742201e-09
Position 32784: 7.100533192023294e-10
Position 32972: 5.68638647892987e-10
Position 651: 2.0051214021199815e-10
Position 863: 8.491245345426282e-11
Position 812: 8.334393873202597e-11
Position 677: 3.931688110680864e-11
Position 845: 3.881601292447105e-11
Position 347: 2.9008955103430585e-15
Position 381: 1.9953466415348726e-15
Position 333: 1.1266525660552943e-15
Position 363: 5.363300189972519e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 21326: 0.9999999999999994
Position 31756: 0.9508587807290372
Position 23025: 0.9492778156325014
Position 40638: 0.8414172386748341
Position 7643: 0.8148975725141064
Position 23203: 0.6960866728852451
Position 46547: 0.6641902626365831
Position 30164: 0.6495891850286504
Position 42182: 0.6320455132842994
Position 25886: 0.5962225120569573
Position 38491: 0.5362288053855085
Position 37380: 0.5341849193046719
Position 3524: 0.39254053938374756
Position 11079: 0.34784285367962325
Position 29818: 0.3216595834621285
Position 22827: 0.31083822700116803
Position 12830: 0.3066441593202494
Position 8443: 0.26215728614619205
Position 21789: 0.2008848406213688
Position 18586: 0.1870313995139102
Position 22203: 0.18518091184636726
Position 3453: 0.17855293501884498
Position 30044: 0.17248200962526644
Position 30329: 0.16450702818455923
Position 37064: 0.1551858421371018
Position 22766: 0.14474029775726482
Position 2868: 0.14441387658118088
Position 40125: 0.14433532645922084
Position 2619: 0.13948662944929563
Position 3381: 0.13849458051800184
Position 8749: 0.10426110729763631
Position 1186: 0.09945668497059804
Position 40465: 0.08236929207776275
Position 30585: 0.0781724089102461
Position 38718: 0.07319021780480839
Position 2871: 0.07139541567581201
Position 4763: 0.06576563744033394
Position 10621: 0.06310276271831035
Position 25936: 0.05977462477584193
Position 39769: 0.05848806404393084
Position 46999: 0.05805322751611334
Position 37093: 0.0575719284851905
Position 18646: 0.052277619074910846
Position 23442: 0.05192681339687322
Position 38602: 0.04914430380303441
Position 43841: 0.04052935328646609
Position 31719: 0.03989240033148556
Position 8985: 0.03951107050869805
Position 37079: 0.03824372081471535
Position 25787: 0.03796724915059776
Position 7620: 0.034811047165547886
Position 12208: 0.03439111218419434
Position 4504: 0.034337771791585814
Position 43411: 0.03223574269271968
Position 347: 0.030368510375625685
Position 30026: 0.028368590506581588
Position 46307: 0.028326101545972485
Position 3504: 0.027077133008450643
Position 30058: 0.025760315336038286
Position 23865: 0.025714045625012005
Position 46468: 0.02457487399132672
Position 37825: 0.024511257210799307
Position 3941: 0.024482296154662766
Position 9142: 0.024162891476193233
Position 8095: 0.023033653356580825
Position 578: 0.02241866799327571
Position 8125: 0.022173196972016224
Position 9731: 0.021260481332046846
Position 25766: 0.02104170589596017
Position 8809: 0.019935014803180103
Position 3401: 0.018178728113608385
Position 30738: 0.017419548084626705
Position 30346: 0.016710665999694795
Position 13975: 0.016618168268672413
Position 42094: 0.01636471113172613
Position 9626: 0.01617110840703206
Position 24732: 0.016127827460472123
Position 39740: 0.016098436984642597
Position 24397: 0.016038288792915217
Position 24524: 0.015765721741079698
Position 2441: 0.015524847103044083
Position 10882: 0.015443481499249147
Position 3491: 0.014111496337540937
Position 2907: 0.013557219145051444
Position 3336: 0.013459306287878121
Position 4161: 0.013443999024343166
Position 4706: 0.01333418942396617
Position 3411: 0.013242110959390473
Position 4534: 0.013108561422996613
Position 2849: 0.012918062375040678
Position 38505: 0.012718367270969366
Position 671: 0.012598158330616123
Position 23909: 0.0120012594941641
Position 1129: 0.011936317896562047
Position 8323: 0.011428145870169566
Position 3669: 0.011221725119115454
Position 44837: 0.01082961493360944
Position 3237: 0.010410080765260073
Position 46821: 0.01035800453823656
Position 32634: 0.009959987872361986
Position 29865: 0.009772702424144245
Position 38773: 0.00970423598589061
Position 5045: 0.009309865032215097
Position 11075: 0.00926679307547204
Position 22248: 0.00918608534146461
Position 32162: 0.00902398014502217
Position 2936: 0.00901236668604992
Position 31771: 0.0089198010919008
Position 298: 0.008881195780610033
Position 46837: 0.008385803420740742
Position 4606: 0.008280675338931648
Position 7551: 0.008107456497606481
Position 29100: 0.007867823355462452
Position 46884: 0.007703584192873725
Position 31518: 0.0076854416382933395
Position 23971: 0.007492373823289635
Position 6551: 0.0074090324068293596
Position 5304: 0.007384659976359132
Position 35636: 0.007104711498130185
Position 32930: 0.006762830065835953
Position 6529: 0.006604624943168998
Position 10751: 0.0065922888766817974
Position 6841: 0.006479718307911201
Position 40389: 0.0062453620082373795
Position 2411: 0.006145249215526351
Position 41673: 0.005969080709232009
Position 918: 0.005918541278262401
Position 30363: 0.005835881760145672
Position 5139: 0.00576920080580599
Position 41647: 0.005762666406977632
Position 22519: 0.0057063868761111575
Position 35363: 0.005593218169055321
Position 693: 0.005230584228318888
Position 33243: 0.005201975422283604
Position 21681: 0.005201662827534914
Position 2488: 0.005195576386388841
Position 24763: 0.005187927835554148
Position 42437: 0.005161145834230472
Position 42228: 0.005017058728628817
Position 24594: 0.004966926933899016
Position 3617: 0.0048694626002111704
Position 41989: 0.004723764577520264
Position 25635: 0.004635670851747375
Position 43642: 0.004560092980388238
Position 32514: 0.004452231117684741
Position 7306: 0.0038826309224667694
Position 8692: 0.0038613521575559927
Position 37618: 0.003846908802975859
Position 7269: 0.003571701728181753
Position 2678: 0.0035400855283406695
Position 2138: 0.0033707621410848277
Position 3721: 0.0033560739617497703
Position 5488: 0.0032768836767193723
Position 36312: 0.00317894340611816
Position 715: 0.0031236436400612503
Position 8489: 0.003100090417138432
Position 3725: 0.003085869295230406
Position 21582: 0.0030831860539711044
Position 2984: 0.0030383259406798215
Position 4487: 0.0029930591475974423
Position 23394: 0.002971806218292421
Position 27209: 0.002912620761126097
Position 24717: 0.0027726902227550505
Position 4565: 0.002730890220401698
Position 8270: 0.002720792651844605
Position 23995: 0.00263557239214162
Position 27222: 0.0026122355370211455
Position 33505: 0.0026034787333132307
Position 3360: 0.0025926221565135297
Position 6554: 0.0025351677159469203
Position 2884: 0.0025244299743288523
Position 24485: 0.0024092949692286693
Position 6424: 0.0022759313896863684
Position 26724: 0.0022724506547921377
Position 39597: 0.002264461150882224
Position 5004: 0.0021956738223640492
Position 29692: 0.0021733577895414395
Position 8714: 0.0020569700593245136
Position 1913: 0.0020486742494273853
Position 30830: 0.0019833604944166925
Position 32555: 0.0019507902993053483
Position 24605: 0.0019056672592864573
Position 1481: 0.0018534443502704974
Position 35770: 0.0017586459259504247
Position 705: 0.0017559116714707132
Position 23005: 0.0017126909628291831
Position 493: 0.0016700057362116273
Position 31961: 0.0015796309270683484
Position 23171: 0.0015772766172269053
Position 26314: 0.0015641154966164349
Position 2108: 0.0015215259811335628
Position 23421: 0.0014879642422410163
Position 26298: 0.0014459194523883982
Position 1881: 0.0013453176117075728
Position 6884: 0.001296441887482196
Position 1517: 0.0012860430972509987
Position 8635: 0.0012782953092675923
Position 43868: 0.0012660936260660378
Position 3054: 0.0012374700427925421
Position 3674: 0.0011875992484647975
Position 5475: 0.0011725711011364801
Position 27246: 0.0011630088296502251
Position 2019: 0.0010876733939801607
Position 44382: 0.0010438709436590005
Position 36010: 0.0010168973413456402
Position 23212: 0.0009726472947735449
Position 35744: 0.0009657138289728654
Position 7701: 0.0009166535645773542
Position 29167: 0.0007878043992167634
Position 2446: 0.0007867492613251612
Position 3703: 0.0007552700454810952
Position 34065: 0.0007354049385669223
Position 41105: 0.0007042713055236296
Position 41254: 0.0007035508195591042
Position 3968: 0.0006878405911447027
Position 2234: 0.0006808132911421955
Position 626: 0.000667437002799334
Position 41869: 0.00066046384050411
Position 21794: 0.0006557674644049937
Position 588: 0.0005992050031885806
Position 23551: 0.0005776151892146772
Position 23234: 0.0005727822994816207
Position 33449: 0.0005666763628580262
Position 40864: 0.0005626611915328022
Position 2822: 0.0005546458994565295
Position 3771: 0.0005433058229174584
Position 8904: 0.0005167718498634015
Position 2760: 0.00050594963265783
Position 25424: 0.0004890408248409383
Position 1959: 0.00048384057373570237
Position 2514: 0.0004648952004552534
Position 33049: 0.00046325259084257467
Position 41154: 0.0004611862443967526
Position 473: 0.00045440837862543683
Position 33021: 0.00045365941207047526
Position 21912: 0.0004518297187680118
Position 41719: 0.0004489209431967047
Position 23831: 0.00044218567598067725
Position 6392: 0.0004229715110410763
Position 876: 0.0004150128879829904
Position 22852: 0.00039472379599325
Position 32729: 0.0003937727564978085
Position 1399: 0.00038546181553428976
Position 1427: 0.0003834103778208622
Position 38943: 0.00034848939530751833
Position 9597: 0.000348087728756512
Position 5435: 0.00031324912076193673
Position 1549: 0.0003104374963938648
Position 35792: 0.00028621374786074176
Position 39223: 0.0002692666812890459
Position 39873: 0.0002506397227914465
Position 26455: 0.00024774641605134596
Position 1918: 0.0002363567337322045
Position 2797: 0.00023271050246307244
Position 34924: 0.00022557929971665135
Position 31830: 0.000223676704525463
Position 3790: 0.00022291805214508936
Position 26613: 0.00021737520107835434
Position 257: 0.00020842810581528086
Position 2517: 0.00020384372324681638
Position 24552: 0.0001968736344331389
Position 3734: 0.0001939675914312291
Position 1470: 0.00019234645850201682
Position 1188: 0.00018159808142665182
Position 34883: 0.00017354090913549176
Position 2589: 0.0001561720503675813
Position 25355: 0.0001553718360664013
Position 34047: 0.00015187277697697397
Position 303: 0.00015170821873994913
Position 2766: 0.00013533102518834063
Position 2574: 0.00013364817923106499
Position 34642: 0.00012841855086986902
Position 2471: 0.00012044146230735578
Position 21498: 0.00010507312358420395
Position 33091: 9.77917022734553e-05
Position 1266: 9.703310050967639e-05
Position 32042: 8.400193057894197e-05
Position 1233: 7.99007649081167e-05
Position 22654: 7.956200776547908e-05
Position 1568: 7.265840278266182e-05
Position 32367: 7.228701296514292e-05
Position 36500: 7.173625135126544e-05
Position 1434: 7.156059878581012e-05
Position 37393: 6.962210622465149e-05
Position 34812: 6.478665414484959e-05
Position 894: 5.7704406641262175e-05
Position 36755: 5.5522518098603964e-05
Position 23344: 5.513792778937963e-05
Position 2275: 5.4072697672044634e-05
Position 848: 5.244048438323209e-05
Position 1452: 4.891857824155241e-05
Position 36581: 4.8903072465931235e-05
Position 1645: 4.7953879881619014e-05
Position 36877: 4.6131917899711754e-05
Position 4253: 3.928794860156338e-05
Position 33485: 3.9218802960665626e-05
Position 34778: 3.8422234210288444e-05
Position 34990: 3.3260787564192223e-05
Position 1371: 3.301748599735502e-05
Position 3755: 3.0360099861865922e-05
Position 2379: 2.797197509454685e-05
Position 32600: 2.7065784549134686e-05
Position 31934: 2.41106052273361e-05
Position 4663: 2.387555855626088e-05
Position 1658: 2.24523237147527e-05
Position 31827: 2.006401101490454e-05
Position 2236: 1.9203734006617747e-05
Position 1485: 1.868264627173683e-05
Position 1362: 1.8385249782541284e-05
Position 34351: 1.807823324006484e-05
Position 23869: 1.7946620093256342e-05
Position 34243: 1.7711937919196258e-05
Position 30560: 1.736233719340811e-05
Position 32299: 1.7214548238683467e-05
Position 428: 1.5705350355829136e-05
Position 32256: 1.551915476382356e-05
Position 376: 1.5167535125839905e-05
Position 677: 1.4998183056101542e-05
Position 33846: 1.469573276886573e-05
Position 32308: 1.4142553796444357e-05
Position 925: 1.2781075176472478e-05
Position 33304: 1.2136117162533868e-05
Position 32245: 1.1966383634198717e-05
Position 23484: 1.1947623398838594e-05
Position 558: 1.1436392375589021e-05
Position 2179: 1.0759441857338044e-05
Position 842: 1.0749590375374044e-05
Position 32760: 1.0662806560949423e-05
Position 634: 1.0555725075575639e-05
Position 33387: 1.013695055500758e-05
Position 1915: 9.10871768403759e-06
Position 555: 9.062039236928013e-06
Position 24075: 8.258031534649933e-06
Position 411: 7.838500708281838e-06
Position 595: 7.176550325499819e-06
Position 495: 6.7784407183036315e-06
Position 499: 6.715946132084028e-06
Position 1886: 6.3313240684702264e-06
Position 32282: 6.1415538314287415e-06
Position 2309: 5.552779620729037e-06
Position 24020: 5.045326789416943e-06
Position 1773: 4.943998102559952e-06
Position 1396: 4.3588465059316195e-06
Position 3145: 3.893846467159407e-06
Position 142: 3.238964332715106e-06
Position 1982: 2.7031337511970814e-06
Position 32852: 2.6814554583402536e-06
Position 1377: 2.0718680939034934e-06
Position 1524: 1.6645841405797197e-06
Position 3176: 1.6156324513418836e-06
Position 32168: 1.5489091059929143e-06
Position 748: 1.4076364570413018e-06
Position 863: 1.3814669749899618e-06
Position 1274: 1.3672599773229984e-06
Position 32002: 1.1585186448120027e-06
Position 187: 1.074708054579405e-06
Position 32562: 8.313388954126759e-07
Position 32857: 8.236351426337705e-07
Position 758: 7.493140212398325e-07
Position 722: 6.21505881016618e-07
Position 32536: 4.592435433777758e-07
Position 731: 4.4818873628324947e-07
Position 948: 3.8393816493682076e-07
Position 891: 3.09227355697247e-07
Position 394: 3.0127987255478574e-07
Position 458: 2.9284465262163076e-07
Position 1754: 2.747273821963087e-07
Position 622: 2.6438292024412156e-07
Position 740: 2.135083558112799e-07
Position 32689: 2.0778957595896383e-07
Position 522: 1.9838356128490068e-07
Position 127: 1.9235629115677127e-07
Position 878: 1.3875579489248047e-07
Position 518: 1.3723607771451786e-07
Position 642: 1.33275403161683e-07
Position 560: 1.1967845628062337e-07
Position 155: 9.374937403353824e-08
Position 538: 9.00050769184096e-08
Position 1732: 5.734666306103166e-08
Position 124: 4.423245971679693e-08
Position 1496: 3.954566390312504e-08
Position 530: 3.721519837651636e-08
Position 1662: 3.50160146422593e-08
Position 163: 3.4717972305970156e-08
Position 1554: 2.2742964340125738e-08
Position 1096: 2.1319601427202106e-08
Position 160: 1.2670827455374967e-08
Position 1591: 6.574088121673242e-09
Position 1585: 6.350355505779036e-09
Position 1047: 5.0803865924134955e-09
Position 989: 3.5914267695331138e-09
Position 1961: 2.277934234258376e-09
Position 507: 1.1335087475715379e-09
Position 1318: 1.0961217745360148e-09
Position 1071: 5.581215641433059e-10
Position 1137: 4.62211081716857e-10
Position 194: 2.2353991532107206e-10
Position 174: 6.49462452629113e-11
Position 764: 4.014292496438657e-11
Position 532: 1.0728146076691376e-11
Position 197: 5.792981083352038e-12
