Gene = TCAF1
Position 551: 3.2563829577785806e-05
Position 2833: 3.20833958438694e-05
Position 7010: 3.0792981165944125e-05
Position 3054: 3.036961374659865e-05
Position 2287: 2.957822316716747e-05
Position 6311: 2.9251399860514168e-05
Position 6457: 2.708335606272686e-05
Position 4741: 2.623768920211072e-05
Position 2454: 2.2171886709661522e-05
Position 1562: 2.059805207576987e-05
Position 2587: 2.0450942368899602e-05
Position 8448: 2.043954244819708e-05
Position 1132: 1.9138644754793865e-05
Position 1592: 1.882585449600758e-05
Position 509: 1.877111708349185e-05
Position 6424: 1.80548772572243e-05
Position 6364: 1.6766364563774434e-05
Position 1004: 1.60628381314902e-05
Position 7641: 1.3961938178435474e-05
Position 1061: 1.341596004756342e-05
Position 7872: 1.3312484725477085e-05
Position 2957: 1.2855511017471861e-05
Position 1945: 1.2270574119505588e-05
Position 5278: 1.2187206260921426e-05
Position 579: 1.1936907745133354e-05
Position 4297: 1.1835625598164802e-05
Position 3057: 1.061402029552999e-05
Position 3034: 9.802874023550516e-06
Position 4225: 9.647448998249297e-06
Position 725: 9.47812894999281e-06
Position 3263: 9.390628409459402e-06
Position 2243: 9.240674196579066e-06
Position 3525: 7.991859791693053e-06
Position 556: 7.740883901256292e-06
Position 2905: 6.116720484050054e-06
Position 6004: 5.7489284795040666e-06
Position 703: 5.4104164359935e-06
Position 740: 4.912306394286381e-06
Position 2535: 4.752086375159935e-06
Position 3624: 4.079468300472769e-06
Position 888: 3.5142366275775534e-06
Position 2623: 3.431936355264951e-06
Position 2631: 3.137049920061103e-06
Position 2714: 3.034535352719808e-06
Position 2845: 3.0230995303636487e-06
Position 4520: 2.9215877112528284e-06
Position 1575: 1.3973102515058112e-06
Position 2971: 1.3270538682313498e-06
Position 784: 1.32158931701222e-06
Position 668: 1.2528861958833197e-06
Position 758: 1.1157615871408693e-06
Position 239: 1.0341877719222188e-06
Position 1877: 7.76711349734924e-07
Position 781: 5.679224277266149e-07
Position 2201: 5.0997619420068e-07
Position 458: 2.831362985395059e-07
Position 1524: 2.8092780134327067e-07
Position 536: 2.3675004680787947e-07
Position 1625: 2.1787032520282537e-07
Position 587: 1.8202841126224418e-07
Position 1071: 1.731499272471741e-07
Position 1610: 1.6057527986448312e-07
Position 1620: 1.4689629534989177e-07
Position 408: 1.4418204498218072e-07
Position 1471: 9.922910571909407e-08
Position 1837: 9.364983780555361e-08
Position 1532: 3.9294557967115316e-08
Position 933: 3.067430678728349e-08
Position 3317: 1.9504782983290887e-08
Position 295: 1.4940065287910252e-08
Position 603: 1.2988452289739528e-08
Position 839: 1.2548389135036094e-08
Position 842: 1.03598680753357e-08
Position 1082: 8.85503738628859e-09
Position 81: 6.352290229730122e-09
Position 466: 6.1436726434193615e-09
Position 110: 3.172127945417634e-09
Position 78: 2.8336255596434425e-09
Position 199: 2.7327751862167857e-09
Position 310: 2.082862268451258e-09
Position 297: 8.065410727084027e-10
Position 250: 6.862440573465902e-10
Position 480: 5.115444720377417e-10
Position 215: 4.738351136728912e-10
Position 797: 1.3246173255043588e-10
Position 625: 1.2834962253690053e-10
Position 160: 8.676632487168177e-11
Position 477: 7.50653004324831e-11
Position 148: 5.335041446007586e-11
Position 163: 1.4296809308071504e-11
Position 491: 9.49497851185219e-12
Position 117: 8.192330999916243e-12
Position 873: 5.744890675863285e-12
Position 710: 5.5714028871812704e-12
Position 165: 5.53043409449186e-12
Position 845: 4.842864993957361e-12
Position 181: 4.024285918655014e-12
Position 143: 5.898607461876422e-13
Position 129: 1.052898003532918e-13
Position 680: 1.2551722069726322e-14
Position 133: 3.3162164530223154e-15
