Gene = PVRIG
Position 636: 2.301595916745659e-07
Position 27: 1.2776687297717249e-07
Position 594: 8.803391652997763e-08
Position 224: 4.758300824805716e-08
Position 522: 1.2993622144904594e-08
Position 1373: 6.348703240239767e-09
Position 413: 4.199212699443835e-09
Position 50: 3.5152610322122e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1691: 0.8773259631663461
Position 1310: 0.700117633933733
Position 877: 0.6663649151499432
Position 1535: 0.4166562147417347
Position 1523: 0.34691802640929187
Position 1352: 0.2474838064936228
Position 476: 0.24294270000293555
Position 1074: 0.10469907311879637
Position 707: 0.10123604388093602
Position 1039: 0.09640644704581128
Position 575: 0.08048695172711588
Position 615: 0.0786904315704712
Position 664: 0.05096009785250677
Position 684: 0.05022093491218032
Position 1117: 0.04776276771689355
Position 578: 0.030334413650052225
Position 245: 0.016590115862862877
Position 714: 0.015844919205959915
Position 1092: 0.015315447679330603
Position 334: 0.012297999937363573
Position 1841: 0.011758309954986423
Position 418: 0.009584980332870837
Position 358: 0.008594936997211314
Position 1984: 0.007446239299012334
Position 2170: 0.00695408719191957
Position 533: 0.00470871027270396
Position 555: 0.004630326874772858
Position 2110: 0.004255079375446421
Position 1379: 0.004181122440585341
Position 1097: 0.004070755488050405
Position 2205: 0.002637266050672753
Position 2052: 0.0025469656849754765
Position 1556: 0.0024926966284820043
Position 686: 0.002368127336851789
Position 1495: 0.0017972833793318368
Position 306: 0.0017424767634196317
Position 1885: 0.0017106373129170509
Position 692: 0.001624764725948642
Position 1750: 0.001614237126303246
Position 1563: 0.0013909590215340638
Position 269: 0.0012446243138064905
Position 1133: 0.0010135334564996994
Position 1712: 0.0009793502617808363
Position 622: 0.0009365956313763695
Position 1432: 0.0007226934312695841
Position 538: 0.0005861568707029242
Position 1776: 0.0004933973542213253
Position 447: 0.0004638593938882616
Position 391: 0.0004579005995695136
Position 901: 0.00040550576188557613
Position 636: 0.00038781675193808913
Position 482: 0.0003739905714072392
Position 2122: 0.0003533013048973438
Position 586: 0.00029615095483369894
Position 1919: 0.00026011831993627516
Position 679: 0.00021581354881925586
Position 1164: 0.00020100293162754237
Position 1130: 0.0002001238235067255
Position 1542: 0.00019845745403795047
Position 2004: 0.00017339300270933602
Position 632: 0.00016671671240557544
Position 277: 0.0001273477312946283
Position 437: 0.00011869199422036258
Position 1094: 0.00011784690561970813
Position 842: 0.00011350538692584213
Position 1382: 0.00010726786544985165
Position 828: 0.00010686348746657985
Position 1217: 9.527646799673707e-05
Position 2226: 7.714465885911298e-05
Position 728: 5.5750520917563526e-05
Position 627: 4.762048153593223e-05
Position 888: 4.621957651319202e-05
Position 1703: 4.582471757810519e-05
Position 486: 4.539986451988058e-05
Position 629: 4.233942759458689e-05
Position 423: 4.050406542853478e-05
Position 809: 3.8535529347157006e-05
Position 552: 3.754547561017656e-05
Position 1182: 3.205038189688541e-05
Position 850: 2.9362395826918427e-05
Position 1699: 2.2708792061053267e-05
Position 2191: 2.2198480069571928e-05
Position 1222: 2.2164866752346528e-05
Position 396: 1.993668632201902e-05
Position 986: 1.929642487220872e-05
Position 1761: 1.9023975204060318e-05
Position 1901: 1.645996574629307e-05
Position 2100: 1.5074890932703948e-05
Position 252: 1.4394374523097285e-05
Position 1252: 1.3997808105917274e-05
Position 1228: 5.69051579511513e-06
Position 135: 4.6257489297885804e-06
Position 378: 3.8849894883075704e-06
Position 624: 2.9064363375271487e-06
Position 1260: 2.317953997645871e-06
Position 797: 2.3117045924042566e-06
Position 232: 2.1078662583304224e-06
Position 139: 1.5133412975177842e-06
Position 912: 1.1558103358476228e-06
Position 108: 4.968981122568885e-07
Position 428: 3.725541655958126e-07
Position 174: 2.7479511419806273e-07
Position 819: 2.720226578010393e-07
Position 811: 1.3600970446009225e-07
Position 101: 6.606823989771989e-08
Position 132: 3.2690009052653464e-08
Position 179: 2.108799936637686e-08
Position 151: 2.0751312164107593e-08
Position 98: 1.148679173719412e-08
Position 112: 9.856512499720585e-09
Position 153: 3.1528499693543313e-09
Position 213: 2.135259706693e-09
Position 158: 6.306517118590863e-10
Position 105: 1.2546052360914816e-10
Position 184: 1.2082642073958768e-10
Position 201: 9.342166763794941e-11
Position 380: 3.179202035038983e-11
Position 187: 1.2233831070563393e-11
Position 367: 7.78677318128183e-12
Position 209: 2.4766173783085683e-12
Position 194: 1.9071386952563695e-12
