Gene = IQCG
Position 4330: 5.4777753906219944e-05
Position 35593: 5.056965182720792e-05
Position 27950: 4.9591003054263724e-05
Position 1520: 4.625454286267911e-05
Position 35175: 4.2233417697838015e-05
Position 1329: 3.9169872678495924e-05
Position 35687: 3.890389043601821e-05
Position 976: 3.7176632222781334e-05
Position 1820: 3.32960259011346e-05
Position 2168: 3.328233794712644e-05
Position 979: 3.1455649347049834e-05
Position 10169: 3.117576291459101e-05
Position 1122: 2.980876576151483e-05
Position 37037: 2.9568674632863746e-05
Position 1304: 2.9356788565139377e-05
Position 36366: 2.9164541612111643e-05
Position 684: 2.5552463663688466e-05
Position 30061: 2.545107815821361e-05
Position 1721: 2.538960093893578e-05
Position 30090: 2.5157965256461095e-05
Position 28989: 2.389182105320149e-05
Position 153: 2.3721729161874637e-05
Position 27990: 2.3602064239920836e-05
Position 384: 1.83712484001918e-05
Position 31309: 1.6395828024751546e-05
Position 31346: 1.6243838541079133e-05
Position 1276: 1.6005547026550983e-05
Position 31191: 1.518000150378903e-05
Position 4152: 1.4714249029784693e-05
Position 28564: 1.3566551991084192e-05
Position 106: 1.3194556266689969e-05
Position 36316: 1.0159036416800982e-05
Position 1581: 9.032827419743702e-06
Position 30414: 9.02891199067041e-06
Position 1499: 8.984757427964425e-06
Position 1993: 8.728211402802876e-06
Position 2074: 8.486861019872174e-06
Position 1964: 8.334440532407806e-06
Position 839: 7.056542506015725e-06
Position 32050: 6.828254902369787e-06
Position 22776: 6.2357553328249405e-06
Position 31067: 5.9169963607534136e-06
Position 28071: 5.192049107167902e-06
Position 913: 5.059176881317474e-06
Position 30275: 4.564060154772623e-06
Position 522: 4.5213770472856355e-06
Position 1005: 4.327307740333318e-06
Position 28128: 4.220186257720108e-06
Position 437: 3.638924674131078e-06
Position 27927: 3.565702282004459e-06
Position 822: 3.542019568780711e-06
Position 32068: 3.3563086909401315e-06
Position 28614: 3.2110824510126776e-06
Position 29678: 2.931520207827621e-06
Position 1092: 2.833446485376306e-06
Position 4358: 2.660761092814422e-06
Position 1096: 2.4942646742365157e-06
Position 1753: 2.2430845379656615e-06
Position 28920: 1.795189955130401e-06
Position 896: 1.713938391789641e-06
Position 648: 1.7056448880322442e-06
Position 220: 1.65131791694324e-06
Position 30704: 1.6469977305632815e-06
Position 30957: 1.6340662856476343e-06
Position 440: 1.2995390377390429e-06
Position 1748: 1.256874521927761e-06
Position 1730: 1.2060905276720777e-06
Position 30120: 1.1461793808113647e-06
Position 1280: 9.128418842302903e-07
Position 495: 7.782285685195484e-07
Position 28472: 5.607632515432026e-07
Position 778: 4.387516726080384e-07
Position 981: 4.250181129813772e-07
Position 1099: 3.319178140467511e-07
Position 24587: 2.632949934368552e-07
Position 113: 2.395124822095629e-07
Position 158: 2.0034222347807995e-07
Position 468: 1.9806074286236759e-07
Position 738: 1.9722406830222684e-07
Position 1105: 1.9475588168723184e-07
Position 593: 1.8260623498433888e-07
Position 461: 1.7727843047494647e-07
Position 207: 1.6621738444076474e-07
Position 567: 9.958424760053018e-08
Position 937: 9.097731277906108e-08
Position 174: 8.882693159829526e-08
Position 20135: 7.818116172927572e-08
Position 21562: 7.808138464572408e-08
Position 1226: 6.408624476286876e-08
Position 610: 4.8202796635206855e-08
Position 1223: 4.695268193780849e-08
Position 530: 4.673059699139861e-08
Position 925: 4.484134945619936e-08
Position 121: 2.5073035636625884e-08
Position 1344: 8.468313880375248e-09
Position 561: 3.940422005639403e-09
Position 519: 3.178325387532875e-09
Position 542: 2.445281271876383e-09
Position 89: 1.1262291265627724e-09
Position 527: 1.4356374867519898e-10
Position 654: 8.904731240060469e-11
Position 759: 6.557214897774237e-11
Position 2769: 4.930322126625022e-11
Position 2987: 3.665981190281786e-12
Position 179: 3.997624793356248e-13
