Gene = BRK1
Position 11218: 6.585184258956498e-05
Position 3851: 6.170524843251327e-05
Position 535: 6.073751276734989e-05
Position 10870: 6.0462289179927994e-05
Position 4313: 5.178888884774374e-05
Position 5320: 4.8065176746745543e-05
Position 14: 3.921190268897939e-05
Position 1591: 3.878308280344934e-05
Position 11347: 3.074474772840463e-05
Position 4216: 2.7918390073286127e-05
Position 532: 2.6988169477636213e-05
Position 338: 2.63079547228468e-05
Position 6441: 2.3395989736577595e-05
Position 519: 2.3319489715011406e-05
Position 397: 2.2985671980481653e-05
Position 5999: 2.2711482151946627e-05
Position 571: 2.125682537985103e-05
Position 6080: 2.107937387158333e-05
Position 659: 1.8023397407938412e-05
Position 331: 1.5840882643287527e-05
Position 826: 1.320691471841622e-05
Position 3228: 1.1939564443898378e-05
Position 808: 1.081499324344903e-05
Position 1420: 1.0803695461228135e-05
Position 817: 9.167557932388924e-06
Position 415: 7.055122384514969e-06
Position 516: 4.281379719808975e-06
Position 404: 4.048872479704893e-06
Position 552: 3.504620578150243e-06
Position 846: 2.7277979862972574e-06
Position 2765: 1.7626950136989075e-06
Position 1769: 1.6379061934696213e-06
Position 2991: 1.1982922294289325e-06
Position 3275: 9.499372770861413e-07
Position 732: 9.228363388985281e-07
Position 1996: 8.816299462403844e-07
Position 757: 8.41664765781311e-07
Position 32: 7.931045016887985e-07
Position 741: 5.983656065008293e-07
Position 739: 4.211948653640802e-07
Position 1018: 2.953500188934406e-07
Position 893: 2.823954133254074e-07
Position 86: 1.2790421178313384e-07
Position 10963: 3.6036555101702314e-08
Position 10935: 3.275118574583485e-08
Position 1522: 2.981593947614575e-09
Position 607: 2.8626415876779946e-09
Position 620: 4.3273496347186e-11
Position 609: 3.641173082418801e-11
Position 631: 3.0355985105557127e-11
Position 718: 1.5179455538350642e-12
Position 688: 1.315840473789508e-12
Position 700: 1.0149038809150216e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 10676: 0.9894953110288287
Position 9966: 0.5711520582042364
Position 10033: 0.33582555622528054
Position 652: 0.29700710509133943
Position 627: 0.14500385255569803
Position 10052: 0.0583049184284059
Position 5050: 0.04174325193914645
Position 864: 0.031026737485800263
Position 3313: 0.024097872012718187
Position 1828: 0.02278724749372866
Position 9813: 0.02010452836786122
Position 591: 0.01812003932191679
Position 5777: 0.016832150910010626
Position 11091: 0.014620643561851812
Position 357: 0.014263316509487785
Position 11429: 0.01315807663518641
Position 11058: 0.013103908021661349
Position 5166: 0.011023883531017284
Position 934: 0.01101930037472934
Position 954: 0.010219590773612279
Position 9748: 0.009947820502605547
Position 5719: 0.00905188170943266
Position 3440: 0.007827436355178512
Position 688: 0.007661322532031237
Position 5375: 0.007342530338526753
Position 390: 0.0071355779647254685
Position 11494: 0.006431008632201355
Position 5722: 0.006112269135341127
Position 673: 0.005630836821991781
Position 1698: 0.004306453548801045
Position 978: 0.004228274229554282
Position 7678: 0.003864430584729008
Position 876: 0.0038086991448946605
Position 5420: 0.0034636913426294162
Position 5967: 0.0033722291824114987
Position 11007: 0.0031059004476255278
Position 11197: 0.003006458441516653
Position 532: 0.002946352287797794
Position 487: 0.0020640345531256995
Position 10837: 0.00192202116012826
Position 11122: 0.0018784609534770198
Position 1824: 0.0018307513474372793
Position 11386: 0.0017435859087553717
Position 905: 0.0016999339940698284
Position 5181: 0.0015219997060642138
Position 11455: 0.001260522872824616
Position 5355: 0.0012354501176751668
Position 10971: 0.0011008352673658461
Position 3274: 0.001013167224099265
Position 922: 0.0009974167442437093
Position 11450: 0.0009751917754580687
Position 10799: 0.000833928427421928
Position 3278: 0.00045724286383765674
Position 11259: 0.00035366741990674935
Position 11558: 0.0003519507650692153
Position 10935: 0.0003299644342386418
Position 4215: 0.0003270850302095504
Position 826: 0.0003221533371049805
Position 11217: 0.0002948192321296369
Position 902: 0.00026307432199592013
Position 2920: 0.0002543536336369252
Position 10981: 0.00025407535617289097
Position 400: 0.0002326542776892126
Position 10657: 0.00021883882410401502
Position 11247: 0.00019072974453826597
Position 1065: 0.00017373127068982336
Position 10250: 0.00016413699364760032
Position 10918: 0.00014197071930991504
Position 10600: 0.00013436579493479765
Position 3947: 0.00013222077654975238
Position 11173: 0.00011875346309669178
Position 7162: 0.00011470176172976131
Position 11435: 0.00011120486068671533
Position 6865: 0.00011099350504412386
Position 10747: 0.00010607694226341361
Position 11531: 8.513083818658701e-05
Position 4323: 7.708244925093073e-05
Position 11586: 7.587800951861475e-05
Position 10567: 7.138310255257417e-05
Position 11215: 6.928402831670876e-05
Position 6185: 6.6253262554853e-05
Position 2940: 4.984678094790826e-05
Position 9535: 4.465975101242117e-05
Position 6164: 3.851895011170095e-05
Position 10385: 3.755652999736715e-05
Position 475: 3.615349228610613e-05
Position 1402: 3.289532635474124e-05
Position 8944: 3.20744872968621e-05
Position 7864: 2.8804542941772905e-05
Position 4462: 2.844637230519116e-05
Position 5352: 2.770959606001866e-05
Position 5224: 2.7247011212071746e-05
Position 1220: 2.7228816099797543e-05
Position 1123: 2.701171229979737e-05
Position 413: 2.664509033377314e-05
Position 10190: 2.33534555451174e-05
Position 7728: 2.291401825044823e-05
Position 7751: 1.7254368609976274e-05
Position 1138: 1.7218221641018385e-05
Position 1018: 1.5526435434000776e-05
Position 9278: 1.5112909602794619e-05
Position 5112: 1.4327750455630378e-05
Position 8614: 1.3136817199511969e-05
Position 10708: 1.2480647644960143e-05
Position 10703: 1.236828826288096e-05
Position 4018: 1.1897197506842952e-05
Position 1347: 1.058864633555403e-05
Position 6160: 1.0282999438966223e-05
Position 2897: 1.0020309000168852e-05
Position 10621: 9.933100603237158e-06
Position 7888: 8.63934269149412e-06
Position 1419: 8.173353006166739e-06
Position 8581: 8.075927688905102e-06
Position 100: 7.807440472960562e-06
Position 3080: 6.400061520687184e-06
Position 6542: 5.596009883343401e-06
Position 595: 4.758237047414828e-06
Position 9172: 3.960588781425125e-06
Position 6566: 3.688382535027293e-06
Position 2015: 3.3203925223542578e-06
Position 1544: 3.108344277528491e-06
Position 435: 3.0066705739400755e-06
Position 321: 2.9397424627218064e-06
Position 1989: 2.0896841901854732e-06
Position 2632: 1.762695013698908e-06
Position 4458: 1.4933656585863326e-06
Position 496: 1.47990517533563e-06
Position 3471: 1.1279207309226487e-06
Position 404: 1.0648948773577479e-06
Position 1265: 1.0491871946700204e-06
Position 6513: 9.61453598149776e-07
Position 5897: 9.546656175414705e-07
Position 1303: 8.487480153719519e-07
Position 5946: 8.472009967982523e-07
Position 2323: 7.649735319154387e-07
Position 2830: 7.106496548406043e-07
Position 5098: 6.918181561176209e-07
Position 845: 6.441745542726534e-07
Position 3077: 6.400353563912377e-07
Position 1028: 5.969751947912571e-07
Position 2990: 5.482154272263309e-07
Position 887: 5.249201303498617e-07
Position 1093: 4.738478509807287e-07
Position 4880: 4.491447370008381e-07
Position 4482: 4.340939299958688e-07
Position 2205: 3.7095736704233927e-07
Position 982: 3.372260210625652e-07
Position 3446: 2.987502530871016e-07
Position 3014: 1.9983210409999393e-07
Position 500: 1.842203742573284e-07
Position 797: 1.725400136408212e-07
Position 755: 1.688307837663692e-07
Position 121: 1.6654978417799034e-07
Position 2415: 1.5312437242641842e-07
Position 2261: 1.3524305130315697e-07
Position 2068: 1.1936676851808865e-07
Position 86: 1.0946002718347037e-07
Position 151: 1.0354854155022058e-07
Position 308: 5.708392546118168e-08
Position 136: 5.6780924678325146e-08
Position 232: 4.630979441725024e-08
Position 1282: 4.477432673275346e-08
Position 835: 4.338198213169425e-08
Position 1268: 3.729694907559708e-08
Position 192: 2.0604804455916313e-08
Position 124: 1.5262769393207482e-08
Position 298: 1.0267598885440042e-08
Position 808: 5.864613989292992e-09
Position 771: 4.892437718445688e-09
Position 189: 2.695852091751113e-09
Position 310: 1.831702249516774e-09
Position 909: 1.6803190781902964e-09
Position 178: 1.0812516502353063e-09
Position 169: 3.7499617883834936e-10
Position 142: 3.602886792341721e-10
Position 209: 3.333596949880422e-10
Position 757: 1.7058643017597207e-10
Position 878: 1.3269559245858387e-10
Position 199: 1.1553988449923473e-10
Position 240: 9.03127346264269e-11
Position 1226: 2.489489481363766e-11
Position 244: 1.3851766873356369e-11
Position 264: 6.909045754223182e-12
Position 273: 1.6235270527529582e-12
Position 260: 1.4037838175099738e-12
Position 249: 3.9408512718604e-13
Position 257: 2.3732770646574907e-15
