Gene = TOPAZ1
Position 440: 3.2178766389108814e-05
Position 57: 3.0183826309958864e-05
Position 1747: 2.6193625238770417e-05
Position 4337: 2.1103031552165565e-05
Position 1369: 1.803418212598579e-05
Position 15797: 1.60732156861999e-05
Position 4334: 1.589676070327743e-05
Position 1051: 1.569222878519395e-05
Position 17526: 1.4814632673638123e-05
Position 449: 1.3801191210083139e-05
Position 274: 1.0297932908971758e-05
Position 42: 9.879541346942958e-06
Position 9158: 9.753741432178536e-06
Position 406: 9.249814961263766e-06
Position 372: 8.42551959221661e-06
Position 627: 8.276321999614594e-06
Position 1650: 6.988459600758513e-06
Position 1383: 6.880027332913638e-06
Position 1625: 6.417904429210584e-06
Position 1685: 6.222289663702618e-06
Position 724: 6.212227347019857e-06
Position 1435: 5.909417499629615e-06
Position 753: 4.908729554033293e-06
Position 1226: 4.726593153531628e-06
Position 1691: 4.622115544415899e-06
Position 844: 4.340000696273831e-06
Position 118: 4.019230303875419e-06
Position 102: 3.76411930420167e-06
Position 667: 3.4765460345142697e-06
Position 14373: 8.848011219156948e-07
Position 770: 1.7474270177685406e-07
Position 842: 1.5995302702991463e-07
Position 586: 1.3264288646580384e-07
Position 1420: 4.909352723615821e-08
Position 3996: 2.4416370751999166e-08
Position 1596: 6.903033322348096e-09
Position 4203: 8.688048687071354e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 28798: 0.9685177317388249
Position 14264: 0.9138238533319478
Position 13081: 0.8409000872539492
Position 966: 0.6179455162632599
Position 20532: 0.5940325760016454
Position 21789: 0.5558351586472371
Position 2343: 0.541154665299573
Position 3281: 0.5192794278691752
Position 39640: 0.4326639833474785
Position 1871: 0.4196580376297071
Position 19951: 0.27407478919254435
Position 7502: 0.27231037633658156
Position 3225: 0.2109595133333347
Position 31098: 0.20963804451121765
Position 8936: 0.18511819757309284
Position 25110: 0.18185115260221277
Position 11948: 0.17622917171545624
Position 7490: 0.15084616467256037
Position 12236: 0.14569141208950073
Position 11631: 0.12320119401686494
Position 39340: 0.10332730542045944
Position 2547: 0.0851894421188696
Position 2699: 0.07566022891899962
Position 14309: 0.06355527796088084
Position 34263: 0.06200114522344974
Position 7663: 0.05966566811669532
Position 1328: 0.05670912687240592
Position 3186: 0.05446777886548354
Position 11457: 0.04924249863883131
Position 4552: 0.04864055102080965
Position 3258: 0.038452154576231606
Position 36822: 0.037725685153276824
Position 3027: 0.031171707888352048
Position 34771: 0.02999340548556262
Position 3290: 0.029972518546698045
Position 1584: 0.028811585624908778
Position 36486: 0.026760411165721087
Position 6867: 0.02524799200790833
Position 7396: 0.022430178280042224
Position 7631: 0.021680522056873482
Position 11857: 0.01918431306747514
Position 13249: 0.01784265488437768
Position 19732: 0.017643719179649204
Position 857: 0.017558371272267198
Position 8678: 0.017476475404736354
Position 14234: 0.01723241449056665
Position 34926: 0.014320390905887322
Position 3066: 0.012300446286105892
Position 29014: 0.012053212809116885
Position 2189: 0.011308801844950561
Position 2355: 0.011136687042719995
Position 34427: 0.010721317356632913
Position 2378: 0.010456974311330547
Position 30700: 0.010433065223310124
Position 6822: 0.010088760787302399
Position 2352: 0.009308713471359331
Position 1980: 0.008735983230389408
Position 1641: 0.007735988931237657
Position 33903: 0.00761391579339364
Position 8758: 0.007024889274671253
Position 25432: 0.006870900283040078
Position 3159: 0.006554418541838944
Position 6764: 0.006315259059609575
Position 24485: 0.00596370680900958
Position 30274: 0.005652452271746962
Position 14158: 0.005218488043488638
Position 1899: 0.004764805381025231
Position 2841: 0.00468645027077328
Position 1071: 0.003984615750480158
Position 813: 0.0038620880130352136
Position 1013: 0.0038079313773263113
Position 1896: 0.003716614371759205
Position 29147: 0.0034043068097228024
Position 2280: 0.003207084691727108
Position 971: 0.0031491170048989817
Position 2664: 0.0026457691785203913
Position 1638: 0.00234417052302846
Position 30696: 0.00226856696532068
Position 29078: 0.0022578126148098685
Position 2988: 0.002239084242207849
Position 2011: 0.002206120094138816
Position 2559: 0.0017266639596052208
Position 1612: 0.001716878205080231
Position 6782: 0.001684273381905891
Position 30720: 0.0016475278555716545
Position 2586: 0.0014983646552181578
Position 9279: 0.0013200231541284921
Position 1818: 0.0013006210894506423
Position 1586: 0.001296786342314921
Position 2793: 0.0012453627045979337
Position 207: 0.0012193369962104036
Position 1972: 0.0011892786210274304
Position 680: 0.0010548232547206943
Position 23078: 0.001013202491351436
Position 2160: 0.001012862080960586
Position 2234: 0.0009679578851265152
Position 2122: 0.0009120800729198902
Position 28993: 0.0007455237839147672
Position 586: 0.0007250880363621227
Position 1470: 0.0006915098314280369
Position 2709: 0.0006581068315857026
Position 2393: 0.0006270624633674757
Position 2269: 0.0006135164715332826
Position 1650: 0.0005219228910160139
Position 3009: 0.0005182073511579249
Position 236: 0.0005024128372480648
Position 4508: 0.00043787630784243207
Position 2028: 0.000437289356660364
Position 378: 0.0004296394651193892
Position 1810: 0.0004206683959837145
Position 22008: 0.0003835362032886832
Position 2634: 0.0003743950559939663
Position 4108: 0.00036455207081279815
Position 1017: 0.00036313151802600343
Position 14966: 0.0003449382804866934
Position 1905: 0.000344431627794844
Position 2147: 0.0003382590286691841
Position 14746: 0.0002811041090827609
Position 993: 0.0002768586631768445
Position 1457: 0.0002659330952635613
Position 738: 0.0002606205081594182
Position 384: 0.00022036732529442417
Position 664: 0.00020640525916935812
Position 1824: 0.00019607918769190216
Position 790: 0.0001896369709266231
Position 4599: 0.0001893334284771185
Position 16230: 0.00018858979551063574
Position 1386: 0.0001846871196020041
Position 6281: 0.00017574525112222603
Position 4475: 0.00017305791838462609
Position 16159: 0.000162585418950313
Position 18630: 0.0001616596847163748
Position 148: 0.0001603921805187075
Position 22864: 0.0001498927346792174
Position 1765: 0.00014970957607492356
Position 1389: 0.00014246964609959287
Position 821: 0.0001298938378314854
Position 627: 0.00012507109252593546
Position 15682: 0.00012315550066329864
Position 22227: 0.00011329873764856469
Position 15927: 0.00010331012956722393
Position 17446: 0.00010043556746035554
Position 18404: 9.956736679856985e-05
Position 17598: 9.706104455944889e-05
Position 22089: 9.704241841509155e-05
Position 1033: 9.266169001380996e-05
Position 22922: 9.047033523257723e-05
Position 7747: 8.554164526710414e-05
Position 22647: 8.287458542160703e-05
Position 453: 8.176694081819985e-05
Position 1051: 7.875500457849378e-05
Position 2607: 7.819780700715264e-05
Position 1473: 7.635295328346146e-05
Position 23878: 7.41951995799294e-05
Position 18713: 7.22273581910644e-05
Position 22240: 7.211307795157009e-05
Position 18710: 6.985702549399582e-05
Position 424: 6.550507591978432e-05
Position 410: 6.232639316807812e-05
Position 18902: 6.0989195249212463e-05
Position 1000: 5.883712482801637e-05
Position 1275: 5.8780719725217924e-05
Position 15640: 5.7595646767924346e-05
Position 21964: 5.673852799132312e-05
Position 1618: 5.5287223560979266e-05
Position 2302: 5.520732046951119e-05
Position 865: 5.460144294856016e-05
Position 2790: 5.278034485633322e-05
Position 444: 5.044261402047474e-05
Position 17424: 4.8182980512528565e-05
Position 2912: 4.75630025829582e-05
Position 19421: 4.720382195235575e-05
Position 346: 4.5542152353243125e-05
Position 1085: 4.3619981809021646e-05
Position 1594: 3.984163647082958e-05
Position 1950: 3.9333469723767746e-05
Position 137: 3.783528281686833e-05
Position 14701: 3.7007758916733696e-05
Position 239: 3.613016085102091e-05
Position 508: 3.396230522122106e-05
Position 779: 3.3789127338003035e-05
Position 979: 3.3554683210267526e-05
Position 1428: 3.195815477042218e-05
Position 19555: 3.1256943607739506e-05
Position 16416: 2.9849734242191425e-05
Position 1676: 2.8732516782693063e-05
Position 15774: 2.542492045034687e-05
Position 4297: 2.3529898989840725e-05
Position 17936: 2.3049804862851045e-05
Position 1403: 2.1147689237450515e-05
Position 1589: 2.1028402827874772e-05
Position 1205: 2.066775568215058e-05
Position 882: 2.0629627048957302e-05
Position 16201: 2.017209800625312e-05
Position 1926: 1.989681065371815e-05
Position 18489: 1.861091868141426e-05
Position 1528: 1.7829599305525882e-05
Position 4260: 1.7443678954906805e-05
Position 1827: 1.689160707359665e-05
Position 1272: 1.58160388269322e-05
Position 216: 1.565301274751775e-05
Position 17391: 1.54256980904349e-05
Position 1770: 1.5044067022029277e-05
Position 17758: 1.4261245809203752e-05
Position 694: 1.3703236540472685e-05
Position 16685: 1.2067022443399696e-05
Position 1685: 1.1859327942900647e-05
Position 1734: 1.0566285276100569e-05
Position 1731: 1.0348561278821914e-05
Position 17241: 1.0214586448526782e-05
Position 17188: 1.0143817620536856e-05
Position 16843: 9.300702421096952e-06
Position 1591: 9.110872711403375e-06
Position 1704: 8.178823244935386e-06
Position 353: 8.153004917913495e-06
Position 15949: 7.844207734034816e-06
Position 2167: 7.518430942806498e-06
Position 19115: 7.242468444328552e-06
Position 1155: 7.1723040413708425e-06
Position 13518: 6.773670295768607e-06
Position 18770: 6.6036298088240575e-06
Position 284: 6.02995077283897e-06
Position 13482: 5.753423168229912e-06
Position 308: 5.6946160172257746e-06
Position 1037: 5.5557289620758576e-06
Position 368: 5.453347596777352e-06
Position 128: 5.148589816058521e-06
Position 348: 4.953758671950736e-06
Position 468: 4.682172224277852e-06
Position 545: 4.655083263176261e-06
Position 14465: 4.280764277593937e-06
Position 705: 3.770686817308674e-06
Position 14507: 3.769366378608731e-06
Position 984: 3.676339318056059e-06
Position 14900: 3.4892494982600647e-06
Position 559: 3.08574298951373e-06
Position 395: 2.863149403034952e-06
Position 416: 2.8365579720286836e-06
Position 17014: 2.6856432778190575e-06
Position 1506: 2.6329419162972906e-06
Position 462: 2.337900309491895e-06
Position 16545: 2.2439364691117955e-06
Position 1625: 1.9644133392801117e-06
Position 471: 1.8724462080193562e-06
Position 258: 1.5088532395053148e-06
Position 436: 1.3924237120311186e-06
Position 1218: 1.2866606591770193e-06
Position 15194: 1.2125676159724116e-06
Position 15303: 1.2059272368935144e-06
Position 403: 1.1583124326789814e-06
Position 245: 1.1370659673916703e-06
Position 139: 1.0322964266792298e-06
Position 474: 8.970991504615216e-07
Position 14750: 8.661177735461706e-07
Position 9899: 7.860193530021471e-07
Position 770: 6.308598082841834e-07
Position 1150: 5.920359175720456e-07
Position 760: 4.5082587413960425e-07
Position 1840: 4.1878095939192647e-07
Position 314: 3.942650076718557e-07
Position 316: 2.422441367829012e-07
Position 9088: 1.4270789017169732e-07
Position 5274: 1.3782697634615838e-07
Position 635: 1.048905495806476e-07
Position 252: 1.0137851991169641e-07
Position 5603: 6.048846003420064e-08
Position 5536: 5.568421046556121e-08
Position 270: 5.33639520797194e-08
Position 5627: 4.764174564282339e-08
Position 4715: 4.676087572457595e-08
Position 708: 3.862151136692745e-08
Position 5160: 3.560863489792403e-08
Position 1097: 3.175152378558026e-08
Position 361: 2.9244594470078094e-08
Position 638: 2.6755906378748835e-08
Position 5374: 2.3130836954535194e-08
Position 6439: 1.8003066618018664e-08
Position 3836: 1.55970602496342e-08
Position 5809: 1.250048975623314e-08
Position 1509: 1.0325625205633046e-08
Position 3839: 8.819310502365082e-09
Position 1187: 5.506530566758427e-09
Position 319: 3.469770597077984e-10
Position 479: 3.337817513907124e-10
Position 482: 1.6165373619671226e-11
