Gene = MORN5
Position 1073: 2.46288713888524e-07
Position 1598: 2.015984148775985e-07
Position 614: 1.745875873468446e-07
Position 1395: 1.6884036884432316e-07
Position 427: 1.4744767876245865e-07
Position 1495: 1.414557098075906e-07
Position 1117: 1.3360430529892455e-07
Position 1658: 1.1991980939289546e-07
Position 532: 1.1123834992292226e-07
Position 1109: 1.0665054863143112e-07
Position 1208: 8.895777827868184e-08
Position 585: 5.041148973185239e-08
Position 222: 4.7604267454239215e-08
Position 491: 4.686468660101955e-08
Position 1371: 4.306909525084765e-08
Position 403: 4.139544975831634e-08
Position 1648: 4.032188390244618e-08
Position 535: 3.809671688081741e-08
Position 164: 2.5159652403355954e-08
Position 74: 2.2660621083335673e-08
Position 1474: 1.2598278683215548e-08
Position 1343: 1.1763430884102887e-08
Position 1753: 1.1080282280718959e-08
Position 1141: 8.262900071170111e-09
Position 1341: 7.908701380977485e-09
Position 1120: 7.022795615815589e-09
Position 1751: 5.878015999710449e-09
Position 1387: 4.616893541818688e-09
Position 547: 5.9425119146466635e-12
Position 259: 3.947615022641703e-12
Position 559: 3.0295213949450332e-12
Position 489: 2.466689114313989e-12
Position 487: 1.4222272838735545e-12
Position 113: 7.615692844877764e-13
Position 264: 6.704301873211033e-13
Position 108: 5.993357407123317e-14
Position 561: 3.5405285103510283e-14
Position 78: 1.500921603846047e-14
Position 67: 2.2610187509114444e-19
