Gene = CREBRF
Position 504: 6.43553919282022e-07
Position 682: 6.931007711334831e-08
Position 2787: 5.479376506756324e-08
Position 1917: 3.7255735689642365e-08
Position 1038: 1.9427303616830197e-08
Position 1036: 1.9233959740715055e-08
Position 969: 1.90350743131802e-08
Position 1050: 1.874122076620458e-08
Position 2058: 1.3934296172132179e-08
Position 101: 1.2612542767869924e-08
Position 1027: 9.657545572665835e-09
Position 1164: 7.645219698308499e-09
Position 2850: 6.5995568426057495e-09
Position 2227: 5.971414636728789e-09
Position 2765: 5.111996198164924e-09
Position 2864: 4.9534489574766595e-09
Position 2792: 4.646793435813462e-09
Position 591: 1.9846688364828273e-09
Position 709: 1.8300134411346665e-10
Position 830: 5.376392465943162e-11
Position 74: 2.3598276063539344e-12
Position 1029: 7.310025841407829e-13
Position 966: 3.4100250792094593e-13
Position 442: 4.726491044857381e-18

Sorted 3' Splice Sites (High to Low Probability):
Position 1916: 0.8255930569043607
Position 14265: 0.36520461624327805
Position 22848: 0.16109328666027864
Position 9950: 0.12118257932262755
Position 14555: 0.09837265046629648
Position 3899: 0.09454662639135597
Position 21719: 0.09298301107363173
Position 18295: 0.05689554815882836
Position 13012: 0.052606761696306355
Position 22654: 0.05183505898595647
Position 15422: 0.044909590712429115
Position 10488: 0.038311422737169525
Position 3574: 0.03261903130054787
Position 775: 0.03133859927421976
Position 7040: 0.026438359739943976
Position 1231: 0.020919676403274842
Position 6248: 0.020749260411459785
Position 6208: 0.019892063828576514
Position 4393: 0.01760785689469157
Position 778: 0.015128919843056633
Position 14139: 0.013854184788061896
Position 8057: 0.013283480307954537
Position 19147: 0.011478906374241565
Position 3669: 0.00845105875967675
Position 313: 0.007349363297817035
Position 4060: 0.007206250496768444
Position 8779: 0.007052008214063082
Position 9335: 0.0070369188102038915
Position 1655: 0.00613936060102714
Position 7730: 0.005997666384309181
Position 2932: 0.0059214469974358626
Position 10254: 0.0055520696586289255
Position 6416: 0.005509965025733358
Position 14879: 0.005354442528232059
Position 10281: 0.005183352077765573
Position 7769: 0.005168413284141724
Position 5432: 0.0050807716108906996
Position 10144: 0.004599132387526827
Position 11325: 0.004560501521215264
Position 13572: 0.004439276072881655
Position 1702: 0.004336102581591028
Position 721: 0.0041952427437418225
Position 9652: 0.003958772766000403
Position 4063: 0.0037780692812004082
Position 17216: 0.003677831836593732
Position 3639: 0.0035859319530814724
Position 1800: 0.003385102891482388
Position 10671: 0.003277335582079791
Position 1705: 0.0030991322299462622
Position 2152: 0.0029077079573547092
Position 12029: 0.0029021477800978434
Position 9967: 0.0028117726806446072
Position 14905: 0.002746575287547952
Position 15774: 0.002447194371680953
Position 3818: 0.0023877877824388495
Position 3416: 0.0023418384003561013
Position 8076: 0.0021951205247000565
Position 9339: 0.0021768210423023736
Position 6866: 0.0021012765541660893
Position 4640: 0.002064686388614709
Position 3619: 0.0018786982749853848
Position 8238: 0.0018430961892206403
Position 7392: 0.0017419597840939568
Position 7036: 0.0016022573170723258
Position 3336: 0.0015621806475969123
Position 11357: 0.0015593069575537593
Position 7862: 0.0014472712647741219
Position 7415: 0.0013850174594726185
Position 10508: 0.0013707602653542652
Position 3503: 0.0013482938522054034
Position 5143: 0.0012507554123692168
Position 9143: 0.0012400341790800846
Position 3479: 0.0011443306938711104
Position 10645: 0.0010299822621022208
Position 2176: 0.0009957465113070044
Position 3905: 0.0009763976728579333
Position 3923: 0.0008787602862268423
Position 8447: 0.0008467462468592524
Position 2682: 0.0008283571938313713
Position 13848: 0.0008232064081536459
Position 1483: 0.0007246113791278027
Position 13008: 0.0007091277248071778
Position 1601: 0.0007059398292222611
Position 12093: 0.0006825002594287341
Position 11909: 0.0006344289842914299
Position 1045: 0.0006175932012199724
Position 5969: 0.0005835749856746864
Position 1520: 0.0005577063471475922
Position 3830: 0.0005507471216992905
Position 5795: 0.0005094892845919998
Position 3632: 0.0005035446999005716
Position 6330: 0.0004918386289522387
Position 1555: 0.0004902473609982359
Position 11830: 0.00047050462648049254
Position 8717: 0.00046201480205216444
Position 808: 0.00043628547737603666
Position 1368: 0.00039264220069308245
Position 9058: 0.0003714274914638183
Position 409: 0.0003279811853239895
Position 10484: 0.0003248775726225453
Position 2957: 0.0003231740470460076
Position 6603: 0.000300802985042794
Position 2092: 0.00029748031753260744
Position 9162: 0.00029240533670703425
Position 1273: 0.0002793848561295538
Position 1966: 0.00027701753623657024
Position 3508: 0.00026822647391462124
Position 2629: 0.0002461627360026614
Position 1576: 0.0002401947815285026
Position 4466: 0.00024000876148175482
Position 6578: 0.00023878351315320136
Position 3612: 0.00022267215417294013
Position 3997: 0.00022170031928573898
Position 6440: 0.000208148390169146
Position 8053: 0.0001804396271663915
Position 9100: 0.00017651336869461346
Position 9677: 0.00014687973959364974
Position 9076: 0.00014380622488172022
Position 3232: 0.00014248264062682853
Position 4142: 0.00014062700666935582
Position 10086: 0.0001360483107531706
Position 1177: 0.0001222145646048173
Position 8567: 0.0001137048486912802
Position 7965: 0.00011059380349973696
Position 406: 0.00010700359944695853
Position 2464: 0.00010284351421213483
Position 4355: 9.546488796045086e-05
Position 5662: 9.446509285927307e-05
Position 4636: 8.742973718650675e-05
Position 8126: 8.515333603822392e-05
Position 3773: 7.632288384847027e-05
Position 429: 7.415149183972314e-05
Position 7252: 7.353857222175604e-05
Position 2545: 6.907386059169233e-05
Position 385: 6.806421747760269e-05
Position 2316: 6.674657330362926e-05
Position 5582: 6.296157589603208e-05
Position 8541: 6.174208077572664e-05
Position 7817: 6.010897644464487e-05
Position 3980: 6.0083309212941155e-05
Position 213: 5.798448939798922e-05
Position 4867: 5.54040367408112e-05
Position 1749: 5.315446094857699e-05
Position 7198: 5.259641636087489e-05
Position 4537: 5.187918231093176e-05
Position 1666: 5.1111273070724574e-05
Position 2158: 5.097223093465363e-05
Position 4041: 5.0484234980183884e-05
Position 2864: 4.719019491580294e-05
Position 3377: 4.580638369108638e-05
Position 6185: 4.3752052896357166e-05
Position 369: 4.1771553353320444e-05
Position 5757: 4.01623065857446e-05
Position 4826: 3.762187011884182e-05
Position 1114: 3.6937117582613204e-05
Position 6741: 3.559289234697056e-05
Position 2319: 3.1016269572311985e-05
Position 6138: 2.880436191793762e-05
Position 216: 2.8773012372789344e-05
Position 4181: 2.852870595459285e-05
Position 5315: 2.8224799813646607e-05
Position 4997: 2.7932368677271332e-05
Position 5394: 2.7751563591051048e-05
Position 2488: 2.6618545869521464e-05
Position 5102: 2.62869216464284e-05
Position 4226: 2.502831480287631e-05
Position 5723: 2.4777426052926585e-05
Position 1277: 2.451602329459507e-05
Position 3175: 2.3838982016910942e-05
Position 1621: 2.3464001162572196e-05
Position 504: 2.2922260997247674e-05
Position 1300: 2.2152214734806787e-05
Position 723: 2.1203082915206626e-05
Position 4891: 2.117370277296924e-05
Position 4249: 2.088089400096637e-05
Position 4575: 2.055915351376514e-05
Position 5178: 1.872461510608201e-05
Position 821: 1.8517538983579277e-05
Position 4414: 1.8094219709774676e-05
Position 3261: 1.7229893006218265e-05
Position 1502: 1.7082705270072134e-05
Position 1497: 1.4778996816302776e-05
Position 4424: 1.2725447310960264e-05
Position 1064: 1.2297384162749108e-05
Position 785: 1.2229313232602227e-05
Position 283: 1.1585907016723838e-05
Position 4800: 1.1257769095408142e-05
Position 3096: 1.1062968640791524e-05
Position 4717: 1.0964056677238607e-05
Position 481: 1.0884273476640869e-05
Position 840: 1.0756914155579897e-05
Position 6581: 9.921138482098507e-06
Position 2938: 9.01725679485164e-06
Position 2723: 8.520870231611112e-06
Position 1526: 6.933530177623699e-06
Position 2396: 6.640343438521806e-06
Position 1375: 6.529991800300744e-06
Position 5778: 6.166070834282209e-06
Position 2892: 5.873632056946156e-06
Position 1347: 5.5828657588660675e-06
Position 3346: 5.262014728533825e-06
Position 998: 4.271627693340252e-06
Position 1812: 3.92548573507444e-06
Position 2250: 3.3896787152969608e-06
Position 1613: 2.633754077162638e-06
Position 2631: 2.4752615978302013e-06
Position 3722: 2.270999372276182e-06
Position 694: 2.1521486486169292e-06
Position 2562: 2.0353640831339636e-06
Position 628: 1.907714305378689e-06
Position 1999: 1.8723859139051435e-06
Position 277: 1.6927113831105986e-06
Position 1050: 1.6218649055577038e-06
Position 617: 1.591748711252034e-06
Position 1562: 1.555584705871403e-06
Position 2657: 1.5058424127921456e-06
Position 199: 1.3859211559164218e-06
Position 223: 1.3553102901057006e-06
Position 1529: 1.310865610207957e-06
Position 1281: 1.1706769204000249e-06
Position 678: 9.577635740183573e-07
Position 1328: 9.273300001719177e-07
Position 912: 8.95772341368638e-07
Position 3093: 8.838578709678654e-07
Position 664: 5.124276051894271e-07
Position 853: 5.038177482593933e-07
Position 1068: 4.842642329867731e-07
Position 1605: 4.840345838138822e-07
Position 1585: 4.103412124360161e-07
Position 414: 4.1028077135694814e-07
Position 1183: 3.843112048697322e-07
Position 1412: 3.6634522161649585e-07
Position 1071: 3.53331071618177e-07
Position 4797: 3.4826460105303817e-07
Position 1814: 3.352630394093714e-07
Position 793: 3.301518530105216e-07
Position 601: 3.0279765999360714e-07
Position 220: 2.842669126110033e-07
Position 1119: 2.762120351416204e-07
Position 1188: 2.705725197181105e-07
Position 2700: 2.3642926980268884e-07
Position 801: 2.0979302178403315e-07
Position 815: 1.6673534165701583e-07
Position 986: 2.243265056664278e-08
Position 966: 2.1628668467137004e-08
Position 951: 1.1366660672666992e-08
Position 810: 1.030512301483613e-08
Position 86: 6.9715191791952835e-09
Position 1818: 6.291536067821249e-09
Position 2006: 6.120977210581426e-09
Position 516: 5.691554439995512e-09
Position 1317: 5.633249664283845e-09
Position 1005: 5.474819112580675e-09
Position 127: 4.96369931466515e-09
Position 984: 4.952650743801682e-09
Position 994: 4.7490990108712354e-09
Position 624: 4.736350313098748e-09
Position 636: 4.352177597864069e-09
Position 577: 1.8702740926046803e-09
Position 991: 1.687336522781129e-09
Position 1126: 1.5841816165514642e-09
Position 1122: 1.5389954760293348e-09
Position 1011: 1.4841798397233412e-09
Position 942: 1.2850775580678713e-09
Position 1015: 8.021519501351435e-10
Position 735: 7.085778658235627e-10
Position 2341: 6.332454060875953e-10
Position 521: 4.854266295074971e-10
Position 1143: 4.164214007337379e-10
Position 639: 2.9850308100460607e-10
Position 645: 2.275069876898027e-10
Position 523: 2.144773750644135e-10
Position 584: 2.1240626262970263e-10
Position 675: 1.569295950311039e-10
Position 1138: 1.1415936637691389e-10
Position 161: 1.0999204794079196e-10
Position 1331: 9.687848327802952e-11
Position 518: 9.536331737540588e-11
Position 582: 8.434960374354218e-11
Position 586: 8.335964687956481e-11
Position 556: 6.19479990665643e-11
Position 574: 3.914914251510361e-11
Position 101: 3.836662879036895e-11
Position 525: 3.0704062301028286e-11
Position 546: 3.011537957824879e-11
Position 551: 2.0554534622095038e-11
Position 597: 6.929678839207084e-12
Position 109: 3.8802907936263265e-12
Position 561: 3.5208108425114627e-12
Position 924: 3.020904474382553e-12
Position 647: 2.7216019843075126e-12
Position 880: 1.8366967044047886e-12
Position 132: 2.732677530003608e-22
Position 180: 1.3692152854377462e-22
Position 182: 2.5459207703568052e-23
