Gene = CMBL
Position 4162: 0.0014549024608281954
Position 3207: 0.0013183621323382183
Position 7253: 0.0012375773699931454
Position 851: 0.0012114363654284512
Position 2055: 0.0011253265278443863
Position 2725: 0.0010766462946837827
Position 867: 0.0010079201998495185
Position 2735: 0.0009939188707476113
Position 583: 0.0009865123797298339
Position 1447: 0.00090147478288014
Position 3067: 0.0008423366492052618
Position 2956: 0.000840969638199516
Position 2938: 0.0008170855994497953
Position 3858: 0.000800213590697033
Position 6002: 0.0007686939222010013
Position 2138: 0.000752705649869412
Position 21753: 0.000688599257891017
Position 2778: 0.0006424840403109935
Position 1536: 0.000624818454823722
Position 5924: 0.0006240921180090607
Position 2579: 0.0005215721034397364
Position 3098: 0.0005142341867448458
Position 21173: 0.0005070636358219997
Position 1049: 0.00041394351376851325
Position 4126: 0.0004068550371305077
Position 4644: 0.0004026415091942972
Position 13890: 0.00039165325962006216
Position 1741: 0.00039162211852177757
Position 543: 0.0003642138488685321
Position 668: 0.00035817714786487095
Position 1707: 0.00034290041068441284
Position 2556: 0.00033130075287256196
Position 8193: 0.0002938919864883696
Position 796: 0.00024478866610246926
Position 9780: 0.00023133519986082623
Position 3495: 0.00022970193240512554
Position 946: 0.00022362579286638694
Position 3911: 0.00020419651144078026
Position 3720: 0.00019594919663851906
Position 1937: 0.0001895183215155143
Position 4646: 0.00018924914291442054
Position 1000: 0.00017104747171024635
Position 5315: 0.00016025683775256028
Position 611: 0.0001460054412363418
Position 1948: 0.00014218312222254262
Position 3471: 0.00012654177734256448
Position 3862: 0.00012244146070853956
Position 2862: 0.00012046717991117137
Position 516: 0.00011727665344295253
Position 13988: 0.00011601835251318731
Position 492: 0.00011187076905451634
Position 559: 9.106361929535774e-05
Position 251: 8.590163731725435e-05
Position 1156: 6.937185762218926e-05
Position 5697: 6.8501151614583e-05
Position 1264: 5.5999424116418163e-05
Position 529: 5.2488049818721884e-05
Position 11964: 4.1237319891726604e-05
Position 5640: 3.429224318486121e-05
Position 10463: 3.236646745190325e-05
Position 10844: 3.053663103595917e-05
Position 489: 2.611718762297179e-05
Position 13469: 2.219050336483041e-05
Position 614: 1.911095112934455e-05
Position 204: 1.483965055186142e-05
Position 14474: 1.222514737461676e-05
Position 1231: 1.0302925927380124e-05
Position 9923: 9.890972113146e-06
Position 1328: 8.859572420442802e-06
Position 2025: 8.816830750849699e-06
Position 2019: 8.499047155619312e-06
Position 955: 7.257611819008954e-06
Position 1785: 6.490934792347281e-06
Position 2704: 5.763872016809053e-06
Position 1094: 5.7398939054589065e-06
Position 1805: 5.716470311854001e-06
Position 969: 4.816190850693597e-06
Position 586: 4.514177380132333e-06
Position 8197: 4.153262266969902e-06
Position 1685: 4.118895117287669e-06
Position 282: 4.007081907369131e-06
Position 9136: 3.836348823064009e-06
Position 12263: 3.717699028579984e-06
Position 891: 3.324179989366869e-06
Position 920: 2.9608039375375634e-06
Position 894: 2.569534106014692e-06
Position 1208: 2.4123253433392285e-06
Position 3463: 2.287769076471984e-06
Position 1543: 1.6205955056911426e-06
Position 1162: 1.6111434841218701e-06
Position 1372: 1.4863267820075223e-06
Position 5546: 1.4306541736153112e-06
Position 9842: 1.1956001167617158e-06
Position 1186: 9.942364412030798e-07
Position 674: 8.463648798695576e-07
Position 8628: 6.994583992670445e-07
Position 2080: 5.29893268658231e-07
Position 1210: 5.280374753158234e-07
Position 1101: 4.2936967639622907e-07
Position 254: 4.1069740259851967e-07
Position 7048: 4.034789383417298e-07
Position 898: 3.61969802002652e-07
Position 3155: 3.55426524331844e-07
Position 5549: 1.6650118077564102e-07
Position 5875: 1.5916299541897163e-07
Position 2509: 1.5851221681152734e-07
Position 2532: 8.612302799154185e-08
Position 2191: 8.302185222839503e-08
Position 727: 5.442549783538618e-08
Position 781: 4.581906543426702e-08
Position 831: 3.812556506657066e-08
Position 429: 1.8967227870009083e-08
Position 377: 5.8674080816877366e-09
Position 439: 2.933278435403263e-09
Position 896: 2.4565634529315334e-09
Position 382: 4.803407311926565e-10
Position 730: 4.684798954285607e-10
Position 401: 2.8178300519412443e-10
Position 267: 4.695070412031245e-11
Position 388: 2.1117009456885508e-11
