Gene = EPO
Position 2590: 0.0028609505535674945
Position 1875: 0.002512283766065271
Position 1286: 0.002151595060074028
Position 1210: 0.0019487005666370585
Position 514: 0.0015536585762933601
Position 1319: 0.0012820777644119744
Position 2885: 0.0012789539458501586
Position 537: 0.0011995707493898957
Position 601: 0.0011363308901674763
Position 1378: 0.000873581868782293
Position 2855: 0.0006734838454254794
Position 2423: 0.0006396473799422497
Position 2560: 0.0005920815553128705
Position 2288: 0.0005409876773326203
Position 2438: 0.00046794956822081085
Position 1990: 0.00046708434565473106
Position 2211: 0.00045799044902809663
Position 1756: 0.0004494465922734735
Position 2722: 0.0003847936838995199
Position 1872: 0.00036103818424213673
Position 2555: 0.00035270489672830073
Position 933: 0.000294672633870541
Position 598: 0.0002891494053684326
Position 273: 0.00023626411762009067
Position 1039: 0.00022723137795391116
Position 1118: 0.00022663023080625146
Position 1836: 0.00021659112418178841
Position 433: 0.0002149101330762098
Position 1885: 0.00018446473908397207
Position 2703: 0.00018387494101292413
Position 2009: 0.00018314685510177595
Position 1239: 0.0001831443324721919
Position 1001: 0.00017565901519113228
Position 2471: 0.00016602462617429023
Position 1812: 0.00016398280964785198
Position 2536: 0.000158375893136267
Position 2184: 0.00015247400715355202
Position 1504: 0.0001408878833487275
Position 496: 0.0001242201609683803
Position 1893: 0.00011901721022320109
Position 1356: 0.00011192076032850798
Position 402: 9.638107516028233e-05
Position 2578: 9.099744928977084e-05
Position 921: 8.50665383560082e-05
Position 2262: 8.351255631932083e-05
Position 2494: 8.231434652930814e-05
Position 2611: 7.708275942244991e-05
Position 2815: 7.404783189885089e-05
Position 1353: 6.762371433886954e-05
Position 968: 6.758540129398833e-05
Position 411: 6.527334083818135e-05
Position 2444: 6.494179797384264e-05
Position 1127: 6.392988265222059e-05
Position 2779: 6.37215623397961e-05
Position 2819: 6.342606812214176e-05
Position 2317: 6.206651831105968e-05
Position 2666: 6.0849542866713326e-05
Position 276: 5.544519388350767e-05
Position 974: 5.024866248573143e-05
Position 2492: 5.0217471686250575e-05
Position 463: 4.9816288555183856e-05
Position 309: 4.8920040288658754e-05
Position 2114: 4.887389579834215e-05
Position 2043: 4.473532833892502e-05
Position 885: 4.211046627094476e-05
Position 2083: 4.203796096516015e-05
Position 1821: 3.937378979481015e-05
Position 1219: 3.88734910061283e-05
Position 1323: 3.790152124916047e-05
Position 856: 3.729823266391782e-05
Position 2304: 3.525478287582698e-05
Position 1380: 3.493100678147574e-05
Position 1882: 3.32077320646629e-05
Position 954: 3.234651430995047e-05
Position 430: 3.078891584776106e-05
Position 1849: 3.066374837912675e-05
Position 1447: 2.8807381136306764e-05
Position 1806: 2.738264440875113e-05
Position 353: 2.654113817420398e-05
Position 659: 2.5064923866025134e-05
Position 1079: 2.255477154527277e-05
Position 467: 2.2416599094343816e-05
Position 674: 2.2167646551150966e-05
Position 2526: 1.9400333981673803e-05
Position 1091: 1.932922988188165e-05
Position 690: 1.8726127668277924e-05
Position 1076: 1.8109599161730496e-05
Position 613: 1.7533045569296725e-05
Position 2109: 1.713156967411383e-05
Position 2557: 1.609021712387793e-05
Position 545: 1.5376063939351694e-05
Position 424: 1.5365603309422246e-05
Position 946: 1.3886148738936682e-05
Position 1621: 1.3519461813285794e-05
Position 320: 1.3502742476284345e-05
Position 618: 1.3487938794160894e-05
Position 1997: 1.3250520429212443e-05
Position 1241: 1.3247496878174116e-05
Position 461: 1.2059868992357144e-05
Position 676: 1.1504484872196935e-05
Position 2781: 1.1468222187860288e-05
Position 516: 1.1343417851764414e-05
Position 2598: 1.0603121229583274e-05
Position 291: 1.0415828062852932e-05
Position 559: 1.0281208024089904e-05
Position 1536: 8.743032912379122e-06
Position 2571: 7.968772685687195e-06
Position 1339: 7.874191578382608e-06
Position 1013: 7.679655669028066e-06
Position 522: 7.46176621396089e-06
Position 1406: 7.325791710968021e-06
Position 694: 6.748081408954836e-06
Position 866: 5.454264907565068e-06
Position 1248: 5.353039942605237e-06
Position 1508: 5.270185808450025e-06
Position 2086: 5.159084393274994e-06
Position 243: 4.989068627323667e-06
Position 2505: 4.1880295704511525e-06
Position 1120: 3.14998174817995e-06
Position 626: 2.600766252515378e-06
Position 879: 2.5273433182522525e-06
Position 1592: 1.8343595482299804e-06
Position 254: 1.7173266009511843e-06
Position 888: 1.5730074833329356e-06
Position 339: 1.437680402532797e-06
Position 572: 7.254416852711076e-07
Position 1333: 6.567423269649077e-07
Position 150: 6.457517650565138e-07
Position 1009: 5.385210405420328e-07
Position 1088: 5.221499509055837e-07
Position 622: 5.077279318622951e-07
Position 556: 4.925391427974873e-07
Position 1084: 3.966335510406966e-07
Position 665: 3.8979862112757384e-07
Position 864: 2.657091513596781e-07
Position 475: 2.630226233478392e-07
Position 326: 2.0108390020618075e-07
Position 2294: 9.469973708823395e-08
Position 634: 8.55250447680242e-08
Position 172: 6.665572013961786e-08
Position 369: 5.885515651713969e-08
Position 894: 3.836764422671567e-09
Position 1547: 1.12771599690235e-09
Position 2106: 3.669712602706421e-10
Position 908: 2.20565003360129e-10
Position 1301: 1.3630214753098824e-10
Position 198: 2.6937045341235416e-11
Position 180: 2.6802612182398333e-11
Position 159: 1.1701331847283324e-11
