Gene = SUB1
Position 2987: 0.0007974964204658308
Position 5955: 0.0007193258381256124
Position 7404: 0.0006975015510976476
Position 5723: 0.0006837979695971652
Position 3415: 0.0005106714605378226
Position 1364: 0.00047811156219290576
Position 2410: 0.0004398687192829386
Position 9223: 0.0004319406777231219
Position 1986: 0.0003553739002917395
Position 5408: 0.0003514500219408745
Position 2549: 0.0003387195611804419
Position 1117: 0.00031659221959025015
Position 278: 0.0003131773173431221
Position 2018: 0.00029324976651420246
Position 853: 0.0002732814577622727
Position 1644: 0.0002449078448734178
Position 3431: 0.00023393655622513539
Position 2746: 0.00022503526122758492
Position 8122: 0.00020838000547460306
Position 6049: 0.00020836507022763365
Position 1143: 0.0002074526980006402
Position 1378: 0.00019970319855776048
Position 2761: 0.00017384106757083298
Position 644: 0.00017148237984152684
Position 1859: 0.00013915562780207415
Position 766: 0.00012252197257329146
Position 448: 0.0001043137033515993
Position 630: 9.716476543112572e-05
Position 782: 9.580453097841161e-05
Position 642: 8.7154792016386e-05
Position 3012: 7.290133437281347e-05
Position 6635: 6.486496397716522e-05
Position 41: 4.465107686312283e-05
Position 2426: 4.412046673905673e-05
Position 746: 4.0806555743585464e-05
Position 6660: 1.713220131707759e-05
Position 551: 1.3831474063018116e-05
Position 1501: 8.044856597924225e-06
Position 731: 7.827998377161858e-06
Position 563: 7.190551663754808e-06
Position 1490: 6.207449025488562e-06
Position 15: 5.949388537350635e-06
Position 1161: 4.614124470234821e-06
Position 220: 4.209300347384025e-06
Position 773: 3.958717255897226e-06
Position 1383: 3.5366088450009825e-06
Position 858: 3.1488768462560637e-06
Position 561: 3.0239980607422765e-06
Position 6: 3.0091119670128876e-06
Position 349: 2.746407142865247e-06
Position 1581: 2.7030558990471236e-06
Position 1111: 2.5853431262225905e-06
Position 1388: 2.454076345383653e-06
Position 1197: 2.369811599776377e-06
Position 1599: 2.333646264549326e-06
Position 543: 2.0838866471511857e-06
Position 835: 1.8549502105486201e-06
Position 706: 1.4997471082348822e-06
Position 1629: 1.2804996581734203e-06
Position 692: 1.169985186244618e-06
Position 647: 1.1053950350797546e-06
Position 174: 4.6662543222020203e-07
Position 320: 3.479613141118714e-07
Position 367: 2.438842787097639e-08
Position 335: 2.0648700233859787e-08
Position 212: 6.5906943531357965e-09
Position 383: 3.6019166570363673e-09
Position 416: 9.824202101097856e-10
Position 526: 6.681081664480041e-10
Position 588: 6.817524834654294e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 8018: 0.9269850099959983
Position 6463: 0.671158938735771
Position 3297: 0.6621308106684892
Position 5004: 0.6377689619377106
Position 14601: 0.3217405781066937
Position 12682: 0.3054434060052772
Position 1040: 0.2962939034597352
Position 20906: 0.1906612982538776
Position 874: 0.17788543374404397
Position 6786: 0.09058054267857366
Position 8994: 0.08954528631094334
Position 1691: 0.07923289779962321
Position 14930: 0.07867736699855099
Position 18483: 0.07107390333428162
Position 7567: 0.06913487534881806
Position 14238: 0.06700035158007363
Position 16461: 0.05684202098709452
Position 17493: 0.05557970270057594
Position 7461: 0.05177154242562009
Position 17894: 0.049214205360451
Position 10922: 0.04730287641242162
Position 19719: 0.035168708447740143
Position 848: 0.028436079165002452
Position 19034: 0.026125024690922295
Position 2615: 0.024636235956397898
Position 18514: 0.024428278490008865
Position 12678: 0.02331959712789586
Position 8926: 0.02199718861507978
Position 1036: 0.020940908710108074
Position 468: 0.019089207946860472
Position 702: 0.018314125848257267
Position 10730: 0.018306748702198342
Position 4770: 0.017407274702515182
Position 10782: 0.015000422575356472
Position 4749: 0.01333700783086835
Position 16925: 0.012780976125609647
Position 6534: 0.012445575710450036
Position 188: 0.010207163308127685
Position 380: 0.010186257639107283
Position 1060: 0.01012145819215386
Position 526: 0.009216562025052909
Position 13640: 0.008337247771497506
Position 988: 0.008205970469210924
Position 8750: 0.008096821179806413
Position 14959: 0.007749950678115756
Position 892: 0.00762893037021944
Position 16941: 0.007574064550423184
Position 14597: 0.007019544123956652
Position 6515: 0.006957352387231926
Position 9909: 0.006709291169692652
Position 12702: 0.006609510466622588
Position 2759: 0.005026727682914722
Position 13170: 0.004954231949507408
Position 15124: 0.004739495508336979
Position 780: 0.00454570425116436
Position 1466: 0.004457957091912034
Position 8298: 0.004405009602028851
Position 13700: 0.0043378396118470865
Position 6698: 0.0036180921039000234
Position 7366: 0.003594845107051794
Position 4872: 0.0033552901424126693
Position 5787: 0.0030786481060642323
Position 621: 0.002671164952205214
Position 9116: 0.002634802911222057
Position 12022: 0.0023305871363237616
Position 10598: 0.002211662823969104
Position 14256: 0.002184962090215175
Position 11126: 0.0021530284678491583
Position 2842: 0.0020965205701705845
Position 853: 0.0020600673793632453
Position 9918: 0.0020042372695124253
Position 4819: 0.0018867161561863413
Position 8711: 0.0018594563262316684
Position 14902: 0.001833765388430595
Position 12018: 0.001724974173317695
Position 11874: 0.0016898815233952517
Position 14234: 0.0016312703964292724
Position 3326: 0.0015474060494778492
Position 1950: 0.0014420705776780538
Position 10119: 0.0013690741378371578
Position 7163: 0.0013242459408089472
Position 876: 0.0012948814525179655
Position 7673: 0.0012491751741858733
Position 10574: 0.0012129153084882226
Position 6144: 0.0012059824200784152
Position 669: 0.0011753285710513737
Position 792: 0.0011222469850150749
Position 6702: 0.0010716950721687225
Position 7815: 0.0010594785099997338
Position 5024: 0.0010567592411748557
Position 7303: 0.0010132293954813096
Position 5407: 0.0009265416167402445
Position 9077: 0.0008918940962153053
Position 8242: 0.0008631801554969552
Position 1909: 0.0007966744177943524
Position 9019: 0.0007821649063003376
Position 11312: 0.0007460926957889617
Position 8880: 0.0007274910071013125
Position 9812: 0.0006325964945693397
Position 827: 0.0005671085488854086
Position 3247: 0.0005461304461033694
Position 9598: 0.0005344034153959674
Position 6728: 0.0005210696220281809
Position 6301: 0.0005193661945687591
Position 6567: 0.0004920865539827555
Position 2294: 0.00047865205055231324
Position 5276: 0.0004691536677410206
Position 1419: 0.00043855926569349
Position 726: 0.0003998030835542748
Position 12040: 0.0003880499214083717
Position 2587: 0.00038038851583075653
Position 1410: 0.0003750515096159061
Position 539: 0.0003662515876695486
Position 3358: 0.00034832758017377523
Position 1556: 0.00034029337585427503
Position 5344: 0.0003387132874989679
Position 1580: 0.00033591788226973137
Position 2507: 0.0003199149984131137
Position 7403: 0.0002971942315115317
Position 1096: 0.00028621836273325346
Position 10122: 0.00028020329463507103
Position 5628: 0.00027854454875310565
Position 8331: 0.0002581196846614382
Position 6606: 0.0002469102882157386
Position 8929: 0.00020625696055648292
Position 9420: 0.00019595363654420486
Position 2419: 0.00018120402200558702
Position 6304: 0.00017398949676622556
Position 567: 0.00016985145598636366
Position 8858: 0.00016857086783216886
Position 8406: 0.00016682130178799777
Position 2822: 0.00015784805818643257
Position 9241: 0.00015220361760705827
Position 588: 0.00014936294423114046
Position 1497: 0.00014825271470303813
Position 8462: 0.00013685028416683068
Position 11147: 0.00013280300395131431
Position 751: 0.0001266056401904681
Position 905: 0.0001262365774895813
Position 8309: 0.0001234652081256046
Position 1342: 0.0001228276791019441
Position 3333: 0.00011948598766197819
Position 2796: 0.00011036519343956088
Position 572: 0.0001082356684812257
Position 470: 0.00010560117270446873
Position 9270: 0.00010236225183215336
Position 810: 9.844875456692209e-05
Position 1268: 9.677103545105579e-05
Position 1292: 9.627090530290755e-05
Position 764: 9.347578079634739e-05
Position 405: 9.259185641969984e-05
Position 8183: 9.002806555090663e-05
Position 10187: 7.606153224521179e-05
Position 2738: 7.52781161598355e-05
Position 625: 6.573333386172185e-05
Position 5110: 5.9723519217418474e-05
Position 850: 5.696188501339099e-05
Position 2251: 5.1303171507721667e-05
Position 3258: 4.9647366255569656e-05
Position 5260: 4.4589631451000845e-05
Position 640: 4.399336194568602e-05
Position 585: 3.949905391676049e-05
Position 856: 3.851998515655254e-05
Position 3521: 3.359060909041029e-05
Position 1876: 2.928495424075374e-05
Position 1707: 2.7595591170809326e-05
Position 5466: 1.8636716137355176e-05
Position 795: 1.7434702355306862e-05
Position 1278: 1.542737933440489e-05
Position 1743: 1.3832830210754673e-05
Position 1251: 1.3620981857267769e-05
Position 734: 1.2702999277951987e-05
Position 409: 8.567670520025016e-06
Position 686: 8.53313942687299e-06
Position 706: 7.710500926092585e-06
Position 217: 7.4772148565201975e-06
Position 558: 5.101575851921154e-06
Position 500: 4.7760526914707906e-06
Position 190: 4.532083547544054e-06
Position 506: 4.005004837796569e-06
Position 475: 3.4975348038589724e-06
Position 1200: 3.4327675531066943e-06
Position 921: 3.2199960175747986e-06
Position 1477: 2.8550639172121405e-06
Position 1197: 2.7727907847859864e-06
Position 496: 1.8643077137316537e-06
Position 283: 1.7096820187322546e-06
Position 502: 1.6542827388246105e-06
Position 1564: 1.3250258265357468e-06
Position 1178: 7.955409343262807e-07
Position 1967: 7.839609326029536e-07
Position 1394: 7.813923182427659e-07
Position 939: 6.71779472688533e-07
Position 1072: 5.81258153911209e-07
Position 149: 5.809158866100082e-07
Position 647: 5.516553774489029e-07
Position 1381: 4.7105462695660886e-07
Position 359: 4.419025054560019e-07
Position 1134: 3.0176134327758373e-07
Position 352: 2.7665228491903875e-07
Position 1117: 2.5657251290487676e-07
Position 945: 2.172704180375534e-07
Position 741: 2.0544108769410548e-07
Position 923: 2.0074676753200355e-07
Position 536: 1.6803900453834743e-07
Position 1724: 5.663011034859422e-08
Position 333: 2.0490996969676615e-08
Position 673: 2.0208926075981686e-08
Position 413: 8.392674101409107e-09
Position 1873: 7.0640284799513435e-09
Position 2272: 5.820682401306506e-09
Position 220: 1.6740586431020655e-09
Position 3164: 1.4800551740037994e-09
Position 224: 9.746163824745368e-10
Position 1225: 9.426604338457961e-10
Position 238: 4.1722849439410166e-10
Position 84: 3.059107567321559e-10
Position 111: 2.35954667795714e-10
Position 349: 2.164673400989935e-10
Position 251: 2.0248533235315598e-10
Position 1067: 1.4553686458593615e-10
Position 242: 6.817793468418785e-11
Position 297: 6.785073345854633e-11
Position 226: 4.523161426671349e-11
Position 124: 2.5997913338762984e-11
Position 117: 2.1041267151736926e-11
Position 313: 5.634467134616728e-12
Position 89: 2.479890846564936e-12
Position 303: 1.2185275994288381e-12
Position 288: 1.0846189337577368e-12
Position 129: 7.629005702405835e-13
Position 253: 4.813713482180912e-13
Position 121: 1.4240814020405855e-13
Position 335: 1.322742130027496e-13
Position 91: 1.0137793625037717e-13
Position 305: 4.110582993412231e-14
Position 340: 1.0689835256454338e-14
Position 100: 2.522219344984251e-15
