Gene = XRCC2
Position 58: 2.6004634547590085e-05
Position 702: 1.5626949082599626e-05
Position 370: 1.452980997460151e-05
Position 6532: 1.4252343529280555e-05
Position 42: 1.2089650821098168e-05
Position 8402: 8.999660656599599e-06
Position 88: 8.604980573847097e-06
Position 3442: 7.798166962924137e-06
Position 516: 7.128806126838638e-06
Position 1029: 6.8110237266218446e-06
Position 556: 6.63968750576339e-06
Position 584: 6.184616847534592e-06
Position 3293: 4.56595121941376e-06
Position 332: 4.46714042555434e-06
Position 675: 3.6910396521247342e-06
Position 8400: 2.8847829633146495e-06
Position 827: 2.4565352224472823e-06
Position 16: 1.8257115229580758e-06
Position 112: 1.6543679709824378e-06
Position 480: 1.2537006718070676e-06
Position 558: 1.15926094103095e-06
Position 593: 4.740934327490172e-07
Position 93: 4.62482992363469e-07
Position 704: 2.674432640322614e-07
Position 1009: 2.6451015419772714e-07
Position 943: 2.063091832977708e-07
Position 471: 1.8621457633939461e-07
Position 523: 1.7078497148551892e-07
Position 720: 8.990034620878036e-08
Position 731: 8.422688842249516e-08
Position 8358: 4.530406733655723e-08
Position 11: 3.408324914494435e-08
Position 632: 6.808158622713946e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 15382: 0.8735644568533344
Position 4761: 0.8678082546991911
Position 7740: 0.6349991347555209
Position 14717: 0.5365159457604464
Position 19281: 0.42769730197070777
Position 23414: 0.308325644068308
Position 26801: 0.2918834439544488
Position 25281: 0.15730771813108238
Position 17657: 0.15046946363920108
Position 7865: 0.13410001086605186
Position 19966: 0.12688149920151828
Position 6232: 0.11495122015981009
Position 19302: 0.08194973265406459
Position 24003: 0.07828767450713058
Position 12868: 0.0728320599064107
Position 14475: 0.0650421278077029
Position 11449: 0.06449418808264684
Position 20919: 0.05154754352982068
Position 6359: 0.051053014026316325
Position 5889: 0.048736553567340225
Position 606: 0.03980749346345599
Position 15401: 0.038034219716834315
Position 13726: 0.03493070638931195
Position 632: 0.02747123266208541
Position 17375: 0.02676636897672167
Position 20459: 0.023985830474743706
Position 6313: 0.02375665803624848
Position 3511: 0.023495292975181582
Position 6406: 0.020020048634932522
Position 6248: 0.01871360497953853
Position 7784: 0.017796822141936394
Position 6786: 0.01779554527307898
Position 6257: 0.01670154724934712
Position 11355: 0.01556490325690291
Position 20195: 0.012893900744409704
Position 26265: 0.012839296377376734
Position 20480: 0.01229563580058224
Position 842: 0.011832487366600263
Position 17389: 0.011673272020357103
Position 4779: 0.01148557526231211
Position 4977: 0.011100735340336787
Position 4560: 0.011082541736609731
Position 7668: 0.01011964092613762
Position 21839: 0.009660948026142101
Position 650: 0.009542075071315784
Position 4959: 0.009532558941546417
Position 6192: 0.009406135649498711
Position 1580: 0.008436856949515868
Position 18932: 0.008327681840080998
Position 21970: 0.00756924112001001
Position 6374: 0.0074801861475547755
Position 16998: 0.007453192914659791
Position 19775: 0.007235718965409641
Position 4466: 0.007031604612582447
Position 7470: 0.006662248204195196
Position 307: 0.00645049382027181
Position 13660: 0.006336194734884334
Position 21446: 0.005994018094891457
Position 21773: 0.005409524397675603
Position 6327: 0.005162563637241504
Position 15167: 0.005009764424973256
Position 6275: 0.004892844636322888
Position 14512: 0.004890758814295307
Position 16626: 0.004857881950492998
Position 19521: 0.004292827990770255
Position 5168: 0.004027800630417264
Position 11281: 0.00396221570832827
Position 18479: 0.003822020409254367
Position 645: 0.0034986822185820573
Position 13896: 0.0034267790986389317
Position 18581: 0.0031353771821175536
Position 20972: 0.002443308796677167
Position 4955: 0.002354027903120974
Position 5117: 0.0023413542317715394
Position 587: 0.00233575618874975
Position 1556: 0.002266199628502609
Position 5114: 0.0021593558485810873
Position 18375: 0.0021581951076971467
Position 3478: 0.0019260900412435404
Position 4515: 0.001780661117340583
Position 611: 0.0016497139600616416
Position 260: 0.001502802762327327
Position 3923: 0.001447517462004433
Position 4125: 0.0014367623053559088
Position 17246: 0.0013998465006726996
Position 11330: 0.0013638507132781223
Position 16689: 0.00130554923449
Position 16030: 0.00128052198723535
Position 401: 0.0012103410303362678
Position 17243: 0.001202396417058747
Position 7751: 0.0010585311099668025
Position 20050: 0.0010085832839784954
Position 6956: 0.0010010574657442549
Position 6131: 0.0009823495430359792
Position 5754: 0.0008604007521968252
Position 4721: 0.0008588563166857503
Position 5143: 0.0008573285684479736
Position 16538: 0.0007561600645792697
Position 1095: 0.0007093527855382367
Position 15759: 0.0006690876508538713
Position 5785: 0.0006306529441495746
Position 16259: 0.0006167647864733804
Position 8537: 0.0005932700372004549
Position 552: 0.0005790004722217488
Position 6982: 0.0005357827861395896
Position 4782: 0.0005120767290866379
Position 16346: 0.0005038810343437043
Position 15659: 0.0004570020289055896
Position 7224: 0.00039300749312549737
Position 2851: 0.0003873659371023719
Position 868: 0.0003843565437924777
Position 2993: 0.000356478484235907
Position 19430: 0.0003494576888633924
Position 2463: 0.00033841572121408233
Position 8011: 0.0003183456363918843
Position 5922: 0.00029079770962516546
Position 4151: 0.0002691734786321776
Position 325: 0.0002625768893322831
Position 8762: 0.00025186718142501186
Position 3395: 0.0002326224204864492
Position 1720: 0.00022089433125348476
Position 1717: 0.00021044316851685896
Position 4600: 0.00020118561930276274
Position 1771: 0.000194943255551595
Position 2907: 0.00019380349776241222
Position 14285: 0.00019101480905242026
Position 8164: 0.00016004341942076232
Position 5927: 0.00015573814239090836
Position 13157: 0.00014626541723462372
Position 915: 0.00013972550120484346
Position 15639: 0.0001393924868357563
Position 3398: 0.00013850489606040327
Position 434: 0.0001351033675218758
Position 8787: 0.00011222501430851065
Position 1042: 0.00011141015332932397
Position 2373: 0.0001104311827208659
Position 8140: 9.615189452891017e-05
Position 16376: 9.310898311319177e-05
Position 13636: 7.604640225725233e-05
Position 8583: 7.198336142085034e-05
Position 2701: 7.102022313140857e-05
Position 15566: 6.514117392101663e-05
Position 1866: 6.51113706948782e-05
Position 1025: 5.9908305087079755e-05
Position 13135: 5.7359543216635496e-05
Position 690: 5.476850394032369e-05
Position 1606: 4.467956170061277e-05
Position 12353: 4.3602588747745983e-05
Position 485: 4.147246814716856e-05
Position 10918: 4.134055548591435e-05
Position 8305: 3.535578511478454e-05
Position 8511: 2.7817671269771148e-05
Position 8028: 2.5243694892501595e-05
Position 8014: 2.260397113353927e-05
Position 10691: 2.0973006274336283e-05
Position 5119: 1.9911099551763378e-05
Position 5196: 1.7650774441169087e-05
Position 9259: 1.7015724329114654e-05
Position 10417: 1.3625076678155825e-05
Position 9236: 1.0955469432908882e-05
Position 12053: 1.0700263841326946e-05
Position 11957: 9.972677368181448e-06
Position 9687: 9.753815701313183e-06
Position 10893: 6.217996272199039e-06
Position 8634: 5.583964702083493e-06
Position 3341: 4.568887884928651e-06
Position 10098: 4.109234593907637e-06
Position 3117: 2.9137433757054747e-06
Position 6056: 2.4677008851449564e-06
Position 8975: 2.436416328406681e-06
Position 384: 1.8413749217949303e-06
Position 3120: 1.8265281904739643e-06
Position 7314: 1.735353338300508e-06
Position 8115: 1.6317975669338986e-06
Position 1194: 1.3814760546387683e-06
Position 6824: 1.2869826121849676e-06
Position 5680: 1.196010816779428e-06
Position 6496: 1.1614930757526057e-06
Position 6804: 1.0534131618216316e-06
Position 5308: 8.736307162494764e-07
Position 3322: 7.964547468620077e-07
Position 814: 6.937192591005058e-07
Position 2869: 6.342313360091637e-07
Position 5588: 6.148831592879282e-07
Position 862: 5.515777694901351e-07
Position 2168: 5.291572547953314e-07
Position 2936: 5.195103715874284e-07
Position 844: 4.558496451259594e-07
Position 2466: 3.5516642373396127e-07
Position 781: 2.4103555029739004e-07
Position 567: 2.3301053313154471e-07
Position 1286: 2.2997989247430478e-07
Position 654: 2.1524619988367684e-07
Position 1491: 1.997545574300513e-07
Position 211: 1.9516722173924538e-07
Position 2122: 1.8377181555774918e-07
Position 105: 1.6027933768952744e-07
Position 366: 1.1806730312423956e-07
Position 2291: 1.1266928728379003e-07
Position 341: 1.0398147319490203e-07
Position 332: 1.0174834086522684e-07
Position 920: 1.0113156487535421e-07
Position 932: 9.775772703028587e-08
Position 7935: 7.6866384895124e-08
Position 419: 6.310924680690782e-08
Position 660: 5.561184125176003e-08
Position 370: 5.523750474869654e-08
Position 436: 5.507400794123149e-08
Position 738: 5.3530431028679244e-08
Position 3590: 3.8825732142611947e-08
Position 891: 3.006065650232397e-08
Position 827: 1.9480833833474564e-08
Position 671: 1.094901586706785e-08
Position 360: 1.0830335439200016e-08
Position 499: 8.610839954987662e-09
Position 503: 7.407222715624656e-09
Position 744: 5.365294556527153e-09
Position 93: 4.786047940168229e-09
Position 529: 4.692916083383714e-09
Position 990: 2.8225507226644185e-09
Position 702: 2.5184453334899286e-09
Position 709: 2.51713026820412e-09
Position 191: 1.886727023929335e-09
Position 124: 1.4129677427428296e-09
Position 348: 1.4034763183818452e-09
Position 165: 1.2612266333582167e-09
Position 150: 8.979566544998535e-10
Position 494: 8.963237949018271e-10
Position 112: 8.076789453744322e-10
Position 186: 5.631504279911013e-10
Position 146: 2.004738614991011e-10
Position 538: 1.5165713929850147e-10
Position 181: 1.2286874103945473e-10
Position 508: 5.854469761626769e-11
Position 131: 3.1070876494301405e-11
Position 129: 2.4748544871543548e-11
Position 154: 4.209876826461386e-12
