Gene = APOBEC4
Position 466: 0.004780322275507304
Position 1001: 0.004716953010846933
Position 568: 0.004685705926957571
Position 5387: 0.004625579083246345
Position 4643: 0.004000905555949239
Position 563: 0.0037734953779741086
Position 349: 0.0035928064238953295
Position 1141: 0.0034694522352576303
Position 1332: 0.003343476918885698
Position 4290: 0.003005804278881447
Position 1392: 0.00274306277784431
Position 5167: 0.002708171324343112
Position 2046: 0.0024866007855244045
Position 1248: 0.0021657111668155426
Position 1802: 0.002095709856652433
Position 5832: 0.0020794578131848648
Position 6725: 0.002067285137718025
Position 6386: 0.0020028754725817384
Position 428: 0.001822432811847169
Position 4239: 0.0017808619364069597
Position 3159: 0.0017782140255577685
Position 1301: 0.0016943922343180561
Position 4182: 0.0015099272076021155
Position 4096: 0.0014306191101228418
Position 3840: 0.0014214729918187335
Position 3666: 0.0014192964978647657
Position 4970: 0.0012845734063381014
Position 271: 0.0011619534694821596
Position 4814: 0.0011150639220749835
Position 4014: 0.0010826960341362175
Position 1824: 0.001072203283956219
Position 1346: 0.0009484739325283583
Position 5231: 0.0009468227725074446
Position 470: 0.0008982061989924143
Position 1763: 0.0008790672852600671
Position 366: 0.0007963838983450684
Position 6239: 0.0007777338071496365
Position 6529: 0.0007729165252722908
Position 975: 0.0006789315876133915
Position 2138: 0.0006194710489991789
Position 4031: 0.0006020849396391187
Position 5550: 0.0005742754839524971
Position 4853: 0.0005446320274913115
Position 1831: 0.000534761227117327
Position 2797: 0.0004989480262561533
Position 3901: 0.0004981483066404459
Position 109: 0.00045937756277056747
Position 4919: 0.0004452395106595552
Position 5472: 0.0004150851374088691
Position 6135: 0.0004018379173612626
Position 1698: 0.00037174022650719924
Position 4456: 0.00037116924346437217
Position 1941: 0.0003227898318271108
Position 2773: 0.0003072569077677058
Position 154: 0.0003052480429557928
Position 5427: 0.000278133226392779
Position 4049: 0.0002716638344569025
Position 2255: 0.0002541639501921953
Position 123: 0.0002478473373412619
Position 3628: 0.0002467274661366442
Position 2373: 0.00023981365824847874
Position 3234: 0.00023049694941424385
Position 4983: 0.00022663759885424245
Position 797: 0.00021786634599323256
Position 2645: 0.00021729884703182352
Position 1371: 0.00020890262545565012
Position 3015: 0.00019801019923129984
Position 2348: 0.00019386482750591356
Position 4420: 0.00018237955822202357
Position 5964: 0.00016886924641951927
Position 899: 0.000149247795311327
Position 4144: 0.00011680764625140468
Position 3678: 0.00010701083684491386
Position 1425: 0.00010231573918525017
Position 6062: 9.969975922198013e-05
Position 2659: 9.53335052186053e-05
Position 2326: 9.472374516994433e-05
Position 4224: 9.202735031376742e-05
Position 476: 9.009366050247238e-05
Position 2935: 8.182028237302961e-05
Position 2376: 7.900553908353368e-05
Position 2134: 7.821163629398643e-05
Position 141: 7.757242548462543e-05
Position 1859: 7.336012271479638e-05
Position 3552: 7.256969050915626e-05
Position 6029: 7.109764643709027e-05
Position 2172: 6.717577378550416e-05
Position 2096: 5.800047559698679e-05
Position 3850: 5.6718300449958886e-05
Position 690: 4.971397257466054e-05
Position 2241: 4.812834089085546e-05
Position 543: 4.7328669663183994e-05
Position 1194: 4.556284613466053e-05
Position 3765: 4.345491390205503e-05
Position 1363: 4.166215511442087e-05
Position 2270: 3.6740192538684503e-05
Position 1167: 3.416266677551376e-05
Position 2871: 3.2548118160679253e-05
Position 182: 3.0433765777486722e-05
Position 385: 2.4106282926489575e-05
Position 2064: 2.0921498653700205e-05
Position 1644: 2.0528918817052015e-05
Position 1475: 1.8101833107141472e-05
Position 628: 1.726071974375814e-05
Position 2015: 1.6268478129490624e-05
Position 1405: 1.604409651365345e-05
Position 1514: 1.5167519284874873e-05
Position 292: 6.087790450999668e-06
Position 281: 5.816216186337476e-06
Position 1558: 5.2304042624302075e-06
Position 173: 4.7944082903782675e-06
Position 1526: 4.61203788431303e-06
Position 170: 3.3184345956419105e-06
Position 660: 2.602695919026692e-06
Position 1472: 1.7126716933006584e-06
Position 981: 1.6023755427047173e-06
Position 223: 1.2949659400640783e-06
Position 574: 1.2598922523401446e-06
Position 1808: 1.152762468967315e-06
Position 1537: 1.0810821156914357e-06
Position 1034: 1.0725240249830114e-06
Position 1005: 9.449029254364988e-07
Position 488: 8.13914979841617e-07
Position 2158: 6.71670081765184e-07
Position 592: 6.444795639949744e-07
Position 1415: 5.903426991791342e-07
Position 1709: 5.507656675563532e-07
Position 586: 5.195912875479673e-07
Position 89: 3.7699839291627434e-07
Position 635: 3.19808128986689e-07
Position 580: 2.5490953207950394e-07
Position 1123: 2.340786055154582e-07
Position 301: 2.3388600562398818e-07
Position 843: 2.0870033106137102e-07
Position 371: 1.9444451781113412e-07
Position 1298: 1.938160735624146e-07
Position 480: 1.8632314830063534e-07
Position 596: 1.7217337298351888e-07
Position 2427: 1.2012532646341018e-07
Position 934: 1.1694790017607412e-07
Position 478: 9.796289539619768e-08
Position 612: 9.363048459691023e-08
Position 380: 7.298252709813535e-08
Position 230: 6.531389585669987e-08
Position 603: 5.929930110707903e-08
Position 91: 3.1041152862021594e-08
Position 651: 2.805302159860701e-08
Position 673: 2.5414402567020687e-08
Position 1040: 2.0838867730126756e-08
Position 816: 2.0829780418672178e-08
Position 909: 1.4456105367313835e-08
Position 799: 1.4140337136648103e-08
Position 669: 1.3484098886172541e-08
Position 728: 1.2434305839305084e-08
Position 382: 1.1770328764297741e-08
Position 806: 9.6814368617413e-09
Position 600: 9.487108008421846e-09
Position 927: 2.4196025046922455e-09
Position 73: 4.7606640257385426e-11
