Gene = RP11-201K10.3
Position 1722: 2.771355754745236e-07
Position 959: 2.612446338765248e-07
Position 522: 2.259561064510903e-07
Position 1831: 2.1431792155733921e-07
Position 242: 1.9364830297573542e-07
Position 5631: 1.925521478992319e-07
Position 840: 1.63928807441629e-07
Position 1900: 1.6320200886188176e-07
Position 1936: 1.576401052463451e-07
Position 693: 1.3867559743799834e-07
Position 167: 1.3696763089194522e-07
Position 967: 1.047351738680426e-07
Position 2737: 7.659171090300299e-08
Position 528: 5.9341849233518815e-08
Position 132: 5.336936904181943e-08
Position 895: 4.6745624935733906e-08
Position 160: 4.6013200001420726e-08
Position 1399: 4.35049160845304e-08
Position 1384: 3.910981533956034e-08
Position 397: 2.6808930591370594e-08
Position 195: 2.6324716921223148e-08
Position 232: 2.6302159279166158e-08
Position 589: 2.3650066822774206e-08
Position 1085: 1.5859083138280915e-08
Position 1156: 1.539940616339231e-08
Position 1018: 1.460939027826448e-08
Position 183: 1.4000245021835293e-08
Position 1332: 7.939480712795525e-09
Position 3175: 6.996825749975614e-09
Position 1854: 5.185430696382552e-09
Position 1349: 3.333396537802582e-09
Position 229: 3.536696853733414e-11
Position 659: 2.4453948251268617e-11
Position 854: 2.2066447250331128e-11
Position 197: 1.8706767639192077e-11
Position 486: 1.7240487848019415e-11
Position 189: 1.6879346990959186e-11
Position 534: 1.0859800268279248e-11
Position 441: 6.877902965973606e-12
Position 1840: 1.73895145316075e-12
Position 140: 1.0067701548649657e-12
Position 202: 9.549819830234158e-13
Position 150: 6.091284057886178e-13
Position 1263: 1.744336132023667e-13
Position 547: 7.294480560294095e-17
Position 204: 7.089998785662717e-17
