Gene = LZTFL1
Position 11906: 0.002910633145499449
Position 7783: 0.0028157940814833356
Position 17162: 0.0027677402330822665
Position 8222: 0.002422304404688292
Position 3735: 0.0023730610051753754
Position 11806: 0.002234389971636409
Position 10362: 0.0020325048075865828
Position 7306: 0.0019066053783553033
Position 1697: 0.0018931838231265319
Position 18584: 0.0018838195607821834
Position 11983: 0.001664230835898647
Position 13976: 0.0016454682399867594
Position 8284: 0.0016220638697422027
Position 8104: 0.0014935418567345172
Position 12826: 0.0014345795898395187
Position 4874: 0.0014284615951597884
Position 3002: 0.0013503606834650295
Position 1516: 0.0013345733665422954
Position 18441: 0.0011774904000360963
Position 15117: 0.0011510062353328422
Position 9517: 0.0010220966244548504
Position 2307: 0.0010022009631718933
Position 282: 0.0009329741836925525
Position 3536: 0.000683786420674093
Position 3829: 0.0006465751748202952
Position 2878: 0.0006320621880406532
Position 4505: 0.0005243507398538556
Position 377: 0.0004666312227061269
Position 340: 0.00044262909330788317
Position 182: 0.00043727282226083006
Position 3189: 0.0004355027038205918
Position 15307: 0.00040510636465206307
Position 2294: 0.0004020403774169441
Position 12672: 0.00039096150420970524
Position 13698: 0.00038462397708552795
Position 613: 0.00031841018515167376
Position 6690: 0.0003105939341592255
Position 1664: 0.0003030571856145417
Position 2368: 0.0003027628362368823
Position 1408: 0.000296195072556549
Position 8237: 0.0002790613336913092
Position 6109: 0.0002773471603388152
Position 1844: 0.00026618092244970644
Position 6118: 0.0002643665790998989
Position 2322: 0.0002402785842585276
Position 11072: 0.00023983284950988867
Position 2326: 0.0002050073452909494
Position 3037: 0.00019279376629626404
Position 3629: 0.0001889077066442992
Position 3526: 0.0001754459242191986
Position 1185: 0.00017485279049666205
Position 8048: 0.00017477715780531524
Position 31: 0.0001129662246783728
Position 9251: 8.327598028472184e-05
Position 9091: 8.241124307130849e-05
Position 1291: 8.040463934984024e-05
Position 756: 4.736676148452824e-05
Position 13073: 4.435372243347129e-05
Position 465: 4.1853396723047155e-05
Position 2298: 3.3056876837486736e-05
Position 1684: 3.1319108920225144e-05
Position 6695: 2.9434310629138026e-05
Position 1196: 2.796587018678608e-05
Position 1253: 2.5866324616951503e-05
Position 37: 2.388849777067908e-05
Position 1830: 1.7450695844575388e-05
Position 2236: 1.6339177671456426e-05
Position 9618: 1.3001866214584124e-05
Position 2086: 1.268429674706843e-05
Position 11263: 1.0338084446190061e-05
Position 9379: 9.86726200294461e-06
Position 1466: 9.03885076424384e-06
Position 15739: 8.74119944759468e-06
Position 1112: 8.033422496709082e-06
Position 15138: 6.719569277677225e-06
Position 15040: 6.661370878883904e-06
Position 1384: 6.115982216398842e-06
Position 11292: 5.823225370127246e-06
Position 11302: 5.0625788673004385e-06
Position 11924: 4.296899880090261e-06
Position 1032: 3.919796110290687e-06
Position 679: 3.882244893840443e-06
Position 520: 3.8008111420388103e-06
Position 2663: 2.8818224014450014e-06
Position 549: 2.6181996055605333e-06
Position 1265: 1.5653925071790256e-06
Position 89: 1.3693446534138335e-06
Position 1226: 1.3631218102763871e-06
Position 1336: 9.294930806217178e-07
Position 734: 7.91412182737583e-07
Position 868: 5.722285779576199e-07
Position 23: 4.938254146069853e-07
Position 893: 3.818998193768245e-07
Position 11894: 3.30535300398858e-07
Position 277: 1.96471898446144e-07
Position 86: 1.834554462289087e-07
Position 952: 7.607525119181005e-08
Position 703: 6.457194594837589e-08
Position 677: 4.655344952725041e-08
Position 584: 3.3241240265779547e-08
Position 17: 2.809562003217666e-08
Position 1153: 1.6665566362600285e-08
Position 269: 1.1114397706416068e-08
Position 143: 1.648452719566795e-11
Position 419: 1.118654970920901e-11
Position 595: 1.350915002578794e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 11027: 0.9520685592669004
Position 9044: 0.8850639508784279
Position 7867: 0.7576122410594478
Position 14706: 0.6509177964495001
Position 11175: 0.6099923061058251
Position 6381: 0.5720052502091202
Position 13607: 0.513007827381103
Position 4114: 0.4590505946301845
Position 13550: 0.3736825531692825
Position 12903: 0.3338513324783702
Position 18820: 0.31645197649920304
Position 15833: 0.2491120496465058
Position 17298: 0.17321438051816354
Position 2410: 0.17086816414544576
Position 5514: 0.16478995391851317
Position 18606: 0.15440216680593116
Position 6332: 0.12447629205314041
Position 17369: 0.12432660532781911
Position 6357: 0.11203925169138185
Position 14703: 0.09295821348533471
Position 7029: 0.07753680140235852
Position 10293: 0.07698626411733311
Position 14678: 0.0719719648279077
Position 18333: 0.06894666776485157
Position 1627: 0.0663877277078722
Position 17123: 0.05757701271323549
Position 9326: 0.057493556544688885
Position 9290: 0.05678326142852696
Position 4118: 0.054205890702662324
Position 6780: 0.04162812399522023
Position 14727: 0.03456862040620972
Position 5952: 0.03339089080315541
Position 9206: 0.029576136492098077
Position 13181: 0.029444556596686516
Position 18200: 0.026435968294509928
Position 18681: 0.02636135462947574
Position 5133: 0.026332282813816422
Position 11454: 0.025488250694112285
Position 9020: 0.02355561427792546
Position 15377: 0.022583406866524516
Position 9952: 0.021923644635487377
Position 2026: 0.020090169599268112
Position 17933: 0.01979675915218871
Position 18036: 0.018806026105110115
Position 12882: 0.018317856617492516
Position 11733: 0.01825440580443308
Position 12569: 0.018069619961312407
Position 14578: 0.016985439602004153
Position 3341: 0.01588450709070765
Position 12937: 0.014775985015750904
Position 7119: 0.013837239448224492
Position 5096: 0.013641357267738128
Position 1527: 0.013570995640856311
Position 1153: 0.013436098826982205
Position 14416: 0.012709547196871538
Position 8080: 0.011711897449200516
Position 16623: 0.011098304357618242
Position 16955: 0.010932183216109862
Position 5136: 0.01046571677173765
Position 7425: 0.010366530343326918
Position 15004: 0.010239578489966608
Position 4705: 0.009638750849660227
Position 6845: 0.009496699135494908
Position 9173: 0.008936043708571392
Position 18556: 0.008642592713156223
Position 2812: 0.00830348490003486
Position 18250: 0.007927339175632646
Position 8856: 0.007794414091559886
Position 5538: 0.007666562715047563
Position 4183: 0.00758377260893461
Position 18417: 0.007547177029936276
Position 13619: 0.007209614778580627
Position 11038: 0.007004086485990298
Position 14879: 0.006921378727295909
Position 3469: 0.006733990491742016
Position 6407: 0.006646323218304962
Position 10947: 0.006512733037330503
Position 6511: 0.006479556056486775
Position 3633: 0.0062335918348667045
Position 16787: 0.006184172415959445
Position 15457: 0.006108376282247133
Position 11412: 0.006105935044595317
Position 7626: 0.00574982570211913
Position 9090: 0.005121219207006007
Position 3434: 0.005040317327585678
Position 2123: 0.0049006159112805585
Position 4073: 0.004677015338993567
Position 1759: 0.004613194887262823
Position 17617: 0.004535812553221741
Position 396: 0.004499151323358847
Position 582: 0.0043199729290264955
Position 4897: 0.003953169072399904
Position 17140: 0.0037757742710656335
Position 13849: 0.0037541791894517063
Position 3682: 0.0037309373314502897
Position 6821: 0.0035053915619094153
Position 12756: 0.003486192855105817
Position 18405: 0.003448884537195679
Position 7702: 0.0034260839044402075
Position 4900: 0.003301898167505299
Position 15285: 0.0032567195088005316
Position 16474: 0.0032434786724511136
Position 12565: 0.0030657425020465304
Position 601: 0.0030653317476729276
Position 4732: 0.0030464891109528653
Position 13318: 0.003015165371090333
Position 13641: 0.0029141036344340894
Position 1973: 0.002891763795541303
Position 15968: 0.0028531779041364507
Position 3508: 0.0028054658102833604
Position 17438: 0.0027767810395163133
Position 16004: 0.0027467337299123245
Position 15264: 0.0026023732876597266
Position 16571: 0.002596280941806557
Position 13833: 0.0024045648844669113
Position 7066: 0.0022969870082070114
Position 17184: 0.002235622130066199
Position 7102: 0.002191118273167973
Position 807: 0.0021800430254881016
Position 16831: 0.002086821636503788
Position 13961: 0.00208494146143022
Position 16749: 0.0019891498147631996
Position 16413: 0.0019810851066805195
Position 9972: 0.0019500833759978134
Position 17594: 0.0018237259940981807
Position 17160: 0.0018211592332332065
Position 14038: 0.0018084392071553192
Position 13979: 0.0017913678787010768
Position 3828: 0.001762440993053802
Position 14442: 0.0017031953153632778
Position 6290: 0.0016407635458294335
Position 15543: 0.001599067254852557
Position 595: 0.0015865832145446985
Position 2634: 0.001559347321060372
Position 350: 0.0014074613950144743
Position 647: 0.0013730215247138775
Position 4187: 0.0013676412289930833
Position 1336: 0.001362347933935401
Position 298: 0.0012529701555447444
Position 15337: 0.0012282986820019673
Position 2007: 0.00121697159257285
Position 16425: 0.001207623690664486
Position 3387: 0.0012062448140124464
Position 9948: 0.0012034255842308052
Position 7140: 0.0011644038385661196
Position 14755: 0.001161749023454877
Position 11760: 0.00115449665037724
Position 1945: 0.0010294330380786782
Position 15396: 0.0010101102046307093
Position 15188: 0.0009860780142681967
Position 1657: 0.000964734938760217
Position 1660: 0.000909773777752985
Position 539: 0.000906375710650391
Position 7125: 0.000889295806824134
Position 11136: 0.0008842392094844143
Position 14734: 0.0008341839687141858
Position 6757: 0.0008307478174757238
Position 10343: 0.0008216993645925534
Position 12809: 0.000817355313862182
Position 3390: 0.0007547503066375493
Position 393: 0.0007490782582339337
Position 2471: 0.0007320407780777527
Position 7629: 0.0007271737750957914
Position 2438: 0.0007237225781284658
Position 17820: 0.0006724374394136868
Position 11583: 0.0006713405377208659
Position 836: 0.0006620852377623039
Position 1077: 0.000644606950688711
Position 17021: 0.0006356120022000313
Position 3192: 0.0006101349569041346
Position 1206: 0.0005951021888593768
Position 14197: 0.0005551632650074617
Position 16394: 0.000541795129099311
Position 16668: 0.0005354457317105858
Position 14457: 0.0005313520506366092
Position 17514: 0.000512694045020056
Position 14889: 0.0005118624170113384
Position 11321: 0.0004699581246728314
Position 1178: 0.00046424332902915666
Position 3773: 0.00044611575960898814
Position 15729: 0.00044411496440066307
Position 3096: 0.00043273013361620625
Position 3807: 0.00041248782536791194
Position 1901: 0.00039444148795840354
Position 11365: 0.0003907717289992162
Position 9054: 0.0003789472409339169
Position 15983: 0.00036209601923044575
Position 2073: 0.00035266311711773963
Position 1820: 0.000347885321232502
Position 1037: 0.0003477177749932106
Position 7448: 0.00034517964457686924
Position 9356: 0.0003339997761739329
Position 622: 0.000329694753516826
Position 14140: 0.0003229095858819494
Position 12414: 0.00032067472128803024
Position 952: 0.0003142010784676693
Position 2501: 0.0003138950961162072
Position 1703: 0.0003096555952610352
Position 873: 0.00030946996561420637
Position 742: 0.00028722047885233537
Position 4539: 0.0002865911155065373
Position 8197: 0.0002629137878163718
Position 3874: 0.0002615842567208511
Position 4151: 0.00024908018366542753
Position 15388: 0.00023548003011129116
Position 3703: 0.0002317040766315398
Position 311: 0.0002269963304281954
Position 4363: 0.0002169490775573393
Position 11691: 0.0002135856266214846
Position 14925: 0.00021116052216230862
Position 15510: 0.000209812239551069
Position 851: 0.00020713821580795006
Position 542: 0.00020400875633282822
Position 4208: 0.0001981897642694344
Position 382: 0.00017564167343558893
Position 2474: 0.00016062210716051247
Position 3879: 0.00015529362230284186
Position 3526: 0.00015249691581494426
Position 4743: 0.0001461587038115653
Position 3835: 0.0001444351266554447
Position 2561: 0.00014273431825958112
Position 846: 0.00012929323002643366
Position 2029: 0.00012489880309775716
Position 152: 0.00012485318382767798
Position 2946: 0.00012072680146503152
Position 14524: 0.00011969119531907994
Position 9235: 0.00011425515277035142
Position 4392: 0.00011009333631464579
Position 1504: 0.00010793696678655586
Position 16067: 0.00010338993344170217
Position 9441: 9.912167435301267e-05
Position 11913: 9.690037075745708e-05
Position 9332: 8.72704484453502e-05
Position 2753: 8.158638795393042e-05
Position 11531: 8.13439403924426e-05
Position 11295: 7.831698103188943e-05
Position 3531: 7.573230996269696e-05
Position 891: 6.717152394488361e-05
Position 356: 6.226812983928359e-05
Position 3738: 6.222754956859709e-05
Position 3740: 5.994601490999728e-05
Position 915: 5.886396420120752e-05
Position 2542: 5.811965625577481e-05
Position 2144: 5.5796479398174647e-05
Position 4461: 5.538059151384063e-05
Position 14772: 5.405770507133635e-05
Position 2102: 5.08882918949035e-05
Position 932: 4.630395558743226e-05
Position 1389: 4.199766682473751e-05
Position 1689: 4.175004391420014e-05
Position 8904: 3.980706886419201e-05
Position 464: 3.9110121922400856e-05
Position 11614: 3.853679310002785e-05
Position 2829: 3.82713775304563e-05
Position 507: 3.806092769858389e-05
Position 4976: 3.766334961298761e-05
Position 1032: 3.664024063708727e-05
Position 401: 3.16264877750139e-05
Position 10096: 3.00829267441391e-05
Position 1719: 2.7114194432040853e-05
Position 5031: 2.7083127136863725e-05
Position 334: 2.5923441100137924e-05
Position 15402: 2.3311331584739003e-05
Position 4368: 2.0599716025194194e-05
Position 8652: 1.944163996847033e-05
Position 649: 1.8835228279577575e-05
Position 2085: 1.782771440632351e-05
Position 2035: 1.554909570928375e-05
Position 11199: 1.515612370723289e-05
Position 1394: 9.300224333779427e-06
Position 939: 7.851732531164804e-06
Position 708: 7.742685339323203e-06
Position 970: 7.381335945142303e-06
Position 1715: 7.132465498846228e-06
Position 1872: 5.534496865210386e-06
Position 605: 4.9404929476488996e-06
Position 8861: 4.939994245258418e-06
Position 308: 3.2377875696822684e-06
Position 446: 3.222923233682205e-06
Position 1196: 3.172188657733736e-06
Position 816: 2.610586600869309e-06
Position 858: 2.4004100734701265e-06
Position 11459: 2.1872626412412372e-06
Position 1080: 2.002860086584226e-06
Position 11490: 1.9124785387638456e-06
Position 655: 1.7954219186547254e-06
Position 1301: 1.5610235786377463e-06
Position 471: 1.4032573478497527e-06
Position 2487: 1.2541646883997178e-06
Position 11093: 7.661287251196011e-07
Position 3248: 6.82006854567713e-07
Position 1284: 6.459064410596309e-07
Position 1478: 6.42762254251806e-07
Position 11292: 6.266871873295986e-07
Position 1184: 5.997172357182486e-07
Position 1291: 5.550699820749711e-07
Position 2697: 5.058151561140312e-07
Position 1260: 5.008770568959123e-07
Position 612: 3.8535488242493453e-07
Position 652: 3.7344084069774187e-07
Position 316: 3.1341093836136634e-07
Position 727: 3.1098529376572973e-07
Position 518: 3.0354392200038505e-07
Position 113: 2.389701693382834e-07
Position 332: 2.0269852174879355e-07
Position 1239: 1.747301773452946e-07
Position 1010: 1.7060091681777984e-07
Position 1222: 1.6457857999092398e-07
Position 670: 1.5495236105233603e-07
Position 451: 1.159145055061147e-07
Position 11232: 1.1067082627956824e-07
Position 1265: 1.0552010568260602e-07
Position 2772: 1.525574529944503e-08
Position 1039: 1.1359134114078446e-08
Position 1165: 1.07164156702453e-08
Position 1243: 9.94160950282731e-09
Position 214: 1.3034728884447759e-09
Position 485: 1.2364514878594487e-09
Position 719: 8.6336754306459e-10
Position 196: 7.047337502115056e-10
Position 898: 4.235635733556471e-10
Position 487: 3.868192483933378e-10
Position 549: 3.5872982829737623e-10
Position 246: 6.404913174795817e-11
Position 659: 5.2762873009509687e-11
Position 217: 1.728461120974259e-11
Position 900: 1.1201797988738755e-11
Position 747: 9.10844175705948e-12
Position 238: 5.19200817790045e-12
Position 479: 2.2722051959140264e-12
Position 476: 1.848973498366231e-12
Position 182: 8.63839937077342e-13
Position 221: 4.54560371321147e-13
Position 219: 4.111324438561264e-13
Position 481: 1.9263261372860926e-13
