Gene = OSCP1
Position 18378: 0.002932342451414311
Position 21092: 0.0028989478125683804
Position 13311: 0.00279793305070116
Position 20144: 0.002757565577620182
Position 20112: 0.0025947753127250335
Position 31701: 0.0025680945101366017
Position 29687: 0.002444026460011562
Position 8252: 0.0023816796925409693
Position 5948: 0.0021513472607841253
Position 18885: 0.0021454094827697678
Position 165: 0.002016901692029769
Position 18197: 0.0019686236340889576
Position 13247: 0.0019035184229286195
Position 16815: 0.0018672734915432959
Position 16032: 0.0016969842471814328
Position 17963: 0.0016054858858493583
Position 21068: 0.0015343020167899967
Position 30121: 0.0014741903412000509
Position 2469: 0.0013371501983162383
Position 18908: 0.0013369428583333211
Position 18986: 0.0012996196566002454
Position 2406: 0.0012644516053380425
Position 28719: 0.0012381340692302386
Position 2530: 0.0012223817768754043
Position 19304: 0.0011782382028416992
Position 18392: 0.0011538268018729883
Position 7604: 0.001071994352369227
Position 1886: 0.001045767147174527
Position 7997: 0.0009745799084220399
Position 18635: 0.0009733998583763224
Position 28861: 0.00093917188802891
Position 6354: 0.00091205396555588
Position 622: 0.0008986687476837926
Position 28662: 0.000863240569745755
Position 2082: 0.0008279509574912871
Position 8868: 0.0008141041146785919
Position 29782: 0.0007887025062753588
Position 2962: 0.0007768776943870056
Position 29785: 0.0007503705245525082
Position 18807: 0.0007312379118696673
Position 16121: 0.0007228983171308739
Position 29531: 0.000707538118193274
Position 1973: 0.0006905347896789997
Position 19039: 0.0006064257993972075
Position 30772: 0.0006060647140343884
Position 18245: 0.0005981766123737697
Position 18810: 0.0005909226018189089
Position 5522: 0.0005660742886425391
Position 807: 0.00055242719012379
Position 16389: 0.0005474860676461412
Position 14553: 0.0005080389979434756
Position 19225: 0.0005028963821979782
Position 17399: 0.0004972341381897785
Position 1639: 0.0004867557230816566
Position 28334: 0.0004795130087014008
Position 2450: 0.00047818653155972096
Position 15919: 0.0004655429275390938
Position 19171: 0.0004654915823506561
Position 18337: 0.00044406218948835226
Position 18120: 0.0004407617835987655
Position 5775: 0.00043577408775159694
Position 12443: 0.00041491099455253115
Position 270: 0.0003554246497133123
Position 2049: 0.00035118932689052286
Position 18537: 0.0003143550526267855
Position 18111: 0.00031114971457788193
Position 309: 0.00030314306494279644
Position 18869: 0.00027064777149888306
Position 15778: 0.0002592973517435369
Position 1992: 0.00024522154435907323
Position 2227: 0.00023991610170740404
Position 15865: 0.00023623940574546984
Position 18091: 0.00023051016146546542
Position 5443: 0.00021233529677723768
Position 12512: 0.00021204600508337987
Position 1232: 0.00020362655913791443
Position 5428: 0.00020192162443619875
Position 2256: 0.00018915929138047798
Position 1865: 0.00018228908482535066
Position 13318: 0.00017940609797420566
Position 5116: 0.00017658302205996842
Position 2638: 0.0001757729688543247
Position 6267: 0.00017445103674047232
Position 2778: 0.0001724211460920998
Position 16607: 0.00017087209841468853
Position 28823: 0.00017025056095921603
Position 2346: 0.00016403794440260266
Position 6288: 0.00015829421532578047
Position 9299: 0.00014745333706257514
Position 1822: 0.00013297330521695757
Position 5468: 0.00012862494173492383
Position 2418: 0.00012430919373537488
Position 12556: 0.00012130823960052369
Position 14525: 0.00011958289231987055
Position 8513: 0.00011941789254979118
Position 4755: 0.00011512113754778456
Position 5729: 0.00011142482545543612
Position 5403: 0.00011072270005294775
Position 1803: 0.0001055822470660531
Position 13582: 0.00010008779403270736
Position 2478: 9.668533946091745e-05
Position 29557: 9.004658809777615e-05
Position 778: 8.793662964908765e-05
Position 18613: 8.597966708664663e-05
Position 15868: 8.223246907627562e-05
Position 1850: 8.075192170409182e-05
Position 13392: 7.941480513921014e-05
Position 1847: 7.765944133527835e-05
Position 18601: 7.69397876055497e-05
Position 30002: 7.686237679604567e-05
Position 781: 7.617792265471051e-05
Position 13565: 7.318740581858994e-05
Position 15541: 7.106135165961965e-05
Position 502: 6.965363917046854e-05
Position 26580: 6.680811173619931e-05
Position 2423: 6.449766085111454e-05
Position 18255: 6.392034575030095e-05
Position 13356: 6.233821687671937e-05
Position 12351: 6.231605728886314e-05
Position 13353: 6.0791147256700216e-05
Position 4790: 5.742837267761191e-05
Position 2990: 5.618149590157719e-05
Position 618: 5.5971064190365144e-05
Position 24479: 5.3756319573098566e-05
Position 9730: 5.2002450952662034e-05
Position 1140: 5.084805446050116e-05
Position 698: 4.977108647904851e-05
Position 2195: 4.731551220943393e-05
Position 642: 4.512305892365318e-05
Position 30153: 3.80514759921614e-05
Position 2164: 3.674633936356979e-05
Position 10666: 3.65537109881602e-05
Position 5791: 3.639906828051745e-05
Position 4783: 3.238593178781565e-05
Position 4162: 3.039899318313978e-05
Position 384: 3.0164453346512553e-05
Position 486: 2.9616682739095953e-05
Position 27811: 2.917071980991654e-05
Position 2130: 2.702039499492894e-05
Position 24340: 2.6921383030188115e-05
Position 13136: 2.5172631705411913e-05
Position 2678: 2.2643365192213475e-05
Position 18752: 2.236887653664822e-05
Position 12326: 2.1538999093063888e-05
Position 325: 2.108763364424982e-05
Position 21975: 2.096737000540118e-05
Position 12161: 1.9963301864018772e-05
Position 18748: 1.8408040134443987e-05
Position 381: 1.820934368841236e-05
Position 12136: 1.7997651245833913e-05
Position 18962: 1.7938467654835504e-05
Position 28465: 1.76778651621204e-05
Position 2732: 1.7019537690694724e-05
Position 1050: 1.6562636997597555e-05
Position 19484: 1.6406761579940383e-05
Position 860: 1.59602543394979e-05
Position 18931: 1.520014091316597e-05
Position 1265: 1.3350332558289864e-05
Position 19357: 1.2434796698800393e-05
Position 2191: 1.2056761383374111e-05
Position 19339: 1.1890758868256762e-05
Position 24721: 1.1685358227858981e-05
Position 369: 1.1271369985191145e-05
Position 22264: 1.0235771265643215e-05
Position 18827: 8.75785148656919e-06
Position 21521: 8.440999053619205e-06
Position 12379: 8.010621123518088e-06
Position 4913: 7.147217910630074e-06
Position 26654: 7.116382442223675e-06
Position 2059: 7.0908302238150075e-06
Position 1552: 6.57269832172556e-06
Position 274: 6.319975354011136e-06
Position 2172: 6.317694378047469e-06
Position 1089: 6.270627502052812e-06
Position 22730: 5.888712689235442e-06
Position 3264: 5.242888153565757e-06
Position 21258: 4.9576762354238835e-06
Position 18831: 4.484277529357464e-06
Position 759: 4.359721758070187e-06
Position 19434: 4.172756877722875e-06
Position 1736: 3.751952243596156e-06
Position 2593: 3.58878370268968e-06
Position 25082: 3.420359637099398e-06
Position 569: 3.4131397550216793e-06
Position 217: 3.3929369445588502e-06
Position 874: 3.2695740344502396e-06
Position 5525: 3.2048482206351216e-06
Position 183: 2.982842180309666e-06
Position 2616: 2.9464169450983954e-06
Position 1826: 2.79493734386444e-06
Position 526: 2.6086161768099737e-06
Position 2575: 2.5893244523617666e-06
Position 1696: 2.3842888173595326e-06
Position 1091: 2.361637912110396e-06
Position 1997: 2.337026959142658e-06
Position 2351: 2.2600901576741285e-06
Position 1788: 2.2412510353148807e-06
Position 2514: 2.155808711985679e-06
Position 3946: 2.1116428951126796e-06
Position 2420: 1.9909098414381586e-06
Position 4879: 1.9544612754371206e-06
Position 2400: 1.930108717809074e-06
Position 783: 1.8951509083348773e-06
Position 20277: 1.7923484108061658e-06
Position 3249: 1.5424140653224237e-06
Position 2472: 1.2142213353889744e-06
Position 2237: 1.1816120901475943e-06
Position 1576: 1.1695519170804416e-06
Position 19850: 1.0011092395396436e-06
Position 1593: 8.78242462276227e-07
Position 544: 8.732328971681842e-07
Position 1007: 7.860240014930355e-07
Position 403: 6.935177447158886e-07
Position 715: 5.69996988469967e-07
Position 2434: 5.241171515260193e-07
Position 3141: 4.873083785765218e-07
Position 341: 4.678478672580737e-07
Position 3371: 4.603343288221432e-07
Position 2832: 4.3843859716577186e-07
Position 2642: 4.358168675017555e-07
Position 3162: 4.2207991846816384e-07
Position 2457: 4.188058701011938e-07
Position 1156: 4.173151120031532e-07
Position 221: 4.163721639566556e-07
Position 575: 3.1966539920494983e-07
Position 455: 2.7937271435862e-07
Position 178: 2.713132173771597e-07
Position 3557: 2.6759392161560164e-07
Position 927: 2.623063720555557e-07
Position 2684: 2.560830905734665e-07
Position 386: 2.3321528429507826e-07
Position 413: 2.0866545386503065e-07
Position 2452: 1.9906551030088155e-07
Position 2665: 1.9784053532840496e-07
Position 2904: 1.8218334339348414e-07
Position 27943: 1.4011355954320424e-07
Position 4472: 9.667262208127059e-08
Position 3612: 7.897785356321676e-08
Position 18720: 5.491413700973256e-08
Position 18713: 4.3464480268675806e-08
Position 4489: 1.5156701838906777e-08
Position 4862: 9.143291240323753e-09
Position 2229: 6.330085122360176e-09
Position 2213: 6.298816262337194e-09
Position 1603: 1.216427571215597e-09
Position 969: 3.429172513092712e-10
Position 469: 3.3299979690832377e-10
Position 2714: 3.093747699261521e-10
Position 1239: 2.71824960874317e-10
Position 1270: 2.7150196183547024e-10
Position 1027: 2.09203586196616e-10
Position 1367: 1.235822927992281e-11
Position 1246: 1.1777844733134451e-11
Position 2849: 1.1552172541332519e-11
Position 1417: 9.80583787183754e-12
Position 2810: 9.238295525469453e-12
Position 457: 8.983064786475501e-12
Position 2877: 8.809193263122729e-12
Position 3043: 8.386387206329327e-12
Position 511: 7.660117948514223e-12
Position 229: 6.773863010427589e-12
Position 352: 3.7781204960800165e-12
Position 193: 2.5993752604770885e-12
Position 739: 2.297524453308662e-12
Position 899: 1.999735297504575e-12
Position 1279: 1.6391788945665418e-12
Position 1388: 1.5830581857905881e-12
Position 505: 9.720058165649081e-13
Position 236: 6.844316214455326e-13
Position 1273: 6.267009338654112e-13
Position 233: 5.485674397122355e-13
Position 943: 4.190248438307406e-13
Position 727: 2.6514132240004373e-13
Position 200: 1.4865465927442227e-13
Position 550: 1.2862814559633773e-13
Position 198: 8.853048536971386e-14
Position 129: 1.1840544885758845e-14
