Gene = NDUFAF2
Position 563: 1.1635679750641775e-07
Position 476: 1.0191145200229245e-07
Position 1094: 9.672610715365489e-08
Position 1142: 9.629092527284168e-08
Position 282: 8.888804232367775e-08
Position 955: 7.742846086264424e-08
Position 3192: 7.655894224248624e-08
Position 361: 6.763936044741082e-08
Position 1027: 6.014914198971537e-08
Position 1090: 5.3562073172536926e-08
Position 469: 3.7201003993167036e-08
Position 939: 2.5492653529478248e-08
Position 332: 1.3265224940566915e-08
Position 1268: 9.05747664544726e-09
Position 159: 6.833906007730746e-09
Position 577: 6.077117274823824e-09
Position 147: 2.9113947660684273e-09
Position 958: 2.4372396852773887e-09
Position 720: 2.194331601304974e-09
Position 823: 2.038799104333038e-09
Position 706: 1.6714331656304847e-09
Position 967: 1.6674155732436671e-09
Position 1068: 7.834590122310599e-10
Position 171: 1.0651210379494579e-10
Position 929: 1.345127525709866e-12
Position 893: 6.152002558279306e-13
Position 363: 9.668395911082595e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 7078: 0.3970609343153404
Position 11752: 0.336738404190407
Position 1879: 0.23239903742016574
Position 6548: 0.16450967794414031
Position 1852: 0.12192093132515099
Position 15673: 0.1015678529743558
Position 13093: 0.10023973853691971
Position 9926: 0.09917431232423922
Position 1796: 0.08969749549525291
Position 1855: 0.08735268223046846
Position 3737: 0.06875910237252482
Position 12459: 0.0555412992125401
Position 12427: 0.054123306936432074
Position 10737: 0.04139032327093178
Position 6276: 0.03924021397007781
Position 1735: 0.036385317173976583
Position 11785: 0.034421509963792986
Position 6514: 0.03232222100759455
Position 14166: 0.031913377243197275
Position 9899: 0.03134628103916973
Position 1895: 0.031164526199501837
Position 12388: 0.028417220122448086
Position 7227: 0.027321075041464853
Position 3777: 0.027264348265365272
Position 5925: 0.027209507767859485
Position 6246: 0.02475402731716058
Position 17781: 0.022443626197396007
Position 4317: 0.021626555492205702
Position 7703: 0.021383828893244288
Position 5077: 0.02014872891937878
Position 11966: 0.01907385738251956
Position 6560: 0.018711046474696118
Position 9511: 0.018300562863209184
Position 15614: 0.016751832569281352
Position 1831: 0.01647436227948261
Position 3688: 0.013760935475922114
Position 3445: 0.013181036996869224
Position 14849: 0.013094613694138328
Position 7059: 0.012879106444537936
Position 6297: 0.011374212887213797
Position 6621: 0.010272104824470246
Position 7021: 0.009681761721060833
Position 12403: 0.008250089933369125
Position 4831: 0.00802807309232403
Position 694: 0.007894433678571266
Position 1761: 0.007583582426751007
Position 10339: 0.0075572641445641135
Position 6418: 0.007203509787035785
Position 10290: 0.007005795001360781
Position 1963: 0.006684956455886209
Position 6341: 0.006291730654803604
Position 13142: 0.005941771989793464
Position 10810: 0.005557757472430815
Position 3716: 0.005547800472068795
Position 12164: 0.005529784842030973
Position 13043: 0.0053240427326712615
Position 12139: 0.005148396627807143
Position 1909: 0.00484223587186086
Position 4209: 0.00460231718225527
Position 4772: 0.00455646379222984
Position 3600: 0.00440949198920117
Position 1647: 0.004159145502242733
Position 2302: 0.0040216411689109775
Position 12472: 0.0038960620491053266
Position 12167: 0.003795484587028336
Position 1574: 0.0033984906519308753
Position 8757: 0.003258033295226931
Position 4876: 0.0031199058375508733
Position 1901: 0.0029657732440165185
Position 5667: 0.002964216380405585
Position 6137: 0.0028324863051456426
Position 13362: 0.002794439133090078
Position 7434: 0.00261604509689375
Position 8960: 0.0024302395579637523
Position 3111: 0.0023276493899327326
Position 1667: 0.0021341247130967247
Position 5102: 0.0018830590592477233
Position 12565: 0.0018615562817130666
Position 2239: 0.0017227567239813766
Position 1941: 0.0016319179052432394
Position 2196: 0.0014972016917918262
Position 1828: 0.0014486757916700322
Position 141: 0.0013880981828603167
Position 7747: 0.0013350903570584873
Position 5238: 0.001323964188337678
Position 5601: 0.0012558734805383752
Position 1339: 0.0011324873365345185
Position 1920: 0.001120613751818106
Position 3971: 0.0011198685654309763
Position 5766: 0.0010927012901093551
Position 9535: 0.0010715842902298508
Position 9363: 0.0010396206323913901
Position 7979: 0.001030630334356312
Position 7471: 0.0009852968994254721
Position 5945: 0.000981356673179762
Position 359: 0.0009412275568177177
Position 1670: 0.0009017365326315198
Position 7330: 0.0007587641931024222
Position 1720: 0.0007152239548700004
Position 3581: 0.0007015228317154216
Position 1443: 0.0006406940069114549
Position 4647: 0.000615996646173719
Position 6774: 0.0005907017450599644
Position 10268: 0.0005899598113882464
Position 1600: 0.0005739713669079452
Position 1806: 0.0005422666179689059
Position 5587: 0.000527884625265112
Position 3135: 0.0004989695907024204
Position 554: 0.0004953532659569683
Position 2081: 0.00043164190845518485
Position 4968: 0.00040593648362990796
Position 3500: 0.0004052335309716013
Position 4270: 0.000348485162288299
Position 6809: 0.00034397521995839546
Position 4020: 0.0003277061707850366
Position 2997: 0.00032658141957659634
Position 1062: 0.00032304067591062047
Position 5781: 0.0003077238436782755
Position 8781: 0.00030656575129459903
Position 8387: 0.0003027411423330481
Position 5995: 0.0003023166421689353
Position 1627: 0.0002898413085089166
Position 7390: 0.00027283827774979123
Position 1621: 0.0002616793160704172
Position 4364: 0.000261415442541378
Position 164: 0.000244983967340694
Position 6082: 0.0001904084080267927
Position 7912: 0.00018911202293277066
Position 4854: 0.00018535106071884447
Position 1369: 0.00017793126921099355
Position 729: 0.0001772715210135361
Position 5037: 0.00017654033738083864
Position 3185: 0.00017360235095265487
Position 696: 0.0001659673309334004
Position 2109: 0.00016097193804851206
Position 5921: 0.00015271355747511797
Position 6492: 0.00013636612810683565
Position 4074: 0.00012353976479658824
Position 3942: 0.00012082934077388771
Position 4780: 0.00011628823115872329
Position 4295: 0.0001140174034894546
Position 2904: 0.00010116804055864328
Position 4148: 0.00010012225024878461
Position 636: 9.107523587642294e-05
Position 1597: 8.172107091209319e-05
Position 5291: 7.655077901745049e-05
Position 3087: 7.323303690511733e-05
Position 1548: 7.224778584812216e-05
Position 2208: 7.204878989785494e-05
Position 3503: 6.218297850187308e-05
Position 2943: 6.0712665338932404e-05
Position 2057: 5.772046129840345e-05
Position 715: 4.790138395576016e-05
Position 942: 3.849026349781109e-05
Position 4332: 3.810811829339727e-05
Position 237: 3.8066606435351945e-05
Position 3847: 3.6332053099497195e-05
Position 1373: 3.557532604730657e-05
Position 490: 3.362159953370912e-05
Position 2716: 3.3450178947661614e-05
Position 4694: 3.247466958213907e-05
Position 3891: 2.9772168281981105e-05
Position 720: 2.8481432189158397e-05
Position 2128: 2.703341728042537e-05
Position 2405: 2.5880683615035933e-05
Position 3266: 2.564412309625457e-05
Position 2272: 2.354280168166823e-05
Position 1476: 2.1414525575618856e-05
Position 3269: 2.069125181547696e-05
Position 2261: 2.0457661507877763e-05
Position 3295: 1.9193648879637566e-05
Position 3117: 1.8678360035157168e-05
Position 2149: 1.7352085306736883e-05
Position 1159: 1.5114313057295532e-05
Position 566: 1.3539644580703234e-05
Position 818: 1.0965390639918648e-05
Position 1357: 1.0550092764740224e-05
Position 1768: 1.0461926541676279e-05
Position 1122: 9.879149941449827e-06
Position 176: 8.884035027593627e-06
Position 4796: 3.7762151325926937e-06
Position 4342: 3.2413976205735263e-06
Position 374: 2.7091783550061086e-06
Position 3749: 2.68417245468723e-06
Position 1018: 2.5377819790874943e-06
Position 4601: 2.470322231381446e-06
Position 3604: 2.1295768503027884e-06
Position 372: 1.8107309978897316e-06
Position 385: 1.6426270413480343e-06
Position 1395: 1.5845603123346374e-06
Position 531: 1.5186017569323836e-06
Position 425: 1.3609783840174947e-06
Position 606: 9.754191780672228e-07
Position 602: 9.341310793802463e-07
Position 3642: 8.970782975487563e-07
Position 643: 6.963710366722869e-07
Position 717: 5.905013013872671e-07
Position 181: 5.812963067365683e-07
Position 1072: 4.1023439301458923e-07
Position 983: 2.90134658208152e-07
Position 827: 2.742156880386027e-07
Position 701: 2.1216076888408373e-07
Position 2009: 2.0885708654873192e-07
Position 1510: 1.3649428155594003e-07
Position 1402: 1.3232221099224918e-07
Position 652: 8.190618817049e-08
Position 2749: 7.81409715972112e-08
Position 1483: 6.984961743089138e-08
Position 2692: 6.215990231456743e-08
Position 2854: 6.189757704404198e-08
Position 850: 5.6726028111549816e-08
Position 1085: 4.60705244589229e-08
Position 2012: 1.299356493769631e-08
Position 571: 1.0597062051885698e-08
Position 2523: 8.511539744864201e-09
Position 186: 7.705627265730994e-09
Position 1181: 2.6175502499734483e-09
Position 958: 1.1960773596359151e-09
Position 833: 1.1750651927719977e-09
Position 646: 1.1220297709382421e-09
Position 909: 1.112666422636585e-09
Position 986: 9.264385077999901e-10
Position 274: 3.773145244833422e-10
Position 583: 1.6682433536732625e-10
Position 577: 1.6167017940015534e-10
Position 887: 4.865798481789458e-11
Position 613: 4.5056843872625964e-11
Position 874: 2.5726547892093112e-11
Position 568: 2.4373237791681727e-11
Position 955: 2.237717556965862e-11
Position 332: 1.578523004528173e-11
Position 898: 1.3785711989422827e-11
Position 1106: 8.509170798888501e-12
Position 830: 7.872915081729262e-12
Position 243: 3.651709052461181e-12
