Gene = DOLPP1
Position 2394: 0.002964705437137981
Position 5215: 0.0027355707714099603
Position 8013: 0.002592140690638935
Position 1812: 0.002426056617262096
Position 7706: 0.002408661717038399
Position 3021: 0.002381379699060356
Position 2919: 0.002351572218695869
Position 6012: 0.0023058601118960327
Position 1938: 0.0021060853427081203
Position 7013: 0.0020995566559640277
Position 5537: 0.0017696801761653517
Position 8253: 0.0016057838911302058
Position 2612: 0.0015421876715765977
Position 5295: 0.0014252583749760196
Position 903: 0.0013721102365459087
Position 1208: 0.0013530840230395753
Position 397: 0.0012949695887989811
Position 4910: 0.0011464424680751762
Position 7000: 0.0010947219450786372
Position 6179: 0.0010301408752039077
Position 3431: 0.0010208817294125622
Position 1946: 0.0010065103705098424
Position 5219: 0.0009756771622864064
Position 4297: 0.0009398951682229742
Position 4064: 0.0009284207953681962
Position 3133: 0.00090858707237547
Position 1874: 0.0008775634592518378
Position 2674: 0.0008573517943778963
Position 303: 0.0008478132765351084
Position 972: 0.0008374946351000837
Position 8198: 0.0007950812432271208
Position 3095: 0.000727423425512312
Position 2408: 0.0007106549584693062
Position 2509: 0.0007100744534424317
Position 6494: 0.0006923529281999929
Position 586: 0.0006558040749540032
Position 3043: 0.0005233749819078191
Position 3837: 0.000501145237593434
Position 5513: 0.0004994893380371594
Position 789: 0.0004893186199279961
Position 5114: 0.0004671628585617858
Position 356: 0.0004551128281030003
Position 810: 0.0004523615480656216
Position 1111: 0.00044757208862616617
Position 1680: 0.00041531917894933125
Position 7579: 0.00039544219691017347
Position 212: 0.00036464941547101467
Position 5918: 0.0003505041249363497
Position 1123: 0.0003154600910693822
Position 7925: 0.00030718614232124825
Position 7766: 0.0002940911637118931
Position 1985: 0.0002654862236835439
Position 4503: 0.00025390243502355046
Position 5196: 0.00025321795313588996
Position 4442: 0.00023182603352464733
Position 278: 0.00019598802058093747
Position 5402: 0.00019541332788130318
Position 1847: 0.0001844583136380736
Position 118: 0.00015545784208944487
Position 7800: 0.0001541324808092186
Position 4937: 0.0001500471700404972
Position 3813: 0.00014236524607847133
Position 4556: 0.00014152041706157846
Position 5365: 0.0001348000584617259
Position 1867: 0.00013337789817862737
Position 2440: 0.00011838299921155195
Position 3883: 9.439902647703182e-05
Position 92: 9.293604439500486e-05
Position 3673: 8.148246250835646e-05
Position 5456: 7.150701924135211e-05
Position 729: 6.165024612155098e-05
Position 2157: 5.770873090748577e-05
Position 721: 5.488934874419826e-05
Position 2205: 5.1776473535817776e-05
Position 158: 4.743791941721834e-05
Position 1884: 4.492263291393021e-05
Position 4731: 3.929259654425941e-05
Position 4939: 3.893536970398148e-05
Position 4198: 3.671933488641071e-05
Position 4927: 3.524589019134557e-05
Position 5703: 3.5212045392181185e-05
Position 3628: 3.4612148615413765e-05
Position 3869: 2.9695249650791165e-05
Position 8258: 2.561444363555758e-05
Position 5666: 2.551995418120926e-05
Position 5875: 2.4454658240005335e-05
Position 3959: 1.995433873831145e-05
Position 897: 1.6249441979099803e-05
Position 3624: 1.6108213408249025e-05
Position 967: 1.530958050935042e-05
Position 4254: 1.3938834751543033e-05
Position 985: 1.3529207043729387e-05
Position 384: 1.3313585785862877e-05
Position 4211: 1.3043072331350155e-05
Position 5555: 1.1303630139318895e-05
Position 5672: 9.287385665927877e-06
Position 1159: 8.60367618940539e-06
Position 595: 8.285628308987659e-06
Position 7419: 8.237707074943247e-06
Position 1178: 7.23477172091889e-06
Position 3855: 7.204140277826239e-06
Position 942: 6.944289565862599e-06
Position 1181: 6.800757299368371e-06
Position 3806: 6.768004549765975e-06
Position 19: 4.793332963704564e-06
Position 1539: 4.599535409246777e-06
Position 4165: 4.583938368955804e-06
Position 5757: 4.462892228419103e-06
Position 1169: 4.384423537510254e-06
Position 851: 4.339936017133402e-06
Position 4002: 4.221024352102301e-06
Position 4121: 4.092886039304096e-06
Position 4168: 3.7353424438489468e-06
Position 4178: 2.6821380471962433e-06
Position 1028: 2.6730613503875214e-06
Position 4771: 2.5826118722466504e-06
Position 706: 2.3793103347897556e-06
Position 484: 1.9490461581507793e-06
Position 1515: 1.8562089446766001e-06
Position 868: 1.7681096216456326e-06
Position 4089: 1.7435434486549445e-06
Position 4159: 1.510421357880409e-06
Position 49: 1.3177008105428355e-06
Position 3824: 1.2697128967289698e-06
Position 3633: 9.754214139113817e-07
Position 4400: 5.085842833623502e-07
Position 559: 4.517364909228809e-07
Position 4618: 3.7018278542082734e-07
Position 592: 3.358040445076269e-07
Position 514: 2.947252541534368e-07
Position 395: 2.4939584625789365e-07
Position 4577: 2.4878020103381183e-07
Position 229: 2.43637335452461e-07
Position 561: 2.0245825727733588e-07
Position 4392: 1.4639524603910574e-07
Position 4561: 1.4382526081432665e-07
Position 493: 6.669664806576194e-08
Position 500: 4.6966145080685495e-08
Position 495: 1.940609587035883e-09
Position 275: 6.300843055730168e-10
Position 4583: 1.6877091439251488e-10
Position 221: 4.893591133965494e-11
Position 476: 1.1590617289374026e-12
Position 454: 2.758754390882412e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 3567: 0.9984409763912299
Position 5608: 0.9862608324064293
Position 4106: 0.9109179068996477
Position 4417: 0.9080903317518472
Position 7870: 0.8332591263781607
Position 3922: 0.550873338836847
Position 5038: 0.43389221743335965
Position 3919: 0.36152784524610376
Position 1751: 0.3284794144679476
Position 5845: 0.3201411700773967
Position 6940: 0.20782213032422436
Position 1460: 0.1894178247983232
Position 8490: 0.11287346108919412
Position 1441: 0.07888920249083532
Position 4206: 0.0650631261417557
Position 6878: 0.05899603365954038
Position 7117: 0.056530695307484904
Position 7597: 0.051299583949737555
Position 2459: 0.05098742649981454
Position 4948: 0.04925293033977567
Position 7120: 0.0360651561548023
Position 5364: 0.031578434126291216
Position 3748: 0.03130302499430226
Position 3868: 0.028755171337699656
Position 9140: 0.023280994406528685
Position 691: 0.023084782318730065
Position 8295: 0.022741745512366508
Position 8523: 0.019286057461030688
Position 2894: 0.01879187514495084
Position 269: 0.01876713095686896
Position 5069: 0.016419019100012023
Position 5155: 0.015792002947825966
Position 4441: 0.012637833106296091
Position 5968: 0.010338518401859472
Position 2837: 0.009736520511357571
Position 8621: 0.00959857152315907
Position 4118: 0.009228111929297471
Position 4840: 0.008879767760140789
Position 5278: 0.008730379249771682
Position 3315: 0.008634684015023942
Position 1371: 0.007468579035297477
Position 460: 0.007155261563389335
Position 3188: 0.006623044426299822
Position 7360: 0.0063691413061680415
Position 5326: 0.005631713700333263
Position 868: 0.0055894915320918465
Position 1108: 0.005368978136815616
Position 8708: 0.005245168694218688
Position 2611: 0.005220144669908528
Position 851: 0.005161994100688079
Position 6029: 0.005155943221118079
Position 3366: 0.004736060203452778
Position 7962: 0.004699175368044636
Position 7654: 0.004589589052241012
Position 4689: 0.004474388491268158
Position 1320: 0.004467371394138803
Position 514: 0.004455272446415423
Position 1332: 0.004425671990383133
Position 3753: 0.004305552038192688
Position 107: 0.00430494011047966
Position 883: 0.004038972886678171
Position 2366: 0.0038973069992760618
Position 8907: 0.0038309887592120817
Position 3812: 0.003202304854879283
Position 2674: 0.0031273422160011514
Position 6857: 0.0031033632490379106
Position 3732: 0.0027118471528667677
Position 8947: 0.0026365231660868747
Position 8243: 0.002589358074871548
Position 5129: 0.002584601985732238
Position 5305: 0.0025595050369705504
Position 4121: 0.0022297749160022262
Position 1264: 0.002217108693566663
Position 1081: 0.002186849786474853
Position 6236: 0.002183298420760672
Position 6897: 0.002079811349660767
Position 2862: 0.002008807918768062
Position 3132: 0.0019058065792515292
Position 6944: 0.001849186840539908
Position 922: 0.0018161269586704088
Position 7147: 0.0017520890399755492
Position 1465: 0.0016929898328056688
Position 2303: 0.0016875944487684963
Position 5944: 0.001572202543713072
Position 810: 0.0015147180644857043
Position 3784: 0.0014604824467750561
Position 2230: 0.0014008958862830425
Position 8852: 0.0013696388437904946
Position 2177: 0.0013411266198932695
Position 4503: 0.0012986732602919713
Position 8095: 0.001137735552771423
Position 5285: 0.0011021045772098119
Position 4694: 0.0009899371153029503
Position 1775: 0.000980734840706893
Position 4914: 0.0008861979761199434
Position 8061: 0.0008693644132822305
Position 5065: 0.0008510655632283293
Position 7173: 0.0008260166173368136
Position 1385: 0.0007445250843513159
Position 7544: 0.000722560446535332
Position 1207: 0.0006907589692308198
Position 2588: 0.0006790268323246899
Position 612: 0.0006551415250211536
Position 4353: 0.0006405711858662938
Position 1667: 0.0006153846468111387
Position 5561: 0.0005899576497631917
Position 4866: 0.0005626391338404261
Position 7876: 0.0005334328082181934
Position 4227: 0.0005217325052114741
Position 8156: 0.0005131503106505839
Position 5794: 0.0005049745533580288
Position 3462: 0.0004700101552027811
Position 630: 0.0004607006568593332
Position 919: 0.0004523958013866056
Position 4606: 0.00045136808086732586
Position 2637: 0.00043857714943769816
Position 3300: 0.00043065802479215997
Position 3709: 0.00041633186074853623
Position 961: 0.0004162511288107051
Position 711: 0.0004010821171059115
Position 1493: 0.00038048323216901544
Position 7122: 0.0003753643354052387
Position 2573: 0.0003581405627544273
Position 2478: 0.0003283481566765702
Position 2706: 0.0003073006568632964
Position 5082: 0.00030622316819322703
Position 5481: 0.00030584474167305375
Position 2144: 0.00030004880538966633
Position 4751: 0.0002842506141095015
Position 1295: 0.0002800972552830431
Position 4159: 0.0002766923588508827
Position 1008: 0.00026432124175899036
Position 6399: 0.0002640938499193213
Position 832: 0.00025391269999172937
Position 1383: 0.0002501241508933781
Position 1535: 0.00023789444041612566
Position 144: 0.00022634073539865094
Position 3836: 0.00022308225842219338
Position 4462: 0.00017170798335313303
Position 5259: 0.00016955894231320426
Position 4391: 0.0001672861442602285
Position 3988: 0.0001630517708107423
Position 1140: 0.00016263075483588562
Position 3882: 0.00016172676048415192
Position 1497: 0.00016064957975762294
Position 8711: 0.00015830875680144436
Position 3842: 0.00015168289766278215
Position 6053: 0.00014985182794071425
Position 8685: 0.00014636784678285697
Position 4248: 0.00013424084689761756
Position 4312: 0.00013154953573917048
Position 3890: 0.00012873509972548004
Position 482: 0.00012655606276404532
Position 5293: 0.00012462983651090266
Position 2107: 0.00012224712040452435
Position 1024: 0.00012088132283158672
Position 3059: 0.00011719677591658814
Position 4277: 0.0001114101749367607
Position 5524: 0.0001085899925662709
Position 5339: 0.00010835791502669312
Position 1511: 0.00010321593478774429
Position 1462: 9.813180173003322e-05
Position 5094: 9.627419827455133e-05
Position 5132: 9.618985873697073e-05
Position 4668: 9.411459387459715e-05
Position 229: 9.025333775638744e-05
Position 6978: 8.746479716631461e-05
Position 5231: 8.234809535036209e-05
Position 1390: 6.710967610950912e-05
Position 3872: 6.227686187291693e-05
Position 4149: 6.148716637558464e-05
Position 1881: 6.024982747365504e-05
Position 5973: 5.815911777724603e-05
Position 5313: 5.671316072963858e-05
Position 5637: 5.36889404095023e-05
Position 4044: 4.951925773788541e-05
Position 7284: 4.550381419495975e-05
Position 3653: 4.39045448807695e-05
Position 3430: 4.353168391279081e-05
Position 985: 4.0291720615281454e-05
Position 5621: 3.9916099912795955e-05
Position 6260: 3.7108304232558374e-05
Position 721: 3.2365140024917984e-05
Position 609: 3.171705272855095e-05
Position 4011: 2.8829187180905227e-05
Position 534: 2.8130649093373008e-05
Position 3491: 2.7168814773142087e-05
Position 6402: 2.6549293401787277e-05
Position 1500: 2.5749492734251594e-05
Position 4663: 2.4044963352209726e-05
Position 5764: 2.309935678976648e-05
Position 947: 2.2680747686044998e-05
Position 5244: 2.2577220253309502e-05
Position 1525: 2.2502637041245437e-05
Position 4513: 2.2305708557124673e-05
Position 4711: 2.2227954255594403e-05
Position 3898: 2.1096827238899803e-05
Position 706: 2.03163754917831e-05
Position 3955: 2.0110222838374424e-05
Position 4367: 1.9750773434460373e-05
Position 3875: 1.9246462625117995e-05
Position 489: 1.8096335447341105e-05
Position 464: 1.6144920469223655e-05
Position 275: 1.5864348823148466e-05
Position 935: 1.4290610645132106e-05
Position 1289: 1.4271373118246473e-05
Position 965: 1.3626706208743024e-05
Position 793: 1.3339170614780656e-05
Position 131: 1.2286788435966963e-05
Position 4626: 1.2203117501373536e-05
Position 2075: 1.1405894056907418e-05
Position 1307: 1.0958630366716988e-05
Position 1063: 1.0689428995507094e-05
Position 1039: 1.025543886184546e-05
Position 759: 9.87534524259732e-06
Position 2155: 9.815611431848582e-06
Position 4646: 9.570400655628411e-06
Position 4654: 9.155114169689307e-06
Position 4263: 9.152623425404836e-06
Position 4737: 7.965657032684924e-06
Position 1115: 7.472050562853684e-06
Position 728: 7.4407139249325865e-06
Position 763: 7.393075097670041e-06
Position 2377: 7.134785260878656e-06
Position 342: 7.079168831613501e-06
Position 8301: 6.857668329122852e-06
Position 540: 6.840774046276516e-06
Position 932: 6.344299851566537e-06
Position 5442: 6.016382682042307e-06
Position 925: 5.9793329545583925e-06
Position 1044: 5.741348436241653e-06
Position 1716: 5.32866794428395e-06
Position 158: 5.194385373569315e-06
Position 1132: 4.757215392416211e-06
Position 4676: 4.3342056574669816e-06
Position 3892: 3.9137255253988226e-06
Position 2317: 3.907036189942853e-06
Position 2336: 3.687331158468214e-06
Position 3009: 3.5221792610211296e-06
Position 4612: 3.4516971428679847e-06
Position 909: 3.3410201570230724e-06
Position 815: 3.097059568155766e-06
Position 462: 2.9629129913568574e-06
Position 656: 2.8881583099467812e-06
Position 4254: 2.8443112468315665e-06
Position 1155: 2.7763042330317587e-06
Position 4621: 2.2499156950350554e-06
Position 3846: 2.196334201563881e-06
Position 4063: 1.9011708488225849e-06
Position 3794: 1.8797835052461892e-06
Position 4975: 1.7597121763636863e-06
Position 4910: 1.6455237718639729e-06
Position 5160: 1.5735757302230645e-06
Position 4132: 1.3772218354004266e-06
Position 6083: 1.351675712276707e-06
Position 3991: 1.2583237714595732e-06
Position 2211: 1.2479841348400737e-06
Position 559: 1.1930161017516256e-06
Position 4211: 1.1131940420453099e-06
Position 4303: 1.110985970962496e-06
Position 4321: 1.1083790581051607e-06
Position 5897: 1.0794063847541588e-06
Position 2235: 1.0287760028225196e-06
Position 5419: 9.2834954354965e-07
Position 1902: 8.779265180284515e-07
Position 183: 8.471491445103445e-07
Position 4007: 7.992173774472531e-07
Position 750: 6.874069384349832e-07
Position 567: 3.1842165991522063e-07
Position 114: 2.4251739885450374e-07
Position 3215: 1.3757453154178327e-07
Position 634: 1.1316564736930234e-07
Position 1970: 1.0319298617718318e-07
Position 1033: 5.832054289767967e-08
Position 411: 4.509201871249841e-08
Position 241: 3.80304883080089e-08
Position 192: 3.525641154620317e-08
Position 737: 2.6385787102334637e-08
Position 307: 2.3823169944975584e-08
Position 645: 1.7423819005505396e-08
Position 632: 1.593478212334512e-08
Position 726: 1.4105849748041086e-08
Position 573: 1.2352214001112749e-08
Position 577: 1.1697482591363528e-08
Position 536: 1.0301362369664516e-08
Position 4332: 8.919116339189109e-09
Position 773: 7.949583182633723e-09
Position 4324: 5.733093369296614e-09
Position 493: 5.470297480619332e-09
Position 389: 4.8666754887308146e-09
Position 290: 4.6651395865534915e-09
Position 542: 4.4674948403393445e-09
Position 401: 3.268726758170802e-09
Position 586: 6.762632803702567e-10
Position 284: 6.198818401140184e-10
Position 406: 2.3075253275715912e-10
