Gene = FAM120AOS
Position 1650: 3.789306973036643e-07
Position 1552: 2.4740609036628295e-07
Position 167: 8.264982988865906e-08
Position 537: 2.023780536203615e-08
Position 1730: 9.132324481705031e-09
Position 1638: 3.733204831287515e-09
Position 797: 2.228323831654239e-09
Position 840: 1.6469709897678347e-10
Position 677: 9.768056965007585e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 5894: 0.7152598565437467
Position 1586: 0.2110161100015628
Position 1364: 0.19704363006927986
Position 6488: 0.17142744438934118
Position 2992: 0.1208129638751213
Position 1541: 0.07188575066341968
Position 6173: 0.04874602304877613
Position 5685: 0.04456340458801452
Position 6798: 0.03542734357825135
Position 731: 0.024792354486817415
Position 6457: 0.02228430983545349
Position 6206: 0.021057803775546703
Position 6096: 0.020556182122393865
Position 5760: 0.020428420416065213
Position 1850: 0.019486562389011027
Position 5742: 0.015730956277946417
Position 1601: 0.015222757452194062
Position 6438: 0.01450951877154138
Position 5102: 0.013643015711842146
Position 3803: 0.01279802499531187
Position 5126: 0.010731334011712891
Position 3206: 0.009608947421232788
Position 3004: 0.008243786191309102
Position 1395: 0.007844095306347899
Position 2201: 0.007371327817472066
Position 2905: 0.007001485218275209
Position 954: 0.006204063183590101
Position 5665: 0.006033420466990959
Position 6714: 0.005836317305986908
Position 5176: 0.005119536543234164
Position 7005: 0.004473331575906404
Position 2473: 0.004299651239388186
Position 5408: 0.0041647370664813135
Position 5645: 0.004117942730026086
Position 5708: 0.003948263251800731
Position 1610: 0.0038502608330441097
Position 1053: 0.0036266025877902445
Position 5989: 0.0030204120375608677
Position 3737: 0.0030045475237184035
Position 3840: 0.0028292356571514056
Position 5648: 0.002712962112903488
Position 1538: 0.0022999725256225025
Position 5722: 0.0021400982005304165
Position 4159: 0.001770972410089437
Position 3026: 0.0017613329919886683
Position 2504: 0.0015268888469589204
Position 3337: 0.0013859695539155535
Position 992: 0.0013776914336006327
Position 6550: 0.0013044644815316086
Position 4371: 0.0012950604285633838
Position 6127: 0.0012287025417870782
Position 664: 0.0010520366768626888
Position 2468: 0.000983824804682074
Position 5902: 0.0009758156522922961
Position 2768: 0.0009517163954450723
Position 1485: 0.00082942368860066
Position 1989: 0.0008263140685655986
Position 788: 0.00074261523727861
Position 1392: 0.0007420945489048443
Position 4618: 0.000683895917773543
Position 1425: 0.0006761539121792941
Position 5152: 0.0006531704666189608
Position 5437: 0.0006506220586819446
Position 3304: 0.0006336380017860066
Position 6861: 0.0005996613194663067
Position 4703: 0.000598985427767918
Position 1107: 0.0005532874804893878
Position 1422: 0.0005481408216120529
Position 4295: 0.0005222591978923273
Position 1215: 0.0005129473394457335
Position 3474: 0.00048808537652445894
Position 2863: 0.0004835263654749
Position 2945: 0.00047509629090952617
Position 1638: 0.0004721258192351174
Position 1783: 0.0004587930789276605
Position 3041: 0.0004420614078615817
Position 881: 0.00042086955011926843
Position 2005: 0.0004098779506436517
Position 2597: 0.00039216448941223277
Position 7055: 0.0003612103147780805
Position 1379: 0.0003309322168052383
Position 2717: 0.00032365260297090575
Position 3681: 0.00029527063851982895
Position 642: 0.0002863374760364867
Position 2658: 0.00027713359226154953
Position 4549: 0.00026796641398922155
Position 644: 0.00026335838452189495
Position 1445: 0.0002542502653528497
Position 2771: 0.00025404699591282114
Position 5503: 0.0002528383047485116
Position 2814: 0.0002507386792523462
Position 2591: 0.0002476215854075267
Position 5500: 0.00024076739587257858
Position 6077: 0.00023727546235557332
Position 2647: 0.0002271717692994668
Position 1251: 0.00022113385615423435
Position 1145: 0.00021360165528536016
Position 6586: 0.0002096377218638535
Position 1239: 0.00020542664146620641
Position 739: 0.00019667668710900572
Position 6499: 0.00018577430962078418
Position 4681: 0.0001761195784360146
Position 3012: 0.000160655328677421
Position 962: 0.00015991131331840108
Position 1547: 0.00015723853674463786
Position 2245: 0.00014721176011155024
Position 2002: 0.00013557598863920926
Position 1494: 0.00012580689556140353
Position 3561: 8.771732403745095e-05
Position 6317: 7.538598433254459e-05
Position 716: 6.598050777627002e-05
Position 4398: 6.190380284072064e-05
Position 1497: 5.821480851880709e-05
Position 608: 5.762202230220901e-05
Position 2299: 5.718458082511149e-05
Position 713: 5.6717136477067026e-05
Position 2520: 4.963966411669085e-05
Position 2627: 4.301500043121459e-05
Position 1067: 4.2864673980257294e-05
Position 4652: 4.222593159935717e-05
Position 424: 4.201662050734846e-05
Position 998: 4.05926514697528e-05
Position 4317: 3.984065178187438e-05
Position 4207: 3.797369912856004e-05
Position 1653: 3.526962821520908e-05
Position 352: 3.488153841757535e-05
Position 3226: 3.3208622671712834e-05
Position 3052: 2.857649616406206e-05
Position 1262: 2.704469019977681e-05
Position 639: 2.544002244348878e-05
Position 846: 2.3982567736523997e-05
Position 814: 2.2180882099041964e-05
Position 2296: 1.7820224343045276e-05
Position 243: 1.7448180274552864e-05
Position 809: 1.4980682167259831e-05
Position 622: 1.463069805459022e-05
Position 2156: 1.4286418802333176e-05
Position 1269: 1.4238725932619677e-05
Position 852: 9.76662888763891e-06
Position 1153: 9.746914230142313e-06
Position 2431: 9.497052191839713e-06
Position 543: 9.103962833599791e-06
Position 2320: 8.57291428529027e-06
Position 574: 7.073227880989054e-06
Position 1229: 6.560244030627936e-06
Position 2325: 6.156985448300328e-06
Position 1517: 6.062779102676075e-06
Position 487: 5.722830743533806e-06
Position 2918: 5.627179022824742e-06
Position 443: 5.370835775696001e-06
Position 702: 5.156711196620497e-06
Position 2291: 4.054875121346313e-06
Position 2517: 3.970735999996864e-06
Position 510: 2.50363144717469e-06
Position 2926: 2.3209132214277047e-06
Position 3009: 2.3203855482785404e-06
Position 2470: 2.3139913592184624e-06
Position 3523: 2.1354221850788116e-06
Position 610: 2.0245751715790185e-06
Position 580: 1.6454785306660303e-06
Position 1018: 1.4291442056321415e-06
Position 2207: 1.3347166327432685e-06
Position 1082: 1.2976719259258394e-06
Position 1436: 1.2220478507390617e-06
Position 1401: 1.1672493461552257e-06
Position 278: 1.1434098075878509e-06
Position 2888: 1.1254059422333703e-06
Position 649: 9.568765304437801e-07
Position 175: 7.290216937401674e-07
Position 1223: 5.855869382914774e-07
Position 516: 5.616775413421687e-07
Position 365: 5.559376985069584e-07
Position 1403: 5.296307250721192e-07
Position 1004: 2.9432242838414376e-07
Position 284: 1.5461037706308288e-07
Position 409: 1.220317002382623e-07
Position 829: 8.705156962592798e-08
Position 305: 7.379998884487657e-08
Position 584: 4.806142420911525e-08
Position 1506: 4.248289499796845e-08
Position 1521: 3.100384858405793e-08
Position 1449: 2.458637697939367e-08
Position 329: 2.1399271914291336e-08
Position 833: 1.7620860850871526e-08
Position 262: 1.7213103133273692e-08
Position 217: 1.3424161970075378e-08
Position 212: 7.902615828491314e-09
Position 196: 5.463656597765926e-09
Position 311: 1.4687435700268888e-09
Position 192: 4.983337039069771e-10
Position 824: 3.162803177734448e-10
Position 203: 2.418793933646934e-10
Position 313: 1.6257885804346552e-10
Position 316: 1.3150444997103718e-10
Position 331: 1.1627028994430074e-10
Position 292: 7.887329552665117e-12
Position 115: 4.144563313836729e-12
Position 153: 2.8327403400231542e-12
Position 135: 1.1355452293051786e-12
Position 128: 9.803923519309083e-13
Position 142: 2.0575771497910418e-14
Position 122: 4.2459969674778844e-15
