Gene = RP4-777O23.3
Position 27417: 0.024319369920980955
Position 3388: 0.02330740720471335
Position 3640: 0.02315482257148244
Position 6748: 0.023097666073396198
Position 27983: 0.02256705501737828
Position 6076: 0.022156276166173362
Position 30104: 0.020536121775151992
Position 1779: 0.02032514631268503
Position 27004: 0.01792292460929351
Position 28113: 0.017048023572691005
Position 32896: 0.015746667275350377
Position 22426: 0.015562846343351377
Position 10269: 0.014505578612406244
Position 3682: 0.013666875881742709
Position 35537: 0.013032987895125041
Position 32782: 0.013029540458284649
Position 41020: 0.012916149842414338
Position 28089: 0.012585332634111004
Position 27869: 0.012263958912425368
Position 6461: 0.01102016411787721
Position 30140: 0.010006042860067569
Position 1109: 0.009938611268680677
Position 3596: 0.00988947650096403
Position 27885: 0.009781179633560918
Position 32303: 0.009634547996104706
Position 6802: 0.009497438286827085
Position 3185: 0.0090202716791609
Position 1554: 0.00863313041395209
Position 5366: 0.007245738292585677
Position 27467: 0.007212384366487522
Position 27304: 0.0063632955169378195
Position 11679: 0.006074647296965185
Position 5566: 0.005775748627792778
Position 6458: 0.005749815407935671
Position 4229: 0.0057131642284112515
Position 11433: 0.005358166310408254
Position 27298: 0.004765521836236595
Position 6031: 0.004564059124225762
Position 3931: 0.004490854956301919
Position 30800: 0.004469410444564321
Position 18345: 0.004318717165689568
Position 31445: 0.004088244378751266
Position 36877: 0.003787760006659546
Position 31631: 0.003782442662161717
Position 3150: 0.003241914620097389
Position 34070: 0.0031599206060471826
Position 5173: 0.0031003564467102494
Position 2322: 0.00281837928449827
Position 30980: 0.0027236891880993556
Position 28385: 0.0027074112192835235
Position 3096: 0.002668975556667367
Position 32899: 0.0026621718379549607
Position 1040: 0.0025425660063807735
Position 1842: 0.0024409139141391895
Position 7026: 0.002297825419159712
Position 26538: 0.002254385472064222
Position 31872: 0.002235602097060718
Position 28182: 0.002221297315047184
Position 31048: 0.0021927641637816135
Position 21373: 0.002181266159602315
Position 1557: 0.0021342767277259746
Position 4300: 0.0019104770306187606
Position 26510: 0.0017771035482243042
Position 333: 0.0015636868025607298
Position 2787: 0.0014783276010554968
Position 3407: 0.0014642229451255623
Position 3350: 0.001450813357733441
Position 2401: 0.0013857071226143218
Position 5284: 0.0013796749854506614
Position 1530: 0.0012647152596125565
Position 2454: 0.0012058077429110748
Position 1783: 0.0011044703509524374
Position 27013: 0.0010683990274677605
Position 1851: 0.0010073273067722575
Position 28224: 0.0009541988833544367
Position 2390: 0.0009460522124472959
Position 30946: 0.0009310989013798979
Position 31362: 0.0009270053971243696
Position 33698: 0.0008537287558167644
Position 583: 0.0008278325968588873
Position 29240: 0.0007845504870534395
Position 28993: 0.000732294922562361
Position 2405: 0.0007315094467388924
Position 34944: 0.000700174106744714
Position 1701: 0.0006450771449864319
Position 3518: 0.0006442417181511307
Position 3542: 0.0006358963522004543
Position 5607: 0.0006212187486264832
Position 2974: 0.0006199214956667526
Position 29179: 0.0005210940393121702
Position 34248: 0.0005080730232550456
Position 3457: 0.0004905726444054862
Position 1448: 0.0004648135912148686
Position 1311: 0.00046191403870967024
Position 2476: 0.00041402840426952133
Position 4383: 0.00041090374898714965
Position 33726: 0.00040701554834878727
Position 4529: 0.0004065337348530215
Position 2562: 0.0003955559989712392
Position 2458: 0.00035341776535084956
Position 1182: 0.0003436913753581601
Position 30281: 0.0003310265010613761
Position 29210: 0.000329738736260406
Position 29224: 0.0003217490148118419
Position 2856: 0.00031930129046406613
Position 2681: 0.0002954350935794035
Position 966: 0.0002871682541951168
Position 2827: 0.00028424766255835947
Position 2759: 0.0002836757170380313
Position 29755: 0.0002608663124942697
Position 2127: 0.00025732748944273993
Position 3119: 0.00024368505315860506
Position 913: 0.0002325212568891751
Position 1715: 0.00023169946875244672
Position 26935: 0.00022335055986641536
Position 28747: 0.0002222394755677161
Position 3416: 0.00022140101194934557
Position 3463: 0.00021086434128980862
Position 3965: 0.00017876512717967234
Position 26516: 0.00015512714556223704
Position 264: 0.00015310779717936834
Position 3782: 0.00013227449763182107
Position 1218: 0.00013053805484929747
Position 27689: 0.00011477525573677384
Position 30804: 0.00011397607053710945
Position 3363: 0.00011093573069182671
Position 28514: 0.00011038851575207202
Position 459: 0.00010239821625132347
Position 1128: 0.00010196916956523608
Position 1723: 0.00010086623284530438
Position 2155: 9.968222973139465e-05
Position 1579: 9.34586684951719e-05
Position 2367: 7.853800898498047e-05
Position 2257: 6.05016105597573e-05
Position 2799: 5.919862197353932e-05
Position 27727: 5.474326949714416e-05
Position 29462: 5.4432849581157334e-05
Position 1275: 5.3583629739172516e-05
Position 2986: 4.41501664070108e-05
Position 1150: 4.197629819855757e-05
Position 27718: 4.1120801561039134e-05
Position 4743: 4.104159988910183e-05
Position 26667: 3.893382705706654e-05
Position 1042: 3.8522284225825237e-05
Position 4464: 3.422608282978842e-05
Position 26492: 3.1382653528141094e-05
Position 26841: 3.1050943296642385e-05
Position 2426: 2.9431011095009443e-05
Position 3876: 2.6745692109557425e-05
Position 617: 2.663785090506262e-05
Position 1130: 2.5067597002881395e-05
Position 2747: 2.501745437790202e-05
Position 1873: 2.1519005989243188e-05
Position 1058: 2.032595823194291e-05
Position 3154: 1.666553291170182e-05
Position 1390: 1.649001774776868e-05
Position 978: 1.4946811848021334e-05
Position 803: 1.4791234098599104e-05
Position 184: 7.913135032555782e-06
Position 1147: 6.95694230580285e-06
Position 1324: 6.439777974088629e-06
Position 1020: 5.864895158671357e-06
Position 1362: 5.746431030426426e-06
Position 2095: 5.703803197555828e-06
Position 125: 5.327111526318843e-06
Position 665: 5.318900650421097e-06
Position 536: 5.0626388956639914e-06
Position 533: 4.9230066144757985e-06
Position 1398: 4.827370017164405e-06
Position 713: 4.785144391874374e-06
Position 1355: 4.352935389477535e-06
Position 3079: 3.679390953967154e-06
Position 430: 2.8767651146534648e-06
Position 353: 2.6433763665192663e-06
Position 2836: 2.3081098203515958e-06
Position 1066: 2.0074875183073363e-06
Position 1014: 1.9465703422737898e-06
Position 1321: 1.7171646544011044e-06
Position 902: 1.7056899009529072e-06
Position 2634: 1.6343000207805873e-06
Position 748: 1.4974669837285053e-06
Position 1277: 1.4028297357346343e-06
Position 1241: 1.394671872955035e-06
Position 4590: 1.2790942042428796e-06
Position 2729: 1.0674363087830772e-06
Position 1198: 9.873826038978303e-07
Position 4268: 7.621009899240893e-07
Position 4534: 6.24627879835502e-07
Position 5672: 5.890374781167307e-07
Position 498: 5.359869710200509e-07
Position 809: 4.998539948736512e-07
Position 888: 4.851787795571488e-07
Position 1692: 4.5618113073972025e-07
Position 975: 4.243616723536891e-07
Position 1247: 4.124669478661171e-07
Position 1053: 3.8254637252306345e-07
Position 612: 3.472630762361345e-07
Position 439: 3.3865052878679264e-07
Position 2161: 3.00849821196564e-07
Position 1026: 2.999211215422511e-07
Position 989: 2.844630978095874e-07
Position 1430: 2.699723300772849e-07
Position 2194: 2.411495219310268e-07
Position 1412: 2.408417490932633e-07
Position 2603: 2.3718354653901242e-07
Position 1984: 1.6348295552317684e-07
Position 386: 1.2256508669520182e-07
Position 1733: 1.0129644728646126e-07
Position 1563: 7.724216782026612e-08
Position 854: 6.963097993092632e-08
Position 862: 6.50946344074583e-08
Position 823: 6.147674506646366e-08
Position 1575: 5.939034695543044e-08
Position 1921: 4.77644808467806e-08
Position 1636: 4.4792873347713773e-08
Position 675: 4.16638722224453e-08
Position 921: 3.912389066542116e-08
Position 1964: 3.894259373218867e-08
Position 2376: 3.8059916280479956e-08
Position 1676: 2.564868030244025e-08
Position 477: 2.5139963379915714e-08
Position 3127: 1.9780006029434254e-08
Position 670: 1.9485763114184962e-08
Position 446: 1.833883152413414e-08
Position 444: 1.3704765823311039e-08
Position 1364: 7.508339146232806e-09
Position 1402: 7.072635006664202e-09
Position 398: 1.8943203290859122e-09
Position 754: 4.0594587860459824e-10
Position 627: 2.5357002867637734e-10
Position 695: 2.183704265153513e-10
Position 779: 5.1754918809639535e-11
Position 556: 5.801666439130565e-12
Position 547: 2.0753819568276844e-12
Position 510: 1.0793918247003877e-12
Position 545: 6.000104012690172e-13
Position 80: 3.379623891656088e-13
Position 770: 3.1471498371070074e-13
Position 86: 8.22197868012489e-14
Position 832: 6.047570374655801e-14
Position 515: 2.9123083787829555e-14
Position 541: 1.3624279574909827e-14
Position 103: 1.0120245953440857e-14
Position 845: 7.533536443822392e-15
Position 781: 6.8579918329416044e-15
Position 543: 4.422434680964482e-15
Position 507: 2.5962520414069823e-15
Position 91: 3.214615214708949e-16
