Gene = WARS2
Position 1373: 0.010290124280747432
Position 22033: 0.010242711191075324
Position 17716: 0.009135535324809353
Position 27476: 0.008301113783581397
Position 19127: 0.008150323972132596
Position 876: 0.008079941537893931
Position 853: 0.008048395580077417
Position 2816: 0.008027130910960203
Position 21926: 0.0077872304274001925
Position 6834: 0.007759885450679897
Position 3039: 0.007706698400738178
Position 16188: 0.0076849829076295695
Position 22861: 0.0074903691766033
Position 23861: 0.007282241874421935
Position 4119: 0.007058862264026983
Position 18732: 0.006931165583404786
Position 22423: 0.006563873021539007
Position 20372: 0.006182400424620789
Position 4072: 0.00611360367211668
Position 7762: 0.005944498254496779
Position 10087: 0.005840143701775026
Position 660: 0.005605056232344869
Position 22705: 0.005454074382100737
Position 13808: 0.005375794587068115
Position 19483: 0.00508277361271015
Position 20332: 0.005053526454953247
Position 1309: 0.005050517811314533
Position 20165: 0.005000320027988148
Position 20208: 0.004988468457900821
Position 7658: 0.004982943818022478
Position 18181: 0.004789160334019772
Position 8016: 0.0047761062982578355
Position 3697: 0.0047274985769884805
Position 5378: 0.004427227964076721
Position 19693: 0.00426492322577713
Position 3766: 0.004259164664355945
Position 1110: 0.004123724744696055
Position 18355: 0.0038405032364494944
Position 21678: 0.0037640870480388387
Position 21961: 0.0037631900947531216
Position 19413: 0.003383248143098631
Position 3709: 0.003189611529338974
Position 1780: 0.0031593383503016777
Position 16479: 0.0031549371815282096
Position 7975: 0.0031370332691592843
Position 19343: 0.002979381322823499
Position 19079: 0.0028983850585123194
Position 16208: 0.0028832088171361512
Position 20999: 0.002867303015043122
Position 18796: 0.0026439447988814064
Position 20776: 0.0025722767746579702
Position 21887: 0.0024763690209546932
Position 657: 0.002468016463356284
Position 3986: 0.002460492386490238
Position 7700: 0.0024430049398397984
Position 18502: 0.0024408213038891193
Position 1399: 0.0024404081877498346
Position 24775: 0.0023661307213762597
Position 21752: 0.002336084814186133
Position 16510: 0.0022761752148013794
Position 19320: 0.002215487227000958
Position 24494: 0.0021828640134616763
Position 19374: 0.002126511938581584
Position 1444: 0.0020790527848609792
Position 20754: 0.002071769456733782
Position 20601: 0.0020390578222195315
Position 20544: 0.002036651101017719
Position 9587: 0.002027291794227988
Position 7898: 0.0018821025089158243
Position 881: 0.0018662344757068613
Position 10963: 0.0018043766358115795
Position 6698: 0.0017235401418358763
Position 2260: 0.0016956294684758897
Position 21238: 0.0016904684745559406
Position 5277: 0.0016252346732303444
Position 812: 0.0016191843442348185
Position 19142: 0.0015558135182483796
Position 19194: 0.00142947526163278
Position 7563: 0.0014248495237258797
Position 18869: 0.0014139267119154455
Position 17550: 0.001413646236897748
Position 845: 0.001396656029803451
Position 9694: 0.001296544821933686
Position 23551: 0.0012740571598519165
Position 3404: 0.0012404549311986898
Position 17101: 0.0012012996267416357
Position 7911: 0.0011630685580046147
Position 23140: 0.0011568616419149814
Position 17845: 0.001135555170207872
Position 20106: 0.0010675808858039424
Position 1230: 0.0010654026027322506
Position 310: 0.0010200983561187646
Position 15001: 0.0009714961917170588
Position 17208: 0.0009667341747399514
Position 17303: 0.0009664850449570816
Position 2409: 0.0009058589901930398
Position 5304: 0.0008692568867339774
Position 18604: 0.0008426656289372147
Position 2796: 0.0008361582703971802
Position 18693: 0.0008340731035719728
Position 4299: 0.0007709876451740191
Position 2749: 0.0007464173931592462
Position 1057: 0.0007460037749945908
Position 7936: 0.0006846998226443211
Position 5307: 0.0006664388438200328
Position 18314: 0.0006225792411217925
Position 5419: 0.000620459197559541
Position 2654: 0.0006060773684896263
Position 21749: 0.0006057385668617078
Position 1353: 0.0005844158378665573
Position 19298: 0.0005821222459856506
Position 6244: 0.000555272791097671
Position 18236: 0.0005441357873682101
Position 1447: 0.0005296347612076443
Position 17794: 0.0005069961107584846
Position 2227: 0.000501553807783542
Position 6921: 0.0004687954568085707
Position 3674: 0.0004552899759437664
Position 3936: 0.0004426208939126956
Position 2853: 0.0004387747909614698
Position 218: 0.00043430690074554274
Position 2949: 0.00043314062696338414
Position 6372: 0.00042965295013560185
Position 328: 0.000422614268876388
Position 17929: 0.0003977575619263399
Position 1167: 0.0003967650397833166
Position 2523: 0.0003912056929999408
Position 19295: 0.0003886891747848962
Position 2825: 0.00038432606688504274
Position 16184: 0.0003825304688770969
Position 1823: 0.0003755116508027507
Position 3797: 0.00036878660657567555
Position 1410: 0.0003557340541825166
Position 3616: 0.0003539290405100886
Position 3074: 0.0003316058854627593
Position 3809: 0.00031794461090529447
Position 1796: 0.0002992834145918775
Position 4156: 0.0002958963346333821
Position 5324: 0.00027358197186951337
Position 17329: 0.0002534859887328186
Position 5227: 0.00023607842578489562
Position 3556: 0.0002274115194076263
Position 19730: 0.0002247796263063577
Position 3837: 0.00021134546827756426
Position 6375: 0.00020680858446826825
Position 2863: 0.00019992902664286625
Position 2818: 0.00019715916493611023
Position 1246: 0.0001818573644130667
Position 1561: 0.00017937006715357517
Position 17660: 0.000171751146374371
Position 1291: 0.0001685338029024014
Position 274: 0.00016821338638488972
Position 17496: 0.00015508943657878868
Position 18993: 0.0001527848472365282
Position 5670: 0.00013504966046492148
Position 16342: 0.00011570251734147979
Position 1948: 0.00011337785309075159
Position 18233: 0.00010602491747299463
Position 18205: 0.00010145985411107269
Position 2346: 9.871919459018846e-05
Position 6071: 8.956034507589546e-05
Position 291: 8.890659305123417e-05
Position 3092: 8.758132388381887e-05
Position 1881: 8.204022834463624e-05
Position 6716: 7.921987565207131e-05
Position 16345: 7.62554822798068e-05
Position 691: 7.511945021599245e-05
Position 573: 7.339530803932709e-05
Position 3586: 6.03051323268215e-05
Position 16930: 5.787334433793091e-05
Position 968: 5.7782884662140076e-05
Position 2442: 5.600643677530349e-05
Position 2421: 5.465441033069921e-05
Position 6891: 5.3853648894697606e-05
Position 6225: 5.2392481736648384e-05
Position 2205: 5.003409506554982e-05
Position 2142: 4.9808919223418176e-05
Position 2483: 4.4431265718685765e-05
Position 8506: 4.28075965141341e-05
Position 6463: 4.2366457718818984e-05
Position 570: 3.987479543038323e-05
Position 1013: 3.846698758594612e-05
Position 1993: 3.793237903988805e-05
Position 555: 3.576699027297321e-05
Position 939: 3.476091368397865e-05
Position 5001: 3.384102499824993e-05
Position 4846: 3.355504524482981e-05
Position 1630: 3.001056795443013e-05
Position 1172: 2.9676241103342554e-05
Position 4347: 2.8965663036897865e-05
Position 8907: 2.8238086660040438e-05
Position 4633: 2.8065342189440842e-05
Position 8590: 2.8053741027545963e-05
Position 511: 2.3826772725788557e-05
Position 598: 1.9680945321619873e-05
Position 4196: 1.8085247026455213e-05
Position 3050: 1.7634238432587683e-05
Position 11650: 1.7297578808538358e-05
Position 8782: 1.6256503500419256e-05
Position 1972: 1.528375572927926e-05
Position 6880: 1.0969359819775212e-05
Position 5230: 1.0969274820239707e-05
Position 10249: 1.0036428874670803e-05
Position 10959: 9.9435594451952e-06
Position 7839: 9.759910009596787e-06
Position 4392: 9.504551310632138e-06
Position 6013: 7.961363757579324e-06
Position 5310: 7.304950611031264e-06
Position 10595: 7.238427022607827e-06
Position 8813: 5.562967333689684e-06
Position 11820: 5.132926815647524e-06
Position 279: 4.382780612754744e-06
Position 10983: 4.114892018478892e-06
Position 9913: 2.8782260881449002e-06
Position 5117: 2.5369931763534192e-06
Position 9421: 2.2014794677476164e-06
Position 9723: 2.1396101712781e-06
Position 4349: 2.130591224954565e-06
Position 7359: 2.1231617628026288e-06
Position 1528: 1.9038602131747644e-06
Position 5888: 1.785007591397777e-06
Position 4461: 1.693615772700945e-06
Position 2024: 1.6201098925857926e-06
Position 4389: 1.5465210713616465e-06
Position 4763: 1.2970580441964046e-06
Position 4737: 1.2093403913213348e-06
Position 5507: 1.0056905440039598e-06
Position 5034: 8.693321594657837e-07
Position 5906: 7.615520996160331e-07
Position 4329: 6.802233393911043e-07
Position 2427: 6.12983547016183e-07
Position 2492: 6.07233107836504e-07
Position 1122: 6.061682146789998e-07
Position 1176: 5.098318051467191e-07
Position 1063: 4.933219402486795e-07
Position 5442: 4.226864964349249e-07
Position 682: 4.220822742095167e-07
Position 4673: 3.7956026808228423e-07
Position 4769: 3.338694439665566e-07
Position 1925: 3.259228327292811e-07
Position 1710: 2.3360917929325712e-07
Position 921: 1.857308211793043e-07
Position 750: 1.429772436158409e-07
Position 433: 1.0035960977876691e-07
Position 581: 8.48857374510424e-08
Position 1257: 8.267357032972276e-08
Position 693: 6.06726820133442e-08
Position 887: 5.699130266031578e-08
Position 1589: 4.6566186198217325e-08
Position 544: 3.184103787928688e-08
Position 377: 3.0906101862366985e-08
Position 1834: 2.870431685334856e-08
Position 604: 2.7362536610330625e-08
Position 820: 2.3812555675705883e-08
Position 5393: 1.9275397815811865e-08
Position 670: 1.7173590166391953e-08
Position 161: 1.6284652226750268e-08
Position 594: 1.351509739305863e-08
Position 435: 9.78855540791318e-09
Position 530: 7.184649271936319e-09
Position 894: 7.1741272204233195e-09
Position 5163: 4.497576054211481e-09
Position 372: 2.4162910457880303e-09
Position 672: 2.405150592068588e-09
Position 5119: 2.2848289239073605e-09
Position 449: 1.5917867358745909e-09
Position 824: 1.2547795658578913e-09
Position 523: 6.261270471577569e-10
Position 527: 4.953615526829928e-10
Position 525: 4.159995777942988e-10
Position 532: 3.2664313292508115e-10
Position 1178: 2.4475468950183535e-10
Position 1010: 2.088752112208353e-10
Position 451: 1.26296993693806e-10
Position 4606: 1.2102292256877847e-10
Position 126: 7.270658140337562e-11
Position 830: 5.374303834990609e-11
Position 408: 1.3248659940508385e-11
