Gene = COA7
Position 430: 4.4759738957549506e-07
Position 483: 4.35492303113746e-07
Position 490: 4.122149337586895e-07
Position 2381: 4.055333209630259e-07
Position 264: 3.627239635243946e-07
Position 13: 3.6226678368521604e-07
Position 550: 3.286263085512974e-07
Position 284: 3.236432821088473e-07
Position 798: 2.133562258884913e-07
Position 1026: 2.1053636697268169e-07
Position 987: 1.771725555583482e-07
Position 349: 1.2973636190448484e-07
Position 475: 1.2915851266599866e-07
Position 241: 9.511114909156694e-08
Position 303: 6.236009688105528e-08
Position 1054: 4.351521508990862e-08
Position 108: 2.98056020825472e-08
Position 833: 1.5399869560542704e-08
Position 835: 8.219972813021771e-09
Position 439: 1.9536841182622536e-09
Position 771: 3.0050703378584807e-10
Position 1003: 2.911218213377553e-10
Position 19: 5.071022958211458e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 5498: 0.985674182139404
Position 10197: 0.8108133536646711
Position 4431: 0.08732662255937579
Position 11940: 0.08273994792885911
Position 369: 0.050638080855344964
Position 12013: 0.04484465994988621
Position 10427: 0.040796608506172845
Position 8346: 0.03257072061272522
Position 11297: 0.020022626217914823
Position 11609: 0.01967388655580581
Position 10875: 0.01724520490788709
Position 11222: 0.01695497141987183
Position 6309: 0.014431863779955872
Position 7118: 0.0126081244188441
Position 6593: 0.012112546781039017
Position 10668: 0.011474981428921003
Position 3908: 0.011208756688747445
Position 8205: 0.010079334445569132
Position 3933: 0.009892695712833643
Position 12028: 0.009680243728563088
Position 4981: 0.009515056874101941
Position 8086: 0.008545695414027013
Position 11558: 0.007768020035058087
Position 10522: 0.007492871753476163
Position 9712: 0.0073088968882605715
Position 7257: 0.00708010650940626
Position 7938: 0.006724077140662538
Position 10211: 0.006580522110311631
Position 6959: 0.006405939720254463
Position 4767: 0.00593804858782922
Position 11091: 0.005741572283512953
Position 2908: 0.005674579362023915
Position 9572: 0.0055468245128843
Position 12196: 0.004970009939908444
Position 8030: 0.004846891811515737
Position 11652: 0.004742063303426957
Position 10770: 0.0045714651841734745
Position 13755: 0.004485734952230563
Position 2363: 0.004434867691439143
Position 6120: 0.004261948829109594
Position 10396: 0.004211422986492141
Position 4763: 0.004152910321821915
Position 12927: 0.0038877845677394254
Position 4955: 0.0036761885139799024
Position 662: 0.003615250519787514
Position 6261: 0.00347248668468817
Position 1423: 0.0033469005297227183
Position 12536: 0.003261863518276722
Position 10831: 0.003131461764342319
Position 11546: 0.00312775717592159
Position 13235: 0.003088053562937919
Position 4958: 0.003034375060813668
Position 13014: 0.003008069931557642
Position 8366: 0.0027698491288577327
Position 13195: 0.0027112214654076493
Position 8342: 0.002694471845689241
Position 6979: 0.0026051744801172047
Position 294: 0.0025792846763077536
Position 5118: 0.002504859056863374
Position 12234: 0.002426273150077504
Position 394: 0.002393765400149523
Position 313: 0.0022992114092205795
Position 4445: 0.00215689733396157
Position 3405: 0.0020850717759959263
Position 8506: 0.002036519246898181
Position 10708: 0.0019858421866651853
Position 10448: 0.0019579862587823004
Position 5214: 0.00180608067227596
Position 7567: 0.001678610611242376
Position 6285: 0.0016676756278826467
Position 10482: 0.0016588236073802008
Position 10411: 0.0016186485175967923
Position 7759: 0.0014522106479177587
Position 3442: 0.0014372489956986283
Position 2332: 0.0013914362024914067
Position 9688: 0.001365089362567404
Position 6500: 0.0013548186964541275
Position 6399: 0.0013234278186942477
Position 8509: 0.0012986456257327353
Position 10907: 0.0012956488374847336
Position 6288: 0.0012789167990386217
Position 5024: 0.0012511355486617998
Position 11565: 0.0010937535330236717
Position 12951: 0.001080916596110129
Position 5931: 0.0010807950775649005
Position 418: 0.0010647146924801507
Position 12063: 0.001058988569395035
Position 13056: 0.0010474032924208403
Position 7813: 0.001024812701038736
Position 12901: 0.0009571566405313445
Position 11951: 0.0009348146758577855
Position 6167: 0.000906727979119399
Position 4495: 0.0009017772948409004
Position 12856: 0.0008392161492590032
Position 1137: 0.000822878936779593
Position 11275: 0.0007795916704751741
Position 4999: 0.0007769216576121645
Position 10231: 0.000726593148501984
Position 5048: 0.0007242524553147868
Position 5166: 0.0007085433196223094
Position 7290: 0.0007066002114281074
Position 952: 0.0006758832094854535
Position 5318: 0.0006747612847214228
Position 528: 0.0006721878581882671
Position 8642: 0.0006094968610170768
Position 2327: 0.0005934961661357252
Position 1141: 0.0005761177736575659
Position 5440: 0.0005673469371816189
Position 4787: 0.0005581221000282274
Position 646: 0.0005498033632556708
Position 3500: 0.0005207442345215205
Position 13341: 0.0005061094918780593
Position 3389: 0.000504461277414359
Position 7097: 0.0004919897350449963
Position 874: 0.0004894689384698299
Position 5887: 0.0004880694268197684
Position 5456: 0.0004866945694713073
Position 3539: 0.0004786331729905357
Position 8440: 0.0004553314067140232
Position 430: 0.0004259191571091735
Position 1429: 0.00042396846554725476
Position 13219: 0.00042265124508739885
Position 12669: 0.00036889989155446893
Position 747: 0.00035841833283153555
Position 6049: 0.0003513593418077671
Position 6546: 0.0003501417304230588
Position 6329: 0.0003497119192025042
Position 7253: 0.0003487855218586024
Position 10727: 0.00034302042831829785
Position 10221: 0.00033624705090561313
Position 6626: 0.00033264692887604626
Position 11248: 0.00032441326047131505
Position 11134: 0.0003022123518214378
Position 5721: 0.00029730582880317907
Position 10556: 0.00029111718201357833
Position 8946: 0.0002861997936246381
Position 9260: 0.0002833989840983846
Position 7423: 0.00027818323117753284
Position 10964: 0.0002699800110429298
Position 340: 0.00026139328523279844
Position 7426: 0.000259772429213096
Position 10535: 0.00025131552410784475
Position 10932: 0.0002482300589062419
Position 9986: 0.0002474751819593168
Position 9560: 0.00024634559967622293
Position 4219: 0.0002452750666493203
Position 3677: 0.00023344394331502872
Position 6187: 0.0002310684893095691
Position 4071: 0.0002255517240698914
Position 7957: 0.0002196296170225706
Position 221: 0.00021870777558301448
Position 1502: 0.00021528959407740317
Position 5459: 0.00021512176581784987
Position 2928: 0.0002095566539375611
Position 12040: 0.00019652092343354873
Position 9473: 0.00018008493787941788
Position 426: 0.0001792853867930692
Position 6135: 0.00017228758043673278
Position 2460: 0.00017116561246356443
Position 4469: 0.0001499642969489307
Position 10437: 0.00014346887630678048
Position 5397: 0.00014100063293569714
Position 8913: 0.00013880287423856939
Position 1565: 0.00013836255114079582
Position 7777: 0.00013631999632318263
Position 7901: 0.0001335466751380129
Position 7898: 0.00013144802119333717
Position 5528: 0.000128054555225334
Position 2410: 0.00012126931333029137
Position 10798: 0.00011815610613256263
Position 7124: 0.0001151224874068505
Position 3699: 0.00010966073984647193
Position 630: 0.00010805288830142451
Position 7015: 0.00010482539381295207
Position 9852: 0.00010312292434401025
Position 7841: 9.677421289366741e-05
Position 8535: 9.671588832168932e-05
Position 8484: 9.63199979982155e-05
Position 7120: 9.339888531208874e-05
Position 4074: 8.851627017815501e-05
Position 7143: 8.79150170749766e-05
Position 7953: 8.660082132500374e-05
Position 5712: 8.161007440564401e-05
Position 2978: 8.025076874133423e-05
Position 3568: 7.577056019750269e-05
Position 319: 7.53695959616011e-05
Position 5374: 6.945129021747606e-05
Position 1284: 6.443772862862103e-05
Position 705: 6.334710007937129e-05
Position 2904: 6.073004767398481e-05
Position 9807: 6.012519371411969e-05
Position 908: 5.923357357606918e-05
Position 5354: 5.6161522043581425e-05
Position 1516: 5.6076843641912775e-05
Position 5818: 5.5031733099011796e-05
Position 683: 5.348032532483593e-05
Position 6180: 5.16629368744399e-05
Position 8184: 5.160699603101102e-05
Position 6324: 5.0797836271275226e-05
Position 8056: 4.9620110912150994e-05
Position 5756: 4.598180029530449e-05
Position 6153: 4.315638739923709e-05
Position 6241: 4.21004729648211e-05
Position 11373: 4.044161833223256e-05
Position 5734: 3.5930348837023656e-05
Position 6322: 3.580427039132447e-05
Position 1210: 3.428453550290935e-05
Position 1928: 3.3721566994733395e-05
Position 1341: 3.334705359861299e-05
Position 1739: 3.1693931472515246e-05
Position 4265: 3.167517987845642e-05
Position 1449: 3.1494203866339616e-05
Position 7867: 3.0209570521884518e-05
Position 323: 2.9398865173325765e-05
Position 8216: 2.866595586768919e-05
Position 6763: 2.5705765651739935e-05
Position 6298: 2.5321804424735994e-05
Position 6211: 2.4997792021834363e-05
Position 6290: 2.4664106229196964e-05
Position 7196: 1.783006749838525e-05
Position 7516: 1.6645180578966355e-05
Position 7448: 1.616651527427409e-05
Position 7572: 1.5707265447080827e-05
Position 6465: 1.4001541166815951e-05
Position 3829: 1.2363334464858507e-05
Position 2810: 7.234214958191386e-06
Position 3914: 7.010340576264839e-06
Position 1161: 5.9243650132768845e-06
Position 2061: 4.7736455266671635e-06
Position 940: 4.623159494692201e-06
Position 1425: 4.067666495746487e-06
Position 2738: 3.4884305314824406e-06
Position 2432: 3.4824278247641915e-06
Position 2146: 3.077248963880364e-06
Position 1396: 3.0532372448248757e-06
Position 2330: 2.6108573571875954e-06
Position 1260: 2.563138188300839e-06
Position 5681: 2.5081210992947126e-06
Position 679: 2.4846861231497214e-06
Position 6098: 2.4079592921018225e-06
Position 711: 2.103594752923633e-06
Position 839: 1.7788824016915256e-06
Position 820: 1.662485210230622e-06
Position 673: 1.6428358590333226e-06
Position 5678: 1.395140860429799e-06
Position 223: 1.2965404597900803e-06
Position 7053: 8.88362005774879e-07
Position 3318: 8.267094516195212e-07
Position 6203: 7.208063570605432e-07
Position 2265: 5.213891606486181e-07
Position 718: 4.86180557195864e-07
Position 344: 4.0705358912455617e-07
Position 759: 3.7950054484425176e-07
Position 1358: 3.523510102124704e-07
Position 2694: 2.9075537323201285e-07
Position 483: 2.6189284109478035e-07
Position 6552: 2.2812275983100283e-07
Position 5724: 2.002493095898444e-07
Position 2370: 1.4264899563356553e-07
Position 545: 1.3272888317052856e-07
Position 5829: 1.3127351369179666e-07
Position 230: 1.2584248352108893e-07
Position 561: 1.1731750490362986e-07
Position 1475: 1.1142353713787152e-07
Position 7404: 1.107757546966671e-07
Position 486: 1.0757784454777573e-07
Position 919: 1.0608883249140654e-07
Position 1841: 1.0559281659257091e-07
Position 1807: 7.526988510050204e-08
Position 346: 7.263544969852855e-08
Position 1865: 6.282548018406799e-08
Position 159: 5.869216634824524e-08
Position 7169: 5.68915157047258e-08
Position 2110: 4.7300037766159554e-08
Position 457: 4.526652180090386e-08
Position 326: 4.427126943026569e-08
Position 1852: 4.1932245275036214e-08
Position 2184: 4.1639210311058305e-08
Position 451: 3.224564291585649e-08
Position 959: 3.085070644410758e-08
Position 233: 2.4497504359118464e-08
Position 725: 2.406345640214819e-08
Position 892: 2.3290913435971724e-08
Position 5805: 2.321307047277582e-08
Position 867: 2.208415431843693e-08
Position 916: 2.1588706762223172e-08
Position 847: 1.6762715725533944e-08
Position 566: 8.303981993179557e-09
Position 879: 6.752067900614932e-09
Position 503: 5.6525684192743836e-09
Position 539: 5.501380003734575e-09
Position 490: 4.654988463377827e-09
Position 831: 3.642646640875373e-09
Position 855: 3.4877435173294236e-09
Position 164: 3.137688707209912e-09
Position 135: 1.0401564575433683e-09
Position 200: 9.921981942844646e-10
Position 150: 7.824823737497601e-10
Position 924: 7.057834702961657e-10
Position 439: 5.979162154976149e-10
Position 801: 3.825276431160965e-10
Position 794: 2.5999959863546715e-10
Position 686: 2.2513267446157126e-10
Position 842: 2.1209455360507597e-10
Position 765: 1.2350356596863004e-10
Position 184: 1.0136215939247414e-10
Position 198: 4.483912865435626e-11
Position 132: 1.338038225324253e-11
Position 102: 1.67005380355377e-12
Position 93: 1.8309107679893842e-13
Position 75: 9.581806266808789e-14
Position 108: 7.759379368937335e-14
Position 81: 4.889500931793925e-15
