Gene = HSPB11
Position 7475: 0.00040092809498498125
Position 6171: 0.000385586747664356
Position 6474: 0.0003836234685899462
Position 7339: 0.00038130522334634643
Position 5846: 0.00037693606366544707
Position 808: 0.00032820607988135863
Position 8106: 0.0003201196430152339
Position 7388: 0.00030155437140222857
Position 6345: 0.0003004850175448218
Position 11676: 0.0002918718329875748
Position 2789: 0.00025997243966651156
Position 8195: 0.0002528336393724627
Position 7813: 0.00024715306858768274
Position 7413: 0.00024432529730780467
Position 1477: 0.00023859049368417812
Position 6041: 0.00023063166480986877
Position 1429: 0.0002292168649408109
Position 6857: 0.00022391424345343186
Position 5880: 0.00021322381769048597
Position 10933: 0.00020756673325672103
Position 8826: 0.00018795249327075087
Position 6882: 0.00018581267364311757
Position 11239: 0.00018506811883245997
Position 11312: 0.0001832273274743971
Position 231: 0.00017282451350246255
Position 3017: 0.0001697278863092934
Position 9668: 0.0001684401498543072
Position 4474: 0.00016066151683785172
Position 1367: 0.00014791769402839445
Position 11700: 0.00014462737828892745
Position 10412: 0.0001396728030103696
Position 10444: 0.0001375145681482082
Position 7435: 0.00013354813834025027
Position 2577: 0.0001318004978874193
Position 11576: 0.00012833133456174336
Position 463: 0.00012560297852207318
Position 7736: 0.0001234810928718916
Position 9975: 0.00012220265798636032
Position 6703: 0.00012109874344316617
Position 12937: 0.0001155514120648126
Position 10143: 0.00011464657509749769
Position 9644: 0.00011381335450627274
Position 279: 0.00011355915030557092
Position 9482: 0.00010846116767293396
Position 8148: 0.00010273731829168876
Position 724: 9.910929410043211e-05
Position 265: 9.724391299225255e-05
Position 8946: 9.695094312073845e-05
Position 9836: 9.109899112296208e-05
Position 3805: 9.104351807187348e-05
Position 3952: 9.073426911440977e-05
Position 2824: 8.970619203330148e-05
Position 10130: 8.403330238726803e-05
Position 7286: 8.001322100836183e-05
Position 7929: 7.917614249058213e-05
Position 7761: 7.68319039844584e-05
Position 7072: 7.507900133785324e-05
Position 8517: 7.384022242119153e-05
Position 7718: 7.379479468090046e-05
Position 1843: 7.29016626737523e-05
Position 12529: 7.073160303039763e-05
Position 8428: 6.707942502637572e-05
Position 6433: 6.427111308096307e-05
Position 8544: 6.377971864000708e-05
Position 4551: 6.280311572268182e-05
Position 888: 6.267878077099793e-05
Position 10190: 6.22853777751515e-05
Position 12116: 6.110590200234829e-05
Position 6565: 5.895960467864274e-05
Position 11532: 5.769589589384612e-05
Position 788: 5.7618809086015894e-05
Position 6706: 5.076494274819879e-05
Position 8320: 5.043234691260583e-05
Position 224: 4.7894757511606514e-05
Position 8278: 4.6993665572943936e-05
Position 3889: 4.599185646554026e-05
Position 8459: 4.066915883035978e-05
Position 11411: 3.9798471259807315e-05
Position 8492: 3.9702246685856774e-05
Position 7949: 3.760246216713168e-05
Position 159: 3.300862581386589e-05
Position 1530: 3.165984178181447e-05
Position 1638: 3.123337384392499e-05
Position 1644: 3.0265546464013606e-05
Position 7239: 2.6442606930205592e-05
Position 5314: 2.3826464723640224e-05
Position 9339: 2.3722272272089383e-05
Position 6932: 2.2784964428859406e-05
Position 1238: 2.1080890280254582e-05
Position 6279: 1.9135790926627268e-05
Position 775: 1.849288704023326e-05
Position 6615: 1.8240526468802233e-05
Position 8843: 1.8063070870258595e-05
Position 9506: 1.6992092489734055e-05
Position 9262: 1.574405676473778e-05
Position 7343: 1.5700924354934675e-05
Position 2905: 1.4626134513775305e-05
Position 8366: 1.4084716883134452e-05
Position 2772: 1.4020253148669622e-05
Position 3596: 1.3561232823553181e-05
Position 1324: 1.277464999405869e-05
Position 822: 1.1866119558329052e-05
Position 1767: 9.798985018258855e-06
Position 6241: 9.640673436120084e-06
Position 7440: 9.442964981305153e-06
Position 5333: 8.171879137812667e-06
Position 7155: 7.953608082517866e-06
Position 473: 7.75133009380062e-06
Position 7047: 6.9870505062627244e-06
Position 7748: 6.688694198720959e-06
Position 7358: 5.764222883444156e-06
Position 7021: 5.037712424668738e-06
Position 1677: 4.7677907403197255e-06
Position 948: 4.384250072595933e-06
Position 706: 4.364579682687931e-06
Position 1385: 3.763224807843633e-06
Position 602: 2.8598254299442426e-06
Position 5974: 2.8021224472387367e-06
Position 1453: 2.6390503173065933e-06
Position 1558: 2.4346775491901178e-06
Position 1503: 2.368662967866765e-06
Position 2441: 1.989214171390413e-06
Position 3766: 1.948171341233024e-06
Position 2464: 1.4361801346892386e-06
Position 952: 1.3575730944274841e-06
Position 597: 1.154398958704903e-06
Position 3341: 1.1446503477928868e-06
Position 1544: 1.1049159212086848e-06
Position 7876: 1.0902242000334911e-06
Position 3274: 1.0574996991593893e-06
Position 2002: 1.031686942146687e-06
Position 1685: 9.974164072080288e-07
Position 2476: 9.797621046949368e-07
Position 3618: 9.280632680343724e-07
Position 567: 8.707218303270064e-07
Position 467: 8.646781285844714e-07
Position 2345: 8.56313334221653e-07
Position 1047: 8.214983571245269e-07
Position 608: 7.846876269378657e-07
Position 1116: 7.239347828562805e-07
Position 2647: 6.884393669745924e-07
Position 514: 6.123884300130512e-07
Position 2625: 5.676629991028595e-07
Position 579: 5.611300354898795e-07
Position 1846: 5.211721611061133e-07
Position 435: 4.3574917171308086e-07
Position 840: 3.9463321765957466e-07
Position 637: 3.4632826252848307e-07
Position 802: 3.2075219370854404e-07
Position 528: 2.9889942032625806e-07
Position 658: 2.918860021645687e-07
Position 2041: 2.802125448019547e-07
Position 805: 2.1105872289870014e-07
Position 1319: 2.0919013284692218e-07
Position 491: 2.0465127084936493e-07
Position 894: 1.3857798077177332e-07
Position 442: 1.305862002854263e-07
Position 1901: 5.794573732545998e-08
Position 679: 3.476601864668501e-08
Position 830: 3.3330746461750814e-08
Position 1030: 2.5879652728848646e-08
Position 489: 2.4923512922253095e-08
Position 1119: 1.727157476360043e-08
Position 6181: 1.5548837281412003e-08
Position 1102: 1.4002197075925856e-08
Position 1071: 9.217303461607191e-09
Position 1044: 5.682585782352481e-09
Position 439: 5.356039460913938e-09
Position 686: 4.4228313088891915e-09
Position 276: 4.331953619553287e-09
Position 505: 4.0028372211659196e-09
Position 1123: 3.4893986505683595e-09
Position 285: 2.631802021362502e-09
Position 176: 2.4438047503432134e-09
Position 968: 1.852001133705086e-09
Position 356: 1.6938449371294263e-09
Position 233: 1.510254093989622e-09
Position 211: 1.3811007364498513e-09
Position 980: 1.3160456396814156e-09
Position 323: 1.2827277055195366e-09
Position 781: 9.075733335804833e-10
Position 125: 6.87441838386107e-10
Position 374: 2.4856995243355795e-10
Position 239: 2.3068438580072752e-10
Position 327: 1.5162743707504763e-10
Position 137: 9.061566852609075e-11
Position 411: 8.612956745754881e-11
Position 343: 8.350762781560353e-11
Position 189: 6.845690738512499e-11
Position 95: 1.1795105915189808e-11
Position 140: 7.549868828181397e-12
Position 409: 4.866829328362176e-12
Position 127: 1.0729045549639434e-12
Position 358: 9.266813087095018e-13
Position 398: 5.515338867778493e-13
Position 379: 3.9374154605527954e-13
Position 987: 2.7946035284441407e-13
Position 335: 2.5376817001133693e-13
Position 112: 2.300010890522718e-13
Position 827: 1.7831356704535066e-13
Position 368: 1.1077224928570849e-13
Position 386: 9.603012577550431e-14
Position 394: 7.772763249466213e-14
Position 478: 2.7914426370695442e-14
