Gene = SPCS1
Position 958: 4.496212148162774e-06
Position 1846: 4.17204098551055e-06
Position 1909: 3.876092007382536e-06
Position 844: 2.931161672246686e-06
Position 1804: 2.165736582419029e-06
Position 1222: 1.6713537446016288e-06
Position 1478: 1.5802693088434741e-06
Position 1852: 1.328932706440042e-06
Position 685: 1.1648038677177342e-06
Position 887: 1.082893831645592e-06
Position 806: 1.0728654489540689e-06
Position 461: 9.473864207065552e-07
Position 964: 7.933456886827986e-07
Position 455: 7.609426441880395e-07
Position 580: 6.98351624048026e-07
Position 162: 6.473131535260868e-07
Position 583: 2.7723486623929107e-07
Position 166: 1.6734702580010352e-07
Position 273: 1.2313789520135073e-07
Position 595: 8.037046856044196e-08
Position 128: 3.0168582131102525e-08
Position 587: 2.2724651370071227e-08
Position 261: 2.2578512570684557e-08
Position 829: 1.8248844362122804e-08
Position 209: 8.061300847067811e-09
Position 105: 3.9596486228013e-09
Position 146: 3.053091457503133e-09
Position 75: 1.907796670303991e-09
Position 177: 1.2325860715029353e-09
Position 185: 1.240260874472531e-10
Position 81: 2.810616071162932e-11
