Gene = GMNC
Position 3608: 0.00027060543262331064
Position 7406: 0.00026807758096922415
Position 8064: 0.0002533495256502445
Position 9558: 0.0002525975415984151
Position 6537: 0.00024891960403131217
Position 7590: 0.0002265804502757346
Position 504: 0.00022461112217913638
Position 2640: 0.0002229564405804443
Position 9445: 0.00022265674931350968
Position 405: 0.00020931060380968556
Position 3669: 0.00020530987589537366
Position 3677: 0.00020358202291143713
Position 1529: 0.00020192590613406626
Position 8480: 0.0002007633507350383
Position 6433: 0.0001981160485415851
Position 7099: 0.00019587004228799402
Position 8719: 0.00019170449923089044
Position 5850: 0.0001894622241993318
Position 8486: 0.00018700837896477602
Position 1512: 0.00018581819787438303
Position 1413: 0.00017731015935622323
Position 100: 0.00017523477817274483
Position 2904: 0.00016231637322163385
Position 2968: 0.00016062764418577776
Position 4132: 0.00015362882671786165
Position 2141: 0.00015127700636281968
Position 4094: 0.00015071931563866902
Position 6990: 0.0001477973906372453
Position 7006: 0.00014353145154721592
Position 5119: 0.00014343773862909653
Position 6585: 0.00014287572227759645
Position 2841: 0.0001342163637474357
Position 8446: 0.00013119030271622
Position 2480: 0.00012837284647401783
Position 6400: 0.00012660982944379812
Position 2017: 0.00012095783655503504
Position 3795: 0.00011826857845451806
Position 1801: 0.00011260302583767607
Position 2717: 0.00011175352957501944
Position 2483: 0.00010427126744021546
Position 6065: 0.00010351024864445911
Position 3323: 0.0001031942118536944
Position 5342: 9.883073956822482e-05
Position 4722: 9.536424456589694e-05
Position 8099: 9.163495726374764e-05
Position 1930: 9.039986479659893e-05
Position 5051: 8.80586896021666e-05
Position 4681: 8.447506807354613e-05
Position 2544: 8.3532056202542e-05
Position 6004: 8.077958010870618e-05
Position 2535: 7.877425500506836e-05
Position 2501: 7.64476187874293e-05
Position 7189: 7.257319013412724e-05
Position 469: 7.0593285768928e-05
Position 558: 6.169838608973141e-05
Position 1410: 6.153909465639356e-05
Position 129: 5.474314203171726e-05
Position 1046: 5.344270714308479e-05
Position 853: 5.063052420743727e-05
Position 1103: 4.9708019521727536e-05
Position 4286: 4.4056196359583554e-05
Position 4147: 4.2004357722013225e-05
Position 1531: 4.023449371897372e-05
Position 699: 3.8923585743814576e-05
Position 7420: 3.739617844451654e-05
Position 2288: 3.7348339934309185e-05
Position 4756: 3.6786149725376774e-05
Position 696: 3.5150287817551585e-05
Position 2815: 3.4634271859912234e-05
Position 2660: 3.385648837597211e-05
Position 2818: 3.174306155202216e-05
Position 4821: 3.114686511079304e-05
Position 8386: 2.8619214606609605e-05
Position 2238: 2.8537108049740495e-05
Position 4580: 2.846980932424509e-05
Position 5048: 2.757430510851209e-05
Position 5732: 2.7545970329274573e-05
Position 5680: 2.6355602601909674e-05
Position 5125: 2.6034236335624578e-05
Position 4739: 2.367049619688154e-05
Position 1263: 2.3355610096487625e-05
Position 1208: 1.9259959518082203e-05
Position 4571: 1.8882712622560574e-05
Position 1066: 1.7714185278038886e-05
Position 2044: 1.5403414521587924e-05
Position 874: 1.4992111565180852e-05
Position 818: 1.3640274491023888e-05
Position 1316: 1.279221373621156e-05
Position 377: 1.2261979780461141e-05
Position 3986: 1.1587281683742684e-05
Position 573: 1.1191816845588472e-05
Position 1439: 1.1043781579904916e-05
Position 4426: 9.751858807270006e-06
Position 96: 9.689872298308004e-06
Position 3649: 9.374891237373166e-06
Position 2553: 9.233369831394107e-06
Position 2054: 8.699343128237814e-06
Position 731: 7.04452885020555e-06
Position 1372: 6.6662385606126944e-06
Position 2235: 6.607756665936877e-06
Position 4477: 6.54192303622552e-06
Position 1230: 6.499825018468885e-06
Position 1447: 6.097979249673795e-06
Position 980: 5.2092601095311865e-06
Position 1211: 4.9949865355075654e-06
Position 4689: 4.93925793690492e-06
Position 1349: 4.425477955324979e-06
Position 1219: 4.270887512909496e-06
Position 867: 3.921469573775573e-06
Position 907: 2.9847974397824013e-06
Position 4360: 2.145794079114266e-06
Position 4627: 2.1013978999337234e-06
Position 1277: 2.0550712244704402e-06
Position 4522: 1.8150747733233197e-06
Position 1237: 1.7025402809177846e-06
Position 5025: 1.6268288329914832e-06
Position 423: 1.5588398597071868e-06
Position 1343: 1.5346866278882978e-06
Position 1043: 1.2821392777486838e-06
Position 1224: 9.86268762924031e-07
Position 475: 9.584594002139496e-07
Position 1362: 7.169957101996482e-07
Position 4633: 5.450981079971965e-07
Position 1248: 5.363628835003986e-07
Position 877: 5.048048494890232e-07
Position 914: 4.728679245654571e-07
Position 5102: 4.444832607223878e-07
Position 970: 4.326486093554576e-07
Position 1109: 4.2339959073435537e-07
Position 389: 3.554003082010349e-07
Position 986: 2.8833989912249674e-07
Position 4826: 2.8678595284788784e-07
Position 428: 2.258597976836491e-07
Position 1105: 2.2379315766723272e-07
Position 1904: 1.9469405255179671e-07
Position 6944: 1.9235284904431302e-07
Position 710: 1.2636842067063217e-07
Position 2197: 7.693250506867057e-08
Position 1906: 1.4522065184147317e-08
Position 1560: 6.226882070924193e-09
Position 3298: 4.615214885199956e-09
Position 2621: 4.375771458433691e-09
Position 2350: 4.3580437347903024e-09
Position 942: 4.298453384838499e-09
Position 707: 3.1277219259381996e-09
Position 1284: 1.4989081334553275e-09
Position 2080: 9.128282092513143e-10
Position 605: 8.554805559522149e-10
Position 931: 8.339364707910129e-10
Position 1172: 7.896929964452696e-10
Position 1164: 6.10472202461596e-10
Position 1176: 5.794697573224732e-10
Position 1168: 5.661903296146383e-10
Position 477: 2.6689721788470804e-10
Position 1539: 9.93554183389081e-11
Position 618: 6.574669543383813e-11
Position 887: 4.431426714898223e-11
Position 718: 2.300336810145613e-11
Position 883: 1.621206445876177e-11
