Gene = PIFO
Position 821: 2.970211227210843e-05
Position 4587: 2.8440667387631188e-05
Position 573: 2.752615607909438e-05
Position 1461: 2.6489959433903588e-05
Position 343: 1.979584141754495e-05
Position 1753: 1.5283414289417492e-05
Position 4806: 1.432290714886428e-05
Position 4316: 1.2845072493974468e-05
Position 12: 1.2146828695790668e-05
Position 746: 4.120747052352559e-06
Position 5287: 3.967305498674106e-06
Position 5842: 3.575756200424099e-06
Position 4501: 3.1537746844470054e-06
Position 1466: 2.4532147345227887e-06
Position 597: 2.28019549080981e-06
Position 538: 2.2656225356878383e-06
Position 834: 1.3812890536809952e-06
Position 335: 1.1395666049564466e-06
Position 851: 9.710822543790088e-07
Position 457: 7.280565108239513e-07
Position 467: 5.00649612180322e-07
Position 472: 2.9779602512133145e-07
Position 652: 2.3828547877801033e-07
Position 107: 1.8109884209045095e-07
Position 500: 1.520928317695634e-07
Position 46: 1.379094239162392e-07
Position 497: 1.0972329344312065e-07
Position 223: 1.0184633828165949e-07
Position 490: 9.903692612216634e-08
Position 711: 3.2471876158476914e-08
Position 318: 7.069961133440031e-09
Position 526: 1.5295383718752932e-09
Position 588: 3.663546205224148e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 3817: 0.8747035000717471
Position 293: 0.623786646218874
Position 6003: 0.46406159173067874
Position 3529: 0.40133521820376766
Position 621: 0.35778858002680336
Position 4970: 0.35405685737326587
Position 2227: 0.17694579260818916
Position 3434: 0.08212575908749911
Position 2004: 0.07682709930282654
Position 4670: 0.07672482238357264
Position 4605: 0.0749624674063749
Position 3547: 0.05464887421049176
Position 910: 0.04966325049703972
Position 3502: 0.047488942737045556
Position 1385: 0.03889451369465213
Position 5538: 0.037660115559578926
Position 5330: 0.028884594971941492
Position 907: 0.024835297326137488
Position 4192: 0.024545889830251785
Position 1019: 0.024153233624631478
Position 487: 0.021949984426784478
Position 5078: 0.021306380553338826
Position 6022: 0.019117051903418714
Position 759: 0.01857125322730074
Position 2166: 0.016469748030037482
Position 3837: 0.016087914046838004
Position 2652: 0.015998975537765033
Position 3480: 0.01590092686198615
Position 2097: 0.01553706348208445
Position 3553: 0.011994887087575382
Position 6499: 0.010335817026204
Position 2574: 0.008058142658626713
Position 2040: 0.007579568929262705
Position 2358: 0.0063732030448815395
Position 3156: 0.006034705030892248
Position 2816: 0.005712577432311699
Position 783: 0.005258399093195999
Position 1065: 0.004905720316913501
Position 2246: 0.004840831372805518
Position 6447: 0.0044101470435424185
Position 721: 0.004116337366562
Position 1220: 0.0038169000400509467
Position 1252: 0.003777839675186052
Position 538: 0.0036010815010714867
Position 2083: 0.003440220273781383
Position 4011: 0.003396280621824276
Position 5982: 0.0033632315956913664
Position 5499: 0.0030845635302004792
Position 4032: 0.003056060484423408
Position 3320: 0.0030496532673580856
Position 6026: 0.0028561180450297945
Position 3790: 0.002686117763790913
Position 5909: 0.0025019871217972335
Position 4980: 0.0023899288666479096
Position 335: 0.0023290148237870983
Position 5343: 0.002194599047143178
Position 3723: 0.0021690845805204186
Position 6058: 0.002139730365409175
Position 5145: 0.0019444124999110138
Position 5371: 0.0019184306917699341
Position 2329: 0.0019136323811507836
Position 2777: 0.001719705436046687
Position 5643: 0.0015060411097214512
Position 6355: 0.0014693258814132035
Position 2133: 0.001335088752311596
Position 5301: 0.001321227107575964
Position 6573: 0.001290018170759901
Position 6506: 0.0011923350029210138
Position 1536: 0.0010362376568882625
Position 6198: 0.0010061303233305857
Position 509: 0.0009291981040830061
Position 977: 0.0009145155150183995
Position 5781: 0.0008481673929848235
Position 4120: 0.0008250313598075813
Position 794: 0.000784096393787588
Position 2781: 0.0007756155123014979
Position 919: 0.0007437047561410504
Position 1504: 0.0007253317461625215
Position 840: 0.0005980480725507337
Position 2250: 0.0005750837963238462
Position 4250: 0.0005603460928067237
Position 5597: 0.0005591173973425772
Position 1415: 0.0005212846955504547
Position 4220: 0.0004959872984938713
Position 3888: 0.0004465603774649909
Position 4485: 0.00042431158263346526
Position 659: 0.0004041991236262724
Position 862: 0.00036563400708082376
Position 4198: 0.00033857629237613734
Position 1948: 0.00028088162862803425
Position 4937: 0.0002755202494908372
Position 576: 0.00026946477062329816
Position 1146: 0.00026713261118066966
Position 4569: 0.0002566144230522515
Position 2723: 0.00023549908479721167
Position 1597: 0.00021847443358180728
Position 4322: 0.00013979962528492054
Position 1223: 0.0001371535242128906
Position 6653: 0.0001303444685822334
Position 1453: 0.00012082527377920954
Position 1032: 0.00011163600691637105
Position 810: 0.00010054207953358035
Position 255: 9.151205729040414e-05
Position 490: 9.010899583101678e-05
Position 4878: 7.946845717614538e-05
Position 602: 7.59942307958879e-05
Position 1111: 6.792154610810958e-05
Position 4447: 6.430469919643348e-05
Position 3667: 6.403961667843865e-05
Position 870: 6.380589169066678e-05
Position 1257: 6.278061605724736e-05
Position 929: 6.210491841377129e-05
Position 582: 6.0550148770661156e-05
Position 1539: 5.309722842151666e-05
Position 2791: 4.6694276465036726e-05
Position 1426: 3.326489700826537e-05
Position 736: 3.0906534229374475e-05
Position 378: 2.795618471248869e-05
Position 983: 2.5964791200429684e-05
Position 1177: 2.1938766302924906e-05
Position 938: 1.4514502813525222e-05
Position 1644: 1.3088253852384936e-05
Position 661: 1.2154846387119668e-05
Position 312: 1.1968668841790539e-05
Position 1605: 1.0739695876943395e-05
Position 2509: 9.926597796995819e-06
Position 816: 9.2554774268838e-06
Position 467: 7.923117963952593e-06
Position 375: 7.214086318017752e-06
Position 3725: 6.901507267239916e-06
Position 472: 5.012393883506163e-06
Position 1073: 4.66139875281766e-06
Position 1082: 4.171045822072384e-06
Position 707: 2.4329555043041494e-06
Position 4036: 2.237194316507941e-06
Position 1800: 1.672728119193289e-06
Position 878: 1.2597714989641947e-06
Position 119: 1.1422713394519503e-06
Position 1159: 8.41668736455759e-07
Position 1851: 4.396542247388403e-07
Position 349: 3.8301574844566816e-07
Position 451: 3.4591317781909583e-07
Position 358: 2.739124844210854e-07
Position 1038: 2.7090980684991907e-07
Position 884: 2.0932214760912075e-07
Position 83: 1.9513941088593925e-07
Position 343: 9.443306032913562e-08
Position 383: 7.782529912819714e-08
Position 158: 7.506360072818121e-08
Position 463: 6.287121966808764e-08
Position 457: 4.5736942424882846e-08
Position 355: 4.479203662620789e-08
Position 404: 3.881161279215417e-08
Position 380: 3.52714497346981e-08
Position 220: 2.8378570563733144e-08
Position 223: 1.77084680315857e-08
Position 872: 1.3276153649853216e-08
Position 738: 1.054824130644548e-08
Position 766: 1.0063803880657131e-08
Position 128: 7.988791012500452e-09
Position 201: 7.505768528726358e-09
Position 1434: 5.684010635887015e-09
Position 931: 5.1850487834922514e-09
Position 888: 3.504850245830165e-09
Position 92: 3.382998029652049e-09
Position 163: 2.624834960022882e-09
Position 1279: 2.57413972811084e-09
Position 1263: 2.203039792583342e-09
Position 409: 2.181109536885844e-09
Position 140: 1.3985112208101895e-09
Position 442: 6.978687608420463e-10
Position 432: 6.058098819579867e-10
Position 421: 3.251485608089604e-10
Position 414: 2.9947838244749447e-10
Position 401: 6.132178384131583e-11
Position 391: 3.75868281888488e-11
Position 416: 1.0571797695303904e-11
Position 411: 5.986819855863626e-12
Position 171: 1.957104953017659e-12
Position 425: 5.2588222165002253e-14
Position 388: 7.37342208901641e-15
