Gene = CRHBP
Position 16408: 0.0982396567479886
Position 11341: 0.09416353993630144
Position 928: 0.09019759988658788
Position 10832: 0.08114502848962139
Position 16694: 0.07494523437202916
Position 10490: 0.0745405703843815
Position 13078: 0.07182755146779057
Position 11177: 0.06931399850858194
Position 15573: 0.05676495546877983
Position 16633: 0.05136985745605482
Position 11892: 0.04446009034804032
Position 2887: 0.04243029986126473
Position 5621: 0.03590787359663111
Position 15030: 0.028600457328008845
Position 12594: 0.02684996413487761
Position 2556: 0.026839659893001536
Position 11255: 0.025306196936189865
Position 9222: 0.023969859478809672
Position 15006: 0.02369578944408847
Position 11303: 0.02132652164979786
Position 6506: 0.01888223633823846
Position 9065: 0.018689411636158247
Position 4324: 0.018313309462530455
Position 392: 0.017074610900091915
Position 2263: 0.016459703146164798
Position 7898: 0.014802243729418088
Position 6509: 0.013300905209267608
Position 2613: 0.012742406539842368
Position 11219: 0.011729351076523353
Position 2091: 0.011371918882454164
Position 9135: 0.009777276517680945
Position 9439: 0.009726508291006854
Position 6324: 0.009627198840851798
Position 2502: 0.009098193979363907
Position 14699: 0.00890170678356363
Position 5981: 0.008587962245586844
Position 9482: 0.008072920765668097
Position 5918: 0.00806871417063761
Position 5667: 0.008026603270853055
Position 11411: 0.00751325104474169
Position 3043: 0.0074112266197904906
Position 16252: 0.006415319387533681
Position 1400: 0.006355687393834072
Position 2843: 0.006353201512575203
Position 13909: 0.006295432208117494
Position 2558: 0.006170239840812506
Position 15527: 0.005755817763380657
Position 13325: 0.005656852730209161
Position 4379: 0.005370357407513504
Position 2371: 0.005315635197526265
Position 10158: 0.005291650977434493
Position 3046: 0.005226097163627853
Position 7631: 0.004527588992287755
Position 2963: 0.00436440432518666
Position 5625: 0.0036522658446900024
Position 12778: 0.0034655593776718036
Position 1591: 0.0032595605604046935
Position 8610: 0.003012419562568995
Position 5652: 0.0029873399284185607
Position 364: 0.0029453383322361974
Position 8593: 0.0028441841327780312
Position 16745: 0.0028429186276825455
Position 11265: 0.002829457734635753
Position 11824: 0.002828866255526732
Position 16063: 0.002758342949750569
Position 1387: 0.0027132392056266955
Position 2216: 0.0026920319021695245
Position 3346: 0.0026191111754187177
Position 5921: 0.0024524904825777957
Position 6075: 0.002421820920998756
Position 6086: 0.0023255083818504276
Position 7938: 0.002299391017448188
Position 11506: 0.0020235075357246607
Position 8662: 0.001951182662211071
Position 308: 0.0019347201282975725
Position 3021: 0.0018701321249142444
Position 13350: 0.0018407032530156598
Position 333: 0.001811500102275532
Position 13838: 0.0017943049028170148
Position 10876: 0.0017673381453757913
Position 12760: 0.0017556635347952658
Position 10133: 0.0016730067385441769
Position 6100: 0.0016716285783896629
Position 3105: 0.0016520288784631523
Position 15759: 0.0016045406788403002
Position 4123: 0.0015805143089397747
Position 6212: 0.0015600498553343149
Position 12178: 0.0014876969120687998
Position 10121: 0.0014545142778963527
Position 1943: 0.0014486755955048314
Position 2302: 0.0014437485125301565
Position 2229: 0.0013559243034537165
Position 1341: 0.0011680752474662508
Position 2484: 0.0011654060988233704
Position 10851: 0.0011465858711137446
Position 1883: 0.001099814675979403
Position 3068: 0.0010937904505544007
Position 2284: 0.001086149192853402
Position 2409: 0.0010301162432217864
Position 2309: 0.0009645306741787324
Position 2987: 0.0009639450990257503
Position 2406: 0.0009599143090175468
Position 15622: 0.0009210140412275133
Position 2426: 0.0008881951477432955
Position 445: 0.0008508474862497541
Position 340: 0.0008423659062898477
Position 9061: 0.000793069821842674
Position 1570: 0.0007571436003593997
Position 1786: 0.0006763675576150794
Position 2186: 0.0006586661266006793
Position 9085: 0.0006197294578750736
Position 892: 0.0006160351182749645
Position 2720: 0.0005979878158257874
Position 13883: 0.0005715951326988518
Position 1880: 0.0005123103107974665
Position 3555: 0.00047334697690707
Position 4126: 0.00046443956622235414
Position 2797: 0.0004612643964670993
Position 4480: 0.00040788247289345615
Position 347: 0.0004036890292150364
Position 1760: 0.000397916914344306
Position 11612: 0.0003957060806370288
Position 16019: 0.00038552571958452224
Position 1347: 0.000377826199149197
Position 2352: 0.0003744396277781968
Position 2481: 0.00035978997882375014
Position 13979: 0.00034623313029059823
Position 12667: 0.00034355750377844277
Position 12365: 0.0003428713369950924
Position 2727: 0.00033717556392057863
Position 4351: 0.00031417300632668516
Position 2474: 0.00030857751717825973
Position 7500: 0.0003080220443746767
Position 5675: 0.0002739209178553387
Position 2357: 0.0002719536208883266
Position 1437: 0.0002610167012704649
Position 4505: 0.00025007857944848305
Position 1809: 0.00023991271407221605
Position 1280: 0.0002347747898824119
Position 4253: 0.00021264165505473524
Position 236: 0.00021244615672653283
Position 7398: 0.0002072446775713624
Position 8994: 0.00019911318002144475
Position 11519: 0.00019708901717937452
Position 1220: 0.00019557531390349776
Position 4241: 0.00019288305890527855
Position 316: 0.0001857004159362075
Position 1112: 0.000184435577626784
Position 11355: 0.0001840901794564832
Position 6233: 0.00018254285721811848
Position 4089: 0.00017904404565305783
Position 121: 0.0001690535866624728
Position 4328: 0.00016610795084854226
Position 2375: 0.00016034059397672704
Position 368: 0.00015869328208718852
Position 1772: 0.0001529898379183976
Position 1753: 0.00014935697050851745
Position 7574: 0.0001417611115683281
Position 1863: 0.00013411119671730476
Position 1550: 0.00013148816965266152
Position 1173: 0.00012965492218761462
Position 394: 0.00012826363557709485
Position 3398: 0.0001280530761855579
Position 3093: 0.00012521220269728458
Position 11095: 0.0001230996195358785
Position 11051: 0.00012119964315866854
Position 10872: 0.00012007782421886121
Position 2456: 0.0001146003523854041
Position 582: 0.00011045000745723039
Position 2183: 0.0001068739266652268
Position 2972: 0.00010328329654917583
Position 679: 9.923125407591974e-05
Position 897: 9.111947922863259e-05
Position 2894: 8.991650249008726e-05
Position 4179: 8.874750539538106e-05
Position 10837: 8.673520540565001e-05
Position 3058: 8.450222184286316e-05
Position 3774: 8.38612212326041e-05
Position 2805: 8.305845660156746e-05
Position 2316: 8.077894718068328e-05
Position 941: 8.067035527539775e-05
Position 809: 7.953130518021378e-05
Position 3011: 7.81194927273462e-05
Position 5774: 7.729078668525034e-05
Position 10907: 7.600688731952655e-05
Position 3351: 7.098060837105139e-05
Position 10367: 6.959204132039721e-05
Position 10155: 6.453253973668522e-05
Position 1611: 6.418940127547021e-05
Position 1840: 6.322591421654259e-05
Position 399: 5.7565651210589375e-05
Position 1667: 5.4699127393151284e-05
Position 12432: 5.402625975765297e-05
Position 310: 5.242762321728033e-05
Position 2676: 4.871009556568591e-05
Position 408: 4.251038563425021e-05
Position 4494: 4.1816256963904596e-05
Position 732: 4.108936716018875e-05
Position 4524: 3.9581316168224135e-05
Position 12073: 3.8367216458954826e-05
Position 2563: 3.4158760509974136e-05
Position 6265: 3.3967089137297405e-05
Position 1689: 3.285343290847605e-05
Position 2811: 3.2338592954164286e-05
Position 389: 3.125930861987242e-05
Position 2098: 2.8503030237136086e-05
Position 4065: 2.6120917930020742e-05
Position 2116: 2.5329387321140812e-05
Position 548: 2.4237582497996942e-05
Position 1910: 2.4170022743932694e-05
Position 2032: 2.2292601291213038e-05
Position 4276: 2.139202487709175e-05
Position 321: 1.9699033014936097e-05
Position 2809: 1.9438281829150345e-05
Position 3684: 1.921259878189101e-05
Position 6170: 1.838854750481945e-05
Position 373: 1.676561128044086e-05
Position 5812: 1.6487324489256282e-05
Position 1945: 1.5961501119394934e-05
Position 1455: 1.4690816104098671e-05
Position 357: 1.2881067103264098e-05
Position 803: 1.2496585298703191e-05
Position 1410: 1.2388535748050394e-05
Position 1404: 1.1281464169987685e-05
Position 3418: 1.124632079337025e-05
Position 11843: 1.124059472688586e-05
Position 8072: 1.0708490861638536e-05
Position 2620: 1.04490005794858e-05
Position 2570: 1.0429808181438564e-05
Position 5817: 9.58434392184871e-06
Position 480: 9.28554382352151e-06
Position 378: 8.786430490631478e-06
Position 1617: 8.267523710563842e-06
Position 1095: 8.112111237607204e-06
Position 671: 7.369907454769234e-06
Position 2490: 6.63171306872514e-06
Position 3208: 6.138431888915431e-06
Position 554: 6.074890295672748e-06
Position 3475: 5.983626324926123e-06
Position 2002: 5.894987686016503e-06
Position 962: 5.85409758101733e-06
Position 6228: 5.302094132327021e-06
Position 489: 5.193141617816401e-06
Position 402: 4.790241405442425e-06
Position 1050: 4.770359780795412e-06
Position 2913: 4.738044496809286e-06
Position 2980: 4.646518592238737e-06
Position 2054: 4.335509265850582e-06
Position 3135: 4.320674060700673e-06
Position 136: 4.050492086387834e-06
Position 1075: 3.7307136968931927e-06
Position 415: 3.608889999650744e-06
Position 3131: 3.208140869007225e-06
Position 3612: 3.130129452783373e-06
Position 3221: 2.9359993289260684e-06
Position 232: 2.922993888919268e-06
Position 3575: 2.6450154573113623e-06
Position 1052: 2.5481809895648663e-06
Position 1413: 2.496149086146516e-06
Position 13013: 2.4934084535579836e-06
Position 1258: 2.067742637735567e-06
Position 500: 2.012672610127317e-06
Position 1334: 1.9672879272091372e-06
Position 2042: 1.8508308636057638e-06
Position 2069: 1.6661123211851518e-06
Position 2624: 1.5954884041757232e-06
Position 2121: 1.5519666286300633e-06
Position 1975: 1.3717178622658774e-06
Position 3155: 1.3586174670735444e-06
Position 813: 1.3344455211857814e-06
Position 1565: 1.2684826857532393e-06
Position 3706: 1.20176533662674e-06
Position 3276: 1.2012008058419542e-06
Position 1186: 1.0344251444870763e-06
Position 266: 9.662410234885097e-07
Position 130: 8.716315932531798e-07
Position 1117: 8.590206871979618e-07
Position 1141: 8.565934504582371e-07
Position 1244: 7.509962306685941e-07
Position 1191: 7.341192926164398e-07
Position 195: 6.458158568059934e-07
Position 947: 6.259007339666951e-07
Position 1816: 5.81561877259521e-07
Position 193: 5.758089220725536e-07
Position 1132: 5.55232237715492e-07
Position 730: 5.328753897624952e-07
Position 1181: 5.178024076308873e-07
Position 1574: 5.081533169585231e-07
Position 986: 2.781309555536365e-07
Position 420: 2.7576078149840144e-07
Position 2383: 2.6456587908429537e-07
Position 740: 2.200418504380746e-07
Position 482: 2.0353181229767444e-07
Position 11092: 1.8140267266222865e-07
Position 410: 1.6317172918721882e-07
Position 271: 1.5174585003546712e-07
Position 565: 7.50975795396159e-08
Position 277: 4.978564678279926e-08
Position 256: 4.316546610637167e-08
Position 1962: 3.574162017203507e-08
Position 2005: 2.8410549122101888e-08
Position 1222: 2.5327852888899757e-08
Position 1246: 1.770571204679484e-08
Position 561: 1.7055472922913303e-08
Position 1578: 9.019382769031755e-09
Position 502: 5.270913689723787e-09
Position 1619: 4.956991924922476e-09
Position 281: 3.909589231265651e-09
Position 1199: 3.5752867566039157e-09
Position 3327: 2.1855119640500755e-09
Position 991: 2.1496205078342247e-09
Position 1846: 1.94232974655862e-09
Position 1647: 7.734393075310472e-10
Position 1144: 2.5301946503767065e-10
Position 279: 2.307653091540247e-10
Position 1473: 1.718104619393315e-10
Position 1150: 3.8281458597294956e-11
Position 1152: 2.34944490327917e-11
Position 1630: 9.75025347389706e-12
Position 959: 2.050576872968538e-12
Position 507: 1.9534233044437874e-14
