Gene = RP11-216L13.16
Position 294: 1.2159973132446627e-06
Position 3766: 1.1697854241720149e-06
Position 392: 1.148415701477976e-06
Position 2546: 1.0344059203515107e-06
Position 2557: 8.942619369481408e-07
Position 3794: 6.991576257696227e-07
Position 483: 6.691081243581408e-07
Position 126: 6.613747355194937e-07
Position 491: 6.558639411106735e-07
Position 790: 6.389006264404e-07
Position 219: 5.970653131210368e-07
Position 732: 5.736430359117763e-07
Position 1728: 5.02559917803623e-07
Position 1752: 4.899440016677915e-07
Position 725: 4.6680095714890913e-07
Position 612: 4.443825443374106e-07
Position 535: 4.374676167196465e-07
Position 1191: 4.3577968502222304e-07
Position 3620: 3.5935079699551637e-07
Position 178: 3.4986520822071437e-07
Position 1051: 3.3565145919359924e-07
Position 777: 3.348933847314624e-07
Position 210: 3.23871474313369e-07
Position 415: 3.080217728425115e-07
Position 3595: 3.0344343877233295e-07
Position 167: 3.005270822925856e-07
Position 3405: 2.764553808215868e-07
Position 3615: 2.747229847229259e-07
Position 153: 2.518773140406803e-07
Position 2559: 2.5070122867445384e-07
Position 3944: 2.3384160968808102e-07
Position 617: 2.0779300303832146e-07
Position 1343: 2.0057985295448088e-07
Position 709: 1.9843165099982286e-07
Position 187: 1.910100129830618e-07
Position 4680: 1.8740777603574361e-07
Position 1708: 1.8600865687696866e-07
Position 423: 1.8400513777431359e-07
Position 370: 1.8009977569135923e-07
Position 474: 1.8001660941660813e-07
Position 4672: 1.7696037754047042e-07
Position 506: 1.704113966209062e-07
Position 761: 1.6924313745786996e-07
Position 635: 1.5648972655700683e-07
Position 430: 1.3728053734371418e-07
Position 453: 1.3660577378101562e-07
Position 224: 1.2294500240939305e-07
Position 739: 1.2212218068185713e-07
Position 3730: 1.211712135336377e-07
Position 4346: 1.045058140900725e-07
Position 695: 9.671936570365758e-08
Position 566: 9.516026789113437e-08
Position 4762: 9.268016457762396e-08
Position 340: 9.18537014317279e-08
Position 747: 9.155338004601652e-08
Position 325: 9.076126145456084e-08
Position 363: 7.350909050480027e-08
Position 6997: 7.21691714816468e-08
Position 408: 7.190340107954548e-08
Position 257: 7.116968093295237e-08
Position 1909: 7.076871482469841e-08
Position 332: 6.703670092352626e-08
Position 596: 6.206082290411096e-08
Position 551: 6.11788633302371e-08
Position 250: 5.970646349058514e-08
Position 513: 5.9256164996679625e-08
Position 544: 5.61826238809423e-08
Position 619: 5.434876434220772e-08
Position 469: 5.1430071264232647e-08
Position 528: 4.4733967025594055e-08
Position 498: 4.4196246300946776e-08
Position 4159: 4.323913958158459e-08
Position 280: 4.2526933226413226e-08
Position 679: 3.9651158876150055e-08
Position 117: 3.785923553076576e-08
Position 649: 3.6601202076296e-08
Position 672: 3.2686588531050934e-08
Position 446: 3.2248676163666594e-08
Position 604: 2.5959448213336856e-08
Position 198: 2.467254157675754e-08
Position 158: 2.3450698822774737e-08
Position 558: 1.9481809215197334e-08
Position 242: 1.7406597355591683e-08
Position 355: 1.5516951493096134e-08
Position 302: 1.3775976856972832e-08
Position 657: 1.318131578763214e-08
Position 1080: 1.1566612028623643e-08
Position 476: 1.0861011445186093e-08
Position 642: 9.990432394463273e-09
Position 665: 9.54790353483387e-09
Position 287: 8.186563094084797e-09
Position 265: 7.817951214757731e-09
Position 213: 7.693220692353391e-09
Position 521: 7.628525327737733e-09
Position 3948: 5.32090041260528e-09
Position 461: 4.212211267688481e-09
Position 104: 3.816525592266969e-09
Position 463: 3.6048436295355753e-09
Position 627: 1.9905485160538066e-09
Position 273: 1.950899312225353e-09
Position 317: 1.73988582807342e-09
Position 4119: 1.3364276868173245e-09
Position 227: 1.2974349751561116e-09
Position 164: 3.548443900659357e-10
Position 3871: 8.658001135667209e-11
