Gene = TIMMDC1
Position 8886: 0.00036526931997779273
Position 21482: 0.0003648598470938309
Position 18998: 0.0003591444173862629
Position 5364: 0.0003415236905178345
Position 21356: 0.00034023320660009267
Position 24604: 0.00033623144903387257
Position 9201: 0.0003237490127992338
Position 1980: 0.0003151218913394398
Position 20069: 0.0002788075988867153
Position 3882: 0.0002745440246700558
Position 23974: 0.0002644288639350556
Position 2534: 0.0002615166120089995
Position 24014: 0.0002523647400727062
Position 5563: 0.00024067520336611505
Position 4215: 0.00023532184087738178
Position 19533: 0.00021426490397737368
Position 19671: 0.00021313123605293916
Position 2726: 0.0001938354595719814
Position 161: 0.00019042855526214068
Position 21538: 0.00017287862384865823
Position 19901: 0.00016460963796776482
Position 2172: 0.00016044761262472979
Position 5634: 0.00015489601941465184
Position 19710: 0.00014907638871178907
Position 22684: 0.0001406412286881309
Position 2289: 0.0001405208654601222
Position 4773: 0.0001405118913603143
Position 20222: 0.00011699664776529246
Position 22436: 0.00010929277623391673
Position 18891: 0.0001092536741912745
Position 4767: 0.00010212063845372154
Position 19698: 8.4232806580104e-05
Position 3718: 7.989092446460804e-05
Position 582: 7.332067682453908e-05
Position 21168: 7.106712456640509e-05
Position 2075: 6.760683110444749e-05
Position 2221: 6.744752020560471e-05
Position 21307: 6.539825633181421e-05
Position 19155: 6.497677173104442e-05
Position 18908: 6.479372151619309e-05
Position 6851: 6.3970255133159e-05
Position 586: 5.553481567150762e-05
Position 3462: 5.3371942415154935e-05
Position 803: 5.153493971731365e-05
Position 20277: 4.9956951505173596e-05
Position 6876: 4.984201610434942e-05
Position 778: 4.7407332639360455e-05
Position 5192: 4.369049999837744e-05
Position 4860: 4.2960981969511505e-05
Position 11174: 4.285553492160526e-05
Position 19833: 4.026421301085388e-05
Position 19761: 3.9029243982883256e-05
Position 3742: 3.847240455428442e-05
Position 19811: 3.6833786598368775e-05
Position 8555: 3.4991781246140857e-05
Position 4429: 3.375643565239943e-05
Position 14235: 3.259662493186763e-05
Position 5532: 3.073556210544696e-05
Position 606: 2.5211956469797173e-05
Position 309: 2.4796712574386135e-05
Position 18829: 2.2770621860506178e-05
Position 4815: 2.197533932814515e-05
Position 1798: 2.1345392773487142e-05
Position 753: 1.9995177823022635e-05
Position 7016: 1.9681619461544346e-05
Position 5297: 1.9382240408490263e-05
Position 17911: 1.6987638184211587e-05
Position 8843: 1.6212576018142953e-05
Position 8866: 1.620114096980996e-05
Position 17733: 1.4322587465344204e-05
Position 8911: 1.3852621732656073e-05
Position 831: 1.3560360539849937e-05
Position 507: 1.2470372469969924e-05
Position 1067: 1.2350863189021241e-05
Position 12578: 1.2341758770580476e-05
Position 5289: 1.1476607295515948e-05
Position 1070: 1.1233849857488949e-05
Position 1147: 1.0922022445875663e-05
Position 12303: 1.025341726848844e-05
Position 980: 9.22189317666799e-06
Position 845: 8.968577514075695e-06
Position 5459: 8.823316149680132e-06
Position 1252: 8.56184669238817e-06
Position 13767: 8.525990151372162e-06
Position 9605: 7.918156816524704e-06
Position 8226: 6.768496500555954e-06
Position 7019: 6.121817785902373e-06
Position 14231: 6.0137708724606726e-06
Position 321: 5.276821899972405e-06
Position 11609: 5.235609346695714e-06
Position 906: 5.0674063647987e-06
Position 7400: 4.792502418716815e-06
Position 318: 4.39094530091959e-06
Position 5537: 4.1337750876794e-06
Position 5436: 4.0440998205177545e-06
Position 13771: 3.912797128570505e-06
Position 312: 3.862069971433897e-06
Position 7070: 3.847900399458642e-06
Position 7232: 3.3546471749175585e-06
Position 342: 3.3340688991925775e-06
Position 14788: 3.0215735817724447e-06
Position 5812: 2.3783364582663542e-06
Position 244: 2.0563382397231536e-06
Position 6703: 1.8052217788121745e-06
Position 7045: 1.6669995606935874e-06
Position 11198: 1.6388734278281174e-06
Position 9991: 1.5467743332461407e-06
Position 8656: 1.3461283599362094e-06
Position 6264: 1.2367938022745377e-06
Position 5155: 1.2256356015385122e-06
Position 5253: 1.0313048656785962e-06
Position 9950: 7.916072629021914e-07
Position 8338: 5.864942519594965e-07
Position 6050: 5.376556606653685e-07
Position 6036: 4.2227006924014556e-07
Position 5878: 2.9481737908043347e-07
Position 9608: 2.601895172099546e-07
Position 7867: 2.555616745514799e-07
Position 7436: 2.382409537986843e-07
Position 7711: 2.2855370396576693e-07
Position 6301: 1.8440821242703332e-07
Position 1912: 1.515555401667454e-07
Position 1862: 1.2320062452435157e-07
Position 2040: 1.2104689203017136e-07
Position 6740: 9.599472714150377e-08
Position 6616: 5.189818973724606e-08
Position 6080: 3.409803169129154e-08
Position 452: 3.0566839931188096e-08
Position 6092: 2.8780648106650046e-08
Position 1431: 2.792679375963146e-08
Position 6095: 2.5986572383592127e-08
Position 2990: 1.9666910674496225e-08
Position 757: 1.9171201630024897e-08
Position 6114: 9.295031467122153e-09
Position 2698: 8.751357494537385e-09
Position 6416: 6.810019264268044e-09
Position 5840: 4.122706914712707e-09
Position 2469: 3.390878435776767e-09
Position 5674: 1.6079700279055056e-09
Position 6926: 1.4860671172008783e-09
Position 5788: 1.0353315334061014e-09
Position 6228: 1.6199587718055825e-11
Position 6170: 1.0132758808802137e-11
Position 6261: 5.972659778971034e-12
