Gene = RPA3
Position 3881: 7.317879492831775e-06
Position 1149: 6.396122384049745e-06
Position 998: 6.227474887329615e-06
Position 520: 4.592495320439099e-06
Position 2928: 4.519602800666373e-06
Position 433: 4.2270392215938135e-06
Position 179: 4.181130412063779e-06
Position 702: 4.120798027034749e-06
Position 1410: 3.4672088145417547e-06
Position 528: 3.393812661072016e-06
Position 41: 3.3911668895933244e-06
Position 515: 2.7196788426926016e-06
Position 913: 2.2964268173919043e-06
Position 242: 1.3910641726717655e-06
Position 1475: 1.3208165625556789e-06
Position 1041: 1.0020274446604302e-06
Position 2708: 8.447643715711809e-07
Position 1262: 8.413026818925495e-07
Position 1035: 3.597989532161267e-07
Position 988: 3.0850156236407487e-07
Position 686: 2.4580595845328624e-07
Position 951: 1.41704164757444e-07
Position 103: 1.3582439768491894e-07
Position 2050: 1.2007750920592132e-07
Position 174: 9.09177115919262e-08
Position 113: 5.3842481496120324e-08
Position 316: 5.197083882034142e-08
Position 397: 3.14316068140506e-08
Position 125: 1.97612105251831e-08
Position 228: 1.2299502801222864e-08
Position 466: 6.428385923266327e-09
Position 82: 6.400229748274609e-10
Position 656: 1.8895484500932507e-10
Position 217: 9.969628369110941e-12
Position 580: 6.7293369650773174e-12
Position 733: 6.6090321424370745e-12
Position 582: 5.997756328644688e-12
Position 203: 8.238192578663373e-18

Sorted 3' Splice Sites (High to Low Probability):
Position 9141: 0.9155070270308753
Position 32842: 0.8080908096716468
Position 14461: 0.614172357023716
Position 21227: 0.4074352041280611
Position 14422: 0.21625571834427681
Position 4897: 0.1267469238401111
Position 7980: 0.11507051817237418
Position 10031: 0.09780076161107155
Position 21721: 0.06703577520573556
Position 4266: 0.058169682050630014
Position 14483: 0.05494448609412058
Position 9119: 0.049073172171041395
Position 26772: 0.047838325980838974
Position 4909: 0.04760600900213113
Position 11590: 0.039876681880067516
Position 3347: 0.03281740882366272
Position 599: 0.03243786612122661
Position 3365: 0.030004210446819512
Position 9056: 0.025143866422592195
Position 3253: 0.02507118802725326
Position 10101: 0.02448150294910147
Position 11691: 0.02307866074842602
Position 9990: 0.022870962044809075
Position 18992: 0.021965535557299028
Position 4282: 0.021731205263221354
Position 4929: 0.02091421452256581
Position 15696: 0.020575820395008597
Position 15773: 0.019501776441609487
Position 10052: 0.01857616921504822
Position 3876: 0.016761349915849804
Position 4263: 0.016532035757694262
Position 4490: 0.015837943442902964
Position 22952: 0.015634223471791393
Position 4240: 0.013951356475455078
Position 22136: 0.011821864635817326
Position 3241: 0.010885061037753413
Position 3380: 0.009714154115473425
Position 16595: 0.008154829156557665
Position 1116: 0.007901568750363155
Position 3018: 0.0074127872963742495
Position 4094: 0.007211724013151026
Position 15788: 0.007083650720293192
Position 3302: 0.006721946510717839
Position 3672: 0.006545236021318453
Position 8422: 0.006296423375452277
Position 4613: 0.006276518740020908
Position 4788: 0.006014383419034988
Position 10004: 0.005581753917334225
Position 7348: 0.005158085567218422
Position 640: 0.004563980200706674
Position 1134: 0.004265426774991942
Position 7692: 0.0041875294485072545
Position 5266: 0.004046422958048666
Position 7962: 0.0037237463625680806
Position 4864: 0.003709489045109726
Position 8387: 0.003557105867364414
Position 4855: 0.00350919489742209
Position 7737: 0.0034584882470947093
Position 5907: 0.003346934169615583
Position 9211: 0.003251651197145879
Position 5611: 0.003074488649195473
Position 11789: 0.0030293671403235447
Position 3257: 0.003011957928799634
Position 4250: 0.002997909481222378
Position 1284: 0.0026609753470459804
Position 9924: 0.0025920269126951645
Position 7954: 0.002579035914524092
Position 8045: 0.0024503801975073506
Position 14670: 0.002407102476281096
Position 3215: 0.0023694474770231235
Position 10080: 0.0022018763118685563
Position 4874: 0.0021671297077249835
Position 20121: 0.0021591694181552932
Position 17246: 0.0020666796489323346
Position 2888: 0.002062390285418849
Position 4227: 0.0020318946880660623
Position 619: 0.0018359771289334728
Position 3841: 0.0017873469086701619
Position 9200: 0.0017417545159972992
Position 4983: 0.0017366256879966615
Position 545: 0.001720755915716965
Position 228: 0.0016946359326340513
Position 7811: 0.0016835328880800899
Position 11592: 0.0015968611088049806
Position 18048: 0.0015566656606359889
Position 3202: 0.0015552273909424461
Position 18930: 0.0015166430735051148
Position 7403: 0.0014588713610631408
Position 6436: 0.0014428676282626247
Position 4453: 0.001415815140061817
Position 3061: 0.0014155188642739605
Position 3690: 0.0014071762793568352
Position 11620: 0.001401315582326775
Position 3774: 0.0013964031744409114
Position 23772: 0.001378263315344798
Position 4175: 0.0012909592327989001
Position 17406: 0.0012468973317096477
Position 4844: 0.0012134584149218444
Position 5528: 0.0011448994641899564
Position 13327: 0.0011182595024607615
Position 1131: 0.001076985268173465
Position 23407: 0.001060505473110482
Position 1181: 0.0010503773176530065
Position 8427: 0.0009798717801180676
Position 3066: 0.0009416083008851855
Position 7539: 0.0009047467428725795
Position 17092: 0.0008838099695754919
Position 4951: 0.0008477134197654236
Position 20469: 0.0008203292659688177
Position 11850: 0.0007927675429202073
Position 5007: 0.0007910260075377904
Position 4042: 0.0007532460074820733
Position 3199: 0.0007095196219212797
Position 6412: 0.0007018331660187337
Position 1137: 0.0007003546603264605
Position 19300: 0.000690305280016314
Position 5504: 0.0006811169783114231
Position 7616: 0.0006780819494139594
Position 7831: 0.0006511571608532596
Position 11355: 0.0005935625052195908
Position 3907: 0.0005894955915902424
Position 16282: 0.0005419710774532688
Position 18403: 0.0005003988689637887
Position 18659: 0.000500372218588009
Position 2674: 0.0004903417324032378
Position 10447: 0.00048079557988980193
Position 4304: 0.0004710075547940743
Position 4790: 0.0004622768390637555
Position 8073: 0.00045986293299278607
Position 13843: 0.0004397284342416097
Position 4077: 0.00043336666629415366
Position 14676: 0.0004228861650235954
Position 15431: 0.0004148586150224187
Position 14692: 0.00040574031296856814
Position 9883: 0.00040149154634762726
Position 17089: 0.0003908628077346033
Position 4279: 0.00038974057748260857
Position 3992: 0.00038432507601124805
Position 4334: 0.00037625925188171524
Position 15226: 0.00037387144064389834
Position 7514: 0.000373114367127966
Position 20735: 0.0003682750409825972
Position 7483: 0.000352372886354805
Position 16969: 0.0003436293927650335
Position 3178: 0.0003433735080262004
Position 5554: 0.00033980387952410433
Position 3468: 0.00033404635330700296
Position 5032: 0.00032443569939985154
Position 15259: 0.00032063633425867305
Position 18379: 0.00032053381277200363
Position 9088: 0.00031961170911094035
Position 17746: 0.00031852332086962197
Position 2927: 0.0003175892092409877
Position 10736: 0.0003120897847645388
Position 19159: 0.00031148430679224417
Position 15352: 0.0002911871058589763
Position 17558: 0.00028636090393939723
Position 3264: 0.00027677898910712616
Position 14303: 0.0002696437350972887
Position 3808: 0.0002553768643272374
Position 9037: 0.00025186806719509
Position 649: 0.00025079979962989453
Position 14672: 0.00022753171065397046
Position 11403: 0.0002116529884193648
Position 13527: 0.00020949375281973856
Position 13702: 0.00020869380751429626
Position 12308: 0.00020700426849608244
Position 12451: 0.00020425919299864597
Position 12545: 0.00019702839484765126
Position 686: 0.00018236609604469468
Position 9004: 0.00017834054485952564
Position 2480: 0.00017620849906072644
Position 697: 0.00015967886187905636
Position 12494: 0.00015483590490884155
Position 3502: 0.00015298633527214889
Position 14834: 0.00015141180016863117
Position 16430: 0.0001507524193192677
Position 1305: 0.00014710477831176636
Position 3880: 0.00014016987435537445
Position 3636: 0.0001401502687360375
Position 3711: 0.0001331329562260514
Position 1504: 0.00013107690175572908
Position 11226: 0.00012891857152482836
Position 839: 0.00011831219931935859
Position 14742: 0.00011508576795150344
Position 18197: 0.00011424157729171795
Position 714: 0.00011419918359927156
Position 466: 0.00011243818741521559
Position 16166: 0.00011027746131944978
Position 3544: 0.00010376446568108257
Position 951: 9.7521831091164e-05
Position 10474: 9.658919080745349e-05
Position 13288: 9.41633997952516e-05
Position 18343: 8.886294364072435e-05
Position 2501: 8.858470697616247e-05
Position 11175: 8.796824818894473e-05
Position 12333: 8.19213108076978e-05
Position 164: 8.04428150794654e-05
Position 403: 7.18245394286842e-05
Position 11002: 6.958465363701023e-05
Position 13504: 6.449186031063797e-05
Position 8953: 6.316133589057019e-05
Position 12373: 5.9585148275583915e-05
Position 13572: 5.580282889122305e-05
Position 10498: 5.518864993550689e-05
Position 10834: 5.465459475925884e-05
Position 10471: 5.418489966433832e-05
Position 11102: 5.048346779888128e-05
Position 12081: 5.013055619510617e-05
Position 1035: 4.972412337815265e-05
Position 14017: 4.404160898444151e-05
Position 10600: 4.273757794311974e-05
Position 1633: 3.913234095266209e-05
Position 3388: 3.7081542969474394e-05
Position 16388: 3.453089328586642e-05
Position 1516: 3.341436656992153e-05
Position 12147: 3.3119136785474256e-05
Position 13354: 3.1555028961518634e-05
Position 15386: 2.8419650609663712e-05
Position 13306: 2.6199561356406042e-05
Position 15328: 2.5730629028982652e-05
Position 9680: 2.523270775634386e-05
Position 9870: 2.3882641058297503e-05
Position 13666: 2.347842139727803e-05
Position 13509: 2.3454662944732418e-05
Position 13213: 2.3123227300093273e-05
Position 4343: 2.1847863501336613e-05
Position 3186: 2.096867463338841e-05
Position 12376: 1.955594082622785e-05
Position 4419: 1.9004789929764273e-05
Position 10400: 1.841250272299163e-05
Position 4424: 1.8132653016239734e-05
Position 12760: 1.6950928823928074e-05
Position 10394: 1.68049190897871e-05
Position 12969: 1.496737563986918e-05
Position 10584: 1.3148570269574122e-05
Position 3167: 1.3108096198020568e-05
Position 397: 1.2704587519727571e-05
Position 10814: 1.2602696702392406e-05
Position 9568: 1.2408664013850071e-05
Position 3132: 1.2361496792482939e-05
Position 10206: 1.1047047344851722e-05
Position 9227: 1.0202218040531866e-05
Position 10244: 9.790297952664639e-06
Position 3394: 9.415450628719612e-06
Position 13770: 9.278115923161041e-06
Position 11419: 7.867586255180856e-06
Position 11285: 7.65660734543462e-06
Position 770: 6.6451891412086604e-06
Position 1324: 6.5538299125625204e-06
Position 6834: 6.285249864092403e-06
Position 433: 5.44367220467934e-06
Position 1301: 5.278065270028446e-06
Position 2636: 4.137652999929715e-06
Position 520: 3.613982120007469e-06
Position 778: 2.6970445981910012e-06
Position 1235: 2.5195324107847877e-06
Position 10546: 2.266237187351728e-06
Position 14262: 1.8473318992299238e-06
Position 980: 1.8284116884661252e-06
Position 2577: 1.8087310185868774e-06
Position 2555: 1.7892839756482135e-06
Position 10285: 1.779313046671464e-06
Position 963: 1.1929874183594293e-06
Position 5434: 1.1558562303592716e-06
Position 4582: 1.061340012552645e-06
Position 4635: 1.0313839685659824e-06
Position 2685: 9.747815343975158e-07
Position 5145: 9.568352540565749e-07
Position 1362: 9.018760595688171e-07
Position 1468: 8.379953133844778e-07
Position 913: 8.148053596144364e-07
Position 2703: 7.905109714033783e-07
Position 1387: 7.197231849337955e-07
Position 2708: 7.076460475769672e-07
Position 6914: 6.488764418320291e-07
Position 282: 6.254495095271462e-07
Position 3151: 5.944924750548014e-07
Position 702: 5.22364241753439e-07
Position 916: 4.876311503197925e-07
Position 1161: 4.622390972486492e-07
Position 7061: 3.99849908042124e-07
Position 1190: 2.8080829958609657e-07
Position 1462: 2.8022612726948697e-07
Position 5290: 2.670766959637651e-07
Position 1972: 2.4563158906527353e-07
Position 174: 2.21036245596369e-07
Position 2224: 2.1678489988049707e-07
Position 3080: 1.5712731844534612e-07
Position 2158: 1.4115315383421312e-07
Position 2691: 1.1176474664898186e-07
Position 316: 1.0767194641930455e-07
Position 1680: 1.0714253463820293e-07
Position 1762: 1.0515560443757369e-07
Position 2107: 9.394445604156909e-08
Position 1827: 9.135795451617518e-08
Position 184: 9.080814305140875e-08
Position 1738: 7.145161038905255e-08
Position 1830: 5.7467810732379144e-08
Position 844: 3.6649278890687274e-08
Position 808: 2.85843054752065e-08
Position 1413: 2.4240088974800336e-08
Position 1434: 2.3797594979016164e-08
Position 1600: 2.3319893968383032e-08
Position 1436: 2.1733534200687005e-08
Position 1547: 2.1331953098897407e-08
Position 1148: 1.8904204670649874e-08
Position 1327: 1.3469522056469492e-08
Position 789: 1.2636464563242971e-08
Position 254: 1.2434922149634534e-08
Position 249: 8.005491961703345e-09
Position 528: 7.958773164321815e-09
Position 1907: 7.4361841151529326e-09
Position 341: 5.908520798883092e-09
Position 354: 4.474247345248088e-09
Position 1997: 2.8804617130832758e-09
Position 179: 2.758925172366618e-09
Position 846: 9.83540251309107e-10
Position 150: 2.402972736179529e-10
Position 125: 6.687682817092285e-11
Position 1139: 2.3938535095119484e-11
Position 1041: 1.019298871354382e-11
Position 982: 6.509532181795058e-12
Position 1206: 2.8963564296087296e-12
Position 1006: 2.086708080102259e-12
Position 1248: 7.142456700964761e-13
