Gene = AKNAD1
Position 33957: 0.015619693752689491
Position 21849: 0.015418985983376541
Position 22095: 0.015252914361315038
Position 3459: 0.012264594248571884
Position 28966: 0.012189510094754902
Position 19204: 0.012045526146088083
Position 30196: 0.010855664712892924
Position 14945: 0.010210775257774805
Position 38: 0.008312863321595455
Position 277: 0.008175732518825403
Position 3572: 0.007846330795356739
Position 28293: 0.007819371531384862
Position 13981: 0.007813928715568168
Position 6127: 0.007090475874859813
Position 7488: 0.007006719386126387
Position 40708: 0.006464388066222754
Position 39892: 0.005696423323748356
Position 21891: 0.005459758916230699
Position 31739: 0.005352929234576583
Position 7876: 0.005312398944937514
Position 1185: 0.005175898187623111
Position 14726: 0.005107891142321362
Position 4650: 0.005069718784450702
Position 15045: 0.00483964563927562
Position 31745: 0.004703472157381345
Position 793: 0.004671876115154813
Position 6740: 0.0044943087992127435
Position 16667: 0.004456116298655877
Position 2164: 0.004374361638261902
Position 32137: 0.0041862619079960335
Position 14001: 0.003956043142228264
Position 14146: 0.0036957899477083685
Position 14141: 0.0035565181778381017
Position 31749: 0.0035518930677125313
Position 6264: 0.0034892126289796537
Position 3421: 0.00338518520604573
Position 14512: 0.003306977686768139
Position 14015: 0.0027881536716167243
Position 34665: 0.002765079327142948
Position 3534: 0.0027023448174426567
Position 6806: 0.002665201985441901
Position 36903: 0.0025833418399520214
Position 34495: 0.0024765075112994977
Position 7182: 0.0024700076921173523
Position 8217: 0.002452448925652078
Position 13986: 0.0024247375145027947
Position 40431: 0.002284181410938518
Position 30604: 0.0022441914827857627
Position 8437: 0.0021842928014104545
Position 21734: 0.0021290064512140597
Position 3645: 0.0021150576657276697
Position 13942: 0.0021057366408618766
Position 27715: 0.0020420985233091412
Position 27851: 0.0020089340023010656
Position 25881: 0.001747074498282364
Position 1043: 0.0016469199352420305
Position 15540: 0.0016255636502415993
Position 11845: 0.001613846528713511
Position 32863: 0.0014560424788891903
Position 7235: 0.001451623030690841
Position 33674: 0.0012072934231473383
Position 8280: 0.0011413134706416894
Position 8142: 0.001050859152761742
Position 8578: 0.0009943960805949433
Position 6825: 0.0009554938553196124
Position 31512: 0.0009387324514228572
Position 824: 0.0009048479937143123
Position 33707: 0.0006240700785958827
Position 1392: 0.0005806110310130828
Position 1386: 0.0005638468116359957
Position 3520: 0.00047667346839212743
Position 4611: 0.0004279591832374598
Position 1807: 0.0004078268736392931
Position 3614: 0.00037431890151580494
Position 14750: 0.000373364369077073
Position 1418: 0.00037231045126995564
Position 5094: 0.0003602109360442229
Position 6138: 0.00032945599096553775
Position 7085: 0.00028850362591020036
Position 33729: 0.00026776176099310077
Position 4803: 0.0002649577741111591
Position 3731: 0.0002605671859695388
Position 3284: 0.00023107523917328943
Position 3379: 0.00022907924670992756
Position 34063: 0.00021940274922119534
Position 257: 0.0002128137679035091
Position 6692: 0.00019671703991256352
Position 34002: 0.00018259355264219627
Position 8609: 0.00015030351287522586
Position 33938: 7.989930905256705e-05
Position 1177: 6.164821941551605e-05
Position 997: 5.8541909063911205e-05
Position 31182: 5.501264722436244e-05
Position 3106: 4.327184231388413e-05
Position 284: 4.1774462698802474e-05
Position 100: 3.9034674933487814e-05
Position 1092: 2.0550846750124547e-05
Position 5063: 1.834012740974639e-05
Position 1141: 1.5097704894479527e-05
Position 10826: 1.3468971451914224e-05
Position 33850: 8.321878305564892e-06
Position 767: 3.6340796568883486e-06
Position 341: 3.564103428876306e-06
Position 343: 3.0707616334459454e-06
Position 133: 2.3850927234936226e-06
Position 339: 1.9937585408389987e-06
Position 373: 1.2319349880841033e-06
Position 102: 1.1249964371671144e-06
Position 353: 1.053118664414521e-06
Position 640: 9.382009119778142e-07
Position 355: 9.044069462748567e-07
Position 3763: 8.317513508622817e-07
Position 357: 8.298026347181465e-07
Position 864: 7.057084531634269e-07
Position 747: 6.981309032469632e-07
Position 667: 6.675745494379973e-07
Position 367: 6.12948429417697e-07
Position 33091: 4.864030465135514e-07
Position 369: 4.033049623463732e-07
Position 124: 2.490308188072933e-07
Position 4184: 2.3711234401093156e-07
Position 351: 2.0140881567597286e-07
Position 3887: 1.5418840270014135e-07
Position 43: 1.3182880704927704e-07
Position 175: 1.0282244910425814e-07
Position 335: 1.01015254982511e-07
Position 1094: 9.973387987500151e-08
Position 3625: 9.439413902741264e-08
Position 2105: 9.297146851459152e-08
Position 2978: 9.279440044338686e-08
Position 3236: 8.226974987685083e-08
Position 2728: 7.787482495149553e-08
Position 874: 7.389685690694835e-08
Position 4189: 7.2777013686728e-08
Position 1553: 7.208668532526964e-08
Position 1526: 7.012571684550153e-08
Position 347: 6.858248648254097e-08
Position 497: 6.120470836572077e-08
Position 569: 3.619027831457935e-08
Position 30707: 3.494071682978109e-08
Position 30528: 3.4908436158752587e-08
Position 266: 3.462441342855529e-08
Position 919: 3.103335895152836e-08
Position 558: 2.7686080220888206e-08
Position 723: 2.6543642608259003e-08
Position 55: 1.9896509540149723e-08
Position 397: 1.7157153912808204e-08
Position 30540: 1.0129596117076948e-08
Position 1152: 9.482105360995993e-09
Position 30241: 9.430008830429396e-09
Position 268: 8.876186432739017e-09
Position 371: 8.280490092372729e-09
Position 1018: 1.7521636390539704e-09
Position 1089: 9.662031324251988e-10
Position 345: 1.6701562352023963e-10
Position 245: 1.3087042982310568e-10
Position 422: 8.290470396029227e-11
Position 359: 1.3225924538947627e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 29791: 0.9984593513736582
Position 8279: 0.9771205408603396
Position 19387: 0.9669095374137698
Position 33616: 0.8488379374538261
Position 40791: 0.7554295109211319
Position 13826: 0.7070193269812036
Position 39916: 0.6760252251500305
Position 26697: 0.670539011804214
Position 26443: 0.619292930630924
Position 39681: 0.6165090066698992
Position 6652: 0.6050891366209457
Position 22037: 0.5536701619081653
Position 33405: 0.5115911195134943
Position 7033: 0.4977402663739473
Position 33849: 0.4928218604867202
Position 14667: 0.487570128321761
Position 36499: 0.45993680164067097
Position 32034: 0.3670233945135458
Position 5962: 0.3473463726520882
Position 8542: 0.34366704950765076
Position 20907: 0.34087886567285663
Position 8033: 0.31802622713995754
Position 39988: 0.26782253753239454
Position 20664: 0.25501744596178055
Position 22565: 0.24366348456360973
Position 13809: 0.22957699845107743
Position 18401: 0.1946603009234311
Position 6486: 0.1933032455220537
Position 3483: 0.18497922880996073
Position 40522: 0.16756260070931248
Position 5302: 0.16700272830233445
Position 33417: 0.16404785247793083
Position 8793: 0.15351747546656241
Position 36788: 0.15264619466602605
Position 7622: 0.1454800668649896
Position 5891: 0.1196512393154275
Position 30432: 0.11933308232799604
Position 27061: 0.1173008463058633
Position 34135: 0.0938958317696137
Position 25566: 0.09211261356043755
Position 40110: 0.08889384341976797
Position 16324: 0.08886980212609952
Position 16351: 0.0805871994404613
Position 7439: 0.0780490862295157
Position 22785: 0.0756301247170728
Position 36467: 0.07447017437402026
Position 34244: 0.07341795825808396
Position 33455: 0.06914226662495036
Position 27744: 0.06545193464680826
Position 28208: 0.061310727930405984
Position 7780: 0.058342128850076676
Position 7517: 0.05720919101794085
Position 5330: 0.053008782911383806
Position 27085: 0.051491982427940765
Position 29011: 0.0495395989814038
Position 34565: 0.04945303862682453
Position 9893: 0.048080918404667536
Position 6024: 0.0479579187000368
Position 5276: 0.04760129526024219
Position 8525: 0.046797983328186916
Position 5937: 0.04578630495291384
Position 11031: 0.04485001165688742
Position 33700: 0.04420444846785496
Position 34216: 0.04290803030944707
Position 11612: 0.03949772243840073
Position 20377: 0.03842784403377362
Position 22450: 0.037501835993321186
Position 20293: 0.036805468561034525
Position 19029: 0.03633656910336036
Position 12377: 0.03629705149092936
Position 33279: 0.035604985736343665
Position 5334: 0.03552509972834178
Position 10599: 0.03392354936060127
Position 37811: 0.033384589957931005
Position 9864: 0.03246919277011596
Position 8836: 0.031732945336364476
Position 8434: 0.03164232841821075
Position 38133: 0.03158209753017173
Position 14842: 0.03089098861492749
Position 7310: 0.030629428725252362
Position 18555: 0.02988026461384194
Position 8761: 0.029501682297386735
Position 33253: 0.029146786899256302
Position 8577: 0.02706587562071963
Position 31318: 0.02595079564681973
Position 36214: 0.02517178844817109
Position 6825: 0.023559454007125658
Position 33629: 0.02339719748067258
Position 7355: 0.023045760271011774
Position 31361: 0.022875302527774553
Position 21670: 0.021677357111650884
Position 13868: 0.01998793934548912
Position 922: 0.019958081769310507
Position 40183: 0.019915853267955683
Position 7678: 0.019581544062470844
Position 34795: 0.015935910746957393
Position 6588: 0.01532242589830333
Position 38674: 0.014884251634845254
Position 7278: 0.014829676533126758
Position 22473: 0.013768204428611085
Position 32063: 0.013149262042163663
Position 33221: 0.012827676226653732
Position 11205: 0.012633934231453354
Position 28776: 0.0121895100947549
Position 30086: 0.012097481404913254
Position 32136: 0.011824686754930279
Position 33883: 0.011194913222238024
Position 14790: 0.01106491489352725
Position 6063: 0.011029754752864886
Position 9938: 0.010947696570623751
Position 6675: 0.010747014227234564
Position 7318: 0.010603853503493533
Position 27821: 0.010073905204482626
Position 7642: 0.00995159720886175
Position 8839: 0.00947025057340787
Position 3323: 0.008576733665447023
Position 31688: 0.008525168693308868
Position 6769: 0.00792117523515695
Position 8080: 0.007917276630503754
Position 5940: 0.007701253207092784
Position 40398: 0.0076367555926832136
Position 5903: 0.007153247433740335
Position 27193: 0.006796957991774703
Position 34060: 0.00671320140603732
Position 27989: 0.0062874989235148695
Position 11261: 0.00616866458391758
Position 3378: 0.005885477542980174
Position 37643: 0.005846255036412125
Position 14043: 0.005406129286368309
Position 5855: 0.00536265788070166
Position 40823: 0.005262711276825026
Position 34664: 0.005001031706211819
Position 27219: 0.004949716084421534
Position 26844: 0.004947368255928955
Position 40876: 0.0048288041121154895
Position 40641: 0.00482622895043991
Position 6783: 0.004807115677659172
Position 22163: 0.00473701863315895
Position 13743: 0.004717983605781091
Position 32077: 0.0045592644395145675
Position 3235: 0.004163728292442731
Position 16532: 0.003923026147721098
Position 5218: 0.003836507282576758
Position 40337: 0.0035780857531573828
Position 39683: 0.0035354052560044417
Position 22848: 0.0035033511331803964
Position 38756: 0.0034792187803952095
Position 31444: 0.0034520937824012426
Position 6863: 0.0033823113759711035
Position 10787: 0.003378680327378287
Position 14353: 0.003306977686768139
Position 3161: 0.003202560678132545
Position 4326: 0.003076115451162558
Position 40628: 0.0029937675356534912
Position 31535: 0.0028069873299203453
Position 7970: 0.0027995590225365634
Position 2056: 0.0027148121216930715
Position 40024: 0.00271346861274305
Position 20949: 0.0025831401410277436
Position 20722: 0.0025720724140364387
Position 10866: 0.0025366195956469015
Position 40662: 0.0025022111010696473
Position 9907: 0.0024755763150130037
Position 14927: 0.0024724154908383165
Position 33687: 0.0024669845029044713
Position 3328: 0.0024389800259689573
Position 36806: 0.002318343750140425
Position 5698: 0.002178494476742317
Position 14874: 0.0021612702778438593
Position 34403: 0.0021323531588135396
Position 4583: 0.0021174343459899304
Position 37509: 0.002065751898085361
Position 27652: 0.0020420985233091417
Position 8681: 0.0019404739458470388
Position 31665: 0.0017889428337196688
Position 30392: 0.0017538542074217326
Position 5917: 0.001664251436872824
Position 7618: 0.001657627958600676
Position 31390: 0.0016513136994161474
Position 9649: 0.0016320601468014335
Position 975: 0.0015618513698390755
Position 29690: 0.0015406388045935018
Position 11726: 0.001518614582257087
Position 26139: 0.0014869336133098783
Position 1317: 0.0014416407205603814
Position 30406: 0.0014245463764617644
Position 3185: 0.001318615170491736
Position 10559: 0.0012606935948515287
Position 14117: 0.0012367214701782285
Position 5251: 0.0012173094618067317
Position 5183: 0.0011569682297837918
Position 13665: 0.0011538370624450394
Position 8658: 0.0011317678034544962
Position 6527: 0.00113110204773243
Position 40289: 0.0011141839898591785
Position 15152: 0.0011141678237058582
Position 20387: 0.001036585880080325
Position 8857: 0.0009659060315430902
Position 21649: 0.0009428771582301634
Position 34094: 0.0009257034562969904
Position 561: 0.0008862407161154247
Position 30444: 0.0008302131270920257
Position 40452: 0.0008249213155374393
Position 5684: 0.0008044400969251543
Position 41015: 0.0007973527182656622
Position 14982: 0.0007927886617700665
Position 5131: 0.0007718789587734878
Position 33502: 0.0007631394221978653
Position 32740: 0.0007514102473091532
Position 30467: 0.0007434148767044376
Position 32754: 0.000704632231580037
Position 942: 0.0006702281935212901
Position 40852: 0.0006698881189497308
Position 40248: 0.0006310721864144428
Position 5582: 0.0006046679826541231
Position 3420: 0.0005930457319105551
Position 2022: 0.0005902860753150736
Position 1685: 0.0005819780944180398
Position 747: 0.0005709239526402768
Position 3353: 0.0005688889708141357
Position 16636: 0.0005330901509347801
Position 7061: 0.0005270477462647219
Position 30004: 0.0005220548260535758
Position 15515: 0.0005113958265357407
Position 31581: 0.00048719560272157507
Position 36640: 0.0004806498625528994
Position 5140: 0.0004801923852969177
Position 4916: 0.00047561993707297557
Position 40136: 0.0004144261841694852
Position 34601: 0.0003960317671329923
Position 21627: 0.0003875170809402523
Position 30527: 0.00038616213765073056
Position 788: 0.00038589633522777484
Position 35437: 0.00038469198725666666
Position 5086: 0.0003827958388865627
Position 6999: 0.00037990032490641386
Position 8851: 0.00037368922405439366
Position 5000: 0.0003621164907635439
Position 6699: 0.00034591001613158224
Position 30308: 0.000344446806745484
Position 4580: 0.0003354780288280359
Position 5159: 0.0003235153867464741
Position 4956: 0.00032323557869870593
Position 22124: 0.00032065783733536783
Position 3463: 0.0003164068651915957
Position 7760: 0.0003080970384091559
Position 35520: 0.00028062825618255916
Position 567: 0.00026191553399129046
Position 40319: 0.00026099709782224944
Position 34382: 0.0002537488703312177
Position 6910: 0.00024332220925760693
Position 40843: 0.00023486384738714768
Position 1846: 0.00023455474001441505
Position 2130: 0.00021861112226041575
Position 5741: 0.00021100922312706824
Position 613: 0.0002092156718370048
Position 35650: 0.00020424535509600136
Position 40167: 0.00017859299385122513
Position 4900: 0.0001631191117782011
Position 5122: 0.00015782676270994258
Position 3396: 0.0001563876935007921
Position 29955: 0.00015297088149946678
Position 451: 0.00014885701656651678
Position 588: 0.00014768112805205516
Position 5117: 0.00014421450381719495
Position 7238: 0.00014326883623496064
Position 31339: 0.00014238468485351413
Position 39828: 0.00012708590631925362
Position 1849: 0.00012649799947354596
Position 6871: 0.00011177904535396055
Position 4504: 0.00011045272714470361
Position 4724: 9.766604636886497e-05
Position 1313: 8.942110828247665e-05
Position 27209: 8.365893105371696e-05
Position 6805: 8.257584939552383e-05
Position 34432: 8.094375587652813e-05
Position 415: 7.810215044062765e-05
Position 5480: 7.195964728609642e-05
Position 31061: 6.989268713738023e-05
Position 640: 6.735349685443679e-05
Position 4787: 6.485756215628083e-05
Position 2025: 6.087912211619383e-05
Position 6959: 4.7372783046943076e-05
Position 1926: 4.606644446705261e-05
Position 1015: 4.4803136973881894e-05
Position 1940: 3.9916906399228224e-05
Position 563: 2.885364161049303e-05
Position 30478: 2.7053762499302288e-05
Position 4543: 2.546442120505851e-05
Position 791: 2.5398447756476458e-05
Position 37375: 2.4570371011415075e-05
Position 695: 2.4152302489014836e-05
Position 2957: 2.3671694076395954e-05
Position 29986: 1.6862477712036746e-05
Position 723: 1.2733699586814255e-05
Position 30792: 1.2004217197652601e-05
Position 31077: 1.096995405679055e-05
Position 1627: 9.30180414634335e-06
Position 30053: 7.477515950957267e-06
Position 2947: 6.089032515052702e-06
Position 2913: 5.221783369927933e-06
Position 8119: 3.6487277286182533e-06
Position 1652: 3.460643259238873e-06
Position 2932: 3.348006369946415e-06
Position 1875: 3.3220392316979685e-06
Position 3049: 3.1680588691544124e-06
Position 30924: 2.9866903477530813e-06
Position 1826: 2.7975897744350315e-06
Position 1274: 2.7598932638138787e-06
Position 1335: 2.600619852172558e-06
Position 1708: 1.932869790869058e-06
Position 2904: 1.8928826273603531e-06
Position 1105: 1.8247003907926566e-06
Position 947: 1.6059580521157649e-06
Position 1691: 1.4183288691227165e-06
Position 697: 1.233049763791602e-06
Position 767: 1.2131235479663005e-06
Position 2150: 1.181164938799481e-06
Position 1079: 1.1736095121172049e-06
Position 701: 1.1731728546253804e-06
Position 30578: 1.061836530616632e-06
Position 888: 8.308950706262041e-07
Position 32989: 4.864030465135522e-07
Position 31908: 3.431233391965253e-07
Position 186: 2.419811973045337e-07
Position 3697: 2.3164877866363838e-07
Position 4072: 2.3101400492353105e-07
Position 4039: 7.887535277412836e-08
Position 3492: 6.405263707920371e-08
Position 3533: 3.0716243740950035e-08
Position 2544: 2.7134037485678417e-08
Position 2563: 2.6608712824144765e-08
Position 4331: 2.4721100171074128e-08
Position 2470: 2.4132074641672146e-08
Position 30659: 1.1953658750153148e-08
Position 2071: 3.243256888867514e-09
Position 1851: 6.853303154528171e-10
Position 488: 3.8606171848110994e-10
