Gene = HACD4
Position 23754: 0.0014054328799699535
Position 13924: 0.001364433997202271
Position 2011: 0.0012493793527437406
Position 21416: 0.0010333983359893779
Position 937: 0.0008314714704988266
Position 1272: 0.0005698307333991877
Position 1312: 0.0005609566880402147
Position 15734: 0.0005002819487110939
Position 5045: 0.0004938056116932913
Position 407: 0.0004552694391658459
Position 767: 0.000376995642498654
Position 698: 0.00034337557480003866
Position 359: 0.00028541647384658104
Position 23695: 0.0002600764797313904
Position 1662: 0.0002594461330541385
Position 2508: 0.00025070921952426037
Position 1882: 0.00020805674238817993
Position 2587: 0.0001878670369851015
Position 2253: 0.00016567396783643155
Position 1628: 0.0001647721500927358
Position 2729: 0.00015516814852316606
Position 844: 0.00014689712102804818
Position 2590: 0.00011668410210000657
Position 958: 9.951603633275134e-05
Position 16343: 9.224108771206493e-05
Position 3627: 9.106090671894282e-05
Position 677: 8.856250016567413e-05
Position 4018: 7.316925891638687e-05
Position 521: 7.098616521080207e-05
Position 2517: 6.728100231808864e-05
Position 994: 5.9843687200717e-05
Position 23664: 5.97926036211687e-05
Position 3335: 5.4262030388302446e-05
Position 2026: 5.044065428551985e-05
Position 4145: 4.440429628745952e-05
Position 2970: 4.086704057696762e-05
Position 2159: 3.997191484933642e-05
Position 4728: 3.092431146323491e-05
Position 1278: 2.463229448419829e-05
Position 3415: 1.8686781235378804e-05
Position 2815: 1.444557861538252e-05
Position 3579: 1.3606982464525751e-05
Position 2808: 1.3071050761177153e-05
Position 3543: 1.2798626069390627e-05
Position 475: 9.779744569413739e-06
Position 523: 9.208441864887042e-06
Position 303: 5.805534459549364e-06
Position 15695: 5.512162514449313e-06
Position 3764: 4.512038258342688e-06
Position 123: 3.876721411261114e-06
Position 2905: 1.592994919756301e-06
Position 207: 6.587508807048926e-07
Position 599: 2.748186587368567e-07
Position 283: 1.9071498218276055e-07
Position 497: 1.857971347756048e-07
Position 1895: 2.2808194418046762e-08
Position 731: 7.162237497936579e-09
Position 437: 3.63803316095356e-11
Position 529: 3.619730537059253e-11
Position 623: 1.475919812641365e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 15625: 0.9463021695036097
Position 13633: 0.9416304830435448
Position 1726: 0.9261084236160291
Position 23489: 0.9022028805639989
Position 19940: 0.8983780390928717
Position 4912: 0.7161815530806617
Position 13756: 0.6440189788565814
Position 2150: 0.6298886312326702
Position 24516: 0.42165113315663394
Position 303: 0.3166698988183303
Position 2237: 0.31219196098726854
Position 20853: 0.2596067243665497
Position 22226: 0.24290488994473253
Position 673: 0.19084522803904475
Position 24786: 0.16191675032102237
Position 23694: 0.14794496661112116
Position 2728: 0.13969209307177213
Position 29447: 0.1234049466709292
Position 399: 0.11937681415540405
Position 20153: 0.1153196678240234
Position 5147: 0.11139197858496824
Position 21233: 0.10931183823373077
Position 189: 0.10908716769182593
Position 376: 0.10736518968184873
Position 24157: 0.10434419478183764
Position 20197: 0.09455537228392365
Position 1974: 0.08217434619998039
Position 21316: 0.07567358203134537
Position 29423: 0.07379283454610587
Position 19895: 0.0709037284859889
Position 24535: 0.06727845616194698
Position 28464: 0.06517997776522907
Position 30056: 0.06420776237673526
Position 28225: 0.06173887022659521
Position 19346: 0.06100834934578921
Position 19467: 0.05729717618077068
Position 9529: 0.054014629942574305
Position 16240: 0.051955424070545264
Position 24000: 0.047820355532190745
Position 20674: 0.0473940118810642
Position 16723: 0.04677001984339341
Position 21659: 0.04170662142610571
Position 16597: 0.03937745243549149
Position 28951: 0.03834630989688114
Position 1990: 0.037588166333651266
Position 21330: 0.03710401533406616
Position 2893: 0.036973482945403514
Position 21153: 0.034993116894511345
Position 25884: 0.034349617873395674
Position 19431: 0.03266575918884984
Position 25150: 0.029174808044028788
Position 12985: 0.028078791136676447
Position 19500: 0.026661391755706577
Position 4292: 0.0265406994054263
Position 29013: 0.02504948092798872
Position 28150: 0.024469182038176468
Position 2466: 0.023219097365620587
Position 1932: 0.023051414514950064
Position 751: 0.02182555315028241
Position 24747: 0.02181092342824261
Position 25215: 0.02148055110608699
Position 13725: 0.021197354229589266
Position 27140: 0.020554969731819455
Position 28168: 0.01975046968158822
Position 2280: 0.01963721032101152
Position 25155: 0.019588873441917076
Position 27068: 0.019186726226414715
Position 16635: 0.019010965113239995
Position 11691: 0.01900029527701577
Position 21683: 0.01859711022147355
Position 1495: 0.017878872241318313
Position 5258: 0.01722993557108852
Position 4842: 0.016678900719838106
Position 23253: 0.0161341811880522
Position 25950: 0.01598845061763099
Position 20563: 0.01530803907991436
Position 23079: 0.015042604467713381
Position 26066: 0.013486637215726531
Position 4870: 0.013071139879645609
Position 815: 0.012935413001420933
Position 22521: 0.012715970709293093
Position 5123: 0.012308496555744354
Position 23787: 0.012303559773986271
Position 20324: 0.01214110114787169
Position 2052: 0.011798989569772024
Position 20457: 0.01179288769570482
Position 2635: 0.010723609154814061
Position 26386: 0.010563443050269765
Position 20392: 0.010207884823278572
Position 20790: 0.010047602955438587
Position 19817: 0.0100004643870398
Position 3178: 0.009957401355189755
Position 25168: 0.009877797986463132
Position 28393: 0.00982462326872441
Position 13779: 0.009800191170377942
Position 28667: 0.009384528404164257
Position 25199: 0.009371810871578823
Position 17623: 0.00924705085388883
Position 30391: 0.009233270372753077
Position 25137: 0.00893393675839253
Position 3095: 0.008778889715848124
Position 24986: 0.0085534106816447
Position 2632: 0.007757377412962002
Position 425: 0.007670288276014382
Position 16094: 0.007351708272517778
Position 2834: 0.006936704357008417
Position 2679: 0.006752047489362388
Position 24112: 0.006530714408495807
Position 25762: 0.006448765223243561
Position 4706: 0.006371085612842002
Position 20721: 0.00602095059017927
Position 26582: 0.0060030966131275195
Position 16299: 0.005966780642957844
Position 26973: 0.005528056160251739
Position 20566: 0.005363658895766511
Position 15632: 0.005340111755477665
Position 193: 0.005237385415518345
Position 22150: 0.005103558662595338
Position 854: 0.004670265990464661
Position 3802: 0.004468842737298974
Position 1058: 0.004417000578745953
Position 1687: 0.004393313394405326
Position 2805: 0.00435468914958641
Position 19226: 0.004147678727682531
Position 21089: 0.00405556560330926
Position 2854: 0.004013712800258883
Position 16139: 0.004003459670275164
Position 16186: 0.0038247684941881146
Position 20581: 0.0036172824912460463
Position 13799: 0.003368514801357009
Position 20544: 0.0032952681543991437
Position 1371: 0.0032209585588667588
Position 1441: 0.0030201513703188927
Position 19849: 0.0030181131305756265
Position 827: 0.0030039849149095283
Position 5205: 0.0029971888259299954
Position 15666: 0.0029140220828903036
Position 17087: 0.002755384396241442
Position 21663: 0.0026767820109249844
Position 1779: 0.002620032709054921
Position 4772: 0.002523331398386134
Position 2554: 0.002484215165971642
Position 26349: 0.002461089209354396
Position 1937: 0.0023635367864225584
Position 21806: 0.002353731036097728
Position 20199: 0.0023395309074440355
Position 270: 0.002309641427881605
Position 15484: 0.0022973537529652273
Position 1731: 0.002291651079993839
Position 4522: 0.0021923004851094937
Position 23668: 0.0020519564049693226
Position 26657: 0.0019624854188335147
Position 21598: 0.001946622044276175
Position 4775: 0.0018443532710836978
Position 19725: 0.0018342651906815728
Position 5209: 0.0018201663433529344
Position 16218: 0.0017871673986788092
Position 23350: 0.0017234840126456336
Position 1257: 0.001697971691895751
Position 16269: 0.0015990647247498138
Position 359: 0.0015936093776767934
Position 5102: 0.0015868904323825736
Position 1741: 0.0015789708860345615
Position 17503: 0.0015581996563378009
Position 3130: 0.0015525385402896117
Position 2243: 0.0015260307664959139
Position 24468: 0.0014960985851407511
Position 2547: 0.001442004460359646
Position 3200: 0.0014195399553568575
Position 23332: 0.0014135814823940576
Position 944: 0.0014105615314639244
Position 26562: 0.0013680424251883156
Position 24201: 0.0012929471363550275
Position 24198: 0.0012886990025789834
Position 1221: 0.0012449883268487818
Position 379: 0.0012120617457049513
Position 2007: 0.0009328528492579468
Position 405: 0.0008848504730813357
Position 720: 0.0008823928663471544
Position 676: 0.0008592848815775441
Position 614: 0.0008105516251094306
Position 23899: 0.0007698765440345271
Position 1271: 0.0007519628928269966
Position 24017: 0.0007441156979587622
Position 13827: 0.0007403014985490461
Position 214: 0.0007392542213486866
Position 2709: 0.0007228424906600771
Position 596: 0.0006432056777352594
Position 1624: 0.0006235045431362969
Position 2784: 0.0006094789553403076
Position 1545: 0.0005720340682009228
Position 5030: 0.0005269561613532847
Position 1608: 0.00047884814202407244
Position 653: 0.00046887109316850773
Position 2109: 0.00045786206103108157
Position 461: 0.00041798835381979095
Position 20234: 0.0004004822523018179
Position 1201: 0.0003887581224792092
Position 2808: 0.00031947835777187456
Position 3503: 0.0003069498761772391
Position 2905: 0.0002957779844621493
Position 20162: 0.000293115698138051
Position 3528: 0.00026380093499573195
Position 16683: 0.00026318672044527304
Position 21752: 0.0002478502852463479
Position 2026: 0.00023171319881388523
Position 1387: 0.0002274294345170275
Position 3668: 0.00016730055452119307
Position 1413: 0.0001670441624379086
Position 3828: 0.00016532852636223742
Position 767: 0.00016238673792486858
Position 3665: 0.00014368720830194184
Position 692: 0.00013799464059930308
Position 23744: 0.00013538100340859617
Position 3578: 0.0001313247357604298
Position 599: 0.00012161148130154353
Position 4684: 0.00011445776595419592
Position 913: 0.00010748598105545544
Position 542: 9.760955700101167e-05
Position 2876: 9.231972351357266e-05
Position 23847: 8.842958132564809e-05
Position 15182: 8.826188828613952e-05
Position 1786: 7.278516727904291e-05
Position 1080: 6.221864739053095e-05
Position 1518: 6.0178224583451966e-05
Position 315: 5.93500734832166e-05
Position 348: 5.4798372272421534e-05
Position 2131: 5.135826378157947e-05
Position 20500: 4.882830991520612e-05
Position 994: 4.821566143854613e-05
Position 199: 4.7156636614379946e-05
Position 20047: 4.6661315703487596e-05
Position 468: 4.0646306248436126e-05
Position 15889: 3.7010400595189114e-05
Position 1295: 3.368775264105379e-05
Position 2507: 3.3022906544004506e-05
Position 4636: 3.235625314583567e-05
Position 1809: 2.9305806955586734e-05
Position 16656: 2.7265777894400733e-05
Position 491: 2.7013085884755905e-05
Position 4023: 2.562505366091519e-05
Position 320: 2.3012914839816094e-05
Position 25717: 2.2213421086086422e-05
Position 434: 2.163908922504769e-05
Position 3936: 1.9476507189237794e-05
Position 4066: 1.877924262654439e-05
Position 2169: 1.7624452013590416e-05
Position 3899: 1.753519655027043e-05
Position 2681: 1.5494359853127495e-05
Position 695: 1.5152401685464066e-05
Position 2317: 1.0269231406677816e-05
Position 3865: 9.386443889693812e-06
Position 407: 9.060795063015903e-06
Position 2643: 8.30414324920769e-06
Position 2500: 8.216458035762744e-06
Position 879: 8.134865821216301e-06
Position 16048: 6.379730290872638e-06
Position 546: 6.156671589245631e-06
Position 20610: 5.65460074545289e-06
Position 16429: 5.5979836061378585e-06
Position 2341: 4.8591458166035355e-06
Position 1851: 2.546401057286983e-06
Position 1835: 2.2716773426895144e-06
Position 3325: 2.1492102907863646e-06
Position 2662: 1.2618401797154742e-06
Position 236: 9.158703505783466e-07
Position 274: 6.049382068789485e-07
Position 277: 5.324362486462603e-07
Position 505: 4.610800526839782e-07
Position 1196: 3.1970320751654814e-07
Position 698: 2.724150454038214e-07
Position 227: 2.3470923942496433e-07
Position 475: 1.864590379216448e-07
Position 511: 1.6354096963285417e-07
Position 497: 1.3333970860611094e-07
Position 3211: 1.2635762991350328e-08
Position 948: 4.5651641603744025e-09
Position 562: 3.7083267241555085e-09
Position 3312: 1.3326104670939506e-09
Position 3111: 1.3295865979052024e-09
Position 568: 3.0050052139333477e-12
