Gene = PODXL
Position 7552: 0.000489919221613633
Position 1094: 0.0004276173691208861
Position 2106: 0.00038989711127797305
Position 15476: 0.00037785036384221677
Position 2558: 0.00034511761838408557
Position 2007: 0.00030998807372099705
Position 11993: 0.0003084051541501399
Position 1161: 0.00028176036412752185
Position 768: 0.00025056476630495433
Position 14937: 0.00023153090056332685
Position 885: 0.00022916190662466835
Position 452: 0.0002134380981479067
Position 14734: 0.00020597671882273058
Position 12238: 0.00020590856102144591
Position 15539: 0.0001905967975659436
Position 3051: 0.00018340931503290904
Position 11591: 0.00016434700221025126
Position 2474: 0.00016056002246738862
Position 2841: 0.00014616801440026406
Position 1721: 0.00013991574128624664
Position 1773: 0.00013973938152374166
Position 12529: 0.00013814073050460229
Position 13957: 0.0001245029637478387
Position 11478: 0.00012029708415743931
Position 11822: 0.00011033112599887133
Position 1918: 0.00010299086833801206
Position 4387: 0.00010195671796601994
Position 14849: 0.00010087315594376248
Position 3000: 9.88527043801276e-05
Position 2720: 9.300459449459727e-05
Position 1377: 9.034817459601033e-05
Position 806: 8.619483894377474e-05
Position 3460: 8.273548834689245e-05
Position 11076: 8.014812355261687e-05
Position 11572: 7.911661508450702e-05
Position 14659: 7.836124825108147e-05
Position 1268: 7.558698761214613e-05
Position 1648: 6.515267253594484e-05
Position 921: 6.0066054771714105e-05
Position 412: 5.899504321821005e-05
Position 803: 5.772777885817768e-05
Position 1112: 5.6731864360932475e-05
Position 10976: 5.4624717672183546e-05
Position 11626: 4.790930971578601e-05
Position 12276: 4.719059150835403e-05
Position 3017: 4.503724402795241e-05
Position 3490: 4.454872805871608e-05
Position 3406: 4.411178569591712e-05
Position 646: 4.400989583068521e-05
Position 13583: 4.255846950818062e-05
Position 1979: 4.218309039347134e-05
Position 1659: 4.085676803671194e-05
Position 950: 4.0286783680139656e-05
Position 1335: 3.9116728076223954e-05
Position 13977: 3.846723798672489e-05
Position 725: 3.756643629962851e-05
Position 7981: 3.719731544429685e-05
Position 10836: 3.6833725999576474e-05
Position 861: 3.54868510040624e-05
Position 1250: 3.3041087583751955e-05
Position 12769: 3.194385054541691e-05
Position 10839: 2.627146287681722e-05
Position 3466: 2.5832837617998544e-05
Position 2320: 2.517063147347076e-05
Position 11556: 2.345121456700208e-05
Position 1995: 2.318779554709809e-05
Position 1756: 2.0953305700114857e-05
Position 794: 1.8848025765205687e-05
Position 10973: 1.7566452039872145e-05
Position 12681: 1.4125473596624184e-05
Position 11828: 1.2375013223472626e-05
Position 1432: 1.2344111658056462e-05
Position 10884: 1.2128835866795622e-05
Position 742: 1.1661507347192367e-05
Position 628: 1.1045686815196946e-05
Position 10727: 7.92431301009823e-06
Position 9235: 7.0387110111686725e-06
Position 7860: 6.421159320849453e-06
Position 4673: 4.528348592894894e-06
Position 2679: 4.42519908918348e-06
Position 539: 4.409759914558543e-06
Position 3207: 4.259706517583898e-06
Position 9261: 2.749519605695411e-06
Position 5974: 2.562069289431004e-06
Position 533: 2.5227822233854824e-06
Position 651: 2.383305982333148e-06
Position 4541: 2.123659764819257e-06
Position 6038: 2.0180779909967344e-06
Position 2980: 1.6013504496939256e-06
Position 2908: 1.4103405469566612e-06
Position 578: 1.3410571215058825e-06
Position 770: 1.2916746215925286e-06
Position 1245: 1.256441307559085e-06
Position 774: 1.1538896370414278e-06
Position 5043: 1.1074912563672388e-06
Position 1523: 1.0167136845960152e-06
Position 1921: 8.985447064943343e-07
Position 5186: 8.37935196881528e-07
Position 4538: 8.082344952653994e-07
Position 3097: 6.584016704980869e-07
Position 873: 5.287818804042786e-07
Position 3164: 4.470026267672219e-07
Position 1817: 4.412707707304319e-07
Position 4048: 3.91363655161963e-07
Position 581: 3.8955510478281443e-07
Position 1671: 3.6249018711920014e-07
Position 552: 3.593229102317075e-07
Position 1544: 3.3298435504545134e-07
Position 1261: 3.206047724485826e-07
Position 423: 2.851559942598153e-07
Position 821: 2.572677358930274e-07
Position 2774: 2.5644885449787106e-07
Position 1352: 2.052668432585001e-07
Position 484: 1.999949720100087e-07
Position 1704: 1.785857961219706e-07
Position 1275: 1.636314093013471e-07
Position 781: 1.6018816695963039e-07
Position 733: 1.4173745943974768e-07
Position 1461: 1.199410245432541e-07
Position 790: 1.186591761298431e-07
Position 1303: 1.1612278748020125e-07
Position 900: 1.1588942964911796e-07
Position 1279: 1.1316572567579783e-07
Position 1123: 8.268804415009733e-08
Position 668: 8.175708566248682e-08
Position 814: 7.32579228256354e-08
Position 4206: 7.103028736344011e-08
Position 7181: 6.867644470026634e-08
Position 8363: 4.889953937456794e-08
Position 965: 3.70481380608117e-08
Position 952: 3.240191035001655e-08
Position 655: 1.72302706184475e-08
Position 923: 5.629099761997725e-09
Position 1530: 1.6395123473752126e-09
Position 1551: 8.653349118945557e-10
Position 1027: 7.584849999449183e-10
Position 779: 1.2866966781545087e-11
Position 352: 5.217132317843635e-16
