Gene = RUBCN
Position 55829: 0.00011851615179697949
Position 54492: 0.00010953578159315158
Position 59244: 0.00010702359933555596
Position 44214: 9.868593142174868e-05
Position 59321: 9.659767619280772e-05
Position 6057: 9.355724258877463e-05
Position 45504: 8.191356529277242e-05
Position 54450: 8.109928733210494e-05
Position 5779: 7.997291474581773e-05
Position 59334: 6.580964913213839e-05
Position 54233: 5.57376713728898e-05
Position 54673: 4.97130386969642e-05
Position 854: 4.7799004673441316e-05
Position 1166: 4.53039204446589e-05
Position 841: 4.320254776267795e-05
Position 773: 4.176225587302395e-05
Position 54970: 3.7190650376971755e-05
Position 55099: 3.6783864267670604e-05
Position 2217: 3.610913915349917e-05
Position 2540: 3.581629817828171e-05
Position 1170: 3.4709271930276734e-05
Position 36552: 3.3334892441154176e-05
Position 46542: 3.2648745430791336e-05
Position 44562: 2.9907619883359846e-05
Position 1087: 2.9509353039033786e-05
Position 2324: 2.6047935751303883e-05
Position 196: 2.484094595397312e-05
Position 457: 2.2983105563279557e-05
Position 38399: 2.2553726075312608e-05
Position 35114: 2.0971935441732382e-05
Position 665: 1.812514657990675e-05
Position 56196: 1.5473371247974256e-05
Position 747: 1.4947497218841384e-05
Position 1959: 1.4192371370396397e-05
Position 36350: 1.4017225256345169e-05
Position 4863: 1.3447750430255939e-05
Position 1941: 1.339807439428218e-05
Position 3785: 1.0551254664804486e-05
Position 54400: 9.985720826897871e-06
Position 2061: 7.365368427497152e-06
Position 2043: 5.930137783866741e-06
Position 887: 5.725907260233429e-06
Position 44031: 5.431042937757249e-06
Position 1573: 4.697618314380235e-06
Position 87: 4.1984311533921485e-06
Position 590: 4.139618090894255e-06
Position 36215: 4.089350793092313e-06
Position 2404: 3.692004749940279e-06
Position 2287: 3.431800186796652e-06
Position 1861: 3.3942581438590686e-06
Position 1520: 2.97524360546602e-06
Position 39105: 2.422285136145804e-06
Position 35969: 2.097304623728086e-06
Position 55018: 1.601686324987598e-06
Position 1497: 1.4646071387896924e-06
Position 2123: 1.3885844306870811e-06
Position 1999: 1.3155288539672046e-06
Position 1649: 1.0059426509780566e-06
Position 1945: 8.806921636247382e-07
Position 1559: 7.298845832910214e-07
Position 1950: 7.248831965271781e-07
Position 43534: 6.924089317627701e-07
Position 43739: 6.297585529806159e-07
Position 138: 6.23955757087366e-07
Position 896: 3.4655593012057954e-07
Position 55021: 2.579092386385153e-07
Position 36188: 2.235955659555e-07
Position 167: 1.2676440560845976e-07
Position 404: 7.756823849678984e-10
Position 592: 2.0478641842267684e-10
Position 515: 1.4268140678678278e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 18588: 0.9999999999999993
Position 31543: 0.9961307961882406
Position 54103: 0.9901789714185592
Position 59177: 0.9705242363554101
Position 32017: 0.9668892299708103
Position 34854: 0.9504306423097068
Position 53279: 0.9356113043397272
Position 42902: 0.91231412934749
Position 40737: 0.8667976411420161
Position 54819: 0.8226071320620578
Position 55351: 0.8009774494922169
Position 4458: 0.7563243682058772
Position 36002: 0.6656065659555295
Position 61203: 0.63300056714702
Position 14225: 0.5783598177927813
Position 33064: 0.5729410332098755
Position 6256: 0.5440421225041636
Position 23134: 0.4486988264445696
Position 59680: 0.37786510257022426
Position 1899: 0.3458603599066676
Position 9425: 0.3367479449795094
Position 52501: 0.26919423846785573
Position 1938: 0.2552994021909537
Position 39669: 0.24835924109759225
Position 39476: 0.21680090260526835
Position 2996: 0.20075054909269643
Position 35953: 0.17442696120917134
Position 2187: 0.16882858702541428
Position 9112: 0.15725973425199669
Position 6235: 0.1476929176364833
Position 12563: 0.14279058719560433
Position 61415: 0.13161479721743416
Position 54770: 0.12941709062139092
Position 42133: 0.12762342024000117
Position 55858: 0.10693129878432808
Position 4492: 0.09970520152154243
Position 35572: 0.09586374681912362
Position 59703: 0.08901017897878653
Position 40740: 0.08781380345929708
Position 38164: 0.08123244807239038
Position 453: 0.05839945531730372
Position 55276: 0.057320016282831954
Position 9374: 0.05502052602818573
Position 45570: 0.05155903929544187
Position 55539: 0.04221689608731156
Position 59921: 0.04151534028398055
Position 42812: 0.0408015659729576
Position 61154: 0.036574724817211156
Position 55751: 0.036066517595696394
Position 55159: 0.03408549646078557
Position 11532: 0.032418548301387816
Position 59459: 0.031946734274721444
Position 61107: 0.03087609964889937
Position 41846: 0.030776455536955325
Position 60558: 0.030286149371783335
Position 61546: 0.027749682072752323
Position 37487: 0.027529548818049157
Position 9061: 0.027077487534980696
Position 60594: 0.026693369701244096
Position 9135: 0.025961301881414746
Position 61522: 0.022043032845300008
Position 32502: 0.021787755262791583
Position 59487: 0.0215443131747377
Position 43876: 0.02143525995665208
Position 35370: 0.01973371740488342
Position 36617: 0.019661281937739486
Position 53592: 0.01871456906150984
Position 33007: 0.018277726521354287
Position 47876: 0.01815827489174795
Position 33486: 0.01795467764997095
Position 3891: 0.017671264896882904
Position 36041: 0.01745441054557673
Position 44658: 0.017323646136502297
Position 43897: 0.017306943405015627
Position 35915: 0.01700402614974936
Position 4672: 0.015101843498178249
Position 42924: 0.014535143928958525
Position 61054: 0.01351910048114641
Position 3402: 0.013477601801333656
Position 40761: 0.01335736616008451
Position 42785: 0.012458317704181649
Position 38226: 0.012122920699943397
Position 61358: 0.011838411971615167
Position 44602: 0.011825255684405612
Position 35918: 0.011713312504439046
Position 12517: 0.01157970927241833
Position 2101: 0.011021333391523664
Position 54531: 0.010956100873861846
Position 59600: 0.010633562758656494
Position 53597: 0.010393654273516552
Position 55439: 0.01020733153965937
Position 61590: 0.010124875035142521
Position 59437: 0.009770449825808323
Position 61394: 0.009656386963713882
Position 61104: 0.009628244426810489
Position 60669: 0.00926991165475017
Position 2088: 0.009064573966396938
Position 32595: 0.008814468975570144
Position 53492: 0.00858546871495457
Position 50674: 0.008345090005920226
Position 33489: 0.008308626052358456
Position 14288: 0.00826620343491886
Position 42921: 0.00808294496807554
Position 34057: 0.008070705556459801
Position 49182: 0.007255697223299334
Position 54781: 0.007006289220912853
Position 59986: 0.006988825498048535
Position 32287: 0.006915908278473554
Position 39063: 0.006821055749233114
Position 11884: 0.006787082617860906
Position 33111: 0.006675493209732027
Position 44484: 0.006562666402870975
Position 33328: 0.006471047888801338
Position 43827: 0.006301571222982287
Position 32530: 0.006150609079429575
Position 31981: 0.005960753814930394
Position 42512: 0.005909182823962803
Position 34725: 0.005749660487535461
Position 59709: 0.00573819667727884
Position 41617: 0.005688836505414885
Position 38102: 0.005638936506104612
Position 53181: 0.005594957720352597
Position 52384: 0.005573426316802668
Position 6260: 0.005475050787197562
Position 33750: 0.005420495130649994
Position 61639: 0.005245464621634948
Position 53719: 0.005010647399950135
Position 8991: 0.004979732462415979
Position 33049: 0.0047801155439074145
Position 4985: 0.004336091800578637
Position 59413: 0.0041537790860470625
Position 40644: 0.004138616023387187
Position 55787: 0.004117532875324345
Position 34979: 0.004071999774478583
Position 55494: 0.003902879666453394
Position 35791: 0.00382594216809706
Position 42955: 0.0038161910091970975
Position 43936: 0.003770170632070093
Position 55509: 0.00374658567968204
Position 4476: 0.0037441344419864367
Position 60918: 0.0037371603369608067
Position 54049: 0.0036451002583924755
Position 59879: 0.003499105383349434
Position 53532: 0.003407142488452526
Position 37413: 0.0033284177755267524
Position 36345: 0.0032914821349143445
Position 60469: 0.0032594677002300582
Position 43775: 0.00304782299513897
Position 44244: 0.0030253101811951455
Position 42474: 0.002981086295702718
Position 9291: 0.002659650419768516
Position 42158: 0.0026561366691293937
Position 55455: 0.002655883550469896
Position 59519: 0.002654291004009589
Position 36083: 0.0026206036634761707
Position 32670: 0.002596006822181815
Position 55562: 0.00256475860664023
Position 34078: 0.002551764107747986
Position 56025: 0.0024956965425025103
Position 1348: 0.0024900104856373072
Position 55466: 0.0024771127646214426
Position 44533: 0.002456872754297628
Position 55425: 0.0024559339321192472
Position 36796: 0.0023958957201545895
Position 40236: 0.002334883663898386
Position 54822: 0.0023015239691882585
Position 5258: 0.002235621726466247
Position 42292: 0.0021903244971824692
Position 39147: 0.002128371115502372
Position 2856: 0.0020720244421083413
Position 41550: 0.00206609787304965
Position 36545: 0.0019504180229211858
Position 33083: 0.0019192678743436924
Position 41567: 0.0018942120451040287
Position 1324: 0.001879622921969015
Position 36799: 0.001870071809591065
Position 54600: 0.0018208131554691876
Position 31941: 0.0018192179769057908
Position 40591: 0.0017548079482779724
Position 34862: 0.00175211548383983
Position 54699: 0.0016859479319206849
Position 61022: 0.0016603871412722718
Position 54374: 0.0016391032749201856
Position 61373: 0.0016139082827452472
Position 44459: 0.001596865871389161
Position 39856: 0.0015672103608896152
Position 55962: 0.0015560877941926889
Position 42136: 0.0015326736223150138
Position 55141: 0.0015282627242950446
Position 32811: 0.0014807376416921816
Position 4510: 0.0014771303166950065
Position 59721: 0.0014186707184530014
Position 59329: 0.0013842184809704093
Position 49134: 0.0013715632145019966
Position 1761: 0.00130087932625526
Position 54946: 0.001281456531224924
Position 61519: 0.0012806694669267819
Position 39922: 0.0012662964019209794
Position 3439: 0.001231839681388607
Position 9402: 0.0012316255737872075
Position 4000: 0.0012195205461044251
Position 42748: 0.0011728690082816646
Position 61581: 0.0011203382697737242
Position 55871: 0.0010993166344526668
Position 4795: 0.0010744570357309412
Position 5217: 0.001064553562839245
Position 36472: 0.0010607552962066526
Position 61557: 0.0010532289113100628
Position 42697: 0.0010196733986104212
Position 41634: 0.0010180157086375975
Position 42529: 0.0010139963526981217
Position 1994: 0.0009827221229034059
Position 33348: 0.0009307178061922687
Position 36008: 0.0008961405326911873
Position 42181: 0.0008910551875056014
Position 41912: 0.0008683239280948093
Position 397: 0.0008469787539189515
Position 33156: 0.0008386643163639387
Position 60699: 0.0008199858680353664
Position 54341: 0.0008134047011853752
Position 55300: 0.0007894474116696645
Position 34478: 0.0007553681198185267
Position 41483: 0.0007289674841976324
Position 2953: 0.0007273731379331902
Position 55404: 0.0007143204582886756
Position 43831: 0.000699487232953945
Position 1489: 0.0006823845274036405
Position 4071: 0.0006480559918360366
Position 32928: 0.0006466397119269782
Position 3264: 0.0006198373786882927
Position 32566: 0.0006155891513569789
Position 41500: 0.0005991343938624136
Position 42822: 0.0005874698394816317
Position 44916: 0.0005606541764371924
Position 61613: 0.0005547083849670944
Position 39195: 0.000544668547383278
Position 34943: 0.0005147324440050753
Position 61524: 0.0004947588510020487
Position 43625: 0.0004780237356386761
Position 42208: 0.00047777346037061394
Position 33018: 0.00047416809111871703
Position 3026: 0.00047270315726323785
Position 5185: 0.0004646575064031313
Position 49570: 0.0004644910037666939
Position 2109: 0.00044612592548788914
Position 56047: 0.00043010320141001224
Position 32477: 0.00042850548019030416
Position 61080: 0.00042272248135729565
Position 42150: 0.0004173427238508259
Position 60966: 0.0004049934855217199
Position 47047: 0.0004023507794337015
Position 44998: 0.00040180855428151443
Position 457: 0.0004014011940923765
Position 5111: 0.0003933801875979284
Position 42328: 0.00038612834608356796
Position 5451: 0.00038360402680290474
Position 2469: 0.00037972994399985494
Position 3240: 0.0003582068240737582
Position 60684: 0.0003332909989444693
Position 5365: 0.0003321971093833259
Position 59070: 0.00033049401921649983
Position 59764: 0.0003302671281386672
Position 44508: 0.0003300342867979913
Position 55307: 0.00032693372410343277
Position 2956: 0.00031889651476182577
Position 6272: 0.0003155084500997427
Position 5496: 0.0003136285116218935
Position 54535: 0.0003036475936997758
Position 43846: 0.00029713255158923764
Position 4529: 0.0002887308964615953
Position 3490: 0.0002823898309694154
Position 32312: 0.00027935000209169285
Position 151: 0.00026438575813535675
Position 1625: 0.0002511087244371475
Position 44200: 0.000248506792628915
Position 36772: 0.0002449306350401497
Position 498: 0.0002324023260701783
Position 48126: 0.00022486180406901856
Position 44353: 0.00022118567766975814
Position 41748: 0.00022072037340914192
Position 5063: 0.0002150938064380662
Position 4850: 0.00021347154331449557
Position 6428: 0.00020966770123918653
Position 54860: 0.00020624499564160593
Position 1786: 0.00020582889820340528
Position 53978: 0.00020278104827242994
Position 54991: 0.0002001118170587071
Position 54844: 0.00019508617728433833
Position 55189: 0.00018750929831906285
Position 35858: 0.00018623017411421465
Position 54733: 0.00017704921609260405
Position 41657: 0.00017311640843387056
Position 36677: 0.00017200879921438973
Position 55214: 0.00017128373071607895
Position 54220: 0.00016990905200415065
Position 54976: 0.00016604307215823595
Position 55898: 0.00016021081148011069
Position 54919: 0.00015612495508770925
Position 55362: 0.00014700061684253733
Position 55283: 0.00014352738806014726
Position 60235: 0.00014277039067321775
Position 37170: 0.0001360783170632567
Position 60140: 0.00013324153152768675
Position 473: 0.00013255928460722294
Position 60314: 0.00013238281752499367
Position 2975: 0.00012997135429382376
Position 36187: 0.00012809656459834408
Position 54672: 0.00012012881862445425
Position 37255: 0.00011481090221022844
Position 54151: 0.00011150373804883095
Position 55094: 0.00010768112969179498
Position 59611: 0.00010560341335262894
Position 37277: 0.00010465675453125288
Position 415: 9.3592431785865e-05
Position 5947: 9.355724258877474e-05
Position 44129: 8.999677705607454e-05
Position 44109: 8.675630362139211e-05
Position 669: 8.43361105759034e-05
Position 1655: 8.057508174717712e-05
Position 4936: 7.830148674369946e-05
Position 40948: 7.762810322443973e-05
Position 54480: 7.586981468845559e-05
Position 3244: 7.439092692054669e-05
Position 59192: 7.231170469710326e-05
Position 44316: 7.136424638299383e-05
Position 1495: 7.131513486235093e-05
Position 37589: 6.920563462303447e-05
Position 35088: 6.40452869660222e-05
Position 44694: 6.23714630142084e-05
Position 45417: 6.182629139228533e-05
Position 530: 5.952386862517268e-05
Position 45095: 5.820711540675228e-05
Position 35432: 5.70220575356779e-05
Position 45138: 5.5437818372536565e-05
Position 54966: 5.217109195958498e-05
Position 2318: 5.0883947313565306e-05
Position 1515: 5.071982595388723e-05
Position 44287: 4.967977948185916e-05
Position 1816: 4.942169619345652e-05
Position 1330: 4.766342840732657e-05
Position 2465: 4.4767820585074005e-05
Position 54624: 4.4715778525118085e-05
Position 174: 4.4714261272686604e-05
Position 41416: 4.4416925346519424e-05
Position 55075: 4.22142015501996e-05
Position 44855: 4.161387377300279e-05
Position 55024: 4.149075007668585e-05
Position 1965: 3.969729177844309e-05
Position 46283: 3.264874543079136e-05
Position 40353: 3.216534822071477e-05
Position 1661: 3.093232028128937e-05
Position 996: 3.066481447997477e-05
Position 44520: 3.057080426585472e-05
Position 53853: 3.0352621411738852e-05
Position 35524: 2.7863247060446222e-05
Position 795: 2.7092945076083256e-05
Position 1588: 2.4298872490293836e-05
Position 863: 2.3835721936929022e-05
Position 41433: 2.34924708197419e-05
Position 45293: 2.3226079109270188e-05
Position 61242: 2.236436935213078e-05
Position 295: 2.234467272097555e-05
Position 44368: 2.192933768390852e-05
Position 37045: 2.183177163280229e-05
Position 36904: 2.017087682304435e-05
Position 45269: 1.840842902876776e-05
Position 54994: 1.823393505013119e-05
Position 54952: 1.743161762597136e-05
Position 37727: 1.7140765963862875e-05
Position 1192: 1.584446103098668e-05
Position 1541: 1.5282387354272088e-05
Position 402: 1.4842519233136143e-05
Position 54997: 1.4504958150978889e-05
Position 1631: 1.379453026430017e-05
Position 289: 1.3574200391419337e-05
Position 55169: 1.32518904730764e-05
Position 35312: 1.2331147685480584e-05
Position 35296: 1.2267446946540209e-05
Position 37122: 1.1078635323233582e-05
Position 3640: 1.055125466480448e-05
Position 54378: 1.0408916615094643e-05
Position 777: 9.361732997787852e-06
Position 36446: 9.14617820401965e-06
Position 1383: 8.468822666465404e-06
Position 411: 8.416372622732026e-06
Position 1234: 8.23213305742585e-06
Position 1679: 8.090046688427488e-06
Position 54660: 8.049083138402796e-06
Position 527: 7.963967194598305e-06
Position 4698: 7.86616144579103e-06
Position 1573: 7.381475397718162e-06
Position 55229: 7.341468084179627e-06
Position 500: 7.183154197260654e-06
Position 39378: 7.038488157964961e-06
Position 1081: 6.766487019284466e-06
Position 43779: 6.740462216438042e-06
Position 33466: 6.626400997560779e-06
Position 55286: 6.3907270883418325e-06
Position 205: 6.217409192859574e-06
Position 1861: 5.976431668817302e-06
Position 61272: 5.295164417219964e-06
Position 35845: 5.218334795760069e-06
Position 404: 5.202659625067927e-06
Position 148: 5.0642961320740145e-06
Position 36095: 4.849998230394986e-06
Position 1491: 4.770509227003209e-06
Position 421: 4.741655253321485e-06
Position 2322: 4.307237755661924e-06
Position 342: 3.355078562385643e-06
Position 1404: 3.1761882177172625e-06
Position 55233: 3.1588093291219846e-06
Position 964: 3.087522312410934e-06
Position 215: 2.5453254156258832e-06
Position 59207: 2.272800235731737e-06
Position 1658: 2.137723412024849e-06
Position 929: 2.110520548686525e-06
Position 43905: 1.966790110290322e-06
Position 300: 1.963126542857734e-06
Position 475: 1.9093927293481963e-06
Position 1602: 1.8083041809231264e-06
Position 601: 1.5710332158052011e-06
Position 1040: 1.538074703981447e-06
Position 146: 1.515156822972642e-06
Position 384: 1.4979956227033034e-06
Position 1745: 1.4943809718495602e-06
Position 1637: 1.3818952365755025e-06
Position 2342: 1.3555853355038136e-06
Position 1093: 1.3543551685024598e-06
Position 1838: 1.193778921543605e-06
Position 2539: 1.1785240743338912e-06
Position 35774: 1.1093470893052535e-06
Position 60066: 1.0797162995412133e-06
Position 36651: 1.0569584616198263e-06
Position 260: 9.91266691728546e-07
Position 1354: 9.272302118334653e-07
Position 535: 8.571845560685531e-07
Position 320: 8.568051568158124e-07
Position 679: 7.88578713196135e-07
Position 32258: 7.818169865009376e-07
Position 190: 7.772599531682913e-07
Position 1359: 7.690669851079526e-07
Position 303: 7.366434226454797e-07
Position 483: 5.742284309242457e-07
Position 43370: 5.037100608195724e-07
Position 743: 4.754199812695569e-07
Position 559: 4.647978658231936e-07
Position 43597: 4.3389259531389164e-07
Position 3413: 4.0746833630257254e-07
Position 495: 4.035967127238348e-07
Position 129: 3.868668978725564e-07
Position 3382: 3.3801021856506636e-07
Position 35755: 3.372333966388742e-07
Position 54495: 2.2454754807996294e-07
Position 506: 1.9771260286711478e-07
Position 671: 1.9428333549316425e-07
Position 43292: 1.886988709431974e-07
Position 54492: 1.8304970730178223e-07
Position 167: 1.4615059583763184e-07
Position 4573: 2.5771455678781826e-08
Position 349: 4.997274884607511e-10
Position 221: 3.041564980601294e-10
Position 633: 2.70097077471019e-10
Position 628: 2.4459376078155636e-10
Position 1123: 2.2502130748051193e-10
Position 269: 1.7007541597142395e-10
Position 781: 1.6223209663826664e-10
Position 369: 1.487097138144694e-10
Position 315: 1.4082803258713874e-10
Position 901: 1.3021972104504932e-10
Position 248: 1.2513367663119515e-10
Position 217: 9.867511345546889e-11
Position 1099: 9.182098224623972e-11
Position 1056: 8.587532222717987e-11
Position 1013: 6.873271936773564e-11
Position 367: 6.627118304422778e-11
Position 388: 3.7539835879901326e-11
Position 305: 3.262720068467762e-11
Position 539: 2.785708996887344e-11
Position 356: 2.171644157810004e-11
Position 327: 2.0235841062443544e-11
Position 1007: 2.0072054720214063e-11
Position 376: 1.7568080332288967e-11
Position 308: 1.481830622041085e-11
Position 337: 5.666762247408386e-12
Position 339: 4.692799121203751e-12
Position 266: 2.6968791760013543e-12
Position 374: 2.678226886838855e-12
Position 515: 3.9405968195864555e-13
Position 541: 3.0940273684098347e-13
Position 354: 2.314266971411515e-13
Position 582: 1.5782084589524863e-13
Position 567: 9.525088815950243e-14
Position 569: 6.859583692886545e-14
Position 564: 2.5388612847293455e-14
