Gene = DPH7
Position 2581: 0.0009879744333979735
Position 2013: 0.0009643448692671363
Position 14236: 0.0008657205530253562
Position 1844: 0.0008304559378761729
Position 1202: 0.0007613047745370938
Position 3543: 0.0007230916983320241
Position 2460: 0.000707893626316142
Position 358: 0.0005949659579312441
Position 785: 0.0005470808563250053
Position 212: 0.0005051590412352789
Position 695: 0.0004882579217649307
Position 6233: 0.00041308688456089064
Position 185: 0.00039332521589686997
Position 5517: 0.00034389537409599885
Position 971: 0.0002976715896903837
Position 94: 0.000295368000539212
Position 2307: 0.00028203131300655316
Position 4619: 0.0002545285093225616
Position 3419: 0.0002501995327972417
Position 1799: 0.00021655997485677778
Position 220: 0.00021491297877650924
Position 1809: 0.00020607024420201677
Position 2751: 0.00018913671546079742
Position 253: 0.00018178544927879218
Position 14400: 0.00015692341829666613
Position 1419: 0.00015112591399023322
Position 168: 0.00014757813016545794
Position 1490: 0.00012887749148712965
Position 14889: 0.00012577096407587985
Position 15047: 0.00012326954248772647
Position 440: 0.0001154594456341799
Position 15031: 0.00010262550937057952
Position 966: 8.860061628317473e-05
Position 3910: 7.767154419868031e-05
Position 6419: 7.363300421363566e-05
Position 5128: 7.311435974479448e-05
Position 2652: 6.780750583643251e-05
Position 4163: 6.458496336575733e-05
Position 14738: 4.8141840351203506e-05
Position 1344: 4.6160566993601286e-05
Position 1812: 4.5496264888341296e-05
Position 2907: 4.390335096806572e-05
Position 2353: 4.284558717780362e-05
Position 9509: 4.2759462973646205e-05
Position 39: 3.7359345111382145e-05
Position 13929: 3.1638089381512036e-05
Position 2740: 3.0541631185286015e-05
Position 1010: 2.9748455331830963e-05
Position 2768: 2.8967121092619743e-05
Position 4141: 2.731019106805771e-05
Position 3151: 1.2296263880421646e-05
Position 2860: 7.442023900739487e-06
Position 3346: 7.084960480585433e-06
Position 3341: 6.282992277210177e-06
Position 982: 6.235833448656934e-06
Position 2878: 5.569560276796603e-06
Position 3288: 4.69633857643506e-06
Position 61: 4.6501162508242935e-06
Position 1120: 4.322146712949087e-06
Position 959: 1.4511241943054456e-06
Position 217: 1.4351408554151964e-06
Position 1145: 1.2030444475435562e-06
Position 579: 5.139883632184694e-07
Position 1106: 4.719994123860454e-07
Position 1079: 4.6901204035798956e-07
Position 11: 3.6083492797320514e-07
Position 618: 2.5544808031875946e-07
Position 1492: 1.2162572804628881e-07
Position 1382: 9.81768547445186e-08
Position 1508: 8.137092113322338e-08
Position 41: 1.6044641178516793e-08
Position 615: 1.5055916331103944e-08
Position 1054: 1.04170853161933e-08
Position 942: 6.9999419411919645e-09
Position 630: 3.5065905873211207e-11
Position 494: 5.875755073389198e-12
Position 862: 7.592333126279174e-13
Position 1282: 1.1537088149667551e-14
Position 464: 1.4261566995288492e-17
Position 481: 1.7442109688774112e-20

Sorted 3' Splice Sites (High to Low Probability):
Position 13780: 0.9558612106739411
Position 2767: 0.8730509308446861
Position 13976: 0.8248006630195811
Position 4554: 0.5813244140697591
Position 23286: 0.4428460094254748
Position 20565: 0.379756330697399
Position 4021: 0.3539824332784294
Position 6793: 0.2865614130384706
Position 14264: 0.20732039461124122
Position 20382: 0.1598185747550099
Position 1331: 0.15258872876706406
Position 4091: 0.13292615835756053
Position 14328: 0.12151487611878971
Position 20802: 0.11427501119048611
Position 4245: 0.10799132467028398
Position 14151: 0.10196163976278501
Position 1387: 0.08605247179528072
Position 22436: 0.0855217795704305
Position 4158: 0.08413885542559219
Position 23384: 0.07450519793717768
Position 9143: 0.07264014114412143
Position 19339: 0.06780860066481179
Position 3068: 0.06672028627236398
Position 20328: 0.06046301177005818
Position 13957: 0.0579270049212586
Position 3065: 0.05744714606100242
Position 20826: 0.04804822346423902
Position 14936: 0.044091716085704905
Position 15155: 0.04131980242514358
Position 22070: 0.038657205161870045
Position 2532: 0.03820386748399889
Position 22119: 0.03400055946602546
Position 2811: 0.03397807914328871
Position 15288: 0.03390950923572371
Position 4088: 0.03227376415786468
Position 3988: 0.028240913691256087
Position 8308: 0.028000898901190542
Position 4598: 0.025540979096396636
Position 13997: 0.02363733079085252
Position 9821: 0.02011488887087783
Position 6758: 0.019695143645552023
Position 17329: 0.019492281755231197
Position 4073: 0.017883554982164054
Position 4459: 0.01495457627777552
Position 9162: 0.014575556570804341
Position 19583: 0.013903950871217393
Position 21437: 0.013119396674400258
Position 14280: 0.012871167602747488
Position 17261: 0.012848589875769843
Position 15793: 0.01084657181429997
Position 8330: 0.010721087339029897
Position 15128: 0.010531550822604315
Position 9344: 0.010374811168599183
Position 3011: 0.008714309806119142
Position 2681: 0.007959902151585475
Position 14620: 0.0074915186399693535
Position 17395: 0.006947892378078291
Position 14583: 0.005987550078146952
Position 803: 0.005822923534967429
Position 6739: 0.00572841939174315
Position 6260: 0.005101791730765074
Position 3040: 0.005097960329972231
Position 14706: 0.005026463056782353
Position 1651: 0.0049181431647705295
Position 14166: 0.0049052805767355245
Position 2668: 0.004550019575379987
Position 6761: 0.004531554689754486
Position 2988: 0.004328336892279418
Position 6893: 0.004296723795547279
Position 6797: 0.004288591045091717
Position 4576: 0.004265301354858369
Position 14374: 0.004219391447157782
Position 14384: 0.0040905509136094885
Position 3928: 0.003807935652812445
Position 15406: 0.0037910573433133157
Position 14861: 0.0036220444794774296
Position 15817: 0.003456154118388122
Position 939: 0.0034257911577438
Position 8712: 0.0031773716665177754
Position 17916: 0.0029254311906251416
Position 6225: 0.0029196134008600276
Position 19755: 0.0027193197774547824
Position 6156: 0.002679967147707822
Position 921: 0.0025280863830810844
Position 1214: 0.0025008972915238777
Position 1020: 0.0024085122368590834
Position 6105: 0.0022934660278670083
Position 14466: 0.0022915864995668397
Position 17241: 0.002289625626700971
Position 8634: 0.0022868527390069943
Position 4481: 0.002142848920633758
Position 865: 0.0021201561471769197
Position 1150: 0.0020576367294209905
Position 18589: 0.002056705768797685
Position 19904: 0.00203073851636624
Position 3105: 0.001956262169796486
Position 1368: 0.0019300970085740696
Position 4603: 0.001808667583305096
Position 2390: 0.0017649021755641995
Position 4499: 0.0017471859639286308
Position 4584: 0.0017231408967284482
Position 4424: 0.0016902094926937062
Position 5988: 0.001650685115569143
Position 19534: 0.001640989809066966
Position 8736: 0.0016166271578453085
Position 14724: 0.0014092259769295664
Position 2571: 0.0012968642047075968
Position 15971: 0.0012859980458980033
Position 4094: 0.001283322169168206
Position 4587: 0.0012761227083623369
Position 481: 0.0012707013650067928
Position 828: 0.001240155782331722
Position 503: 0.001211131959385239
Position 14184: 0.0011911325762665145
Position 14758: 0.0011861481173257018
Position 4567: 0.001182864380693175
Position 18640: 0.0011818115865977004
Position 1174: 0.0011271958580147802
Position 6117: 0.0010581811001839601
Position 19235: 0.0010429944973262566
Position 2357: 0.0010220662660895624
Position 3931: 0.0010148707376867467
Position 4502: 0.0009347055329348497
Position 4346: 0.0008908125082974996
Position 3150: 0.0008479807910838777
Position 2713: 0.0008119158743109769
Position 17194: 0.0007509429873630397
Position 304: 0.0006864601914653243
Position 15995: 0.0006215308619638916
Position 2433: 0.0005658385150257948
Position 1908: 0.0005548802903187556
Position 1125: 0.0005107703632304448
Position 3382: 0.0004880194106936074
Position 15068: 0.00048566800496827907
Position 1186: 0.0004775698568570475
Position 4663: 0.0004135925227627733
Position 14964: 0.0004102190114936953
Position 2239: 0.00039799507650942456
Position 1096: 0.0003902184532488223
Position 3042: 0.00038821266648079967
Position 6264: 0.00035748296543836603
Position 724: 0.0003525358060123406
Position 1424: 0.00035117775327780405
Position 5259: 0.000347876684616217
Position 17818: 0.0003427407803028738
Position 1888: 0.0003266540458441762
Position 15316: 0.0003064649519981878
Position 877: 0.00029345818904304974
Position 1714: 0.0002893241814224327
Position 4401: 0.00027536920622165924
Position 3168: 0.00025485900326720337
Position 15243: 0.0002483918744378146
Position 2211: 0.00023445811134318407
Position 4627: 0.00023356112157060503
Position 2416: 0.00023288397461331903
Position 4024: 0.00022269479056193764
Position 15744: 0.00021091553665213744
Position 4026: 0.000201415708780739
Position 16436: 0.00019961915386255893
Position 2686: 0.00019782305373618566
Position 16716: 0.00018881427341449708
Position 3194: 0.0001848225983564043
Position 4133: 0.00018271642314604628
Position 3071: 0.00018181585831050906
Position 2626: 0.00017728070960170632
Position 1307: 0.00017433506461656933
Position 2637: 0.0001622491136736262
Position 2598: 0.00015781291849559895
Position 2933: 0.00015570819082674767
Position 3336: 0.00015554183891544653
Position 3304: 0.00015312016553730353
Position 3046: 0.0001414562143347685
Position 15027: 0.00014006835428604717
Position 835: 0.00013250244311214938
Position 6079: 0.000121236228771922
Position 779: 0.00011787929178797635
Position 3223: 0.00011710268345898313
Position 862: 0.0001158894509686561
Position 1047: 0.00010745071001883065
Position 4250: 0.00010657214984171042
Position 422: 0.00010615265963273112
Position 784: 0.00010448852329471308
Position 4293: 9.948594537923857e-05
Position 4270: 9.943702794218686e-05
Position 1234: 9.616637367366151e-05
Position 3940: 9.213476794901789e-05
Position 4440: 9.155733369065618e-05
Position 1218: 9.107275350971766e-05
Position 14203: 8.24849107679508e-05
Position 2214: 8.112113874699786e-05
Position 3262: 8.007853495467881e-05
Position 6266: 7.812619434928377e-05
Position 2304: 7.621775090831955e-05
Position 1358: 7.495285436422796e-05
Position 686: 7.486789771099692e-05
Position 2647: 7.149444931496965e-05
Position 14784: 6.950906809043391e-05
Position 6011: 6.741690085338957e-05
Position 815: 6.698628016027432e-05
Position 2968: 6.407405768062121e-05
Position 2886: 5.222468857779987e-05
Position 3909: 5.10113056919261e-05
Position 389: 4.939370885127152e-05
Position 4139: 4.8961000018021853e-05
Position 1884: 4.8900856715784126e-05
Position 3791: 4.758265514463509e-05
Position 3126: 4.566625549353938e-05
Position 4896: 4.44096601505531e-05
Position 3468: 4.3864254096893624e-05
Position 2364: 4.358839908090596e-05
Position 1128: 4.1749968232116786e-05
Position 633: 4.0910032887971236e-05
Position 4120: 3.633741842566593e-05
Position 3173: 3.553856455576744e-05
Position 3117: 3.4274540753472135e-05
Position 2048: 3.1400781952630946e-05
Position 14179: 3.0498819174342947e-05
Position 4946: 2.9627244099771516e-05
Position 1191: 2.835901201281672e-05
Position 3252: 2.590112142588345e-05
Position 6054: 2.314291822891415e-05
Position 916: 2.213000889566682e-05
Position 4406: 2.2042330953600828e-05
Position 3798: 2.1634171857915675e-05
Position 3422: 2.1496756295516023e-05
Position 682: 2.1037047502362187e-05
Position 240: 2.013588363189777e-05
Position 3779: 2.0107263116224184e-05
Position 688: 1.884928826706401e-05
Position 951: 1.6947175511046105e-05
Position 392: 1.5871890417717075e-05
Position 3085: 1.5609452721825945e-05
Position 3131: 1.4326758336144122e-05
Position 151: 1.3048033258688288e-05
Position 3946: 1.1553722666128454e-05
Position 520: 8.457028205698945e-06
Position 1495: 7.392048165470901e-06
Position 1757: 6.816676693464663e-06
Position 233: 6.515235557993431e-06
Position 310: 6.466087491636994e-06
Position 10189: 5.713807686173379e-06
Position 7174: 3.352708990940487e-06
Position 2585: 2.067792956072267e-06
Position 1102: 1.905958041611693e-06
Position 660: 1.5577602912191981e-06
Position 918: 1.3594416574129246e-06
Position 971: 1.3385796330643575e-06
Position 738: 1.1953012708689139e-06
Position 761: 1.1893266261255278e-06
Position 2889: 1.0823232170631e-06
Position 2280: 1.0620916975830367e-06
Position 4712: 1.0078832008881436e-06
Position 7149: 9.175066342727902e-07
Position 425: 8.21638217384134e-07
Position 639: 8.151034847720465e-07
Position 656: 8.05749388162163e-07
Position 884: 6.196749807264141e-07
Position 268: 4.6808515004609515e-07
Position 810: 4.2057204502323673e-07
Position 1069: 3.687304076603467e-07
Position 1153: 3.11703564188212e-07
Position 196: 2.971399809177782e-07
Position 695: 2.783203341182155e-07
Position 283: 2.506168399927743e-07
Position 217: 2.4832884701139206e-07
Position 742: 1.886196467908645e-07
Position 514: 1.750276974992131e-07
Position 1344: 1.7418029382661577e-07
Position 650: 1.5243841712753154e-07
Position 1309: 1.5170693218152495e-07
Position 536: 1.4211169924030858e-07
Position 608: 1.3182794305220398e-07
Position 339: 1.2305382319551323e-07
Position 541: 1.0175012099840554e-07
Position 398: 6.782873431025898e-08
Position 982: 6.453103179464175e-08
Position 976: 5.818961780653872e-08
Position 1552: 3.606368180068368e-08
Position 1054: 3.513448337559926e-08
Position 1548: 2.932304634455515e-08
Position 5033: 2.83260597742745e-08
Position 5036: 2.6461824677395094e-08
Position 357: 1.674620470168573e-08
Position 4409: 1.4988586954920718e-08
Position 4504: 1.3534771567411491e-08
Position 4373: 1.1852043979882281e-08
Position 1707: 1.1501252651258294e-08
Position 1432: 1.1247223576965875e-08
Position 3170: 1.0738996089727523e-08
Position 2999: 7.869646782672437e-09
Position 1511: 6.017238445772079e-09
Position 1349: 5.114642212105214e-09
Position 4332: 3.275607220628171e-09
Position 978: 6.781997982916715e-10
Position 550: 6.011301657111832e-10
Position 363: 5.037393399228585e-10
Position 663: 4.945023546774077e-10
Position 429: 2.9764969827044957e-10
Position 94: 2.3475861205817626e-10
Position 544: 1.6050108135604026e-10
Position 1252: 1.2331083164446772e-10
Position 101: 1.224192406782826e-10
Position 699: 7.557795997675886e-11
Position 1720: 5.839870333331594e-11
Position 445: 5.830875940489145e-11
Position 371: 4.35958737484096e-11
Position 440: 3.149548442263434e-11
Position 334: 2.1287388855009937e-11
Position 400: 1.2695336279879306e-11
Position 704: 5.4031919701881884e-14
