Gene = CHMP5
Position 3591: 0.001681943699604463
Position 13854: 0.001464606241511356
Position 12196: 0.0013985167634001738
Position 2535: 0.0013671698458064116
Position 1753: 0.0013302399818059393
Position 6571: 0.001256722773990814
Position 598: 0.0011512187700484485
Position 5681: 0.0011035277143050459
Position 1600: 0.0010845609702549886
Position 1817: 0.001057933090585028
Position 2469: 0.0009171844456033245
Position 2481: 0.0009019155660402218
Position 12745: 0.0008029026800684803
Position 3972: 0.0008001764392501989
Position 5367: 0.0007870919932234863
Position 5342: 0.0007850908131891857
Position 14739: 0.0006993714266056855
Position 14396: 0.0006899264911385239
Position 2174: 0.0006692312976947028
Position 3756: 0.0006608977317595925
Position 1750: 0.000643316255731597
Position 4349: 0.0006168351402774722
Position 14110: 0.000600855167350226
Position 369: 0.0005753788386856762
Position 6422: 0.0005753749007404345
Position 5808: 0.000513285825672582
Position 3083: 0.0005039182786158962
Position 7392: 0.00040590272178859317
Position 4233: 0.00032996563838211756
Position 3712: 0.0003230685497162741
Position 7019: 0.0003027227772561717
Position 6349: 0.00029202568038418666
Position 631: 0.00026928378778501207
Position 2164: 0.0002683788180126989
Position 11639: 0.00023528045096412326
Position 2303: 0.00021725502556016284
Position 304: 0.00021127754219341576
Position 2202: 0.00020173834764354177
Position 919: 0.0001941797877289017
Position 6499: 0.00018455079834760562
Position 3011: 0.00017245189646654122
Position 3686: 0.00017149736874993743
Position 7247: 0.00016696368481867625
Position 64: 0.00015980621453611508
Position 76: 0.00013408891898701453
Position 2133: 0.0001267057560968783
Position 2509: 0.00011860025417055346
Position 1821: 9.848443611777033e-05
Position 6406: 8.806071929565729e-05
Position 1718: 8.673924500714596e-05
Position 1807: 7.886807662896827e-05
Position 11853: 7.614151293415335e-05
Position 6341: 7.302115037456479e-05
Position 807: 7.210581479955555e-05
Position 6311: 5.2915879559208606e-05
Position 1953: 5.1599867725677e-05
Position 1316: 5.021786287236594e-05
Position 912: 4.862354042451959e-05
Position 773: 4.834223297992376e-05
Position 1162: 4.387071056513873e-05
Position 97: 2.395769246705772e-05
Position 742: 2.0895523647220694e-05
Position 873: 1.9119462735163644e-05
Position 12451: 1.7740805735783293e-05
Position 715: 1.5403684283178648e-05
Position 875: 9.329897538945269e-06
Position 110: 8.563933825859481e-06
Position 1068: 8.142838482201723e-06
Position 116: 7.0316839201445945e-06
Position 12234: 6.840749544353742e-06
Position 360: 6.352803752847958e-06
Position 1623: 5.23946872847429e-06
Position 1130: 4.051110699929044e-06
Position 1515: 3.5579807616619936e-06
Position 11743: 2.979428685590843e-06
Position 1472: 2.6706713411479324e-06
Position 1615: 2.5096311275840208e-06
Position 988: 1.9448205220950736e-06
Position 610: 1.5017565697875544e-06
Position 938: 1.2169381560183176e-06
Position 322: 2.1355524686039518e-07
Position 325: 1.9385639419266075e-07
Position 1034: 1.1749407083379268e-07
Position 90: 1.1281322808810929e-07
Position 108: 8.504358815235717e-08
Position 458: 7.905371883981135e-08
Position 6401: 4.583088919753234e-08
Position 1026: 1.8559344784329055e-08
Position 1565: 1.2292080938770272e-08
Position 567: 8.413773617568912e-09
Position 557: 6.977379928268541e-10
Position 2078: 4.855571766614533e-11
Position 439: 3.2472194007855074e-11
Position 618: 9.58846187884566e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 11513: 0.9999880392479361
Position 6209: 0.9985990963282861
Position 1067: 0.9301708630602126
Position 15866: 0.7690286696617673
Position 2910: 0.6341104206261826
Position 13170: 0.3691640621637488
Position 3455: 0.32818285434406547
Position 5680: 0.29853765599100585
Position 11703: 0.22683175855286095
Position 11719: 0.2211231794761546
Position 8055: 0.1794152068771362
Position 3659: 0.17819967006910511
Position 2019: 0.13030288147622224
Position 11731: 0.12672369472916886
Position 6598: 0.122353572817226
Position 16029: 0.09439785839389139
Position 567: 0.09191497467729672
Position 1952: 0.07729589944721309
Position 5608: 0.05849206912114476
Position 786: 0.05819399140362286
Position 11807: 0.05665280387180568
Position 2234: 0.054899433137785475
Position 5714: 0.046852399734966785
Position 2534: 0.041627223357653634
Position 8422: 0.03558409800770447
Position 11761: 0.03515226768836294
Position 3424: 0.034679601422612796
Position 8399: 0.03396426697071149
Position 11932: 0.033498893257396536
Position 15678: 0.03277701558968248
Position 13185: 0.032527736116225524
Position 15601: 0.031790575302817536
Position 6979: 0.031602006789298004
Position 969: 0.029514904584191263
Position 686: 0.02694140800308712
Position 5690: 0.025237880934689153
Position 10156: 0.02511300669787819
Position 6520: 0.02316853013322017
Position 2237: 0.022848481733010958
Position 15829: 0.022661304343897716
Position 3515: 0.02228634347718888
Position 3480: 0.021469315680573572
Position 597: 0.021466350170865157
Position 9178: 0.021296248227123428
Position 15411: 0.02049405484544145
Position 7154: 0.019204841485512575
Position 2157: 0.018703025219942982
Position 2257: 0.017952206386169612
Position 6774: 0.017007055756389614
Position 11951: 0.016441745260706717
Position 3360: 0.015773671755335776
Position 6790: 0.015487819794670682
Position 8545: 0.014732145602502368
Position 14006: 0.013105516749999596
Position 4113: 0.011531140611915087
Position 13008: 0.008932800815897288
Position 2086: 0.008890289560234979
Position 845: 0.008836513867931356
Position 5225: 0.008549471414173391
Position 13233: 0.007767807647051325
Position 15056: 0.007575111169387744
Position 11736: 0.007395162353709465
Position 1633: 0.007055267294648649
Position 16533: 0.006774515961147378
Position 15486: 0.006604086500426118
Position 1024: 0.006548612556780061
Position 11956: 0.006331241539429792
Position 6938: 0.006114013053837049
Position 13423: 0.005961492789758674
Position 7120: 0.005823658284068803
Position 16346: 0.005175304677338791
Position 6957: 0.005153853117527852
Position 2379: 0.004916923797824948
Position 15435: 0.004905015832804511
Position 6822: 0.00466247872305281
Position 12314: 0.004608014968111068
Position 8737: 0.004530410905491335
Position 3785: 0.004153838298401597
Position 1911: 0.00415379467655368
Position 14002: 0.003974698301373631
Position 1034: 0.003920074660702035
Position 7110: 0.003793838362359107
Position 15219: 0.0037831711720090044
Position 8214: 0.0037158885611928115
Position 6803: 0.0036699033690678964
Position 11775: 0.0036696601868784493
Position 3664: 0.003519657859283414
Position 11784: 0.0034780546763990027
Position 7074: 0.0034363581664342206
Position 13721: 0.003333266963507138
Position 1979: 0.003306800229340717
Position 14622: 0.0032922750527650153
Position 13209: 0.0029539904259758875
Position 3390: 0.002881722515594892
Position 3631: 0.002547249169553158
Position 2772: 0.0025461911548016057
Position 8211: 0.002540147410207463
Position 13254: 0.0024995552111567805
Position 13089: 0.0024340697728720837
Position 428: 0.002267792107126425
Position 2296: 0.0021205264030945115
Position 5431: 0.002100103875052419
Position 3894: 0.0019297263029160168
Position 271: 0.0018900800088675488
Position 3139: 0.001776966968431184
Position 11763: 0.0017676518909160394
Position 14026: 0.0017255935390259102
Position 3778: 0.0016786406056568954
Position 9228: 0.0015118619600972862
Position 5188: 0.0014047156693466198
Position 807: 0.0013980283422480259
Position 16069: 0.0013850148203280088
Position 754: 0.0013767526307171551
Position 2747: 0.0013666775070507794
Position 2810: 0.0012536309142465374
Position 13213: 0.001143253813563233
Position 662: 0.0011067887703613533
Position 6472: 0.001078903684701886
Position 3543: 0.0010692064097715258
Position 1999: 0.0010239916791401529
Position 1078: 0.0010221730500847579
Position 16002: 0.0009883438726432385
Position 6899: 0.0009726195518519155
Position 16569: 0.0009489756984884453
Position 5631: 0.0009437332081986703
Position 2667: 0.0008677706419664728
Position 2426: 0.0008460135652945634
Position 2419: 0.0008209193562115126
Position 6683: 0.0008123091501223167
Position 3846: 0.0008073948594822633
Position 3796: 0.0007878586895881216
Position 2106: 0.0007588074449441891
Position 12578: 0.0007550701604191059
Position 16320: 0.0007178197093385269
Position 496: 0.0007173318669657896
Position 14218: 0.0006899264911385234
Position 631: 0.0006761742024981425
Position 6495: 0.0006420427420685862
Position 4232: 0.0006168351402774726
Position 8712: 0.0006106388814851567
Position 2645: 0.0005935758984112411
Position 1956: 0.0005459067124769187
Position 1100: 0.0005430047590065919
Position 6655: 0.0005268745995625079
Position 3187: 0.0005164763281081289
Position 1075: 0.0005041520594628709
Position 13889: 0.0005027243823675549
Position 577: 0.0004817108191624664
Position 12004: 0.00041698603999687836
Position 6446: 0.00040090710399782374
Position 2608: 0.0003874570888150482
Position 764: 0.00038530464708668333
Position 15902: 0.0003716867270204167
Position 502: 0.00036622361380665155
Position 3638: 0.00035724825390073145
Position 2202: 0.00035447009032341803
Position 2493: 0.0003506498240186699
Position 2287: 0.0003317735347627141
Position 11983: 0.0003305011340803624
Position 3027: 0.00029791028888718644
Position 1044: 0.0002915002764117113
Position 2624: 0.00027359459898738616
Position 1580: 0.00026548012929262344
Position 2715: 0.0002638767182994244
Position 5451: 0.0002547933212636378
Position 1416: 0.00025306279754298795
Position 6404: 0.00023914277809221733
Position 12388: 0.0002273566889505297
Position 7335: 0.00021818243094141033
Position 12385: 0.00021715769731427703
Position 5153: 0.00021301137729081934
Position 6401: 0.00021261147403181372
Position 3975: 0.00021164164754149386
Position 2315: 0.00020985841424578855
Position 392: 0.00020490477899466245
Position 7124: 0.00017233363236295336
Position 3096: 0.0001710484153283961
Position 6437: 0.00016869385147060068
Position 6827: 0.00016431235031462454
Position 7367: 0.00015861932862175406
Position 12607: 0.00015447600647036143
Position 13378: 0.00014192122121912975
Position 1282: 0.000140974446722829
Position 2267: 0.00013078210728127555
Position 8051: 0.00012967186030496175
Position 699: 0.00012677684995532408
Position 2351: 0.00012110115379583802
Position 2647: 0.00011896189216621538
Position 12886: 0.00011888597442754619
Position 12021: 0.00011239238854117611
Position 2344: 0.00010754485255750524
Position 862: 9.791734800016679e-05
Position 1465: 9.221444889136633e-05
Position 15351: 8.529614545123423e-05
Position 369: 8.42479234025238e-05
Position 3477: 8.368020988070105e-05
Position 7087: 7.72296046504668e-05
Position 1384: 7.67210146007588e-05
Position 1400: 7.524715500108648e-05
Position 1125: 7.514410252714373e-05
Position 1714: 7.37220368296195e-05
Position 6556: 7.097657733448627e-05
Position 8075: 6.158351509481763e-05
Position 6355: 5.3308418763763654e-05
Position 8240: 5.298747403472321e-05
Position 1547: 5.056127945718402e-05
Position 2568: 4.905202563034382e-05
Position 1097: 4.395714039605437e-05
Position 711: 4.306772529630831e-05
Position 2574: 4.177177619585258e-05
Position 584: 3.837586057363367e-05
Position 1083: 3.418569028089354e-05
Position 1732: 3.4088100298823205e-05
Position 1662: 2.9297378582652157e-05
Position 1424: 2.8813302038943237e-05
Position 654: 2.7526791901379094e-05
Position 773: 2.5920413272813577e-05
Position 2813: 2.3241192000057875e-05
Position 668: 2.072988682203768e-05
Position 2946: 2.0491068057371768e-05
Position 6420: 2.0485621595944172e-05
Position 2044: 1.891931856809143e-05
Position 2925: 1.8021487401866628e-05
Position 1348: 1.7642395481119785e-05
Position 6478: 1.73482152172436e-05
Position 1928: 1.4734894028285268e-05
Position 1539: 1.4631780427256896e-05
Position 1749: 1.4049040916337835e-05
Position 1690: 1.39196807745938e-05
Position 3190: 1.3458258214636295e-05
Position 1501: 1.3347068851270904e-05
Position 3324: 1.2556676543338878e-05
Position 646: 1.2484763219545241e-05
Position 11252: 1.1960752061966787e-05
Position 12140: 1.1856802250520462e-05
Position 1459: 1.0268225262077838e-05
Position 910: 9.60584221866303e-06
Position 1121: 9.039112496727773e-06
Position 3860: 8.624512952862394e-06
Position 6553: 7.700739456347471e-06
Position 1666: 7.5418099299357404e-06
Position 2167: 7.493184181007376e-06
Position 11828: 7.4474214039889735e-06
Position 2164: 7.331917374723024e-06
Position 2443: 7.049619918173525e-06
Position 2922: 7.027626587066756e-06
Position 11832: 4.07909131904815e-06
Position 1640: 3.792187391537032e-06
Position 1642: 3.5612922836337036e-06
Position 136: 3.4901128715747936e-06
Position 905: 2.942549323582711e-06
Position 873: 2.787458944371073e-06
Position 1583: 2.695437261849061e-06
Position 1493: 2.5632986718754103e-06
Position 1299: 2.377753730547479e-06
Position 1260: 2.317500015415293e-06
Position 1726: 2.236707006171614e-06
Position 1437: 2.167158700644899e-06
Position 1803: 2.1543141360078836e-06
Position 1513: 1.8541531777777332e-06
Position 3825: 1.8123582202274864e-06
Position 1769: 1.7620387227412575e-06
Position 1315: 1.7455758194450554e-06
Position 1472: 1.3101912495095584e-06
Position 1320: 1.2943455628476641e-06
Position 1868: 1.0148998824281292e-06
Position 3749: 9.68007195732818e-07
Position 1882: 9.432635325076138e-07
Position 1507: 8.543022498566968e-07
Position 1329: 7.933403005365047e-07
Position 1559: 7.106305673362436e-07
Position 1238: 6.980138719712756e-07
Position 1829: 6.827780697613302e-07
Position 1554: 6.292860198146374e-07
Position 2088: 6.001070080702002e-07
Position 12015: 5.833166038551139e-07
Position 1427: 5.715455627731891e-07
Position 1811: 5.573109027819234e-07
Position 1142: 5.488660407805848e-07
Position 1334: 4.715203559724762e-07
Position 1746: 4.3430440564259975e-07
Position 1692: 3.534205758619559e-07
Position 11989: 3.289907451493174e-07
Position 1607: 3.2872236584213477e-07
Position 1136: 2.416523588474374e-07
Position 1080: 2.268467326815336e-07
Position 1585: 2.116732494928135e-07
Position 158: 1.8439168970238662e-07
Position 1293: 1.814680227654022e-07
Position 1637: 1.7998151670350684e-07
Position 12045: 1.6513523586424877e-07
Position 1479: 1.2612686891401658e-07
Position 1130: 1.1809785819921452e-07
Position 11970: 1.1740855435366288e-07
Position 1786: 6.848983464418689e-08
Position 1433: 3.279002009722042e-08
Position 183: 2.1701614955888653e-08
Position 2272: 1.0449466205535802e-08
Position 6236: 7.63981955653486e-09
Position 1774: 3.911123607671368e-09
Position 1151: 3.69869311367832e-09
Position 1172: 1.5183693196399104e-09
Position 169: 1.448885122315281e-10
Position 231: 1.3366575433277578e-10
Position 889: 5.4375211693122215e-11
Position 1148: 4.438894286699435e-11
Position 1595: 3.291210920263375e-11
Position 1440: 2.3986437485972524e-11
Position 1245: 1.8191076980852794e-11
Position 1177: 2.758693203489963e-12
Position 228: 2.0060450349796884e-12
Position 237: 5.915623382671031e-13
Position 1160: 5.555738379131331e-13
Position 1200: 4.846670600873548e-15
