Gene = GCLM
Position 15023: 9.739738943892549e-05
Position 1774: 8.979131304858186e-05
Position 1545: 7.348973855735559e-05
Position 631: 7.092281228065993e-05
Position 506: 6.179297327527558e-05
Position 1625: 5.7020981826410354e-05
Position 16388: 5.5375663082651616e-05
Position 72: 5.013719600584889e-05
Position 177: 4.6848158041534974e-05
Position 1860: 4.0744037628191566e-05
Position 946: 3.936032837124614e-05
Position 1805: 3.2118738794854524e-05
Position 432: 3.119220459817912e-05
Position 348: 2.757886959333454e-05
Position 777: 1.8258145112758724e-05
Position 792: 1.5068576719440415e-05
Position 1637: 1.371484884795837e-05
Position 2327: 1.2761875147063406e-05
Position 1316: 1.1037168256635403e-05
Position 1550: 1.0222540549133288e-05
Position 1504: 8.941581023511396e-06
Position 1672: 7.357622488956672e-06
Position 2401: 5.948085846176323e-06
Position 677: 5.3107715638734344e-06
Position 541: 5.142734639814907e-06
Position 1005: 4.5927937849083325e-06
Position 12: 4.2290908585958195e-06
Position 1322: 3.473974414703535e-06
Position 804: 3.013158718695691e-06
Position 1386: 2.8322736678793767e-06
Position 976: 2.1621843582979977e-06
Position 959: 1.8939528179877394e-06
Position 1641: 1.5659568011185467e-06
Position 1206: 1.5379428347096619e-06
Position 990: 1.4414988728465705e-06
Position 1561: 1.0969813535682929e-06
Position 1037: 1.0436168554757391e-06
Position 1022: 9.330921607629712e-07
Position 1225: 5.864735293213244e-07
Position 1576: 4.909646580779092e-07
Position 940: 4.683292979889802e-07
Position 795: 3.3958725276920435e-07
Position 469: 2.678722604109813e-07
Position 1196: 1.5913238891410255e-07
Position 656: 1.544743856025934e-07
Position 603: 1.4355691898479763e-07
Position 703: 1.3547141366984522e-07
Position 1075: 1.3288364170069237e-07
Position 824: 8.401948997510367e-08
Position 1070: 7.462938120692982e-08
Position 568: 5.644727729165045e-08
Position 2744: 3.5060609740841906e-08
Position 2637: 3.171063385378489e-08
Position 2709: 2.835561864335558e-08
Position 909: 2.2004449519081666e-08
Position 525: 2.1907757434126437e-08
Position 2559: 1.6018904020521572e-08
Position 354: 1.2624332583145546e-08
Position 1441: 1.2363781205948999e-08
Position 1902: 1.1116046804355913e-08
Position 523: 1.0450895428659631e-08
Position 1823: 1.0346489006133141e-08
Position 1478: 8.887202412055544e-09
Position 1924: 7.154426741922706e-09
Position 379: 4.922849628342767e-09
Position 1101: 4.529267111630248e-09
Position 2531: 4.32569282361765e-09
Position 172: 5.915252639376168e-10
Position 740: 4.0538595526099894e-13
Position 695: 1.0451687781135583e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 14681: 0.9867210549147027
Position 20250: 0.9334473807726916
Position 7740: 0.8172155096960427
Position 11511: 0.44336696196219066
Position 4821: 0.40666675854477735
Position 12589: 0.27380824844094603
Position 8085: 0.2582495643999038
Position 23604: 0.2108429126999768
Position 4763: 0.19923269333152124
Position 13728: 0.17394061790140944
Position 22950: 0.13779084577642237
Position 4797: 0.1311975467926658
Position 12075: 0.08872049452453852
Position 10969: 0.08548353590608847
Position 24115: 0.08546957757280577
Position 1724: 0.0721684995350834
Position 7580: 0.06576186435439044
Position 7971: 0.053208625227391955
Position 3814: 0.05102037892525168
Position 16492: 0.04470463745705321
Position 2254: 0.0444555305980436
Position 2271: 0.0437044406985047
Position 13713: 0.043034647569561366
Position 2113: 0.041256407716999184
Position 22759: 0.04114776499386349
Position 1315: 0.041073261932594356
Position 14961: 0.03994349718925976
Position 8753: 0.03964293195651847
Position 17329: 0.036286426224592626
Position 626: 0.035893510825335935
Position 18681: 0.03297303086486085
Position 3467: 0.03148705980073254
Position 1501: 0.030824757160514613
Position 22930: 0.029538017668006955
Position 8280: 0.02790247277305085
Position 9521: 0.02730234181926407
Position 5467: 0.026209010404617216
Position 7398: 0.025903699672351673
Position 7948: 0.024942587217845685
Position 3399: 0.024016424908130343
Position 2101: 0.020690946260174
Position 15397: 0.020460505575257314
Position 5361: 0.018569396221810867
Position 17386: 0.015387077949241958
Position 2082: 0.014610714030127208
Position 8802: 0.014308503788618187
Position 5204: 0.01284171879657377
Position 1769: 0.011258062271668987
Position 15319: 0.010419912806055571
Position 13472: 0.01036099062144121
Position 6756: 0.00971621422980226
Position 21340: 0.009623734699264166
Position 5387: 0.009335140334079185
Position 20546: 0.009184906018827993
Position 676: 0.009131402455787781
Position 20823: 0.009086675246852043
Position 11529: 0.009059943809683519
Position 23672: 0.008816872041880586
Position 21654: 0.008152160354012904
Position 5754: 0.007795353218342105
Position 7912: 0.007372659100981523
Position 23180: 0.007326502106786055
Position 4543: 0.006310498925535165
Position 2046: 0.006212537800615865
Position 22756: 0.006067428321576721
Position 23986: 0.005978970258593632
Position 20997: 0.005785826282045715
Position 17963: 0.005593214053523952
Position 2128: 0.005585287963742411
Position 23015: 0.0055701730324060495
Position 15412: 0.005399270350297539
Position 15178: 0.0049243635364332235
Position 510: 0.004831719554963829
Position 3920: 0.0045163071119169685
Position 21151: 0.004471350822782143
Position 2303: 0.004431624245409433
Position 8090: 0.004420740889251538
Position 10534: 0.0042575253205221885
Position 4766: 0.0042559136131591485
Position 1667: 0.0042462737327600775
Position 7641: 0.0042107204187059885
Position 5253: 0.003949285114597079
Position 22150: 0.0037768516309304345
Position 2587: 0.003711542144214008
Position 3676: 0.003537526586145043
Position 2131: 0.0035041980934833136
Position 16520: 0.0034683659144912524
Position 10456: 0.0034025374356564803
Position 2448: 0.0033322913851765415
Position 21180: 0.003291944684417548
Position 23492: 0.0032765021706953495
Position 22571: 0.003201645026525943
Position 18396: 0.003187498145996238
Position 21445: 0.0031574567040131975
Position 22985: 0.003054212827188604
Position 1446: 0.002935063976250125
Position 5157: 0.0027979131488550025
Position 1848: 0.002724042975156438
Position 745: 0.0027128804754088993
Position 2194: 0.0026489948170836464
Position 16021: 0.002615354795231758
Position 13682: 0.0026146965188318825
Position 13794: 0.0025236665712936295
Position 8841: 0.002355603982074535
Position 2319: 0.002330916468789457
Position 23317: 0.002089381230216722
Position 21061: 0.0020261748360011597
Position 21676: 0.001972284612771742
Position 17985: 0.0019470187902122134
Position 1465: 0.00190141407375601
Position 20522: 0.0018945327153274676
Position 23827: 0.00184432805398253
Position 582: 0.0017436122768542848
Position 7743: 0.0016334294845933013
Position 3420: 0.001483886322896481
Position 7780: 0.0014793710953554654
Position 16810: 0.0014692406699756753
Position 19657: 0.0014135194389402915
Position 211: 0.0013591517634392938
Position 5793: 0.0013386046771425009
Position 23428: 0.001325123965730095
Position 8719: 0.0013133480807268868
Position 1289: 0.0013032309476560787
Position 22610: 0.0011256603647972563
Position 21966: 0.0011115041701338303
Position 20491: 0.0011039304250775738
Position 22699: 0.0010432749200536555
Position 4664: 0.0010389621537366443
Position 22527: 0.0010225671187663122
Position 2163: 0.0010225409842801155
Position 7366: 0.0010209083292006677
Position 1363: 0.0009856388861904906
Position 6230: 0.0009442440770007146
Position 1395: 0.0009378690084735664
Position 5296: 0.0009193412799495997
Position 19934: 0.0009139789184265981
Position 1957: 0.0008833841790734186
Position 8861: 0.0008716348121153312
Position 1924: 0.0008342175951243938
Position 15601: 0.0008174762232005399
Position 2535: 0.0008106179887772051
Position 3830: 0.0007976525824639185
Position 8375: 0.0007654309128965807
Position 22007: 0.0007233611002489717
Position 1251: 0.0007192342396232609
Position 309: 0.0007128672643229742
Position 21442: 0.0007067334389848734
Position 22804: 0.0006947514952797946
Position 6698: 0.0006805218577451117
Position 21128: 0.0006443823721302628
Position 5173: 0.0006412008706674231
Position 2506: 0.0006193593979414531
Position 13529: 0.0006084168244535439
Position 18370: 0.0005934775486269871
Position 21609: 0.0005807449717702092
Position 21512: 0.0005390436373652628
Position 1011: 0.0005345863037382384
Position 6368: 0.0005121018927282769
Position 20727: 0.0004998378445577159
Position 18881: 0.0004939277175873629
Position 2217: 0.00048668959084447377
Position 1751: 0.0004838324522192908
Position 15371: 0.0004758628887582668
Position 1478: 0.00045416699252146095
Position 7977: 0.0004492699350334198
Position 14736: 0.00044784053507370466
Position 7862: 0.0004283678284122287
Position 8185: 0.0004174524712075964
Position 2847: 0.00040388688600318597
Position 7750: 0.0004034780543176418
Position 5144: 0.000401466988404432
Position 20743: 0.0003594375459023871
Position 17750: 0.000354651084622361
Position 17698: 0.00033915290751285936
Position 20100: 0.00033036977399659084
Position 14928: 0.0003039197100164921
Position 6190: 0.0002965131314211056
Position 683: 0.0002931158720136787
Position 16831: 0.00026428304587485175
Position 15345: 0.00025619259469585303
Position 2151: 0.0002550941585959598
Position 17007: 0.00025292340350373
Position 959: 0.00024890531963799153
Position 1625: 0.00024758993664989544
Position 1514: 0.00024087906937394433
Position 22066: 0.00023159618468773593
Position 16151: 0.0002216499156141528
Position 2650: 0.0002174366439118466
Position 3505: 0.0002160102365998528
Position 260: 0.00020330867854729604
Position 1225: 0.00019252754820948067
Position 17614: 0.00019201103730751107
Position 1628: 0.00015921705331541555
Position 1070: 0.00015609089987361804
Position 20265: 0.0001480217333633518
Position 2521: 0.000144945454224454
Position 15806: 0.00013505139809771334
Position 2485: 0.0001196207829912611
Position 17344: 0.00011728897655310821
Position 3954: 0.00010496826473972838
Position 1257: 0.00010305175383824739
Position 7783: 9.668507080127401e-05
Position 17196: 9.55517089940579e-05
Position 17126: 9.535059888981942e-05
Position 17791: 8.954840235814038e-05
Position 16285: 8.460021686835998e-05
Position 2411: 8.197304018825775e-05
Position 786: 7.845312894169516e-05
Position 14886: 7.735798209789e-05
Position 848: 7.57880780841195e-05
Position 15849: 7.31995841497658e-05
Position 559: 6.990494392481033e-05
Position 2273: 6.857985700018327e-05
Position 2048: 6.796580517221913e-05
Position 18110: 6.672889631034526e-05
Position 16865: 6.50421976651217e-05
Position 634: 6.442040156260832e-05
Position 2627: 6.401829097250714e-05
Position 15325: 5.887066947804463e-05
Position 16549: 5.7145978239439034e-05
Position 467: 5.615375821051754e-05
Position 16372: 5.590998546001258e-05
Position 15830: 4.7685477347718646e-05
Position 18885: 4.440658490159935e-05
Position 1568: 3.819185170570866e-05
Position 820: 2.8595704370557106e-05
Position 15986: 2.4274235356911354e-05
Position 15627: 2.147819884219389e-05
Position 17101: 1.891788021078529e-05
Position 591: 1.7612887824885888e-05
Position 16790: 1.634419985100162e-05
Position 16369: 1.477557275449883e-05
Position 16578: 1.4537028397415302e-05
Position 2400: 1.395315107573471e-05
Position 17506: 1.3732824424956102e-05
Position 909: 1.3503333176385731e-05
Position 1121: 1.3262243349269463e-05
Position 4876: 1.3143604486478225e-05
Position 15983: 1.1965773037915786e-05
Position 15898: 1.1601960952875051e-05
Position 8289: 1.0979759479383061e-05
Position 3434: 1.0224553915530113e-05
Position 1096: 9.098288507611381e-06
Position 1101: 9.065984595614953e-06
Position 3251: 8.935651791375694e-06
Position 2599: 8.847214807376393e-06
Position 2225: 8.214545363836178e-06
Position 15215: 6.883694250123405e-06
Position 1586: 6.3232735533173055e-06
Position 1172: 5.803361504893865e-06
Position 1784: 5.313610942532046e-06
Position 475: 4.540804220904745e-06
Position 1895: 4.341919519924602e-06
Position 2175: 4.332020715739554e-06
Position 1415: 3.7336095526059615e-06
Position 1523: 3.6468656364147374e-06
Position 1333: 3.5808107034486035e-06
Position 1550: 3.3510034825694703e-06
Position 751: 3.32899138786468e-06
Position 449: 3.2877854581693715e-06
Position 5217: 3.2765094500472476e-06
Position 523: 2.968251823375123e-06
Position 603: 2.8433381200874724e-06
Position 1108: 2.7766705966827167e-06
Position 1794: 2.677717010220082e-06
Position 691: 2.5809128213652236e-06
Position 5232: 2.538617449306102e-06
Position 2061: 2.2686198237528613e-06
Position 834: 2.174027680806044e-06
Position 518: 1.5061129232256318e-06
Position 1399: 1.4659245402679018e-06
Position 442: 8.43088606793503e-07
Position 1526: 6.598503204299421e-07
Position 365: 3.2086294987603745e-07
Position 273: 2.9323943545471986e-07
Position 1114: 2.365392610679807e-07
Position 1545: 1.9631702776022754e-07
Position 1179: 1.9468942812543769e-07
Position 1326: 1.7756255576412866e-07
Position 765: 1.7275373825318346e-07
Position 685: 1.270440468361125e-07
Position 1672: 3.196040679338063e-08
Position 463: 1.3206188937983833e-08
Position 128: 1.1825154411337944e-08
Position 1123: 1.0530348099876888e-08
Position 446: 1.0430293937550429e-08
Position 852: 9.413249001450959e-09
Position 804: 4.124427397080531e-09
Position 411: 3.6743188999855254e-09
Position 795: 2.606432474957692e-09
Position 792: 2.1828683027462436e-09
Position 348: 2.0890552230447034e-09
Position 345: 1.2271839373793897e-09
Position 861: 1.8116184656588323e-11
Position 865: 1.1749278199529893e-12
Position 369: 1.0143487463146857e-12
Position 99: 2.8572527236815114e-13
Position 104: 4.916735710777647e-14
Position 94: 1.226320654102769e-14
Position 111: 2.6497659265190775e-15
Position 372: 1.053264795606394e-15
Position 377: 1.065607878475212e-16
