Gene = RP11-723O4.6
Position 7380: 2.4261348091892398e-05
Position 533: 1.8461365453454972e-05
Position 521: 1.6733318039043815e-05
Position 3847: 1.6230281886447773e-05
Position 1473: 1.6230053674293026e-05
Position 516: 1.3991268013063305e-05
Position 797: 1.3140821760482764e-05
Position 787: 1.2721751732141959e-05
Position 337: 1.1577519086343207e-05
Position 548: 1.027406820881955e-05
Position 463: 9.311137958737575e-06
Position 286: 8.716305219503367e-06
Position 62: 8.182751120004353e-06
Position 1294: 6.749966395290069e-06
Position 465: 6.652329975253406e-06
Position 1836: 3.0760467788125095e-06
Position 979: 2.5837039889086355e-06
Position 1705: 2.2810129209661606e-06
Position 1674: 2.146656461709439e-06
Position 82: 1.9166312063204596e-06
Position 3891: 1.2537678581742966e-06
Position 723: 1.1720433442970018e-06
Position 2759: 9.165441599792736e-07
Position 912: 7.216107898105551e-07
Position 1051: 6.136759909980972e-07
Position 966: 5.498341665637485e-07
Position 618: 4.759409964373347e-07
Position 135: 4.0416493165261557e-07
Position 871: 2.4422862296853176e-07
Position 1030: 1.5729740222049627e-07
Position 1239: 1.0999296246500901e-07
Position 1273: 1.4850885221860976e-08
Position 908: 1.3762870668842496e-08
Position 1041: 5.4327455915992874e-09
Position 844: 3.315542119552281e-09
Position 25: 5.1302734220368665e-11
Position 1032: 9.532026327498162e-12
Position 864: 8.480591401421033e-12
Position 999: 5.8185514909710075e-12
Position 984: 5.4772088913230745e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 827: 0.9605155404628486
Position 5709: 0.48783433479371413
Position 23501: 0.2444257203011011
Position 21836: 0.18616930737891263
Position 5634: 0.18211682260525808
Position 17822: 0.172851789176501
Position 11618: 0.11078938189098675
Position 5685: 0.08067943181952728
Position 16833: 0.07657228739936406
Position 14764: 0.0626581800221571
Position 1925: 0.05421008228881161
Position 14210: 0.05188665648641393
Position 15186: 0.0319288664662965
Position 11538: 0.03176631312313439
Position 17142: 0.031229354593209465
Position 16869: 0.029556231720041057
Position 453: 0.027909856014745375
Position 15550: 0.023967130961842092
Position 11635: 0.021625229008123543
Position 11685: 0.018518931318789567
Position 8527: 0.017684032751513323
Position 14800: 0.01742650103304009
Position 1588: 0.01587668030933103
Position 829: 0.015177384356763543
Position 5712: 0.014398073827216787
Position 12147: 0.014281415872839445
Position 9631: 0.014014693780967834
Position 4244: 0.013066908469988238
Position 4272: 0.012783286978313739
Position 10615: 0.011539819451714823
Position 15270: 0.011443719647987224
Position 13853: 0.01111505270198861
Position 897: 0.01026392769482692
Position 10551: 0.009086822335737595
Position 5795: 0.008669753799975357
Position 14003: 0.007176093036238143
Position 11435: 0.0070526191182104835
Position 9094: 0.006702138607474373
Position 5662: 0.006581962812473726
Position 5561: 0.006506055143626009
Position 5351: 0.006343110555164748
Position 613: 0.006101012180344706
Position 13977: 0.005863720804171978
Position 4061: 0.005371028911737382
Position 6293: 0.005171170966409563
Position 1095: 0.004992907319964136
Position 7147: 0.004821492694919318
Position 13107: 0.00480277540416768
Position 10812: 0.004355277363407299
Position 785: 0.004171751486652609
Position 11985: 0.004160042307937401
Position 8746: 0.0036733115335776403
Position 4948: 0.003529089911456453
Position 654: 0.003228739568814003
Position 3066: 0.0031690258049237373
Position 5765: 0.002654674224267995
Position 3992: 0.0025332641531974893
Position 3630: 0.002510725611155477
Position 381: 0.002494699036297525
Position 1927: 0.002346575861223171
Position 1866: 0.002254325945174992
Position 2702: 0.002234764683971926
Position 10487: 0.0021137674375260713
Position 9068: 0.0021133625015906173
Position 10423: 0.002101223067405689
Position 14689: 0.0020427893285903144
Position 14881: 0.0020237433539194976
Position 1760: 0.0018381792897328515
Position 1437: 0.0018071870217596974
Position 3099: 0.0018015033083768075
Position 1835: 0.0017687638486285286
Position 487: 0.001698606258343321
Position 3655: 0.0016528010850599454
Position 2363: 0.001624817448989501
Position 2688: 0.0015975112556717533
Position 2758: 0.0015514402457102291
Position 9065: 0.0015063283223431631
Position 4892: 0.0014760164044466605
Position 9352: 0.0014709170384670288
Position 2710: 0.0014650616887309
Position 1115: 0.0013875411193447953
Position 3146: 0.0013581513490356204
Position 7948: 0.001297809256275578
Position 2734: 0.0012896353689451749
Position 3312: 0.0012791474671264625
Position 5810: 0.0012684476916806529
Position 13824: 0.0012553156419899511
Position 7640: 0.001227071035597867
Position 8532: 0.0011933075088918319
Position 5519: 0.0010655602401567943
Position 1568: 0.001027565764976678
Position 1951: 0.0009297768022180521
Position 4407: 0.0009064511067549652
Position 564: 0.0007663817711040786
Position 1784: 0.0006770966340924172
Position 8994: 0.0006473609598360339
Position 12436: 0.0006339176740206245
Position 508: 0.0006312293322342198
Position 6067: 0.000617776749996585
Position 3444: 0.0006008795877748284
Position 5607: 0.0005956554260906245
Position 5894: 0.0005478938363021831
Position 3485: 0.0005293459665085847
Position 2395: 0.0005099961234726759
Position 2822: 0.0005008338167042946
Position 7292: 0.000491554941294337
Position 6603: 0.000480470787601828
Position 1542: 0.0004695116163925179
Position 3107: 0.00046621661119194757
Position 1511: 0.000415396818816916
Position 6782: 0.0004138573540322304
Position 5076: 0.0004005873694672602
Position 6481: 0.0003729301762456579
Position 3488: 0.0003426746798713053
Position 2960: 0.0003200513432688141
Position 1715: 0.0003054132380593112
Position 1712: 0.0003002273118729459
Position 4917: 0.00028376164628924147
Position 7118: 0.000278294863879895
Position 3326: 0.00027769056626434523
Position 9702: 0.00021317281021068744
Position 6123: 0.00021044797872925652
Position 6008: 0.00020010144435372574
Position 1403: 0.00019872088793897373
Position 4248: 0.00018921377100997711
Position 1091: 0.00018687619321481886
Position 5167: 0.000183542433015426
Position 1242: 0.00018307146537836964
Position 3071: 0.00015918250302908123
Position 7465: 0.00015295812600303775
Position 2482: 0.00014738285726399367
Position 9335: 0.00014436207824083066
Position 6258: 0.0001436281719873029
Position 1545: 0.00013433042902239427
Position 7126: 0.00012474260181246513
Position 787: 0.0001241962139576885
Position 7246: 0.00012335517419736073
Position 4036: 0.00010714889170998501
Position 2885: 0.00010522380854686602
Position 900: 0.00010274861222159226
Position 1524: 0.00010139040614754363
Position 548: 9.455023808036367e-05
Position 3168: 8.338040509800771e-05
Position 3148: 8.270385437874665e-05
Position 4003: 7.906988995015946e-05
Position 7324: 7.529782659646335e-05
Position 5386: 7.339135550552548e-05
Position 2328: 7.132353872439946e-05
Position 2458: 7.054372710483612e-05
Position 1268: 6.889982912578347e-05
Position 3412: 6.590029384309438e-05
Position 2839: 6.294307711129967e-05
Position 1902: 6.087351986799477e-05
Position 3821: 5.248303709355968e-05
Position 6394: 4.897055867962033e-05
Position 3795: 4.662017326229562e-05
Position 5423: 4.60394585014003e-05
Position 351: 4.492622134363945e-05
Position 2419: 4.334415053759204e-05
Position 401: 3.9675358875224394e-05
Position 1188: 3.436673962288581e-05
Position 4447: 2.993300268281449e-05
Position 3846: 2.884147242429597e-05
Position 629: 2.554009030200427e-05
Position 4155: 2.1879619567735104e-05
Position 5242: 2.1211357426503546e-05
Position 2055: 1.9986578997976115e-05
Position 159: 1.9547963797312322e-05
Position 1358: 1.7772205078016145e-05
Position 3205: 1.7055510766861696e-05
Position 2116: 1.6563557454429748e-05
Position 348: 1.5914309856822655e-05
Position 4836: 1.5328679802868745e-05
Position 3611: 1.4729731648226144e-05
Position 2739: 1.3186410084328197e-05
Position 618: 1.24432053893532e-05
Position 1311: 1.1715227656599391e-05
Position 4169: 1.165946332250797e-05
Position 1041: 1.1621546214785691e-05
Position 2990: 1.1617968585613254e-05
Position 1068: 1.125766191849257e-05
Position 2372: 8.859139275671802e-06
Position 1365: 8.13556519250441e-06
Position 1443: 7.83360187224607e-06
Position 2223: 7.670038223476555e-06
Position 1142: 7.1097602330659e-06
Position 305: 6.861413084389895e-06
Position 406: 5.566049250558975e-06
Position 2254: 4.419818971559418e-06
Position 739: 4.322329181961857e-06
Position 281: 4.195830562312839e-06
Position 5951: 3.6857170638780258e-06
Position 1319: 3.100724871971988e-06
Position 838: 2.873004987721392e-06
Position 568: 2.513733537092298e-06
Position 923: 2.4197311123812725e-06
Position 574: 2.3910690697138465e-06
Position 2641: 2.080796600541077e-06
Position 5917: 1.749581544492346e-06
Position 249: 1.6310962558331973e-06
Position 438: 1.480019741811312e-06
Position 3081: 1.383486463876182e-06
Position 1820: 8.791434223807887e-07
Position 2001: 5.785929724369674e-07
Position 583: 5.199543802174524e-07
Position 194: 4.545230007315277e-07
Position 1595: 4.44180203857292e-07
Position 309: 2.818988086299037e-07
Position 1463: 2.730159866665085e-07
Position 591: 2.7282059181792255e-07
Position 2468: 2.627094853518334e-07
Position 199: 2.186020083968528e-07
Position 1598: 1.2845859069180965e-07
Position 2770: 1.2261917056343258e-07
Position 744: 1.1699402775090023e-07
Position 419: 1.155432606893134e-07
Position 414: 1.052280046821512e-07
Position 1484: 9.056846710431356e-08
Position 2608: 7.677297139960548e-08
Position 1766: 7.30090815363314e-08
Position 942: 5.395956380363969e-08
Position 168: 5.216938703822163e-08
Position 933: 4.056096875722473e-08
Position 2507: 3.8988987292379605e-08
Position 1662: 3.062518024618042e-08
Position 264: 2.558466695051844e-08
Position 177: 2.55355536070929e-08
Position 1327: 2.21968402897096e-08
Position 1842: 1.900597022654216e-08
Position 240: 1.5716642874677846e-08
Position 253: 1.5693445354300968e-08
Position 106: 1.5648679399849258e-08
Position 1671: 1.3398157898776513e-08
Position 585: 7.0154991505571075e-09
Position 211: 5.106406600391205e-09
Position 217: 3.842493525213156e-09
Position 221: 1.8995735489992105e-09
Position 947: 8.412742596940035e-10
Position 992: 8.277380668618067e-10
Position 966: 6.152009882086266e-10
Position 226: 5.675861491775341e-12
Position 219: 2.338266606693966e-14
Position 1051: 2.2513697850827655e-15
Position 94: 6.470244063895883e-16
