Gene = ABHD6
Position 50545: 0.00147448755868531
Position 1464: 0.0012288879159919645
Position 48195: 0.0010782483656059938
Position 11919: 0.0008834532506157485
Position 1453: 0.0008677393403533885
Position 1289: 0.0007353378857816255
Position 45541: 0.00042454199365639074
Position 1500: 0.00038285544620909596
Position 39055: 0.00035463208135023955
Position 20553: 0.0002680921358676114
Position 39925: 0.0002310865596954173
Position 42244: 0.00011849057532154207
Position 43340: 0.00010809061971227159
Position 40999: 0.0001014039204115144
Position 38384: 6.401281309691674e-05
Position 37437: 4.613952509847055e-05
Position 39393: 3.2253596061992656e-05
Position 39571: 2.417797082861039e-05
Position 39868: 9.87651102028181e-06
Position 37844: 8.575643894414575e-06
Position 37848: 8.318053765208371e-06
Position 36557: 7.607783735101905e-06
Position 1351: 6.4802444834530795e-06
Position 38288: 4.8456547928985134e-06
Position 38613: 4.828024005749567e-06
Position 35354: 4.283383675566611e-06
Position 32882: 3.2747485626074077e-06
Position 32547: 1.6120205628587906e-06
Position 34291: 1.4231480464375454e-06
Position 32885: 7.320284815224243e-07
Position 32925: 6.97036234059482e-07
Position 32599: 6.819497005943398e-07
Position 26761: 3.2477930947924887e-07
Position 24833: 2.8447959596801326e-07
Position 32249: 2.2829183585780009e-07
Position 21440: 4.3961233220389784e-08
Position 23876: 4.211365917378006e-08
Position 23768: 2.9132840151413838e-08
Position 20193: 2.085967987043802e-08
Position 20896: 7.92702986444656e-09
Position 19422: 5.969817111246992e-09
Position 19707: 4.700584258983302e-09
Position 22957: 2.7862014679173626e-09
Position 22824: 2.6647568473631985e-09
Position 20409: 2.471071622010382e-09
Position 19583: 2.0132107460915986e-09
Position 19442: 1.7692914785593431e-09
Position 19901: 1.7343810619244697e-09
Position 14524: 3.071599863942547e-10
Position 504: 2.18027402080078e-10
Position 491: 1.9632651287502082e-10
Position 6179: 1.4694095460076505e-10
Position 10586: 1.4013142018589936e-10
Position 7679: 1.1015776109815523e-10
Position 9302: 1.0391331986332891e-10
Position 10461: 1.0224772656934971e-10
Position 8913: 1.0010493455697946e-10
Position 9017: 8.97499765028261e-11
Position 13443: 7.651125608432159e-11
Position 730: 5.931062828613122e-11
Position 3747: 5.926453946437423e-11
Position 5065: 4.808668710344296e-11
Position 9053: 4.678554734182342e-11
Position 11533: 3.894878781125099e-11
Position 4041: 3.638305923696923e-11
Position 2783: 3.076851675727068e-11
Position 11562: 2.9189828201199556e-11
Position 5489: 2.914330168288328e-11
Position 9555: 2.623092419160274e-11
Position 3833: 2.3039477659054548e-11
Position 4107: 2.0720609924218385e-11
Position 7357: 1.7599162828914173e-11
Position 11775: 1.660911193939306e-11
Position 5336: 1.5905904198682906e-11
Position 1035: 1.5443804547013055e-11
Position 8968: 1.5035545322262533e-11
Position 6129: 1.2673791768511505e-11
Position 3632: 1.1911782514485988e-11
Position 984: 1.114358795784316e-11
Position 2123: 1.023333975235744e-11
Position 4858: 9.64671376707019e-12
Position 8861: 9.286260828683896e-12
Position 3577: 9.231257007929832e-12
Position 929: 8.04063345164809e-12
Position 3459: 7.481639297749856e-12
Position 7626: 6.642545785984116e-12
Position 2090: 6.438587366381458e-12
Position 4669: 6.1538909918385166e-12
Position 903: 5.426186708321488e-12
Position 1735: 5.017442585390119e-12
Position 5384: 4.967117657237217e-12
Position 6612: 4.4362336587702835e-12
Position 5007: 4.265038636650594e-12
Position 906: 4.241550478385834e-12
Position 2919: 4.018665670156426e-12
Position 3245: 3.9457874287996546e-12
Position 598: 3.902600317615192e-12
Position 1755: 3.78537286178133e-12
Position 1979: 3.569828508305317e-12
Position 6559: 3.4844288868845333e-12
Position 6889: 3.3770023123485904e-12
Position 3988: 3.294992338119663e-12
Position 828: 3.0212139396562325e-12
Position 6175: 2.9888273209625694e-12
Position 733: 2.9044684299146944e-12
Position 3919: 2.5183309664855997e-12
Position 5073: 2.41762673727005e-12
Position 1000: 2.143118245012209e-12
Position 807: 2.1030483283907865e-12
Position 875: 1.7443048361639639e-12
Position 3764: 1.677990992153732e-12
Position 3795: 1.6097978881779675e-12
Position 3684: 1.420080600458145e-12
Position 1801: 1.3525369657981798e-12
Position 6199: 1.1152118547871037e-12
Position 4344: 9.901716079678321e-13
Position 1695: 9.099013545066694e-13
Position 450: 8.66474769330962e-13
Position 2753: 7.916189069215465e-13
Position 641: 7.486411277703609e-13
Position 3269: 7.436024953599354e-13
Position 2170: 7.165901120551678e-13
Position 3077: 6.969725941971453e-13
Position 804: 6.924940263860557e-13
Position 3761: 6.44629456631858e-13
Position 4056: 5.608533422434699e-13
Position 780: 5.0486049959872e-13
Position 753: 5.036754481024295e-13
Position 4053: 4.68383068523628e-13
Position 3434: 3.8971683235646173e-13
Position 1643: 3.7825820182222473e-13
Position 1061: 2.7665824097338026e-13
Position 1955: 2.752779950258864e-13
Position 4025: 2.5613958651640786e-13
Position 1090: 2.293642081880895e-13
Position 183: 2.1622041661690678e-13
Position 996: 2.056182663011038e-13
Position 645: 1.679509675707958e-13
Position 275: 1.6506961277251237e-13
Position 832: 1.5222091550532466e-13
Position 1043: 1.2575989735129029e-13
Position 1835: 1.2574749864035972e-13
Position 4011: 1.0783241751926096e-13
Position 914: 9.818986158480184e-14
Position 204: 9.278797874698766e-14
Position 3487: 8.790066625365517e-14
Position 246: 8.099915953967132e-14
Position 1530: 4.476719090944532e-14
Position 1129: 3.421049171426827e-14
Position 3408: 2.6662127040415684e-14
Position 139: 2.221878344994822e-14
Position 3725: 2.1580483947938243e-14
Position 1245: 1.5071285861777728e-14
Position 392: 1.4410905718400562e-14
Position 1408: 1.3380446835280391e-14
Position 4217: 1.086083991677376e-14
Position 740: 9.194553417174326e-15
Position 1095: 8.687498361278355e-15
Position 135: 8.657673012273617e-15
Position 1257: 7.333695782220652e-15
Position 815: 6.992186445866222e-15
Position 278: 6.6897827829581975e-15
Position 2755: 5.247317033277823e-15
Position 283: 3.351933903821284e-15
Position 1106: 3.1223781049816132e-15
Position 2690: 3.081593521821422e-15
Position 666: 2.8100441918266846e-15
Position 5241: 2.7610073053764744e-15
Position 334: 2.714786776595969e-15
Position 5269: 2.5522134201571532e-15
Position 2094: 1.832688491814222e-15
Position 655: 1.4841149172576372e-15
Position 2265: 1.4522762686250177e-15
Position 320: 1.1449584479142295e-15
Position 1552: 1.1293840817260088e-15
Position 523: 8.770374461831418e-16
Position 2246: 8.476604427308677e-16
Position 516: 7.813314013037511e-16
Position 1532: 5.291386112141099e-16
Position 1570: 4.0842582166766253e-16
Position 185: 3.058666564786007e-16
Position 301: 1.9868880183939156e-16
Position 352: 1.9602843439486055e-16
Position 1302: 1.678804423698086e-16
Position 1417: 1.5537448551789633e-16
Position 341: 1.206566999898042e-16
Position 401: 1.0354506904328811e-16
Position 308: 6.590836303715978e-17
Position 162: 5.554337989685487e-17
Position 605: 5.16513192074031e-17
Position 354: 4.3742310425133085e-17
Position 148: 2.6741002987692506e-17
Position 172: 2.4932803721355104e-17
Position 1133: 2.2114689633767997e-17
Position 100: 1.577894320098393e-17
Position 360: 1.4670143865781813e-17
Position 762: 1.317461317981345e-17
Position 323: 4.0642185704567294e-18
Position 410: 1.240713108680913e-18
Position 525: 3.6727668443278215e-19
Position 760: 7.623040541728976e-20
Position 420: 4.4009083229725125e-21
Position 668: 3.608904106527426e-21
Position 672: 2.0386007507164644e-22
Position 415: 4.311914119274222e-24
