Gene = TRIM14
Position 6222: 9.182398128618188e-10
Position 3422: 7.039582696373603e-10
Position 4444: 6.751183806663339e-10
Position 2167: 6.229843175212689e-10
Position 1418: 3.8388116005749106e-11
Position 2180: 3.2443154182037e-11
Position 3034: 3.0216458109929373e-11
Position 2492: 2.3080788442717153e-11
Position 305: 2.0047567850967777e-11
Position 2826: 1.528417214196809e-11
Position 5478: 1.2056178782647802e-11
Position 2838: 1.1129194202041234e-11
Position 5328: 1.0203645408325626e-11
Position 1754: 7.110630966547418e-12
Position 1445: 6.797842637464424e-12
Position 1288: 4.019512259642013e-12
Position 559: 6.272507489638827e-14
Position 512: 1.314284414151102e-14
Position 373: 1.0974164337908764e-14
Position 614: 3.850317240637197e-15
Position 322: 1.0336782795028547e-15
Position 1228: 6.041670982984303e-16
Position 677: 2.9832558715598734e-16
Position 364: 5.612026389534452e-19
Position 315: 2.0366050272294798e-19
Position 502: 5.576275186494213e-20
Position 514: 2.554318892541171e-20

Sorted 3' Splice Sites (High to Low Probability):
Position 19045: 0.9999993276844577
Position 24180: 0.9702573941281347
Position 31204: 0.9673053265470047
Position 42214: 0.38262372655885935
Position 43632: 0.3711624741363686
Position 31912: 0.30849975239064387
Position 27208: 0.2776832809059558
Position 34743: 0.26804954984964674
Position 23443: 0.17488123935337035
Position 24794: 0.12616927569994482
Position 29158: 0.07966487712000386
Position 31961: 0.07475813967161689
Position 19426: 0.072156797236707
Position 28727: 0.05864198982717141
Position 31740: 0.057652372050700944
Position 14384: 0.0532322937157358
Position 13638: 0.0423694019327177
Position 31677: 0.03980786706396285
Position 13423: 0.03891875093606578
Position 32932: 0.03773884677506609
Position 6099: 0.03552920906545398
Position 34920: 0.03473067735199385
Position 31862: 0.03361949266054898
Position 12522: 0.03358944527138834
Position 2223: 0.03182141956603935
Position 31177: 0.031381847937692484
Position 12543: 0.029614483436540176
Position 31545: 0.029492087560613778
Position 14488: 0.028666970151498015
Position 1118: 0.026682340675824416
Position 32216: 0.026134551470262786
Position 37948: 0.024747053083339927
Position 33001: 0.024363883682972265
Position 322: 0.021933467303508328
Position 31550: 0.020923129372392737
Position 8903: 0.01894428839031419
Position 1099: 0.01777056777655689
Position 24578: 0.017286956243922055
Position 32178: 0.016627259096985023
Position 35104: 0.014891662503980625
Position 1096: 0.014820751264845083
Position 35066: 0.01450831421234346
Position 38140: 0.014288576728659005
Position 1069: 0.013963943878429228
Position 6828: 0.013825215111521925
Position 35989: 0.013169489666341502
Position 1038: 0.01313130090076837
Position 32007: 0.012828233628181003
Position 26304: 0.011064006602022895
Position 13202: 0.010193843433374032
Position 35847: 0.009769251652381928
Position 32961: 0.00963597456421078
Position 25089: 0.009423366299122883
Position 6916: 0.009356532812068106
Position 349: 0.008374769212379117
Position 12560: 0.007973124052935203
Position 31843: 0.006822925793414163
Position 33278: 0.006620243369393633
Position 6124: 0.006157832606188262
Position 35642: 0.005925458004603367
Position 41228: 0.005507800089925606
Position 2074: 0.0047526449206611665
Position 24766: 0.0043028349350619725
Position 33248: 0.0032555157547429635
Position 37491: 0.002996934416984058
Position 33795: 0.0029883188765834007
Position 358: 0.0025860963151239313
Position 36998: 0.0022328459698286807
Position 32232: 0.0015472754665511162
Position 5950: 0.0014934960231767832
Position 32032: 0.0011300044293699352
Position 32536: 0.0011247553116575074
Position 1953: 0.0010867731502360945
Position 975: 0.0008981469767646405
Position 2179: 0.000792314697029198
Position 36917: 0.0007566995191077007
Position 33612: 0.0006472674235934243
Position 1157: 0.0006399118133825557
Position 32478: 0.0005677043538842165
Position 34030: 0.0005576339335742048
Position 945: 0.0003256859482797202
Position 2157: 0.00027171572587168677
Position 370: 0.0001981438017052153
Position 900: 0.00016156315434595386
Position 1937: 0.00015070800199920676
Position 360: 0.00011335627262989733
Position 32748: 9.21634632743977e-05
Position 28099: 8.51325189217444e-05
Position 27569: 5.437356980812778e-05
Position 24626: 2.043546651670925e-05
Position 19785: 3.317383511108663e-06
Position 19760: 2.8277428543271223e-06
Position 22093: 2.5984507986039872e-06
Position 24815: 2.4238357868833296e-06
Position 24551: 2.146642367891715e-06
Position 20509: 1.953281710345277e-06
Position 21372: 1.4736197396582703e-06
Position 20988: 1.1124921168364155e-06
Position 22023: 6.387454307984164e-07
Position 7274: 1.0431911409081787e-07
Position 14027: 3.667202367362355e-08
Position 9225: 2.290150239636146e-08
Position 1350: 2.111921608229636e-08
Position 11976: 1.2708637750372568e-08
Position 9863: 7.330571672562128e-09
Position 9994: 6.962279382512751e-09
Position 7148: 5.297192793678739e-09
Position 2763: 4.075632221100485e-09
Position 5171: 3.795679139643373e-09
Position 9374: 3.647195968040897e-09
Position 660: 3.4857051884561735e-09
Position 7650: 3.4368391182713076e-09
Position 3237: 2.923859093735363e-09
Position 2915: 2.5645567115095894e-09
Position 2367: 2.5106804692068398e-09
Position 1326: 2.388685035964855e-09
Position 5892: 2.1809713533228252e-09
Position 4403: 2.0474409118062384e-09
Position 8040: 1.6595982598071387e-09
Position 7706: 1.5031250434514262e-09
Position 3211: 1.254093586450666e-09
Position 2825: 1.2189798373609381e-09
Position 8513: 9.408995808981146e-10
Position 764: 8.945798279222983e-10
Position 667: 8.513130226175322e-10
Position 3696: 8.396157583950106e-10
Position 607: 7.196652387440827e-10
Position 2540: 7.002797824739936e-10
Position 4176: 6.617257990620864e-10
Position 5955: 6.344996804055977e-10
Position 1532: 6.246507806879611e-10
Position 5532: 5.426826397602237e-10
Position 4382: 5.044442430611433e-10
Position 2373: 4.677426182783829e-10
Position 4622: 4.193369782222744e-10
Position 6314: 3.4978224883758904e-10
Position 3560: 2.968698147314391e-10
Position 2393: 2.842094619875684e-10
Position 3410: 2.590752453566411e-10
Position 786: 2.3084835185811054e-10
Position 5340: 2.3054448544467755e-10
Position 3076: 2.24997077096052e-10
Position 718: 2.1795676501376307e-10
Position 1529: 2.1585254715577743e-10
Position 3009: 2.0631298307128467e-10
Position 826: 2.0094731603384041e-10
Position 2935: 1.778610426298472e-10
Position 4336: 1.6469716420041713e-10
Position 2911: 1.630226197970133e-10
Position 2682: 1.4771188019102066e-10
Position 3263: 1.3631734569497579e-10
Position 1190: 1.2599573750899734e-10
Position 789: 1.2118040291833207e-10
Position 815: 1.1797857497687423e-10
Position 1256: 1.1139092603680275e-10
Position 3366: 1.1007140931070636e-10
Position 1781: 1.0636578322225463e-10
Position 1496: 8.997087855658693e-11
Position 953: 8.18971428564219e-11
Position 688: 5.638108644643894e-11
Position 643: 3.908115603544793e-11
Position 983: 2.695536008045136e-11
Position 4230: 2.6772370660322227e-11
Position 4385: 2.6523482313673147e-11
Position 3304: 2.50661618218271e-11
Position 872: 2.2613059877778154e-11
Position 617: 1.7888074381812343e-11
Position 622: 1.4868339421100276e-11
Position 384: 1.4413537397348956e-11
Position 2166: 6.89482013543834e-12
Position 2109: 6.511568002494754e-12
Position 1052: 4.888009423080858e-12
Position 499: 3.436411237223972e-12
Position 883: 3.062975167935958e-12
Position 5359: 2.951641023629721e-12
Position 578: 2.3769992531386153e-12
Position 2078: 2.1924496990214306e-12
Position 5992: 2.028564129208512e-12
Position 671: 1.9540495135262717e-12
Position 2256: 1.8636741771841363e-12
Position 1749: 1.5892994517133915e-12
Position 859: 1.5044532710804713e-12
Position 228: 1.3824839327968399e-12
Position 571: 1.2151094010400883e-12
Position 1649: 1.2132963139227807e-12
Position 487: 1.016289166041438e-12
Position 299: 1.0100191663176787e-12
Position 296: 8.677293414270169e-13
Position 389: 7.313341980962651e-13
Position 465: 6.928439399946808e-13
Position 887: 6.821569667121259e-13
Position 2027: 6.800007167129667e-13
Position 2674: 5.902741466320534e-13
Position 853: 5.138150262734056e-13
Position 1591: 4.425191636794103e-13
Position 715: 3.4147953859465395e-13
Position 1789: 3.0179612334623096e-13
Position 555: 2.958971177175121e-13
Position 277: 2.62530312038267e-13
Position 1830: 2.5810471204338184e-13
Position 282: 2.491712496958857e-13
Position 693: 2.1808751620991066e-13
Position 724: 1.5114468778064736e-13
Position 1220: 1.4667337564706312e-13
Position 840: 1.1323058749162102e-13
Position 1554: 1.0817385304023018e-13
Position 410: 1.0258433842806149e-13
Position 391: 9.995992380785643e-14
Position 210: 7.598549275715563e-14
Position 450: 6.783199419192355e-14
Position 214: 4.614322310608701e-14
Position 439: 3.939773966889231e-14
Position 849: 3.53591905377427e-14
Position 472: 3.512826176020217e-14
Position 559: 3.5086841938285126e-14
Position 455: 3.2564599774791635e-14
Position 414: 3.0055436007650696e-14
Position 421: 2.999562055529817e-14
Position 834: 2.7364568089549153e-14
Position 836: 2.713445694285748e-14
Position 634: 2.2549760108473513e-14
Position 626: 1.8110987997480505e-14
Position 474: 1.5496481528485603e-14
Position 468: 1.5356143638814964e-14
Position 1130: 7.471013965339937e-15
Position 403: 4.026799243555691e-15
Position 264: 5.410802364378021e-16
Position 273: 4.067068651927121e-16
Position 432: 8.154172048950292e-17
Position 397: 6.802332256940339e-17
Position 99: 5.410492682142153e-17
Position 444: 1.2590680491844129e-17
Position 120: 6.957775913508137e-19
Position 426: 5.731190189193847e-19
Position 482: 3.5573134237009616e-19
Position 75: 3.1308685283444964e-20
