Gene = TRNP1
Position 1252: 2.2039167606577427e-06
Position 846: 2.1411201697244134e-06
Position 266: 1.8862539116044548e-06
Position 385: 1.4724041984437534e-06
Position 1110: 1.292337057585997e-06
Position 421: 1.1741860585262609e-06
Position 466: 1.094522949048279e-06
Position 1315: 9.10233086606352e-07
Position 589: 7.709577894584687e-07
Position 592: 4.823845669923143e-07
Position 341: 2.8242829709306704e-07
Position 1060: 2.652586969195398e-07
Position 134: 2.5355829793496875e-07
Position 451: 2.3076089974932348e-07
Position 395: 1.8402576781128756e-07
Position 304: 1.7662734400247147e-07
Position 493: 1.6757234159248904e-07
Position 1385: 1.673840279357973e-07
Position 519: 1.64227165948872e-07
Position 263: 1.1048138302710468e-07
Position 1062: 1.0216000611393487e-07
Position 517: 9.474524354376212e-08
Position 445: 8.890078456708868e-08
Position 917: 7.615916688279025e-08
Position 866: 7.611706236798423e-08
Position 292: 7.506250507378419e-08
Position 1097: 7.451132499554217e-08
Position 1681: 6.296600105880247e-08
Position 312: 5.6872063699662904e-08
Position 139: 5.6458860259618223e-08
Position 124: 4.424387136471353e-08
Position 283: 1.5904427478724515e-08
Position 1066: 1.370750681797665e-08
Position 1082: 8.3867179850831e-09
Position 868: 8.172877582344558e-09
Position 136: 6.368059716849846e-09
Position 1668: 4.54048107693439e-09
Position 286: 3.124347413180785e-09
Position 141: 2.7208956180025515e-09
Position 1236: 1.8389922413824727e-09
Position 453: 1.2976021813779927e-09
Position 1407: 1.2629340435453084e-09
Position 1397: 8.676108800086885e-10
Position 556: 8.215637052303469e-10
Position 883: 4.198469834504982e-10
Position 1337: 3.003502337791593e-10
Position 525: 2.747630789043704e-10
Position 277: 2.395066971366893e-10
Position 894: 9.484806564963692e-11
Position 534: 8.038417667249183e-11
Position 891: 3.215544978854677e-11
Position 872: 8.534228277514793e-12
Position 934: 4.503403563555529e-12
Position 896: 1.6560678481553384e-12
Position 905: 8.64500635082564e-13
