Gene = DUSP12
Position 2886: 0.0002451272770953893
Position 1097: 0.00024371657361097124
Position 4295: 0.0002385697866225144
Position 2689: 0.00020670420691255964
Position 92: 0.0001705412207318396
Position 3711: 0.0001500167015040672
Position 133: 0.00014733507199610218
Position 538: 0.00012571320419982798
Position 2236: 0.00011381045447571472
Position 2272: 0.00011099356736238125
Position 5379: 0.00010501952977353145
Position 3447: 0.0001013030685731727
Position 3974: 9.590187151517836e-05
Position 2747: 9.098329661106155e-05
Position 2364: 8.394703848845305e-05
Position 1289: 8.261388862043536e-05
Position 54: 8.223929465372938e-05
Position 3091: 7.573362032590707e-05
Position 368: 6.533169249162538e-05
Position 2232: 6.02623276971276e-05
Position 6322: 5.843989397025519e-05
Position 2962: 5.515764800814331e-05
Position 364: 5.2981186508636565e-05
Position 4717: 4.876734007818522e-05
Position 728: 4.60813516642512e-05
Position 2682: 4.5446912520548285e-05
Position 1908: 4.482040835551744e-05
Position 396: 4.328572868447151e-05
Position 483: 3.326818722631906e-05
Position 362: 3.19919658308683e-05
Position 3156: 3.0083814207325354e-05
Position 5416: 2.950531027586984e-05
Position 1107: 2.838792956039297e-05
Position 1885: 2.614830534010122e-05
Position 3084: 2.5823268496302513e-05
Position 587: 2.4598815496592015e-05
Position 3684: 2.4472870986638358e-05
Position 99: 2.1394900339925256e-05
Position 2680: 1.5780724839757688e-05
Position 518: 1.2036341266133101e-05
Position 245: 1.0688929720871279e-05
Position 1746: 1.046009436201367e-05
Position 815: 9.38027990523411e-06
Position 473: 9.128245710394634e-06
Position 3097: 8.195519870500507e-06
Position 557: 7.605573799688158e-06
Position 1838: 7.5805106682149785e-06
Position 2777: 7.130602846794938e-06
Position 2736: 6.655431327849476e-06
Position 4034: 6.608011395705787e-06
Position 1587: 6.426382516645378e-06
Position 4073: 5.959911552207719e-06
Position 1918: 5.917888568469808e-06
Position 1197: 4.934784814776643e-06
Position 3477: 4.315697479190645e-06
Position 559: 4.22542411666361e-06
Position 916: 4.038875985721799e-06
Position 3997: 3.977104547206023e-06
Position 3883: 3.773597219943931e-06
Position 1632: 2.9883613353501135e-06
Position 3049: 2.956587148096496e-06
Position 1091: 2.88999118746494e-06
Position 1438: 2.6542009112556616e-06
Position 591: 2.516680819798421e-06
Position 1618: 2.2647514060280745e-06
Position 960: 2.171268250446652e-06
Position 1464: 2.0211524929757047e-06
Position 1517: 2.0109544916223978e-06
Position 1506: 2.0024382494778496e-06
Position 1019: 1.900659206745055e-06
Position 2108: 1.2461113993296997e-06
Position 206: 1.139345496927281e-06
Position 903: 1.1191272006225652e-06
Position 5340: 9.967211229960602e-07
Position 34: 8.635308651865225e-07
Position 1920: 6.715892839648293e-07
Position 4226: 6.508628994952192e-07
Position 3452: 5.630413887550243e-07
Position 4220: 4.846417561601605e-07
Position 730: 4.1267070991651144e-07
Position 662: 1.776630660502399e-07
Position 674: 1.3546607365511964e-07
Position 16: 1.3518407344335695e-07
Position 197: 9.83350106423132e-08
Position 155: 3.8968393499715324e-08
Position 516: 5.168367312543581e-09
Position 380: 4.304580624152478e-09
Position 401: 2.412132747380097e-09
Position 2808: 1.909379483645794e-09
Position 453: 1.541910990971785e-09
Position 2151: 1.4709688805647064e-09
Position 323: 8.48725458103627e-10
Position 2185: 3.041076826535566e-11
Position 430: 8.159904587346459e-12
Position 269: 7.146072438527147e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 2095: 0.9889461911340861
Position 1884: 0.9270348736767151
Position 2597: 0.9258264209687838
Position 3304: 0.8536133543245016
Position 7015: 0.62812016643947
Position 4105: 0.3409166525437816
Position 7193: 0.11710467978033824
Position 1361: 0.09809556103096058
Position 5584: 0.09401843349150028
Position 1535: 0.07607872007156723
Position 3408: 0.06036724762218634
Position 1381: 0.052668403361875886
Position 7251: 0.05213861655533122
Position 6107: 0.046559893874528156
Position 3822: 0.038715233470927334
Position 2605: 0.03722995735953673
Position 2293: 0.03487852354251369
Position 2780: 0.030637653573764183
Position 848: 0.030200342654843802
Position 1897: 0.028367950645392014
Position 3612: 0.0273260763311476
Position 5937: 0.02529657883809023
Position 4294: 0.019351536977816084
Position 3328: 0.018927433500298862
Position 1462: 0.018520840858819543
Position 4154: 0.016021732321087397
Position 7166: 0.01443862683271433
Position 3348: 0.014351208028991137
Position 1693: 0.014190263819393686
Position 1431: 0.01347906350200955
Position 2450: 0.012863838104473585
Position 3627: 0.012668065141163004
Position 5080: 0.01182477515598292
Position 275: 0.011219623833323266
Position 2378: 0.010241236102952215
Position 6131: 0.010101936758474248
Position 828: 0.009251850407615541
Position 1509: 0.008257375731979514
Position 4808: 0.00794275706703291
Position 7035: 0.007701199783677068
Position 2335: 0.007339633261700261
Position 3632: 0.007069943005248145
Position 6897: 0.006575267171676154
Position 4624: 0.005933030846809396
Position 1905: 0.005913985451410817
Position 5105: 0.005554139552609169
Position 3322: 0.005312545357281593
Position 2554: 0.005018385986398344
Position 2501: 0.004728978989601235
Position 1417: 0.0044925617126453715
Position 206: 0.004368446091447915
Position 510: 0.004081084377453228
Position 2618: 0.0039263756267307395
Position 2808: 0.003355712166007264
Position 603: 0.0031825518459634326
Position 2971: 0.0030858487209010094
Position 6808: 0.003018998022740811
Position 1949: 0.003000242032254324
Position 5638: 0.0028991454371376647
Position 3790: 0.0028910363495242646
Position 2922: 0.0027529798879540176
Position 5893: 0.0024901571081452373
Position 606: 0.00231067562273489
Position 2397: 0.0022948394550772124
Position 5955: 0.002192834120718186
Position 587: 0.0021121229820633023
Position 6267: 0.0020803473949364587
Position 7086: 0.0018770598775394466
Position 3670: 0.0018147550750138072
Position 2949: 0.0017242256337415846
Position 6582: 0.0014744433858860366
Position 3271: 0.0013656311202875902
Position 6270: 0.001364309899151007
Position 3736: 0.0012068644718006474
Position 6043: 0.0010286459975858116
Position 1587: 0.0010166032031007776
Position 5687: 0.0009616578281630481
Position 2135: 0.0009614509231120259
Position 3560: 0.0009586396003738025
Position 6321: 0.0009439525625386871
Position 4033: 0.0008577253435850955
Position 3377: 0.0008353583420146551
Position 2654: 0.0008195232070471495
Position 6980: 0.0008128285196249072
Position 7212: 0.000808267864977556
Position 714: 0.0007571429463545414
Position 2506: 0.0007533346388218858
Position 1511: 0.0007508845636408438
Position 3452: 0.0007459870456898947
Position 3363: 0.0006119727043555442
Position 4836: 0.0006020355116862461
Position 449: 0.0005749165273120302
Position 4660: 0.000560515703980461
Position 1601: 0.0005381347025714427
Position 4896: 0.0005266026905717324
Position 4192: 0.0004709193234556859
Position 3379: 0.00046182957137519865
Position 420: 0.0004455346974580554
Position 896: 0.00043589004569375003
Position 6618: 0.00043328211021252715
Position 1388: 0.00042873288077038856
Position 6532: 0.00037604327779560765
Position 3106: 0.0003497014199270644
Position 564: 0.00031842302643086685
Position 2401: 0.0002991524767259554
Position 5818: 0.00029329904935182055
Position 1765: 0.0002874240286175588
Position 1234: 0.0002831435475247307
Position 4578: 0.0002751215401555625
Position 2384: 0.00026918184756615133
Position 2813: 0.00025157063863729057
Position 5732: 0.0002452425629966818
Position 2339: 0.00024425072813473073
Position 6567: 0.000241524675403219
Position 5295: 0.00023831885452354522
Position 4108: 0.00023637085200470842
Position 6204: 0.00023287537453323638
Position 3191: 0.00022650951386871628
Position 6296: 0.00022062247950239253
Position 1824: 0.00021521190937777486
Position 6113: 0.0002086546177895181
Position 2412: 0.0001969957382884046
Position 413: 0.00019245701411188317
Position 2784: 0.00018757879779449397
Position 669: 0.00018471409826113658
Position 4811: 0.0001726155030478002
Position 5849: 0.00015876513530069312
Position 6012: 0.00015541164234544964
Position 804: 0.0001540957686660147
Position 6864: 0.00014340514281438118
Position 925: 0.00013715580200560377
Position 2825: 0.00012135865040196168
Position 759: 0.00011499885704589828
Position 4788: 0.00011457102367130279
Position 1715: 0.00011386657438596618
Position 659: 0.00010619805883737992
Position 6664: 0.00010384567033696842
Position 865: 9.92236102291371e-05
Position 4843: 9.543942556236862e-05
Position 4452: 9.181448806048688e-05
Position 3763: 9.090863349071924e-05
Position 6069: 7.705325897320732e-05
Position 1467: 7.506014159948548e-05
Position 5997: 7.307515992907353e-05
Position 3575: 7.274492243481884e-05
Position 5761: 6.559110111467222e-05
Position 7291: 6.386345747611715e-05
Position 753: 6.366601618838053e-05
Position 3909: 6.316018541666249e-05
Position 225: 6.260115425898547e-05
Position 4355: 6.064369296839387e-05
Position 5531: 5.957197315578301e-05
Position 2062: 5.699971854411039e-05
Position 609: 5.5027377153226524e-05
Position 1974: 5.191738355744842e-05
Position 5649: 4.7707531970356426e-05
Position 220: 4.709674402272213e-05
Position 2556: 4.620910220166126e-05
Position 4931: 4.5062063063198066e-05
Position 2164: 4.147223615440723e-05
Position 292: 3.937248306888726e-05
Position 806: 3.6207820299794136e-05
Position 3931: 3.428615602602894e-05
Position 5270: 3.295687031124345e-05
Position 2829: 3.175327763514108e-05
Position 3074: 3.0726927464538726e-05
Position 5244: 3.0500396395195936e-05
Position 2889: 3.041475169464746e-05
Position 2988: 2.9823496981853012e-05
Position 4317: 2.9667308443877128e-05
Position 3352: 2.825900334997884e-05
Position 1247: 2.4659700127870188e-05
Position 306: 2.427096790546676e-05
Position 4429: 2.259736007766928e-05
Position 4376: 2.1740516387835655e-05
Position 3895: 2.078986138789487e-05
Position 719: 1.9597546824385074e-05
Position 1438: 1.827351013733739e-05
Position 852: 1.7600950445584328e-05
Position 1169: 1.6727105805981012e-05
Position 1304: 1.642516354486479e-05
Position 940: 1.642448865160383e-05
Position 3858: 1.5056353452927096e-05
Position 1269: 1.4779401812270345e-05
Position 1280: 1.4236461870249231e-05
Position 3146: 1.3921320866266876e-05
Position 1035: 1.3766698471275853e-05
Position 250: 1.2988186808918285e-05
Position 217: 1.2299973564415533e-05
Position 1908: 1.2099016469622587e-05
Position 466: 1.1968892823220403e-05
Position 2420: 1.1828071242580556e-05
Position 3881: 1.1301535355429876e-05
Position 1244: 1.0837606575526556e-05
Position 167: 1.0713872408661033e-05
Position 3412: 1.063053316342215e-05
Position 513: 1.022140471218832e-05
Position 3852: 9.717292438061153e-06
Position 340: 9.636059076561985e-06
Position 392: 9.477033085778736e-06
Position 1138: 8.689583397585006e-06
Position 2663: 8.68697455287811e-06
Position 4004: 8.147759906926636e-06
Position 1396: 8.049577925279281e-06
Position 2030: 7.970967269656476e-06
Position 2251: 7.791851378177141e-06
Position 683: 7.449881429833893e-06
Position 1118: 6.987041236519984e-06
Position 2195: 6.963276727711776e-06
Position 3684: 6.897212032396495e-06
Position 460: 6.503398133680864e-06
Position 232: 6.301361943093961e-06
Position 855: 6.014474674132539e-06
Position 1190: 5.7551529167842046e-06
Position 3114: 5.104014293798276e-06
Position 2267: 4.899485671722871e-06
Position 1266: 4.879252766366265e-06
Position 4167: 4.818303595987277e-06
Position 2848: 4.625127965506337e-06
Position 2114: 4.1271639428171775e-06
Position 1393: 4.122827988797538e-06
Position 1090: 3.879684310530026e-06
Position 3230: 3.217699315592823e-06
Position 1732: 3.1497285226642585e-06
Position 3953: 3.069719019826282e-06
Position 870: 3.0367246311746346e-06
Position 2886: 3.0011762229656613e-06
Position 2680: 3.0001994908714857e-06
Position 4008: 2.926962896472963e-06
Position 1788: 2.9022097903764317e-06
Position 2202: 2.7778815910109703e-06
Position 1288: 2.5420410455074525e-06
Position 3155: 2.480634575617639e-06
Position 2992: 2.3555066139036057e-06
Position 2685: 2.3100785436476883e-06
Position 3417: 2.2580750941550812e-06
Position 1912: 1.1903964683659453e-06
Position 4246: 9.699976901922328e-07
Position 3203: 7.579225495503143e-07
Position 2739: 6.50187605581004e-07
Position 662: 4.911076480936319e-07
Position 611: 4.229291574842684e-07
Position 4136: 4.16944851870283e-07
Position 2177: 3.492703422921056e-07
Position 2151: 3.4210973354888267e-07
Position 943: 2.4550890273892245e-07
Position 468: 2.1001551031842834e-07
Position 4220: 2.0448534418127132e-07
Position 526: 1.9081674068249284e-07
Position 3149: 1.3989910132560306e-07
Position 680: 8.85910265852808e-08
Position 1187: 7.823446636227145e-08
Position 3477: 7.677108615536535e-08
Position 687: 6.289368819242707e-08
Position 536: 1.9560361301402867e-08
Position 530: 1.288875170408187e-08
Position 2736: 6.731169580888561e-09
Position 2850: 4.759324937681246e-09
Position 163: 3.393336722238549e-09
Position 182: 3.3682114160447735e-09
Position 352: 2.5088825030087434e-09
Position 533: 1.3855368136456356e-09
Position 2860: 3.883406956677093e-10
Position 528: 2.2286175544428254e-10
Position 3127: 1.3078919630572306e-10
Position 380: 6.359297884619076e-11
Position 177: 3.89138390155366e-11
Position 543: 2.6407991068368015e-11
Position 109: 1.8917769549019737e-11
Position 128: 1.229371317739984e-11
Position 124: 7.631843096673263e-12
Position 90: 2.222632249962273e-12
Position 119: 1.621062056043123e-12
Position 87: 3.6973348269926357e-13
Position 81: 3.059498663646798e-13
Position 92: 1.9322500547566092e-14
Position 96: 8.537755839700324e-15
