Gene = PIK3R4
Position 242: 0.006531237355191588
Position 23082: 0.0064546138491578895
Position 3285: 0.0061493624230146635
Position 10652: 0.006124346545573196
Position 27749: 0.005677549238371443
Position 3: 0.005333831912622986
Position 24087: 0.005173909260661177
Position 2040: 0.004865872194185761
Position 66249: 0.004584276620781822
Position 65359: 0.004458551772308034
Position 14810: 0.003643969423255081
Position 26251: 0.00345577898068193
Position 15344: 0.0034442916131760684
Position 10523: 0.003271448127122435
Position 1347: 0.0032706070477908212
Position 66638: 0.0031075019812478125
Position 15669: 0.002941165564747992
Position 3307: 0.0027979538925767765
Position 15544: 0.0027864167477307266
Position 27048: 0.0027621730734471756
Position 64813: 0.0027397661264582807
Position 450: 0.002691622208360953
Position 3345: 0.0026522649154099086
Position 4803: 0.0026246901266286852
Position 66382: 0.0024694773818880237
Position 4085: 0.0023716570112675968
Position 64409: 0.002321147333437778
Position 15527: 0.002153706082526099
Position 2094: 0.0020534462936419285
Position 28611: 0.002001866097925181
Position 2224: 0.0019857035587287405
Position 23302: 0.00194106475279019
Position 540: 0.0018477019158235854
Position 12614: 0.0017458073072593471
Position 24667: 0.00173515281707025
Position 2076: 0.0015663006777152813
Position 18641: 0.0014363159799788835
Position 9123: 0.0014199670935043183
Position 17673: 0.001289504811841738
Position 20931: 0.0011629006468307109
Position 1209: 0.0011331470920099835
Position 1068: 0.0010966478598089199
Position 4863: 0.001056972912025839
Position 65390: 0.001048133490047083
Position 4304: 0.001030902149746818
Position 1337: 0.0009736592758396274
Position 2352: 0.0009260741654129088
Position 1599: 0.0008673337773616404
Position 1758: 0.0008209964337810588
Position 66450: 0.0007685075892472973
Position 1565: 0.0007320443202407845
Position 5231: 0.00053995421277564
Position 65526: 0.000423762567498225
Position 18251: 0.00040918697061207267
Position 4060: 0.00033618619903296067
Position 9582: 0.00033484429854112335
Position 61: 0.0003202924036093197
Position 84: 0.00030811063672592
Position 1656: 0.00027273558291674685
Position 24167: 0.00021406007507436715
Position 1434: 0.0001060354243489907
Position 156: 9.889853530166694e-05
Position 11486: 8.93944333515542e-05
Position 1926: 5.0846857439395e-05
Position 123: 5.0835193096595446e-05
Position 524: 4.8489435330862365e-05
Position 103: 3.927427765743378e-05
Position 154: 3.661475062030625e-05
Position 1459: 3.397672831681722e-05
Position 1360: 3.328574839908853e-05
Position 538: 3.1497215707742867e-05
Position 229: 2.64116570529678e-05
Position 12: 2.188772777350958e-05
Position 916: 2.109972336113336e-05
Position 24083: 1.8914720462001587e-05
Position 27: 1.5345490259404487e-05
Position 3998: 9.951402390020821e-06
Position 198: 6.924874378661814e-06
Position 28462: 6.100161395019014e-06
Position 650: 5.762351430259084e-06
Position 59: 4.248057702358173e-06
Position 725: 2.6618939431207683e-06
Position 453: 2.498666713388903e-06
Position 544: 2.3117296828230764e-06
Position 3984: 1.5732880974429908e-06
Position 579: 1.500737551804171e-06
Position 1444: 1.4989179133577264e-06
Position 400: 1.4195108796172756e-06
Position 34: 1.3769510138066834e-06
Position 1399: 1.3191927687104218e-06
Position 887: 1.2690713117145198e-06
Position 550: 7.939531912103488e-07
Position 468: 6.935050696027026e-07
Position 970: 6.491930154374354e-07
Position 248: 3.235876713672736e-07
Position 518: 2.8309407248700575e-07
Position 327: 2.6447912994236784e-07
Position 1663: 2.411879470679849e-07
Position 621: 2.0041659427522615e-07
Position 526: 1.84487328193054e-07
Position 735: 1.7511882020472112e-07
Position 1718: 1.558871666993073e-07
Position 673: 1.4089823156654594e-07
Position 66: 1.337420659535914e-07
Position 611: 1.2612326781000656e-07
Position 1171: 1.2408220102992162e-07
Position 727: 6.964452844026269e-08
Position 304: 6.636417005011908e-08
Position 436: 5.795082195971103e-08
Position 1105: 5.101892264271199e-08
Position 64: 4.65128747345894e-08
Position 1051: 4.3889434672563896e-08
Position 441: 7.334309565943999e-09
Position 264: 3.829885223155412e-09
Position 542: 2.533305180265958e-09
Position 379: 9.867923132336618e-12
Position 428: 3.188551398500991e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 42940: 0.999999972575107
Position 56174: 0.9999997446839795
Position 62447: 0.9999997446839795
Position 23241: 0.9961913986192502
Position 28294: 0.8999742926353757
Position 22997: 0.8931040421884289
Position 66107: 0.8884068860368566
Position 10001: 0.7819896906548945
Position 63928: 0.7417079091780013
Position 13108: 0.6750050285996742
Position 16386: 0.6719678142831664
Position 65237: 0.5935334634607039
Position 10248: 0.5472889885737199
Position 38336: 0.5371452119844052
Position 15094: 0.4892860588761887
Position 41057: 0.4488417419902627
Position 6106: 0.3903136949401885
Position 5525: 0.3884830393507064
Position 63677: 0.3869160753622595
Position 66771: 0.36309460140360045
Position 18144: 0.33985318841451745
Position 316: 0.33359813749097905
Position 2280: 0.32844396296783773
Position 18396: 0.3037412573824566
Position 17961: 0.30257399004913454
Position 2949: 0.2983730502825314
Position 17464: 0.29775959731292784
Position 13126: 0.2900057143658526
Position 65763: 0.25424982411331853
Position 368: 0.25168564953716
Position 4510: 0.20188882580146275
Position 10826: 0.1935780007705387
Position 65161: 0.19222569817277463
Position 10804: 0.1835325343169339
Position 13428: 0.17390464015925514
Position 15113: 0.16798042939400823
Position 65777: 0.15922848664325956
Position 8985: 0.14749149484227084
Position 3196: 0.14307715392998852
Position 2900: 0.14292702182200795
Position 67343: 0.11676847639706762
Position 2139: 0.11487326916723736
Position 15324: 0.11353556651628603
Position 2003: 0.1009856082688097
Position 66831: 0.0991855755811992
Position 30229: 0.09757425763861785
Position 63906: 0.09326696743634724
Position 2142: 0.0900949927848087
Position 21412: 0.08983738714323747
Position 2878: 0.08669534817435394
Position 63881: 0.08207578503106108
Position 11142: 0.06823127098568524
Position 66381: 0.06433269824769776
Position 63189: 0.06372963733511738
Position 12849: 0.06261715544814732
Position 65651: 0.06130088389073072
Position 3920: 0.059062177004294586
Position 24518: 0.0570574445746222
Position 14585: 0.045602283851280845
Position 388: 0.04136565374774031
Position 3202: 0.04083366391991071
Position 14422: 0.03976844887405801
Position 4556: 0.039369553736164686
Position 17937: 0.038663040621553256
Position 20232: 0.03510688474538535
Position 2462: 0.03378733735403143
Position 67759: 0.03207120061288838
Position 12698: 0.03140230976847481
Position 3028: 0.03137717684214573
Position 1564: 0.03107501654345765
Position 13519: 0.028153025728707648
Position 64514: 0.02754349314013497
Position 9936: 0.026775599037651625
Position 28155: 0.026548724336591736
Position 2653: 0.026544489292314948
Position 17976: 0.025956821287609705
Position 24773: 0.025101253568064603
Position 336: 0.02444611785882392
Position 2863: 0.02420473504477163
Position 63161: 0.023836613396561374
Position 4712: 0.022820308497079375
Position 3873: 0.02065184855911982
Position 17419: 0.020307436228130787
Position 13484: 0.018341685815825553
Position 11029: 0.01777977295827681
Position 67393: 0.016826965793550683
Position 4468: 0.01647213053595101
Position 10427: 0.015219433471724745
Position 6102: 0.01505304676827116
Position 15389: 0.01488805619461617
Position 2116: 0.014836640126606033
Position 65696: 0.013202938362561645
Position 67712: 0.013160077894944307
Position 27235: 0.01249732179107513
Position 14845: 0.012162113591234685
Position 808: 0.012152093027872686
Position 35627: 0.011971883924547167
Position 30303: 0.011827477240580808
Position 18437: 0.011650457822204778
Position 24791: 0.01163601702784443
Position 64480: 0.01146806358390808
Position 6126: 0.010835385915959086
Position 67162: 0.01079188476265996
Position 14128: 0.01027366949844133
Position 24348: 0.010110420774770701
Position 66151: 0.009933884924592315
Position 25322: 0.009750180684831945
Position 18614: 0.009749822235052729
Position 18544: 0.009449056084891985
Position 18610: 0.009302230031362059
Position 67454: 0.008790207960853
Position 1874: 0.008783633190794098
Position 16543: 0.00867342016924567
Position 10272: 0.00841497211627315
Position 67401: 0.007904879508798328
Position 23623: 0.007648947734142044
Position 27514: 0.007551488017027512
Position 27566: 0.0074047066069756915
Position 66593: 0.00735424596543719
Position 4410: 0.007243391206440827
Position 14649: 0.007162450262881769
Position 3262: 0.006931789522477447
Position 2882: 0.006861262670695263
Position 24564: 0.00649276561521532
Position 66185: 0.006326477974212746
Position 30106: 0.00631955444076908
Position 18580: 0.006301128830889317
Position 15295: 0.006200718568503316
Position 30129: 0.006123793469186985
Position 605: 0.005946707600391355
Position 28354: 0.005730625568905457
Position 11112: 0.005548811651151969
Position 67882: 0.005535907345766358
Position 23597: 0.005510001254050227
Position 22784: 0.005421450547564016
Position 30349: 0.005261017960064188
Position 16600: 0.005025272307051946
Position 2247: 0.004748973687799161
Position 15498: 0.004748406653676799
Position 6255: 0.004686414848578951
Position 285: 0.00461701535793876
Position 65830: 0.004473409419922733
Position 67812: 0.004426818136012371
Position 2868: 0.004078048280391026
Position 67674: 0.003943365627521282
Position 67257: 0.003935036016379175
Position 67885: 0.003919618247069211
Position 30265: 0.003901688168450824
Position 28249: 0.003895813477327792
Position 23203: 0.0037851114474484917
Position 67352: 0.0034544616298652097
Position 450: 0.003357193632421538
Position 30156: 0.0032921871077801
Position 304: 0.0032657717706526864
Position 66917: 0.0032178213333764077
Position 27693: 0.003175880469646546
Position 27971: 0.003169952929769566
Position 392: 0.0031354819036514166
Position 2809: 0.0030836596202942434
Position 1126: 0.003053341964411
Position 66920: 0.0030061630910078376
Position 65245: 0.0030041460118039216
Position 63746: 0.002909932903614478
Position 27321: 0.002870616184862352
Position 26898: 0.0027621730843499065
Position 23938: 0.0027363093118044804
Position 64316: 0.0026926114025841554
Position 23473: 0.0026334607757840943
Position 66997: 0.002628370812913617
Position 67688: 0.0025362586441897337
Position 27688: 0.002501668781480815
Position 23440: 0.0024616307999047278
Position 24367: 0.0024360120912710844
Position 67219: 0.00242071429494754
Position 66076: 0.0023897009822927678
Position 1183: 0.002369959286746277
Position 14450: 0.002300495430750092
Position 14714: 0.002293257990172445
Position 16286: 0.0022753632254413902
Position 30352: 0.0022720643717156906
Position 66327: 0.0020380754830149448
Position 67170: 0.0020268279188252964
Position 15564: 0.001909357972107817
Position 27544: 0.0018192042858270793
Position 403: 0.001793052417421041
Position 12559: 0.0017458073072593463
Position 2884: 0.0017123557448092653
Position 25372: 0.0017008015651834674
Position 3949: 0.0016931658490967312
Position 66777: 0.0015720357701341915
Position 1918: 0.0015279177578949742
Position 836: 0.0015214698166279945
Position 65509: 0.001519818773966143
Position 4440: 0.0015066100690099217
Position 26137: 0.0014584958180668974
Position 1646: 0.0014470241982164284
Position 1784: 0.0014407476265022234
Position 14039: 0.001406938677919097
Position 65130: 0.0013385859111019183
Position 67543: 0.0013328545093206914
Position 26149: 0.0012330740800252974
Position 2589: 0.001169885198348141
Position 24008: 0.001168083522737926
Position 20752: 0.0011629006468307107
Position 24314: 0.0011139345488916591
Position 4088: 0.0011015260038913246
Position 65946: 0.0010980899150342606
Position 24490: 0.0010697508162886423
Position 970: 0.0010438345753926573
Position 23941: 0.0009892881886757817
Position 663: 0.0009632942290732903
Position 2839: 0.0009529077255077585
Position 66018: 0.0008650549919769504
Position 1728: 0.0008431857207248903
Position 2154: 0.0008208299308300053
Position 30255: 0.0008064985056963274
Position 10565: 0.0007838200691710131
Position 66489: 0.0007820214886995257
Position 26082: 0.0007642090862108637
Position 1878: 0.0007581422952571072
Position 4731: 0.000743117185753831
Position 64367: 0.0007338683648877053
Position 1856: 0.0007186722507435689
Position 28576: 0.000707213684155906
Position 5452: 0.0007044222658737562
Position 973: 0.0006378107226172648
Position 18272: 0.000628311973900398
Position 1051: 0.0006077006679986232
Position 4760: 0.0005874040409699694
Position 2123: 0.0005535945450860727
Position 1413: 0.000553129288841675
Position 649: 0.0005298717656854768
Position 24445: 0.0004910179627122693
Position 1659: 0.0004843136574787979
Position 1301: 0.00048087850105686837
Position 16612: 0.0004789398241495557
Position 1807: 0.0004691252614443683
Position 10896: 0.0004566744235733201
Position 28536: 0.0004258194256013228
Position 64812: 0.00042165491129411725
Position 23793: 0.00041504111853798113
Position 66518: 0.00039248986841614324
Position 293: 0.00039100373755078744
Position 2013: 0.0003399605665227458
Position 9176: 0.0003348442985411235
Position 453: 0.00032011027252323675
Position 510: 0.00031110131698755284
Position 1000: 0.0002975375538311596
Position 4642: 0.00028717851195858725
Position 66854: 0.0002855905436066005
Position 23591: 0.0002841895738252474
Position 2188: 0.00028284787214411905
Position 65338: 0.0002816906820753889
Position 5088: 0.00027577024529177414
Position 4976: 0.00026418396748386594
Position 66793: 0.00024766622512306137
Position 2732: 0.00024234039477589493
Position 4541: 0.0002301355676622412
Position 4172: 0.0002282576135960184
Position 66454: 0.00021880085985975898
Position 1277: 0.00021853197817183062
Position 1065: 0.00021751111912489488
Position 1622: 0.0002074852956514411
Position 62850: 0.00020743136128442618
Position 504: 0.00018617355620564904
Position 1674: 0.0001517504563643673
Position 690: 0.00014991746583975182
Position 1589: 0.0001418619763614201
Position 534: 0.00014065334519169787
Position 4587: 0.00012480421640219614
Position 1954: 0.00012128256416034284
Position 1392: 0.00011780580718874954
Position 1769: 0.00011015722034917763
Position 28555: 9.889945216683154e-05
Position 2474: 8.374278377007019e-05
Position 2421: 7.923699869504651e-05
Position 1985: 7.291779141903443e-05
Position 2674: 6.905849136164781e-05
Position 2755: 6.733989562467906e-05
Position 609: 6.605245098754253e-05
Position 23967: 5.3017393647811976e-05
Position 2403: 5.016197222005348e-05
Position 63360: 4.944817387843692e-05
Position 11220: 4.741538135844524e-05
Position 2516: 3.942771302456132e-05
Position 295: 3.858502830075454e-05
Position 24410: 3.240742192019144e-05
Position 1702: 3.112859954689386e-05
Position 1922: 3.1090615692526126e-05
Position 23773: 2.6654800145791617e-05
Position 1306: 2.6196034323210996e-05
Position 1484: 2.561450192642076e-05
Position 893: 2.19658067309498e-05
Position 1089: 2.1558533616418216e-05
Position 24032: 1.848973145705673e-05
Position 23593: 1.2506236371098862e-05
Position 24458: 8.811779872183736e-06
Position 772: 6.377205842000406e-06
Position 1135: 4.670704477961052e-06
Position 24923: 4.169471889654079e-06
Position 130: 3.6733609793781073e-06
Position 24801: 3.3642473814376244e-06
Position 24388: 2.835718279408099e-06
Position 1244: 1.946345054489175e-06
Position 1096: 1.8178543685575601e-06
Position 1428: 1.7062644440827562e-06
Position 975: 1.623639665780431e-06
Position 668: 1.6120031583237724e-06
Position 779: 1.5448564986723373e-06
Position 586: 1.362834254476776e-06
Position 206: 1.2261792951189185e-06
Position 262: 9.011900304338844e-07
Position 211: 8.815830507635604e-07
Position 13368: 8.507700212235539e-07
Position 1346: 6.930158581879455e-07
Position 583: 3.3732536710784534e-07
Position 475: 3.076013765904842e-07
Position 1012: 1.6288469730991763e-07
Position 931: 1.534680671427517e-07
Position 1596: 1.410751398928595e-07
Position 47088: 7.062839444040351e-08
Position 159: 6.090236911479791e-08
Position 43201: 4.5700274376213396e-08
Position 44191: 3.68599890509948e-08
Position 44122: 3.396186713754549e-08
Position 751: 2.8944978118490302e-08
Position 579: 2.7841654058077133e-08
Position 45326: 2.545722418980592e-08
Position 139: 6.469068259401773e-09
Position 142: 5.851258968346495e-09
Position 172: 1.44459591695165e-09
Position 253: 4.839310341965132e-10
Position 178: 3.7129412985847044e-10
Position 34912: 3.4412021342151933e-10
Position 32664: 3.3011306763594013e-10
Position 174: 3.1725675008424276e-10
Position 31934: 8.160474036292382e-11
Position 29232: 7.468234078793663e-11
Position 29004: 6.495946501371493e-11
Position 29305: 6.423466969267613e-11
Position 29646: 6.175465214580208e-11
Position 29701: 6.135175670517988e-11
Position 216: 5.334980904264712e-11
Position 29482: 4.6537508389851e-11
Position 29760: 4.384320003308835e-11
Position 29270: 3.890207568278762e-11
Position 25495: 3.061463367151721e-11
Position 30529: 2.360142169287253e-11
Position 28834: 2.2007462380998642e-11
Position 25096: 2.0101801473822157e-11
Position 28912: 1.7858320711858933e-11
Position 26343: 8.218970520078834e-12
Position 25819: 3.652117103564266e-12
Position 27067: 2.7409784815688103e-12
Position 26303: 1.876019622502903e-12
Position 183: 2.7963394109719416e-13
Position 226: 6.560397940003211e-14
