Gene = PHPT1
Position 827: 8.431379815162603e-05
Position 332: 6.151186530773299e-05
Position 1909: 4.3444491238354423e-05
Position 793: 4.2532632357038686e-05
Position 291: 3.339645712842214e-05
Position 133: 3.32394606407297e-05
Position 1048: 3.1155417106624924e-05
Position 1369: 3.0774626377849566e-05
Position 1144: 2.7465539387147633e-05
Position 415: 2.3638474619699275e-05
Position 678: 2.3150394292928687e-05
Position 524: 1.4728231787122399e-05
Position 1232: 1.4151307641697137e-05
Position 1010: 1.1701457484538611e-05
Position 480: 6.187455180374249e-06
Position 271: 6.142457860221013e-06
Position 313: 5.580827109430861e-06
Position 584: 1.9005520360902305e-06
Position 316: 1.8347946858104202e-06
Position 960: 1.7327703715408216e-06
Position 453: 1.1608667374531958e-06
Position 329: 1.0585456682749782e-06
Position 974: 7.857789488065368e-07
Position 829: 6.802849730598897e-07
Position 566: 5.49622632894838e-07
Position 1019: 2.7767193505778385e-07
Position 1088: 2.618312927385041e-07
Position 184: 1.20280292836632e-07
Position 455: 1.034133369446052e-07
Position 580: 4.265601559921332e-08
Position 459: 4.10780579588317e-08
Position 462: 2.349651840570189e-08
Position 489: 6.889869573257374e-09
Position 235: 6.658713861517439e-09
Position 154: 6.463088105927698e-09
Position 147: 2.5113540036271812e-09
Position 501: 2.3199500132700136e-09
Position 162: 3.7271017764580585e-10
Position 217: 3.719089202556514e-10
Position 540: 5.469052215232259e-12
Position 71: 5.38345457131293e-19
Position 73: 8.147719545959198e-23
