Gene = SSU72
Position 6686: 0.0008557832274826367
Position 1370: 0.0008422003567178403
Position 588: 0.000798602773079253
Position 10712: 0.0007904973091401829
Position 5588: 0.0007819111641175527
Position 772: 0.0007620200470880861
Position 10472: 0.000736331567529659
Position 11598: 0.0007169453933706641
Position 5605: 0.000702845464038155
Position 7505: 0.0006154977639725342
Position 7455: 0.0006142131137318507
Position 7879: 0.0006086035543359844
Position 2704: 0.000595284360527014
Position 11658: 0.0005951716776341065
Position 10476: 0.0005861139588756549
Position 11873: 0.0005454354734731721
Position 12869: 0.0004959663330923282
Position 7171: 0.00048765499294106803
Position 1799: 0.0004558144373505922
Position 3006: 0.0004460124971715854
Position 6857: 0.0004318903968260969
Position 11885: 0.00042495949067823256
Position 10032: 0.000397189357285426
Position 5916: 0.0003830389958770508
Position 2874: 0.00037805786775070734
Position 12186: 0.00036411465607983555
Position 514: 0.00032353072625210835
Position 10109: 0.0003190571175962699
Position 916: 0.00031617744920951405
Position 9996: 0.0003141900249650702
Position 10733: 0.0003120896774169954
Position 10464: 0.00026062443251744107
Position 11929: 0.0002583399113345485
Position 5960: 0.00022658051108134653
Position 2842: 0.0002034188677648284
Position 4703: 0.0001848843545776632
Position 5290: 0.00017825414028995576
Position 10364: 0.00017663579586865014
Position 11783: 0.00016431457805207616
Position 12930: 0.00016052069135554016
Position 342: 0.00015748100947987715
Position 11127: 0.00015704928255691217
Position 11694: 0.00014717938250165496
Position 10528: 0.00014561177250664982
Position 3218: 0.0001391847832112527
Position 10324: 0.00013650282462792035
Position 1252: 0.0001311980861921639
Position 10135: 0.0001256336149772837
Position 1331: 0.00011972591772386131
Position 10755: 0.00010789321624761155
Position 12863: 0.00010250318236349
Position 1365: 9.846121080958855e-05
Position 11280: 9.015408516509688e-05
Position 907: 7.676544153172922e-05
Position 1549: 6.970576054062088e-05
Position 333: 6.70157846804135e-05
Position 243: 6.658169452363186e-05
Position 2110: 6.650525845829273e-05
Position 1135: 6.630466578493999e-05
Position 10454: 5.700827323460565e-05
Position 10460: 4.8739214050629904e-05
Position 10574: 4.5208311867081176e-05
Position 522: 4.376755572341389e-05
Position 128: 3.9499697959050746e-05
Position 10391: 2.452005772221662e-05
Position 4948: 9.083133087735835e-06
Position 769: 3.0598356068825275e-06
Position 787: 2.2855104538866276e-06
Position 1157: 1.8002105757907659e-06
Position 615: 1.6939805247864242e-06
Position 551: 1.5079894495376806e-06
Position 339: 1.3646305157236773e-06
Position 455: 1.1173955379481425e-06
Position 37: 1.0160887145004642e-06
Position 610: 8.872731911588182e-07
Position 1062: 8.772729352506664e-07
Position 31: 6.24537077723449e-07
Position 618: 6.084632806030597e-07
Position 94: 5.949798974604761e-07
Position 395: 4.473317674004261e-07
Position 813: 4.2009251142299036e-07
Position 11236: 4.1468998830452563e-07
Position 662: 3.7699929269984506e-07
Position 958: 2.4524262150763476e-07
Position 1363: 2.150946158839177e-07
Position 930: 1.8957172664433938e-07
Position 1100: 1.570287171662728e-07
Position 1266: 1.3544570106373355e-07
Position 989: 1.1941643171876737e-07
Position 1126: 9.139022197978317e-08
Position 115: 5.744589687623828e-08
Position 969: 4.92867461633496e-08
Position 1018: 4.7608146622588214e-08
Position 1279: 2.678985094103441e-08
Position 707: 2.478422263680806e-08
Position 1011: 2.2497881862749682e-08
Position 70: 1.9804687870434228e-08
Position 6: 1.834144874140051e-08
Position 202: 1.655739782450748e-08
Position 1155: 1.582481852948702e-08
Position 344: 1.4759933470022728e-08
Position 1177: 1.1867057673528877e-08
Position 891: 8.684857886773806e-09
Position 817: 6.726019935208969e-09
Position 209: 5.226795044871244e-09
Position 554: 4.382234841941338e-09
Position 410: 3.614193156538056e-10
Position 26: 3.5749010433828e-10
Position 320: 8.829473057723959e-11
Position 172: 2.5484367042499832e-11
Position 199: 4.575530733294091e-13
Position 317: 3.295420797292379e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 32701: 0.9989416163582603
Position 9952: 0.9944139139427296
Position 10453: 0.8590961515851708
Position 12003: 0.5807820905495099
Position 22662: 0.2981471279551707
Position 13106: 0.2329810157563644
Position 15471: 0.17992849365914135
Position 16508: 0.13921696152968346
Position 13363: 0.1071536744948945
Position 22228: 0.10462118594766863
Position 32884: 0.06829468680008391
Position 6831: 0.0642089973819534
Position 9182: 0.046980663675770584
Position 10428: 0.04576615117221941
Position 10613: 0.03699104774048506
Position 9125: 0.03664329705153155
Position 7434: 0.03491532361465971
Position 5536: 0.03438667895407015
Position 5369: 0.03384158984993504
Position 11769: 0.0295560779537737
Position 15532: 0.029072503981617395
Position 9319: 0.02873773310458388
Position 10172: 0.02669929574086698
Position 10193: 0.023098178116090634
Position 11828: 0.022559708381062592
Position 13366: 0.021563155158722196
Position 13381: 0.020584401413228967
Position 4589: 0.018317918704890423
Position 11836: 0.014172269004887984
Position 16504: 0.01378423009495019
Position 16149: 0.013553420329879955
Position 854: 0.013314301734693716
Position 1245: 0.011560977310001934
Position 7116: 0.010662823190500622
Position 7119: 0.010571157829011016
Position 11775: 0.00993265183851679
Position 4783: 0.009508522584222403
Position 17463: 0.009242343959714834
Position 3103: 0.008405212302201471
Position 7703: 0.0064145031839642885
Position 14050: 0.006096796657919801
Position 12696: 0.005891322460512403
Position 12006: 0.0056133018801454455
Position 15562: 0.0055161720228841605
Position 6963: 0.005427855318677503
Position 19064: 0.0053151912450019306
Position 14075: 0.004868790034496754
Position 9081: 0.004813560419500915
Position 4593: 0.004702462166395224
Position 17930: 0.004408563717989271
Position 15513: 0.0039060239798718584
Position 4816: 0.003870607198196158
Position 10148: 0.003639279799031519
Position 16996: 0.003605898125248833
Position 4519: 0.0035596395480926735
Position 13403: 0.0033129934204601
Position 12039: 0.003183885602218757
Position 5511: 0.003162847510477009
Position 1446: 0.0031089957611278455
Position 475: 0.002996809497036259
Position 6983: 0.0024899057310305214
Position 11657: 0.0024388812067197827
Position 7145: 0.0022746408370005592
Position 4676: 0.0022585399774944816
Position 4700: 0.0021437036088325116
Position 1062: 0.0020535199676473192
Position 10175: 0.0020225411859767137
Position 7658: 0.0018269232846298907
Position 13042: 0.0018231197296767275
Position 6635: 0.0017292405106095169
Position 972: 0.0015950030455066208
Position 4840: 0.0015727276684177178
Position 9987: 0.00141993592980382
Position 3210: 0.0013659402640291696
Position 1177: 0.0013410459358696115
Position 3180: 0.0013301510086698766
Position 5203: 0.0012741239080592865
Position 10223: 0.0012448812382492617
Position 1744: 0.00119764543693233
Position 930: 0.0011290909253397258
Position 6735: 0.0011286537437613943
Position 12855: 0.0010414702739999786
Position 10679: 0.0010361703136638114
Position 4309: 0.001016385950364029
Position 10616: 0.001013742375271658
Position 5487: 0.0010084153164900246
Position 9068: 0.0009643708798924978
Position 5541: 0.0009616790862687636
Position 891: 0.0009377138350333317
Position 5246: 0.000930639049281684
Position 6768: 0.0009130327913463378
Position 2774: 0.0009077068309463319
Position 4491: 0.0009030204881655021
Position 13293: 0.0008965529189197124
Position 8021: 0.000874276637195125
Position 11713: 0.0008705915047790402
Position 11500: 0.0008394926586754983
Position 5402: 0.0008379098131831897
Position 10269: 0.0008284490618187854
Position 6690: 0.0007639553253102514
Position 359: 0.0007623172479559024
Position 1747: 0.0007065381364913527
Position 10225: 0.0007063563864944121
Position 7412: 0.0006814298234321367
Position 4003: 0.0006432049267424584
Position 7508: 0.0006334537230250764
Position 5698: 0.000609619506958396
Position 11503: 0.0005513255199984552
Position 1613: 0.0005000835628742802
Position 3310: 0.00046958908181205303
Position 5572: 0.0004659856913268315
Position 12579: 0.00043271201462464993
Position 6522: 0.00043234510857862243
Position 5096: 0.00040736221614981894
Position 2607: 0.0003965688836962412
Position 12671: 0.0003459320194709308
Position 1798: 0.0003264106889051532
Position 10293: 0.00030250982893373476
Position 3185: 0.00030216594042998006
Position 10701: 0.0002701648056412743
Position 10744: 0.000255778528276969
Position 4051: 0.00023060622006105063
Position 10275: 0.00019963475518903096
Position 2610: 0.00019492785194865297
Position 3123: 0.0001827828366564167
Position 578: 0.0001709663220399406
Position 12726: 0.00016602141377062982
Position 3952: 0.00016090825014444173
Position 11013: 0.00015503983752693828
Position 3230: 0.0001532094288703867
Position 534: 0.00014870045598792413
Position 13146: 0.00014378245753816142
Position 1442: 0.0001436399706361311
Position 1616: 0.00013792370588367587
Position 4257: 0.00013576135442101936
Position 9916: 0.0001308314134232511
Position 3315: 0.00012576501626591826
Position 2808: 0.0001195513852192242
Position 10290: 0.00011945963381604724
Position 3923: 0.00011663657337599425
Position 3926: 0.00011390045157029468
Position 12807: 0.0001073698839134879
Position 11010: 9.585189120337774e-05
Position 3148: 9.361072449976353e-05
Position 11334: 8.907735441587244e-05
Position 1011: 8.180270356739603e-05
Position 12652: 7.944902022836032e-05
Position 1023: 6.901423888365862e-05
Position 1994: 6.650525845829235e-05
Position 12810: 6.400779728366868e-05
Position 11946: 6.338549300131187e-05
Position 1692: 6.272296441476442e-05
Position 10646: 5.465830294893497e-05
Position 1126: 4.8978072576737525e-05
Position 23709: 3.9285765548205585e-05
Position 12558: 3.757626592669251e-05
Position 26321: 3.7344645219951774e-05
Position 11726: 3.6613033192261693e-05
Position 10623: 3.48274936537763e-05
Position 20972: 3.2935187982549356e-05
Position 12772: 3.169359817312373e-05
Position 7371: 2.9541631472240025e-05
Position 11976: 2.9492398074137918e-05
Position 10656: 2.636185617860523e-05
Position 5255: 2.4413004047573554e-05
Position 22629: 2.2200645962095694e-05
Position 6587: 2.1813640334307492e-05
Position 11963: 1.8982038384249262e-05
Position 6887: 1.4056623102892616e-05
Position 20969: 1.364963719090167e-05
Position 4686: 1.3203436198689269e-05
Position 16675: 1.2929733704900405e-05
Position 20799: 8.777730959611877e-06
Position 4170: 7.841287987129308e-06
Position 4017: 6.926449059258003e-06
Position 18355: 6.76882550623873e-06
Position 1638: 6.716483959982453e-06
Position 19717: 5.492205671445204e-06
Position 3161: 5.450449548919506e-06
Position 3789: 5.3973936052360145e-06
Position 20092: 5.033678387510887e-06
Position 1706: 4.615266064119775e-06
Position 1773: 4.487831096864849e-06
Position 3792: 4.487789679001417e-06
Position 1155: 4.456596883742385e-06
Position 4625: 4.323420517718817e-06
Position 784: 3.816517294698157e-06
Position 1826: 3.3123933737597274e-06
Position 2542: 3.203535480916307e-06
Position 352: 2.706997517372092e-06
Position 10725: 2.6139352421245577e-06
Position 627: 2.3709366178824497e-06
Position 3132: 2.1495496108819355e-06
Position 10347: 1.8111622549721835e-06
Position 11926: 1.7032132616203517e-06
Position 14385: 1.5825067485634019e-06
Position 10801: 1.4737443878036656e-06
Position 17045: 1.3537198701053638e-06
Position 554: 1.3228199361453449e-06
Position 391: 1.1725471117618004e-06
Position 15338: 9.788577875455952e-07
Position 3818: 9.348411260519973e-07
Position 989: 8.577248668965824e-07
Position 2494: 7.497075793877622e-07
Position 491: 4.991202672506191e-07
Position 1031: 3.112755521766621e-07
Position 13918: 3.083283754874523e-07
Position 15589: 2.7788237983076165e-07
Position 12328: 2.6813351753177036e-07
Position 15636: 2.5822976868908535e-07
Position 545: 2.2974270545382645e-07
Position 15362: 2.2406860947534844e-07
Position 1092: 2.0719442548266074e-07
Position 147: 2.0071710640197187e-07
Position 12376: 1.7881180156436958e-07
Position 485: 1.7587756127055247e-07
Position 1260: 1.7029280373365282e-07
Position 12239: 1.3920018025161995e-07
Position 655: 1.2466898523673966e-07
Position 660: 1.1604746661743759e-07
Position 12299: 1.1421650145599702e-07
Position 1749: 1.0057526805433755e-07
Position 1182: 8.472763639138341e-08
Position 2632: 6.539834338205524e-08
Position 12594: 6.235725804875216e-08
Position 1282: 5.1808197044362606e-08
Position 587: 4.428721185299739e-08
Position 1840: 4.4015003507308756e-08
Position 10965: 3.440640591956228e-08
Position 10946: 3.327806440616679e-08
Position 583: 3.2809760005992695e-08
Position 10822: 3.182762043481234e-08
Position 11235: 3.1116911445138467e-08
Position 636: 2.1591935117337295e-08
Position 374: 1.5209075695060038e-08
Position 1218: 1.43575783374232e-08
Position 487: 9.628454040719384e-09
Position 367: 9.087259954469373e-09
Position 395: 8.938352951762965e-09
Position 266: 6.067142359515851e-09
Position 255: 5.793737704955274e-09
Position 99: 4.190688657955801e-09
Position 10628: 3.9529258630191125e-09
Position 673: 3.1982061181541497e-09
Position 600: 3.0885458048243075e-09
Position 172: 2.291788072822255e-09
Position 280: 8.416437634666863e-10
Position 110: 1.7974556304178346e-10
Position 115: 1.5018843573936708e-10
Position 160: 8.422998122551888e-11
Position 94: 5.980916290046975e-11
Position 286: 5.3521550230103606e-11
Position 288: 1.4607152418649148e-11
