Gene = IL20RB
Position 745: 2.853427929608049e-05
Position 37674: 2.8247411819017983e-05
Position 7201: 2.382101134621427e-05
Position 3037: 1.8574776894051263e-05
Position 1624: 1.6593719205727117e-05
Position 1385: 1.4929179289621966e-05
Position 643: 1.4798277637794009e-05
Position 57: 1.1584608019130743e-05
Position 24360: 9.667428811516452e-06
Position 2190: 9.437290797566523e-06
Position 665: 9.247148308511317e-06
Position 839: 9.172748769741332e-06
Position 1919: 8.485155213974685e-06
Position 663: 8.42753683788915e-06
Position 2015: 8.370664984039306e-06
Position 3150: 8.026629646658333e-06
Position 2768: 7.108039316500896e-06
Position 2989: 6.744029677237286e-06
Position 795: 6.283986106548575e-06
Position 75: 5.969151809399425e-06
Position 1520: 5.803773299553388e-06
Position 1179: 5.792887135083555e-06
Position 1966: 5.5114085427073015e-06
Position 299: 5.3600660444227505e-06
Position 1262: 4.19779354402371e-06
Position 34261: 2.8679287559687274e-06
Position 1041: 2.4621671212631473e-06
Position 267: 1.9159888073220217e-06
Position 325: 1.401344110416749e-06
Position 223: 8.959596732046792e-07
Position 38141: 8.410738438509211e-07
Position 289: 8.350982221321003e-07
Position 1094: 6.732217430306509e-07
Position 1092: 6.537884057164867e-07
Position 365: 5.350386819968285e-07
Position 1132: 5.126157281823363e-07
Position 1096: 4.970542348609831e-07
Position 1090: 4.789518328449583e-07
Position 1459: 3.74523948793271e-07
Position 38310: 3.361999480541041e-07
Position 1098: 3.3245105999288103e-07
Position 1088: 2.1387991784628096e-07
Position 1210: 9.547143673474163e-08
Position 1612: 9.531661399103095e-08
Position 240: 8.436066054188866e-08
Position 302: 8.173339849334726e-08
Position 432: 6.633187030915856e-08
Position 3: 6.024305872806528e-08
Position 626: 5.4826716728621196e-08
Position 420: 4.4625204247959316e-08
Position 951: 1.96847308633764e-08
Position 519: 1.7852643838414556e-08
Position 542: 7.827383388658126e-09
Position 597: 6.7955768594529605e-09
Position 444: 4.220710441813168e-09
Position 430: 2.1561213755180473e-09
Position 667: 1.7187836654090654e-10
Position 939: 1.6407733282030062e-10
Position 1024: 1.1120418034592389e-10
Position 902: 8.970048203944159e-11
Position 680: 4.6344116238727384e-11
Position 606: 1.6912028700906253e-13
Position 895: 7.816230687638579e-14
Position 452: 2.0825792379470575e-14
Position 636: 3.145881666477198e-15
Position 621: 1.2757273465249169e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 24294: 0.9999709056611644
Position 37548: 0.989893708717934
Position 22629: 0.9672122327397831
Position 10790: 0.819692104156298
Position 29013: 0.812445210324015
Position 31575: 0.784630280674319
Position 30965: 0.7274440909535841
Position 17954: 0.7048607559751902
Position 52247: 0.6945905016251355
Position 28828: 0.5480852188951577
Position 32016: 0.4723800986393249
Position 20101: 0.43722717239309883
Position 43021: 0.38526842552647605
Position 28743: 0.3538072336573777
Position 33768: 0.3377722077636541
Position 32703: 0.329662874029264
Position 36823: 0.2414151022930946
Position 6776: 0.16957000841341505
Position 2919: 0.1124691165676715
Position 29063: 0.09875506664820151
Position 10181: 0.08234826343651688
Position 36577: 0.08221386206175503
Position 37212: 0.08091679648345901
Position 43508: 0.07752459955080739
Position 34072: 0.07562209331616432
Position 31521: 0.06654541015281781
Position 10829: 0.06552763791532241
Position 8904: 0.057920350637225594
Position 1624: 0.046415482857321846
Position 35119: 0.043954102246465024
Position 22868: 0.04170023462962053
Position 37927: 0.04092731321621454
Position 10613: 0.034432969029202884
Position 28634: 0.0331416340432901
Position 33452: 0.03157690356823276
Position 1223: 0.030810568111925986
Position 34466: 0.02708595626364135
Position 1643: 0.024603159753283248
Position 38706: 0.024356151209570298
Position 41836: 0.023229951423880228
Position 1444: 0.023036131698046743
Position 36278: 0.02147080476722054
Position 8970: 0.01965271339508408
Position 1807: 0.019119068587049204
Position 41958: 0.018437633011701315
Position 1293: 0.0181767052709576
Position 41584: 0.017794564465827716
Position 7293: 0.01775999358457222
Position 44851: 0.017669505802483852
Position 677: 0.017005643952224685
Position 1655: 0.014835874377707252
Position 30380: 0.014469787891882224
Position 3392: 0.01359087114928266
Position 8925: 0.013444560972209325
Position 33764: 0.012585631235396678
Position 46905: 0.012544753333340104
Position 2891: 0.011707882084054879
Position 23657: 0.011465399402091214
Position 636: 0.011378679752930655
Position 1687: 0.011364853012957692
Position 8434: 0.010122284156674013
Position 45368: 0.009919527073805797
Position 30346: 0.009636134498575427
Position 10388: 0.009465825050492893
Position 7115: 0.009331235948216913
Position 38417: 0.00929416129005941
Position 1593: 0.009184975240174625
Position 29129: 0.009108817612141698
Position 41984: 0.008652349334380869
Position 10142: 0.008578525460309197
Position 3470: 0.008528397667531934
Position 37882: 0.008518026054451342
Position 40868: 0.007445777568810085
Position 38526: 0.0074321333411110505
Position 1501: 0.007410234387694873
Position 32126: 0.007337126337400764
Position 1447: 0.006866810871842283
Position 1385: 0.006749220545497781
Position 43062: 0.006514128792795952
Position 41936: 0.006392284908419308
Position 43648: 0.005592228999982865
Position 8736: 0.005361075392765957
Position 39253: 0.0050855871235453145
Position 36956: 0.004972059585572217
Position 10749: 0.004942296303666448
Position 34398: 0.004650045612300746
Position 463: 0.0046368533435045935
Position 1483: 0.004621998109316168
Position 8391: 0.0046036280967923695
Position 3012: 0.0045871252921709064
Position 42157: 0.004473073645896158
Position 31413: 0.0042611426111412625
Position 502: 0.0041926583250393576
Position 42978: 0.003634755939807059
Position 38257: 0.0035883006857688735
Position 1536: 0.0035749261861485206
Position 37241: 0.0035068356004777593
Position 36257: 0.0034895145091212642
Position 34923: 0.0034084853564894015
Position 40655: 0.0032998431650379054
Position 3568: 0.003290059954050136
Position 1132: 0.003263863113898701
Position 1240: 0.0032290044847804265
Position 2797: 0.003142099429422328
Position 3547: 0.0031253270550729816
Position 32576: 0.0030443552131346977
Position 3645: 0.0028937442905614843
Position 33712: 0.002631608789330638
Position 40995: 0.002626571592767602
Position 39929: 0.0025228472852481146
Position 38797: 0.002508823881583643
Position 38892: 0.002422677518107296
Position 1112: 0.0023637208942470255
Position 31480: 0.0023075468929769907
Position 7512: 0.0022288106118244586
Position 42187: 0.0021842270325085717
Position 38058: 0.0020340350784881322
Position 45190: 0.0019455951155448066
Position 41250: 0.0018528110332346986
Position 32029: 0.0016625874104330878
Position 3663: 0.001613209025011163
Position 31873: 0.0015595702226419233
Position 8873: 0.0015172407070540817
Position 3344: 0.0014441972122602672
Position 6817: 0.0014345923407460411
Position 29732: 0.0014326601331674353
Position 38438: 0.0012325073400962058
Position 36727: 0.0011908170593487506
Position 5192: 0.0011587808665595605
Position 1598: 0.0011538397565133416
Position 42107: 0.0011296018296649073
Position 31859: 0.0011257781703282023
Position 31972: 0.0010100408694688056
Position 34693: 0.0010066386344993073
Position 655: 0.001005765526788281
Position 39412: 0.0008549019961023791
Position 7422: 0.0008543632536958353
Position 40740: 0.0008396021062509139
Position 32977: 0.0007641465588484059
Position 1852: 0.0007623108476716165
Position 8328: 0.0007346609304161912
Position 32717: 0.0006699553409482701
Position 37853: 0.0006247166566179861
Position 7366: 0.0005752556887601325
Position 38013: 0.000566446298957262
Position 39803: 0.0005449909911560244
Position 559: 0.0005337205541904871
Position 1302: 0.0005312446979970847
Position 38915: 0.0005200637830784869
Position 1450: 0.000509081593710664
Position 40844: 0.0004511707986023767
Position 5398: 0.0004136134349691844
Position 29679: 0.00038988885588682324
Position 24716: 0.0003576130038827576
Position 708: 0.00034679348511568116
Position 5215: 0.0003124329664445002
Position 737: 0.0003084579532307631
Position 1700: 0.0002869379735986154
Position 1777: 0.00028585756903900215
Position 32774: 0.00028211453815831894
Position 39137: 0.00027981612453076646
Position 437: 0.0002781449397346065
Position 39818: 0.0002735954179812617
Position 3591: 0.00026732870049903004
Position 1628: 0.0002615603331014457
Position 7779: 0.0002586691478932093
Position 1389: 0.00025585905005267163
Position 39614: 0.0002454840366293342
Position 5746: 0.00024296963679325343
Position 691: 0.00021719716272768558
Position 2634: 0.00021363770496589287
Position 3477: 0.00020198168579156257
Position 38359: 0.00018514285555179744
Position 38325: 0.0001849258942735056
Position 38309: 0.00017942742953549947
Position 507: 0.00017297119508711837
Position 715: 0.00016601456522321797
Position 1370: 0.0001612400695366565
Position 2925: 0.0001569963968210052
Position 3020: 0.00013940926034089368
Position 804: 0.00013611545646347462
Position 39165: 0.00011593473629436793
Position 7752: 0.0001073255753739364
Position 8835: 0.00010672615759213885
Position 37855: 0.00010185900056266462
Position 40587: 0.00010120596371901902
Position 40346: 9.769643165782404e-05
Position 1668: 8.943900656851992e-05
Position 32037: 8.900477513550623e-05
Position 411: 8.479513302916931e-05
Position 5136: 8.321580206052799e-05
Position 646: 7.687008814762843e-05
Position 39546: 6.652639426719793e-05
Position 5353: 5.3698578711351484e-05
Position 2725: 4.1613661013594416e-05
Position 6715: 4.146490358411689e-05
Position 7589: 4.0345506118498396e-05
Position 3363: 3.801210893540458e-05
Position 33789: 3.35157393908503e-05
Position 38128: 3.1476803036170616e-05
Position 1367: 2.584723123230983e-05
Position 7509: 2.3098234125413787e-05
Position 1184: 2.2279783739898692e-05
Position 24725: 2.163157912778413e-05
Position 5483: 2.115952038156907e-05
Position 5671: 2.0178123555276062e-05
Position 977: 1.62512419619744e-05
Position 1815: 1.3358217866869219e-05
Position 590: 1.3253075727391915e-05
Position 942: 1.3247333393553033e-05
Position 1136: 1.2888991693780587e-05
Position 6962: 1.287576369972474e-05
Position 7010: 1.2859440868239744e-05
Position 35677: 1.2199435754393838e-05
Position 2893: 1.1743829666550147e-05
Position 1949: 1.0521421694254853e-05
Position 2004: 9.487780667819156e-06
Position 1004: 7.83957368478847e-06
Position 3061: 7.04130886583308e-06
Position 2116: 5.882107064914721e-06
Position 1459: 5.657440738461527e-06
Position 1247: 5.5340362443236645e-06
Position 1178: 4.0917590580580945e-06
Position 1146: 3.2747488436443994e-06
Position 861: 3.2475669458787745e-06
Position 1510: 3.0028588948532627e-06
Position 32854: 2.6506880108116344e-06
Position 2597: 2.613105771510504e-06
Position 2669: 2.181530900362014e-06
Position 587: 1.877093115335962e-06
Position 767: 1.8652148116727409e-06
Position 254: 1.6193974419466873e-06
Position 1255: 1.5387764617493949e-06
Position 749: 1.524633675677246e-06
Position 1720: 1.4810137549844907e-06
Position 1975: 1.3643152860571614e-06
Position 1158: 1.3596356671093051e-06
Position 1881: 1.2348698726213944e-06
Position 2165: 1.2014020238244503e-06
Position 1022: 1.1529303796993015e-06
Position 3095: 1.1082581052808247e-06
Position 119: 1.069454982548245e-06
Position 273: 1.0481422319977836e-06
Position 563: 7.606356429839312e-07
Position 2091: 6.950546117519005e-07
Position 229: 6.640577350929068e-07
Position 1516: 5.161435329960622e-07
Position 2847: 4.2701525467120845e-07
Position 1011: 2.80656624436232e-07
Position 1165: 2.2882669644828506e-07
Position 215: 2.251005613492054e-07
Position 146: 1.4615051572737812e-07
Position 175: 1.196281776264098e-07
Position 809: 9.463461663957423e-08
Position 276: 6.40425238748931e-08
Position 2851: 6.237262134067087e-08
Position 129: 6.050858351264239e-08
Position 32637: 5.80646533775329e-08
Position 179: 5.366233823913209e-08
Position 979: 4.9141338706851885e-08
Position 2646: 4.664358116739448e-08
Position 820: 2.4321336498856998e-08
Position 865: 2.106191109054617e-08
Position 153: 2.030804821761826e-08
Position 2943: 1.4194907693524176e-08
Position 874: 9.729393317488403e-09
Position 592: 8.230965742718246e-09
Position 565: 5.942220889406821e-09
Position 336: 3.51122147183146e-09
Position 1034: 2.3366891160936833e-09
Position 240: 1.970602517959451e-09
Position 383: 1.524394542116052e-09
Position 66: 1.2287023807371937e-09
Position 289: 1.5618532495638548e-11
Position 100: 1.4068822497901614e-11
Position 196: 1.0120774037687697e-11
