Gene = EIF2B3
Position 9063: 0.00020559752410956325
Position 5964: 0.00020556677848239914
Position 4867: 0.00020510195602047704
Position 10574: 0.00019322506350635452
Position 7140: 0.00016726418966365853
Position 14085: 0.00015972581746671497
Position 3430: 0.0001532307357963056
Position 3038: 0.0001524892047418693
Position 5460: 0.0001385949296863188
Position 223: 0.0001385213550297981
Position 6839: 0.00013178309933451244
Position 11788: 0.00012964485227744788
Position 5831: 0.00012794378899218587
Position 13519: 0.00012630249891479298
Position 1170: 0.00011881428765674897
Position 14395: 0.00011831533474428418
Position 5472: 0.00011724461644473672
Position 5759: 0.00011713982173445922
Position 14605: 0.00011622284014468483
Position 339: 0.00011283969729819413
Position 1329: 0.00011078818029084315
Position 1337: 0.00010680904165281687
Position 764: 0.00010287418602872204
Position 9196: 9.849297121357199e-05
Position 7794: 9.681214665886961e-05
Position 8359: 9.498320565515799e-05
Position 4750: 9.440261689225238e-05
Position 8896: 8.904867574222294e-05
Position 6671: 8.80480729380047e-05
Position 10851: 8.788767538388018e-05
Position 7724: 8.481805656549583e-05
Position 4353: 8.251186565608664e-05
Position 11956: 8.210290559106525e-05
Position 7366: 8.18445735853883e-05
Position 9054: 8.140008441082101e-05
Position 2532: 7.884721011740244e-05
Position 424: 7.781006732730796e-05
Position 4229: 7.76416548092627e-05
Position 3964: 7.677827545763747e-05
Position 9902: 7.616108496756764e-05
Position 12163: 7.575259595055079e-05
Position 10193: 7.408907947822789e-05
Position 7747: 7.162754402230172e-05
Position 8205: 7.121700747440759e-05
Position 6952: 7.107188380316153e-05
Position 12457: 6.962751233668454e-05
Position 10086: 6.558916298055148e-05
Position 12533: 6.544899029455379e-05
Position 4046: 6.521869158209939e-05
Position 2636: 6.230055737303993e-05
Position 4774: 6.216442056559648e-05
Position 8754: 6.180249361207792e-05
Position 7534: 6.117982645084167e-05
Position 6819: 6.1016552316347456e-05
Position 5757: 5.9694711078269734e-05
Position 11720: 5.865620762475355e-05
Position 8061: 5.857727241740444e-05
Position 12396: 5.831000320772671e-05
Position 12214: 5.80955609348628e-05
Position 4496: 5.529848031768884e-05
Position 9694: 5.4107582932071654e-05
Position 3574: 5.182454451133636e-05
Position 3246: 5.040027702599101e-05
Position 11073: 4.9866480285317234e-05
Position 5279: 4.802637899937991e-05
Position 4180: 4.735454343532638e-05
Position 10885: 4.455695823812483e-05
Position 8831: 4.1323140948981406e-05
Position 3303: 3.853184278651539e-05
Position 6637: 3.8288346431141176e-05
Position 1233: 3.7660903566276456e-05
Position 1046: 3.5932500072604115e-05
Position 8588: 3.592094019172539e-05
Position 8382: 3.463198844594611e-05
Position 683: 3.4365031312068234e-05
Position 5233: 3.34307647225499e-05
Position 11112: 3.338388832405326e-05
Position 265: 3.200968426870274e-05
Position 8782: 3.128636437177267e-05
Position 5360: 3.1233252177684175e-05
Position 6311: 3.0500195180021318e-05
Position 2484: 3.0383110076160776e-05
Position 6745: 2.9558479593225404e-05
Position 2905: 2.687853148841513e-05
Position 7217: 2.684244120361084e-05
Position 5078: 2.4270749394221567e-05
Position 4910: 2.3788946017703078e-05
Position 8542: 2.312956464899534e-05
Position 6314: 2.143336831586835e-05
Position 636: 2.114745986872385e-05
Position 3225: 2.071024557111158e-05
Position 2644: 2.0165814864619195e-05
Position 4265: 2.0051082785308287e-05
Position 4970: 1.952609331660476e-05
Position 1448: 1.8923921851508088e-05
Position 5897: 1.8888826733542468e-05
Position 10341: 1.8420878262102973e-05
Position 4934: 1.8133075024728276e-05
Position 6979: 1.8073541946192138e-05
Position 4615: 1.791361950076016e-05
Position 9237: 1.772769892553411e-05
Position 8812: 1.7682861285590883e-05
Position 8731: 1.683920668032239e-05
Position 8263: 1.57259917025319e-05
Position 744: 1.4601479167976691e-05
Position 379: 1.408795808669154e-05
Position 1300: 1.3397843609705086e-05
Position 3118: 1.3154987800249525e-05
Position 2998: 1.3058629048144958e-05
Position 1090: 1.2900929891149067e-05
Position 1459: 1.273384330411942e-05
Position 2984: 1.2069039553922375e-05
Position 3716: 1.1138857746548148e-05
Position 8547: 1.0485038197590646e-05
Position 2146: 1.021456887339666e-05
Position 8657: 9.558736802457436e-06
Position 3591: 9.380040167734373e-06
Position 8971: 9.04573641110147e-06
Position 318: 8.930260495532723e-06
Position 700: 8.680209187889302e-06
Position 8333: 8.49713289393736e-06
Position 1348: 8.202559055883054e-06
Position 1479: 7.916281788957735e-06
Position 388: 7.545660225257536e-06
Position 3045: 7.411591761640993e-06
Position 2902: 7.363366377614424e-06
Position 3132: 7.144929451711734e-06
Position 1555: 6.791535199790859e-06
Position 2603: 6.528609819413174e-06
Position 3447: 6.29329469932923e-06
Position 2030: 6.1308146366668055e-06
Position 3201: 6.075785393690126e-06
Position 2439: 5.78871886289428e-06
Position 7283: 5.661235554923844e-06
Position 8045: 5.050041513389051e-06
Position 216: 4.936510693260327e-06
Position 6958: 4.8713455543639075e-06
Position 585: 4.596548191904503e-06
Position 611: 4.491488297619675e-06
Position 518: 4.4327623891990485e-06
Position 5306: 4.315546068550187e-06
Position 811: 4.258992095625595e-06
Position 2166: 4.089778009845258e-06
Position 1148: 3.960652138515036e-06
Position 188: 3.8144967100158304e-06
Position 1107: 3.5904873090091155e-06
Position 524: 3.0284318457007613e-06
Position 6136: 2.926081774194797e-06
Position 8112: 2.6814325518429137e-06
Position 5332: 2.629562901544651e-06
Position 5193: 2.6246800936188653e-06
Position 382: 2.6061145399126583e-06
Position 8851: 2.5859838265630053e-06
Position 8856: 2.492569513058953e-06
Position 8806: 1.960000707697647e-06
Position 1842: 1.5672661988023865e-06
Position 5238: 1.1052250089607955e-06
Position 5635: 6.88808053332976e-08
Position 5990: 3.1062258471459997e-09
Position 839: 1.969905643603009e-09
Position 268: 1.884646829363107e-09
Position 262: 1.6112284873715673e-09
Position 194: 1.0334154795202574e-09
Position 622: 1.0272274992336809e-09
Position 661: 7.471054513737709e-10
Position 472: 7.416662826407298e-10
Position 769: 7.286474468541411e-10
Position 1215: 6.34201210584595e-10
Position 360: 6.194240354358776e-10
Position 971: 4.669862001178682e-10
Position 845: 3.980608773721234e-10
Position 641: 3.7062538029228017e-10
Position 2671: 3.239585493407196e-10
Position 1015: 3.16897454606386e-10
Position 1039: 2.8991891264426007e-10
Position 438: 2.8385767809396286e-10
Position 885: 2.7320689817038006e-10
Position 1255: 2.588926953560522e-10
Position 1258: 2.358922263399713e-10
Position 978: 1.7704891949582162e-10
Position 959: 1.1253699687140045e-10
Position 395: 1.1253115524091342e-10
Position 873: 1.0094837372638621e-10
Position 651: 9.735795659796921e-11
Position 807: 9.371945678714949e-11
Position 272: 8.418137727985423e-11
Position 751: 6.593663189134498e-11
Position 199: 6.066638309318467e-11
Position 477: 6.060491154054004e-11
Position 350: 5.830419842191898e-11
Position 563: 5.2832589635202754e-11
Position 957: 2.470506660756842e-11
Position 553: 1.6483430680109848e-11
Position 326: 1.3746905158881457e-11
Position 92: 8.28343182668886e-12
Position 348: 6.651632338190244e-12
Position 775: 2.49819581296995e-12
Position 591: 2.4115992059277458e-12
Position 665: 2.384145215855014e-12
Position 486: 1.9591339627462234e-12
