Gene = DALRD3
Position 5217: 8.84117887977254e-05
Position 591: 8.789450815068629e-05
Position 3346: 8.728588677784851e-05
Position 1725: 8.459610890085456e-05
Position 5404: 8.258362201254598e-05
Position 2095: 8.05114204028012e-05
Position 5481: 7.364761952863142e-05
Position 5170: 7.211163919382575e-05
Position 867: 7.040649185727496e-05
Position 5459: 6.904572185450929e-05
Position 5062: 6.897569257542989e-05
Position 427: 6.854131660464073e-05
Position 652: 6.798257377121473e-05
Position 3996: 6.681518106155174e-05
Position 3055: 6.482443817680687e-05
Position 198: 6.438277616119846e-05
Position 2047: 6.0293400362337894e-05
Position 1229: 5.502647732867505e-05
Position 5671: 5.280665936507975e-05
Position 3954: 5.003939105867046e-05
Position 4254: 4.9551828233487856e-05
Position 5701: 4.731172039399109e-05
Position 2378: 4.417332211223023e-05
Position 1141: 4.413925758202802e-05
Position 2395: 4.262533150133602e-05
Position 4115: 4.249795000222186e-05
Position 4167: 4.190822666941879e-05
Position 4469: 4.122317673240022e-05
Position 1848: 3.861526974789936e-05
Position 2445: 3.819223586002462e-05
Position 2459: 3.6150184940873343e-05
Position 3474: 3.556147198343859e-05
Position 5243: 3.460921004278719e-05
Position 1326: 3.4045166179118796e-05
Position 1640: 3.237235422690906e-05
Position 1737: 2.7533999817135698e-05
Position 1214: 2.571217648727488e-05
Position 171: 2.4596420289225585e-05
Position 1442: 2.3733405052584628e-05
Position 1329: 2.3487915310261162e-05
Position 599: 2.3172380235901492e-05
Position 733: 2.2992877460457507e-05
Position 1137: 2.283956794591925e-05
Position 2089: 2.2383604112001304e-05
Position 3404: 2.1946290907792748e-05
Position 522: 1.9969231002628187e-05
Position 2465: 1.9038169973570107e-05
Position 1301: 1.7442835749877547e-05
Position 5011: 1.735612573565778e-05
Position 5225: 1.7190846534245107e-05
Position 1689: 1.566437006713409e-05
Position 3769: 1.4179450225930528e-05
Position 4754: 1.2500041319917032e-05
Position 1210: 1.2096495104750001e-05
Position 5339: 1.1728176100010134e-05
Position 636: 1.1472995832823566e-05
Position 3874: 1.1431913605841117e-05
Position 4074: 1.1336787569066965e-05
Position 4271: 1.0715174163851083e-05
Position 4019: 1.0153670845058295e-05
Position 4309: 9.41187332178489e-06
Position 4323: 9.296420549875947e-06
Position 1068: 8.99294833500091e-06
Position 5018: 8.43746653017109e-06
Position 2194: 7.7014937908176e-06
Position 3972: 7.661407392023013e-06
Position 1872: 6.729387990835411e-06
Position 4277: 5.956515927082467e-06
Position 1527: 5.388536609889903e-06
Position 5034: 5.33703134346261e-06
Position 3745: 5.102227730549699e-06
Position 4361: 4.770393780137189e-06
Position 4639: 4.265297509397976e-06
Position 5720: 4.243415370827642e-06
Position 4176: 4.167111839775882e-06
Position 4325: 3.2890104582013366e-06
Position 3642: 3.118976805839665e-06
Position 5357: 3.039528013733051e-06
Position 4305: 3.0348605676398556e-06
Position 4190: 2.2911033526571043e-06
Position 405: 2.2382532259655365e-06
Position 2851: 1.849983212803568e-06
Position 4513: 1.2069510844605242e-06
Position 4862: 9.859720562071174e-07
Position 4238: 9.293217398497609e-07
Position 4958: 9.277267872791318e-07
Position 4154: 9.160765821813977e-07
Position 4156: 7.161245177345089e-07
Position 4795: 4.985177295669468e-07
Position 4816: 4.337660788092936e-07
Position 689: 4.2093020245333223e-07
Position 830: 2.113819251766303e-07
Position 1931: 1.8976468646966919e-07
Position 3319: 1.7834561359928343e-07
Position 505: 1.7305776276350488e-07
Position 1126: 1.3059109183978546e-07
Position 1065: 9.212425451411111e-08
Position 955: 8.821574264484059e-08
Position 1434: 1.8566609483815338e-08
Position 1154: 9.612145138665094e-09
Position 1021: 8.509816864829104e-09
Position 180: 6.748768447438671e-09
Position 939: 6.615614902154959e-09
Position 1307: 5.239947345090156e-09
Position 1264: 4.54264545881477e-09
Position 370: 4.339098894435589e-09
Position 1772: 2.468012761905963e-09
Position 1683: 2.3449958324379522e-09
Position 844: 2.1295188371957507e-09
Position 817: 3.750035839636599e-10
Position 762: 1.8086482984143808e-10
Position 792: 1.7040013136683207e-10
Position 410: 6.2537226944854386e-12
