Gene = RP11-350O14.18
Position 1122: 1.293596072988015e-05
Position 612: 1.1742593961460188e-05
Position 648: 1.0183238518088038e-05
Position 570: 7.92626241509142e-06
Position 1392: 6.141525256722038e-06
Position 634: 4.414263075105549e-06
Position 141: 4.380231074632795e-06
Position 880: 2.847824491267815e-06
Position 292: 2.7105531351368753e-06
Position 1395: 8.815329501102755e-07
Position 369: 7.770239995688895e-07
Position 147: 5.710332754634748e-07
Position 931: 1.9267898212451788e-07
Position 1088: 1.3566475994087323e-07
Position 581: 5.59554288743887e-08
Position 617: 3.662252891172228e-08
Position 367: 2.982746005990954e-08
Position 386: 2.8389059447423214e-08
Position 594: 1.2749405164960817e-08
Position 598: 1.1226923766430047e-08
Position 381: 4.788660893890617e-09
Position 97: 3.3223131303826525e-09
Position 109: 2.1964496675840666e-10
Position 102: 2.0088810642122535e-11
Position 377: 1.1960494941382145e-12
