Gene = NCMAP
Position 44949: 0.00014626108557522303
Position 31352: 0.00014396626490857696
Position 6318: 0.00012925781596823046
Position 2022: 0.00012372282896797442
Position 307: 0.00011894093800536257
Position 46257: 0.00011486130376390879
Position 289: 0.0001137313218420618
Position 6341: 0.00011339483822120289
Position 45012: 0.00011046107231468466
Position 745: 0.00010747552573899937
Position 46401: 0.00010633276574513939
Position 776: 9.756620671085954e-05
Position 4492: 9.574419825940436e-05
Position 28977: 9.363382458402915e-05
Position 3273: 8.593391542324295e-05
Position 951: 8.277166482508163e-05
Position 1270: 8.223906618543294e-05
Position 264: 8.166569631993385e-05
Position 31386: 8.143424992853047e-05
Position 11773: 7.987415291187842e-05
Position 2654: 7.437612397694346e-05
Position 2637: 6.776916077266403e-05
Position 1078: 5.884309471875648e-05
Position 9159: 5.717998510483082e-05
Position 2871: 5.506871830814085e-05
Position 1286: 4.4603618414042576e-05
Position 1060: 3.930664966601863e-05
Position 11816: 3.817202189912493e-05
Position 45126: 2.9151710182149023e-05
Position 2213: 2.3925416159215716e-05
Position 11737: 2.0575992508892915e-05
Position 2615: 2.0312332956738682e-05
Position 2081: 1.6223952058502775e-05
Position 1264: 1.5705295831002042e-05
Position 1573: 1.4681836749514214e-05
Position 128: 9.757160793626676e-06
Position 254: 6.234518371816033e-06
Position 22: 5.947627649895244e-06
Position 191: 5.035043639501833e-06
Position 958: 3.702788394902633e-06
Position 782: 2.947903222354021e-06
Position 848: 2.2436643639468124e-06
Position 73: 1.6641725322633017e-06
Position 250: 1.5483919502683459e-06
Position 463: 1.1526242519968678e-06
Position 225: 1.053930353981891e-06
Position 544: 8.960961732255949e-07
Position 879: 8.291627260918811e-07
Position 261: 6.199636263249374e-07
Position 647: 5.888379540415878e-07
Position 872: 4.5129750971710046e-07
Position 756: 4.3485650132556456e-07
Position 582: 4.13125522328269e-07
Position 837: 3.0940013305368575e-07
Position 779: 2.409422584417481e-07
Position 215: 2.375130425901408e-07
Position 547: 2.0652355307123039e-07
Position 293: 1.9735599766466432e-07
Position 1746: 1.3425327358586412e-07
Position 1203: 1.1658928559715038e-07
Position 1725: 6.720704611285994e-08
Position 376: 5.7136181818831704e-08
Position 82: 3.801390133693362e-08
Position 564: 3.39318047343182e-08
Position 709: 1.981320762429881e-08
Position 310: 1.2240657661305315e-08
Position 198: 7.307189197652024e-09
Position 933: 5.837312978264813e-09
Position 663: 4.566675759269481e-09
Position 665: 3.5871488306768806e-09
Position 318: 1.6006850651430251e-09
Position 442: 1.3968210717538743e-09
Position 1961: 1.2992948793726668e-09
Position 1996: 6.236287600237614e-10
Position 138: 1.8785040448268933e-10
Position 630: 1.775351509720505e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 28037: 0.9999506384050895
Position 44828: 0.99772338144514
Position 11639: 0.9278954125540518
Position 16126: 0.9129282957366687
Position 31240: 0.5395057500400743
Position 39312: 0.5367409978688273
Position 28769: 0.5055087765689209
Position 28741: 0.4897809763241674
Position 34829: 0.35317388710352704
Position 10469: 0.24762978798001226
Position 49494: 0.23069956356522625
Position 50908: 0.22226764222617806
Position 45192: 0.21288237246904784
Position 50591: 0.18702941032940135
Position 52029: 0.18448016614558738
Position 9055: 0.17363529019378654
Position 2763: 0.12983690607882306
Position 12530: 0.11866726604923747
Position 47377: 0.11680958590565807
Position 49267: 0.1057783715254979
Position 14569: 0.08129970333058317
Position 6251: 0.0776678099675594
Position 39707: 0.07372806205604193
Position 45240: 0.06536935110373755
Position 6679: 0.05709271471984022
Position 50540: 0.04980741756252889
Position 7541: 0.048716117747747395
Position 6832: 0.04677823617826225
Position 29694: 0.04569987851404966
Position 1049: 0.04412275677479835
Position 31212: 0.038953770672101866
Position 14477: 0.030733293050876263
Position 7567: 0.030336568360534645
Position 50614: 0.030023905366535375
Position 31082: 0.02911551365198354
Position 50904: 0.02909992410006217
Position 2613: 0.0271557795700265
Position 2691: 0.026717364091039517
Position 3211: 0.026530084028437324
Position 11044: 0.02647386651682014
Position 51646: 0.02614707838799404
Position 51435: 0.025120092585139444
Position 14550: 0.02339451175504193
Position 47304: 0.023020449207777113
Position 34866: 0.020549771416591256
Position 6567: 0.018839437544637877
Position 33309: 0.0184296213956315
Position 49569: 0.018034409132415264
Position 47591: 0.016482980481278345
Position 10492: 0.015984481205549052
Position 31253: 0.015749422324159833
Position 6187: 0.015636995717407922
Position 1811: 0.015539435635304948
Position 51100: 0.015489446856753634
Position 51980: 0.01533612683543876
Position 9178: 0.014468124931412992
Position 50144: 0.013990778307839919
Position 51216: 0.013576563190394285
Position 3214: 0.011568895303225295
Position 9218: 0.010994502497315753
Position 9514: 0.010514329753020368
Position 49781: 0.010277913405159088
Position 50203: 0.009856648149131848
Position 30351: 0.00960128465855265
Position 46223: 0.00949726189298166
Position 9837: 0.00927333980158546
Position 47107: 0.009211368138445012
Position 2551: 0.008693644896748978
Position 46196: 0.00850404837213977
Position 820: 0.008409402507177964
Position 48223: 0.008264588709213547
Position 12472: 0.008126809236648084
Position 1517: 0.007716815572324797
Position 6498: 0.007507612181760848
Position 45225: 0.00728618794756138
Position 2924: 0.007194765301393743
Position 11845: 0.006773576054111627
Position 33012: 0.006631034033539933
Position 9773: 0.006461959870813175
Position 5961: 0.006312897980590361
Position 2725: 0.006184669796798558
Position 2946: 0.005939375291801805
Position 3149: 0.005786810424870196
Position 14501: 0.0057260163201682274
Position 13964: 0.005632920900556238
Position 1828: 0.005531807598728877
Position 45505: 0.005395938656527498
Position 51315: 0.0053710567089628476
Position 52877: 0.005295275345197201
Position 8915: 0.005252774433913231
Position 47273: 0.00523226867797575
Position 52826: 0.005151504481226445
Position 3000: 0.005139814504820505
Position 49235: 0.005062601467836294
Position 9749: 0.005015276488437671
Position 9126: 0.0049782795982598466
Position 3044: 0.004929334945818129
Position 30926: 0.004892815503990139
Position 14890: 0.004752935194550845
Position 2495: 0.004638861509117427
Position 50730: 0.004480944424102877
Position 11902: 0.004477714196819293
Position 50468: 0.004274884065322795
Position 51458: 0.004192453283791073
Position 14045: 0.0036913696222268186
Position 45401: 0.003592909149837984
Position 2740: 0.0034777097029670924
Position 52266: 0.0034021621777219806
Position 2647: 0.0032033207956545496
Position 477: 0.0030732872872464467
Position 6072: 0.003004198676096565
Position 45078: 0.0027604494545267633
Position 47905: 0.0026077880726963804
Position 7525: 0.002510734137518316
Position 2705: 0.00249452368456619
Position 10187: 0.002436689698028938
Position 6069: 0.0022742906197207573
Position 44546: 0.0022684426068603557
Position 45063: 0.0022294804595742092
Position 3114: 0.002158595845519774
Position 2627: 0.0020373261925148937
Position 945: 0.0019094359578663061
Position 10369: 0.0018822638173886528
Position 3003: 0.0018613786587329871
Position 6016: 0.0018427290703774
Position 3257: 0.0018410651541559317
Position 910: 0.0018272906864998655
Position 2963: 0.0017925011966549297
Position 51153: 0.0017786990214315108
Position 6655: 0.0017561678050550598
Position 32960: 0.001625864112113135
Position 872: 0.0016011727115326049
Position 49137: 0.001530255587837157
Position 49456: 0.001512167193537388
Position 51074: 0.0013597763095738416
Position 48153: 0.0013287132249397914
Position 999: 0.0013187586520613654
Position 12307: 0.0012520381179457775
Position 5892: 0.0012421727484631653
Position 46542: 0.0012360158382988004
Position 49621: 0.0012296194276616586
Position 335: 0.001215858339538573
Position 2422: 0.0011921242401451155
Position 47778: 0.0011759728261369424
Position 1789: 0.0011323731110409697
Position 3244: 0.0011307674790259294
Position 45315: 0.0010521344277083357
Position 6743: 0.000963838489616951
Position 46053: 0.0009385712518497075
Position 11969: 0.0009133249427190983
Position 49418: 0.0009033125962998015
Position 48182: 0.0008483098733872166
Position 3177: 0.0008174407733020356
Position 51398: 0.0007342747456045362
Position 45545: 0.0007123280977763379
Position 1055: 0.0006637424872154891
Position 996: 0.0006072154925778749
Position 45129: 0.0005948918741018794
Position 45012: 0.0005531224559518301
Position 47563: 0.00046770308993327164
Position 4829: 0.00045099745034561726
Position 1844: 0.0004497003884417985
Position 45433: 0.0004103068086126172
Position 47014: 0.000401002771454386
Position 1485: 0.0003942591466662891
Position 1676: 0.00037838747793430205
Position 2227: 0.0003332099089060066
Position 479: 0.0003039225468059147
Position 32491: 0.0002743731153524849
Position 560: 0.00020794806589652381
Position 1013: 0.00018165550241836366
Position 45681: 0.000175766053621141
Position 48055: 0.00015310945020640532
Position 1695: 0.00011857262416539084
Position 32981: 0.00011204904419888997
Position 2208: 0.0001117182097424356
Position 32785: 9.972301465886166e-05
Position 4951: 8.95474303472876e-05
Position 1951: 8.802705018458712e-05
Position 2587: 7.905631944245767e-05
Position 2883: 7.449588498519821e-05
Position 1375: 6.962451293157114e-05
Position 4349: 4.355480572414767e-05
Position 6900: 4.321509541460482e-05
Position 961: 3.948562911207863e-05
Position 2266: 3.3709785198355187e-05
Position 1154: 2.716146333066113e-05
Position 3260: 2.5788345537394014e-05
Position 1877: 2.481282124325951e-05
Position 1378: 2.4534778530911043e-05
Position 4216: 2.3505690045692674e-05
Position 2709: 2.325378875416451e-05
Position 1533: 2.173687192933614e-05
Position 4203: 2.0700599877675936e-05
Position 3055: 1.9803981746355936e-05
Position 526: 1.5322896112377112e-05
Position 1794: 1.3322088450380526e-05
Position 492: 1.2204139862302745e-05
Position 594: 1.200056774900062e-05
Position 4925: 1.005774342474331e-05
Position 1067: 9.943569789078949e-06
Position 1143: 9.73340666511851e-06
Position 2427: 8.75571410751269e-06
Position 4246: 7.983102611888136e-06
Position 505: 6.729844240612405e-06
Position 597: 5.9932637949196385e-06
Position 958: 5.991464691432908e-06
Position 2887: 5.623999529484945e-06
Position 1077: 4.864511068310007e-06
Position 2101: 4.52943209395516e-06
Position 3016: 4.527948363414966e-06
Position 837: 3.6565699140170865e-06
Position 2500: 3.5514666501878577e-06
Position 1905: 2.802167702782308e-06
Position 2424: 2.58108238353708e-06
Position 1584: 2.4753968467659116e-06
Position 1587: 2.388566169163111e-06
Position 2787: 2.2532970068458357e-06
Position 1557: 1.968395585541359e-06
Position 2154: 1.8100096920389701e-06
Position 677: 1.7948463804945845e-06
Position 2948: 1.5736962731742048e-06
Position 301: 1.5304286795252273e-06
Position 31427: 1.3779639416300711e-06
Position 31857: 1.3210919350387996e-06
Position 1074: 1.2510418884209185e-06
Position 1442: 1.2089097635853077e-06
Position 1476: 1.1659158020151605e-06
Position 289: 1.0807880472856208e-06
Position 45227: 8.250704563772812e-07
Position 1711: 1.6105062603526473e-07
Position 404: 2.996694352801004e-08
Position 1169: 1.6892942893883235e-08
Position 825: 9.354549926222686e-09
Position 611: 9.182527106064399e-09
Position 1388: 8.252333700252319e-09
Position 1188: 7.465174490060236e-09
Position 848: 6.399003472780176e-09
Position 791: 6.26578486797689e-09
Position 225: 6.149453492087052e-09
Position 1451: 5.967832500055568e-09
Position 3103: 5.1331078067554e-09
Position 764: 4.6193330965327916e-09
Position 221: 4.6000674078944064e-09
Position 1122: 4.538271531192077e-09
Position 786: 4.053786827373744e-09
Position 720: 3.6718576516706904e-09
Position 398: 3.6363839247758574e-09
Position 306: 2.9693689061206015e-09
Position 1194: 2.8625351020560062e-09
Position 122: 1.7938989850830604e-09
Position 979: 1.7884380054292532e-09
Position 920: 1.446553426470747e-09
Position 1398: 1.2763895722704664e-09
Position 547: 1.0795208435773945e-09
Position 198: 7.319111285334631e-10
Position 770: 6.134292017626332e-10
Position 656: 5.014702689810963e-10
Position 274: 4.2992179665320005e-10
Position 347: 3.8308147835160555e-10
Position 528: 3.6279091654906846e-10
Position 618: 2.529032164233609e-10
Position 355: 2.4576113429055663e-10
Position 607: 2.2357325938233638e-10
Position 531: 1.6864880739068027e-10
Position 509: 1.6581493996063264e-10
Position 1171: 1.6181093261457754e-10
Position 801: 1.5918451389881195e-10
Position 246: 1.289171391080296e-10
Position 741: 1.270559511670366e-10
Position 165: 1.2677498217231468e-10
Position 372: 1.2026826649122147e-10
Position 534: 1.0810657538638649e-10
Position 539: 9.222654303401446e-11
Position 620: 7.910896934609541e-11
Position 2003: 7.798589401096369e-11
Position 367: 5.833134247847132e-11
Position 687: 2.8370696381822557e-11
Position 1955: 1.493045397182766e-11
