Gene = LECT2
Position 722: 1.859419625452513e-10
Position 407: 1.3623987182721168e-10
Position 356: 1.1368919909841585e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2066: 0.9794567144848079
Position 3665: 0.8329561969772059
Position 7536: 0.31020075250337986
Position 7628: 0.18425394760455344
Position 7486: 0.18278428192746088
Position 5698: 0.14315954487434862
Position 3990: 0.14003711729002838
Position 4815: 0.13394540627127083
Position 4121: 0.0652874429537229
Position 2248: 0.06488777097274248
Position 3878: 0.05187747384076144
Position 2994: 0.04890564811491942
Position 8079: 0.04708521092953886
Position 3668: 0.03933178078045337
Position 6886: 0.024583635196074746
Position 7204: 0.023316698165981926
Position 4023: 0.012777300114926065
Position 2943: 0.011490620697905629
Position 2314: 0.011017006972124549
Position 5745: 0.010542612745361814
Position 2850: 0.010497949245772445
Position 6546: 0.010055284565824989
Position 3555: 0.008811525397806254
Position 3753: 0.008144762677900805
Position 7181: 0.007861799312674214
Position 2484: 0.006867371459052296
Position 3287: 0.006361754189192408
Position 2792: 0.005621916806440554
Position 7000: 0.004988321026212141
Position 6093: 0.004629798284692783
Position 1431: 0.004286337737015433
Position 5888: 0.003870098311288188
Position 2257: 0.00373713387593651
Position 4073: 0.0036007133772319073
Position 2814: 0.0034648000416696843
Position 2708: 0.0032546298947428894
Position 5611: 0.002600627302067494
Position 5923: 0.0022581015577375495
Position 3517: 0.002176790878441247
Position 593: 0.0020724728893284955
Position 4488: 0.0020599276893599875
Position 4199: 0.00204909053355071
Position 1904: 0.0019990572454829485
Position 7777: 0.001989283538353532
Position 5407: 0.0017894059253039068
Position 5060: 0.0017848073058414889
Position 850: 0.0016994889876667725
Position 7232: 0.001661713551177169
Position 3586: 0.0015798511877419968
Position 6736: 0.0015427780153624488
Position 5012: 0.0015350273132463037
Position 4056: 0.0014060502615832868
Position 2453: 0.0013657070483631766
Position 1206: 0.0013233469875108597
Position 3236: 0.0013142770351271492
Position 3020: 0.0012860822463236288
Position 6968: 0.0012688564694584314
Position 6667: 0.001204031029961617
Position 3774: 0.0011438266993430543
Position 710: 0.0010790079747630826
Position 3756: 0.00098859108754817
Position 2279: 0.0009852782883432508
Position 7565: 0.000979379744403727
Position 656: 0.0009762858438482462
Position 2962: 0.0009507515158649772
Position 5419: 0.000907821218841883
Position 2311: 0.0009055069472931835
Position 5994: 0.0008928538723026217
Position 4831: 0.0008889480092496083
Position 6578: 0.0008759164226006481
Position 6770: 0.0008596078349322795
Position 6954: 0.0008563334584404333
Position 2901: 0.0008489700312262425
Position 4371: 0.0008406205184726396
Position 7048: 0.0008094078282568788
Position 3608: 0.0007783257508918045
Position 2678: 0.0007689359053465547
Position 4445: 0.0007281136769330026
Position 3480: 0.0007269311125110455
Position 2104: 0.0007172124948124789
Position 2266: 0.0006889191195346545
Position 2075: 0.0006251616847664905
Position 7337: 0.0005405166642084818
Position 3172: 0.00047416288817452067
Position 2219: 0.00046008645463072777
Position 7795: 0.0004018049512718706
Position 863: 0.0003791024433478553
Position 950: 0.0003769468825784956
Position 3684: 0.000367690231964738
Position 5801: 0.00036710085470496103
Position 3891: 0.00036265392790985176
Position 7381: 0.00034812408728516234
Position 383: 0.0003448061713473264
Position 335: 0.0003381439155890935
Position 659: 0.00031258906935298164
Position 4270: 0.0003091860959218602
Position 4292: 0.00030313349055971554
Position 7632: 0.0002878381555679899
Position 5228: 0.00028340112530774895
Position 7249: 0.0002829319027668408
Position 6236: 0.00028101910371614535
Position 5930: 0.00026089565018495294
Position 3631: 0.0002589437361304522
Position 2752: 0.0002582190970601211
Position 7297: 0.000255077956345947
Position 5662: 0.00023949419458402037
Position 448: 0.00023699907973045173
Position 755: 0.00022471828348922932
Position 4528: 0.00021300446906890815
Position 5440: 0.00021161572650744642
Position 5656: 0.00020394853919405927
Position 3931: 0.00018948777489672552
Position 6390: 0.00018932862181150954
Position 5597: 0.00018110765240321857
Position 2487: 0.0001600360238966396
Position 4920: 0.00015602079996774882
Position 4729: 0.0001549658392457399
Position 1695: 0.00015288143896848854
Position 6008: 0.0001499105265091131
Position 1490: 0.00014804458251593477
Position 5295: 0.00014173923348802882
Position 4673: 0.00014044969147701826
Position 520: 0.0001400987709415064
Position 7075: 0.00013519201995362517
Position 4412: 0.00012981088827261747
Position 1786: 0.00012527467294806845
Position 6752: 0.0001200171888354139
Position 4096: 0.00011968552628207084
Position 2971: 0.00011675324450358498
Position 4041: 0.00011120218533564943
Position 3996: 0.00011001082592362651
Position 4945: 0.00010164730001477596
Position 813: 8.991193647773699e-05
Position 6453: 8.980522746624359e-05
Position 1536: 8.727749625700588e-05
Position 6512: 8.132606187256328e-05
Position 2512: 7.63139315059517e-05
Position 4385: 7.213060541654269e-05
Position 2921: 5.926806367701604e-05
Position 4137: 5.708396707945936e-05
Position 1750: 5.222994587010865e-05
Position 2568: 5.19168204535227e-05
Position 3132: 4.825117769186771e-05
Position 2829: 4.640744282525727e-05
Position 1875: 4.267670558407266e-05
Position 6110: 4.1602061417241504e-05
Position 2281: 3.819423497466034e-05
Position 4589: 3.765877685325591e-05
Position 5375: 3.754290058128049e-05
Position 1579: 3.677307469203501e-05
Position 4838: 3.6271292733682366e-05
Position 1669: 3.4949252850478545e-05
Position 1741: 3.478822428497374e-05
Position 4507: 3.4391957484128736e-05
Position 5313: 3.343254659004068e-05
Position 2149: 3.337920093209551e-05
Position 3027: 3.275344092710571e-05
Position 3612: 3.196958312185303e-05
Position 1037: 3.0439457788187737e-05
Position 722: 2.9714908726305905e-05
Position 3497: 2.7895429266712498e-05
Position 5165: 2.6398853745706323e-05
Position 1948: 2.627927997735268e-05
Position 2005: 2.6236537559250295e-05
Position 1546: 2.5589537815239285e-05
Position 3639: 2.4064491349171747e-05
Position 1861: 2.4011822037513767e-05
Position 1701: 2.332734535694986e-05
Position 823: 2.2936970790270754e-05
Position 1585: 2.0563129944760846e-05
Position 3317: 2.00979214232187e-05
Position 605: 1.9810141432456883e-05
Position 492: 1.945332340138876e-05
Position 1178: 1.8422803730234247e-05
Position 461: 1.8281909647353654e-05
Position 4916: 1.6301477964221965e-05
Position 1183: 1.5930153184983522e-05
Position 623: 1.566404891312993e-05
Position 4260: 1.5210132327824786e-05
Position 2336: 1.5185304635384072e-05
Position 781: 1.486573145727235e-05
Position 3038: 1.4507103502754214e-05
Position 2764: 1.4044321909445663e-05
Position 2634: 1.403947741753815e-05
Position 531: 1.368814582315603e-05
Position 4126: 1.3675699880921401e-05
Position 1218: 1.3653047135539068e-05
Position 351: 1.3451489735601541e-05
Position 868: 1.3282929238909008e-05
Position 909: 1.2270614353254315e-05
Position 1744: 1.1901451302776144e-05
Position 3562: 1.1738017922161502e-05
Position 3809: 1.1608596186297799e-05
Position 629: 1.13200843993183e-05
Position 666: 1.0368267932301172e-05
Position 2116: 1.0353908088149089e-05
Position 2291: 9.663077918322006e-06
Position 1589: 9.588980654984894e-06
Position 2794: 9.441762136664498e-06
Position 2359: 9.398612061781414e-06
Position 1983: 9.322137431944336e-06
Position 2613: 8.888389363783757e-06
Position 2907: 8.555576466813477e-06
Position 2536: 7.821389533063939e-06
Position 1922: 7.475754473826406e-06
Position 3208: 7.2861758698802886e-06
Position 1007: 6.926858330302505e-06
Position 3301: 6.591968478757533e-06
Position 3061: 6.587994658370459e-06
Position 769: 6.1573774894326844e-06
Position 2036: 6.067603534202664e-06
Position 5128: 5.85904919312806e-06
Position 3958: 5.80203587905521e-06
Position 216: 5.723709410956094e-06
Position 2857: 5.714043520395265e-06
Position 1709: 4.821447612484761e-06
Position 4642: 4.619733980633828e-06
Position 147: 4.262665213048339e-06
Position 414: 4.1725456367457806e-06
Position 1452: 4.1481473896260116e-06
Position 1858: 4.093632864243197e-06
Position 1524: 4.012081904482707e-06
Position 731: 3.908253867577839e-06
Position 826: 3.823498759021021e-06
Position 1722: 3.622658958752351e-06
Position 2519: 3.50144378053539e-06
Position 1725: 3.3409682153894686e-06
Position 1974: 3.2458021090580106e-06
Position 956: 2.963996570978482e-06
Position 1378: 2.89066015999088e-06
Position 2163: 2.6410864804336712e-06
Position 4345: 2.6020153592195257e-06
Position 1331: 2.402129759010447e-06
Position 1797: 2.224878667277223e-06
Position 828: 1.9557657583154893e-06
Position 1495: 1.5479784022818306e-06
Position 3893: 1.453294642788776e-06
Position 403: 1.3653867489268917e-06
Position 325: 1.3002888247925943e-06
Position 3422: 1.2979296651526792e-06
Position 3519: 1.2659368541528533e-06
Position 1078: 1.1176740248661874e-06
Position 3439: 8.238583933015343e-07
Position 1049: 7.975806142205954e-07
Position 151: 7.86472275738765e-07
Position 473: 7.292457307401338e-07
Position 3305: 6.993753385914852e-07
Position 1965: 3.1402635212484944e-07
Position 2019: 3.1077292872173264e-07
Position 3403: 2.752020523223498e-07
Position 200: 2.733103085847405e-07
Position 2322: 2.483632979760865e-07
Position 542: 2.423617205898841e-07
Position 484: 2.3368985693292167e-07
Position 301: 2.1516640514401045e-07
Position 1883: 1.6791324440478666e-07
Position 1953: 1.4772390163295246e-07
Position 2039: 1.196234735711047e-07
Position 2489: 1.0558650799383375e-07
Position 2531: 8.42264882791632e-08
Position 2378: 6.815957097832464e-08
Position 2372: 5.386059592727957e-08
Position 3137: 3.471071352436419e-08
Position 3175: 2.5238065861289056e-08
Position 921: 2.3236362591723185e-09
Position 607: 2.154636409059899e-09
Position 498: 1.3916541655734226e-09
Position 2651: 9.91750862582595e-10
Position 172: 9.585903833871385e-10
Position 2862: 9.387326183661752e-10
Position 1105: 7.44445720203995e-10
Position 1102: 7.443002602091308e-10
Position 1054: 6.489044110198031e-10
Position 1281: 5.107287898242904e-10
Position 316: 4.2685414258755616e-10
Position 187: 4.224195498206598e-10
Position 880: 3.1241997446098423e-10
Position 2542: 2.1001683105795887e-10
Position 470: 1.6778915688995548e-10
Position 2171: 1.0997401604182243e-10
Position 174: 6.889885592093894e-11
Position 149: 2.262363615199892e-11
Position 251: 1.1275245095284239e-11
Position 178: 9.323033447299877e-12
Position 191: 3.5484230324218672e-12
Position 269: 1.2012931065920426e-12
Position 307: 1.117236496770909e-12
Position 258: 2.5232185914257804e-14
