Gene = BLZF1
Position 2816: 1.6607007665429252e-07
Position 707: 6.51373149418056e-08
Position 141: 3.654886123219802e-08
Position 123: 2.7252692564078018e-08
Position 2644: 1.561723174791236e-08
Position 130: 5.587668293697635e-09
Position 163: 1.79650285091733e-09
Position 132: 1.358579237009559e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 19026: 0.7085272526645399
Position 8569: 0.7010188466884476
Position 9167: 0.6679489410986215
Position 12510: 0.6115208156890443
Position 10359: 0.5996032992806575
Position 1502: 0.5233946214141038
Position 14091: 0.4920813238428357
Position 661: 0.38743981187341137
Position 5145: 0.15669827938639375
Position 633: 0.15453973637481463
Position 15168: 0.13006332677963872
Position 19508: 0.12388585174209464
Position 630: 0.09603444297398873
Position 4055: 0.07289680618262609
Position 10074: 0.06583722231124735
Position 9524: 0.06510478113785217
Position 5340: 0.06413336091824005
Position 157: 0.05646615657984594
Position 5410: 0.04373757319595429
Position 15474: 0.037017537998899785
Position 9175: 0.036832527993471496
Position 4094: 0.03561428396291355
Position 15774: 0.028683736741177326
Position 141: 0.02602241076472697
Position 20199: 0.025888654578805535
Position 529: 0.023758278061267943
Position 17491: 0.022087504836732733
Position 19982: 0.02198718107141577
Position 19551: 0.01985711813283717
Position 5283: 0.016974134209874727
Position 5378: 0.015563567519676608
Position 2479: 0.01503451112503236
Position 197: 0.014283671945381136
Position 839: 0.012915715528081892
Position 16427: 0.012316618789660632
Position 16319: 0.012216038830923665
Position 16070: 0.011543421314652717
Position 666: 0.010130678916938366
Position 17971: 0.009813667037044647
Position 15062: 0.00902985908873854
Position 19391: 0.008727552700905382
Position 14691: 0.007876984131113717
Position 15980: 0.007122115411746619
Position 15420: 0.006823943757129581
Position 4008: 0.006201287772844441
Position 16302: 0.006176978247541487
Position 13660: 0.006172479082278889
Position 9218: 0.006002835457125766
Position 890: 0.005847855622348655
Position 2140: 0.00583813444081486
Position 19472: 0.005775241684827894
Position 15223: 0.0057548679170787145
Position 5488: 0.005570129666644872
Position 7643: 0.005138330813555476
Position 11738: 0.004969849639849195
Position 9344: 0.00467319649959046
Position 5114: 0.0044107753591839565
Position 9486: 0.0042294704777395675
Position 5312: 0.003658977116786601
Position 5496: 0.003421063360923566
Position 5034: 0.0032635134627385927
Position 14513: 0.0032516343849060725
Position 16008: 0.0032382287207307504
Position 1514: 0.003149190780765938
Position 4991: 0.0029289411564403286
Position 3954: 0.002618385519034697
Position 14151: 0.0024767303652770086
Position 5227: 0.002436168187623248
Position 6595: 0.0022083361163685485
Position 284: 0.0021909202835937174
Position 1094: 0.002176746829286135
Position 2523: 0.0020517709419646847
Position 13086: 0.0020127758358830503
Position 2612: 0.0020091401215145523
Position 10432: 0.0018845369356707206
Position 2228: 0.0015571620374947603
Position 6616: 0.0015556982689827882
Position 4110: 0.0013824025597700149
Position 1326: 0.0013580259078697044
Position 492: 0.0012483421346889975
Position 12174: 0.0011874259959962863
Position 16935: 0.001174722478095368
Position 13104: 0.001168653541094853
Position 496: 0.0011105965485406623
Position 1536: 0.0010320746098559338
Position 11073: 0.0009930809527234818
Position 10996: 0.000970772706770242
Position 1445: 0.0009200194834622387
Position 4057: 0.0008822436717261296
Position 10128: 0.0008658704430973081
Position 5875: 0.0008334148507763012
Position 3982: 0.0007750497906500045
Position 323: 0.0007112062004406895
Position 9655: 0.0006949620794813552
Position 15791: 0.0006350736852622508
Position 5171: 0.0005948151250792805
Position 509: 0.0005908879509977813
Position 4858: 0.0005641568863650086
Position 1259: 0.0005464006201916423
Position 14745: 0.0005071931494414768
Position 2300: 0.0004747695360926607
Position 13596: 0.00046223025789538544
Position 663: 0.000461138159102679
Position 3038: 0.00042888304337206074
Position 13924: 0.0004253767824100867
Position 462: 0.0004192221916597437
Position 2890: 0.000414617661824543
Position 705: 0.00037323583993031435
Position 1152: 0.00036372042204434424
Position 286: 0.0003150860158253781
Position 2950: 0.00029487844854360215
Position 298: 0.0002890416861931297
Position 963: 0.00028780062846265627
Position 10609: 0.00027390320051687647
Position 10239: 0.00025176408573349997
Position 2740: 0.0002394520176514137
Position 254: 0.00023849043406430428
Position 1038: 0.00022681930143002415
Position 1571: 0.00020478836029517961
Position 1238: 0.00020050754473796434
Position 2017: 0.00019403741556455755
Position 2641: 0.00018836358487184904
Position 370: 0.00017179213516414012
Position 226: 0.00017126876735526223
Position 9897: 0.00015127399926972483
Position 734: 0.0001481472734069738
Position 814: 0.00014775477738180262
Position 219: 0.0001407944958299146
Position 893: 0.00013725574245836492
Position 482: 0.0001267969320164309
Position 2232: 0.00011435433423719623
Position 2321: 0.00010907579676925806
Position 859: 0.00010774047059717536
Position 13532: 0.00010689661522391919
Position 685: 0.00010672318049742204
Position 1411: 9.365124241992553e-05
Position 999: 7.53648388312584e-05
Position 468: 6.786980091688357e-05
Position 679: 5.926267770304176e-05
Position 541: 4.515249449212325e-05
Position 325: 4.253999859876109e-05
Position 1097: 4.103080007588149e-05
Position 534: 3.967889855262522e-05
Position 2535: 3.8740990132375454e-05
Position 1059: 3.8597332198834145e-05
Position 1334: 3.6940820718079064e-05
Position 3592: 3.66272722048435e-05
Position 1337: 3.6067635018176754e-05
Position 866: 3.293249648249307e-05
Position 2919: 2.8012595899289787e-05
Position 3896: 2.7702948163095005e-05
Position 737: 2.7482182394437968e-05
Position 770: 2.3921442652390562e-05
Position 356: 2.2133951119251042e-05
Position 362: 1.9852248140817216e-05
Position 334: 1.7515116654916623e-05
Position 731: 1.7459009156835212e-05
Position 9544: 1.6621686044166038e-05
Position 2420: 1.660339620745411e-05
Position 941: 1.586519370219945e-05
Position 928: 1.4893476082010098e-05
Position 392: 1.3182811180468544e-05
Position 1696: 1.1642167961848314e-05
Position 450: 1.125801970403985e-05
Position 848: 1.1246929306707593e-05
Position 1205: 1.0803776896079129e-05
Position 233: 1.0638789296535832e-05
Position 119: 1.0105921276524314e-05
Position 209: 9.212450639039482e-06
Position 2426: 8.498370288519762e-06
Position 229: 7.898818247158106e-06
Position 1719: 5.345196807308502e-06
Position 3159: 4.22374867289483e-06
Position 4436: 4.199937678093144e-06
Position 4826: 3.373528034225336e-06
Position 447: 3.1497168618342637e-06
Position 1156: 2.834787421063168e-06
Position 774: 2.4474515748531605e-06
Position 339: 2.304274294411313e-06
Position 3091: 2.261633294963292e-06
Position 1949: 2.125626774237873e-06
Position 3620: 2.0200876579313017e-06
Position 2250: 1.6468169044669908e-06
Position 389: 9.547176581698073e-07
Position 110: 7.782409443170914e-07
Position 1511: 6.329902438877007e-07
Position 1738: 5.356343993659141e-07
Position 2074: 4.682285939021483e-07
Position 1517: 4.197343598395919e-07
Position 1544: 4.1410784680106364e-07
Position 295: 2.7092030160687806e-07
Position 403: 2.1855659790968436e-07
Position 235: 1.1212729135274361e-07
Position 383: 9.13232995934264e-08
Position 415: 8.802853969735943e-08
Position 237: 7.145032838292253e-08
Position 423: 5.8181689099922116e-08
Position 674: 5.651319225677668e-08
Position 372: 5.407123698842899e-08
Position 435: 8.359102366364304e-09
Position 2406: 5.909135622231047e-09
Position 821: 2.90370409078637e-09
Position 804: 6.077813398391441e-10
Position 778: 9.521729488764905e-11
