Gene = OTUD3
Position 15715: 0.006683282248390894
Position 26373: 0.006645974346506523
Position 1524: 0.006603687869488152
Position 25874: 0.00630535536461633
Position 532: 0.005665216483552083
Position 23362: 0.005647734527305307
Position 5410: 0.005642628597910205
Position 26749: 0.0052778244967452365
Position 3219: 0.005240359286398043
Position 25195: 0.0049895443097147255
Position 24283: 0.004515529292893921
Position 16157: 0.004432135061190832
Position 4279: 0.00426596342724995
Position 4289: 0.004133097632273859
Position 22026: 0.003990450038965973
Position 9702: 0.0035928840045669013
Position 25587: 0.003571424142369539
Position 26526: 0.0035304441732263623
Position 5186: 0.0035006111120476644
Position 29403: 0.0034437438444064297
Position 29760: 0.0032779352416395717
Position 24542: 0.003206352830238058
Position 13436: 0.002817931838488435
Position 156: 0.0027839220067697517
Position 1301: 0.0026719745946225636
Position 782: 0.0023900846135188536
Position 22699: 0.002359798794385854
Position 8559: 0.0023457962337200093
Position 8694: 0.0023321361528062484
Position 13183: 0.002291420434743167
Position 379: 0.002266254561111125
Position 21150: 0.0020985172751913075
Position 4085: 0.001974797040805375
Position 5826: 0.001950896374219075
Position 2849: 0.0019352848779757425
Position 1715: 0.0019130498544862897
Position 22609: 0.0017019781527279631
Position 930: 0.001693780238720305
Position 25204: 0.0015820845731974631
Position 5306: 0.0015030560732143933
Position 25299: 0.0014819379425397151
Position 2845: 0.0013048054203700808
Position 24502: 0.0012965450621295028
Position 3582: 0.0012585334361536285
Position 28367: 0.001235799058477075
Position 20678: 0.0010868110051805826
Position 8067: 0.0010737400354317952
Position 772: 0.0010640134618621739
Position 1538: 0.001053220953191283
Position 24131: 0.0010405828204159107
Position 24370: 0.0009962171469314507
Position 24376: 0.0009575912192490772
Position 2914: 0.0008282715707370014
Position 5155: 0.0006912695631683678
Position 8199: 0.0006838828902130166
Position 822: 0.0006455374134372094
Position 25789: 0.0006405527159758128
Position 15308: 0.0006265920867338359
Position 16003: 0.0005914866801951586
Position 15077: 0.0005612146871382093
Position 21890: 0.0005178674862112429
Position 24605: 0.0005114884549260641
Position 10238: 0.0005107389483335746
Position 3988: 0.0004947428582992903
Position 13670: 0.0004744007582017782
Position 638: 0.0003090851173356386
Position 26500: 0.0002940327644885646
Position 5885: 0.0002890638036634451
Position 26148: 0.0002889699236276767
Position 2608: 0.00028377494076298437
Position 15825: 0.0002828752907963331
Position 950: 0.0002647124882599802
Position 8524: 0.0002567991285013765
Position 3440: 0.00025440017095293356
Position 24296: 0.00024974293280438805
Position 8698: 0.00024470124023309394
Position 24509: 0.0002389444631807843
Position 4075: 0.0002266801514727023
Position 23540: 0.0002210021920412546
Position 16074: 0.00021341212932673753
Position 23015: 0.0001957461130140009
Position 22562: 0.00019276873439601818
Position 25879: 0.00018658605757074104
Position 15671: 0.0001803963054951307
Position 25974: 0.00017700966376095709
Position 24134: 0.00015124793628574842
Position 470: 0.00012596307885275683
Position 24142: 0.00010403918188961139
Position 481: 9.586380890526734e-05
Position 160: 9.098644922375216e-05
Position 1979: 4.230708231472711e-05
Position 2872: 3.887476531584756e-05
Position 3467: 3.6459238594769766e-05
Position 429: 3.61102876356533e-05
Position 1720: 3.5018396635014955e-05
Position 1768: 3.2522271951173364e-05
Position 1828: 3.121067727397946e-05
Position 3221: 2.8683250470594213e-05
Position 2177: 2.0192258609435186e-05
Position 1157: 1.8744431975743664e-05
Position 2933: 1.8576970160526157e-05
Position 985: 1.0898632527049994e-05
Position 26387: 1.0047028449991534e-05
Position 26242: 8.310906171613109e-06
Position 3378: 8.111111483640203e-06
Position 1517: 7.932765372093597e-06
Position 9147: 5.389601447584494e-06
Position 2625: 1.9740356587914507e-06
Position 661: 1.943260638905655e-06
Position 548: 1.8922966116660686e-06
Position 679: 1.7541211180370842e-06
Position 609: 1.732657078766756e-06
Position 126: 1.4919435491327055e-06
Position 22479: 1.2843274477777777e-06
Position 618: 1.1179768464736325e-06
Position 358: 1.0877504744089527e-06
Position 676: 7.968082252113881e-07
Position 668: 5.730217529069625e-07
Position 588: 3.094346299506887e-07
Position 298: 2.533037334095767e-07
Position 507: 2.0225711613259155e-07
Position 1847: 1.7903494753988634e-07
Position 22512: 1.4989884056070972e-07
Position 15800: 1.361648664570759e-07
Position 856: 2.379040124594688e-08
Position 367: 5.886986247979049e-09
Position 707: 1.9882504189154536e-09
Position 3: 7.155808415660043e-11
Position 993: 1.0817439523995448e-11
Position 697: 6.449507616774934e-12
Position 285: 2.316034037916049e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 15026: 0.998695566596105
Position 22377: 0.9802626440645897
Position 25056: 0.8800261785349606
Position 7871: 0.8292095050202165
Position 11854: 0.8215151294137971
Position 6054: 0.740453525525763
Position 21753: 0.5824268631982626
Position 23883: 0.5587581360112552
Position 5686: 0.5005369698448449
Position 8874: 0.27204620855933054
Position 29657: 0.23905932201756241
Position 23918: 0.21813625187220884
Position 21759: 0.19539347531460238
Position 16342: 0.17955513085578345
Position 29895: 0.1678833262247766
Position 29907: 0.16711739009584525
Position 21189: 0.16609206404438692
Position 4325: 0.1632646831365203
Position 26643: 0.1569050543220065
Position 26197: 0.15461994276201146
Position 12981: 0.13431006467203643
Position 10027: 0.11980531884181604
Position 10008: 0.11685953026942701
Position 1403: 0.10014531732743948
Position 706: 0.09781615994633333
Position 28901: 0.09101049961286861
Position 16318: 0.0759511895885864
Position 23924: 0.07521300039900629
Position 29599: 0.07376267312414393
Position 4194: 0.06966443998040978
Position 9571: 0.06789613754751632
Position 13302: 0.05500477191629878
Position 14471: 0.05389333948987088
Position 28275: 0.04959965788692003
Position 764: 0.048941858951105414
Position 13589: 0.044121322970154725
Position 3880: 0.043450115093398814
Position 26308: 0.04301699457706467
Position 1471: 0.0413204882505941
Position 26328: 0.04080209664978136
Position 29617: 0.03966782630604466
Position 15481: 0.039101127433467296
Position 29488: 0.037539379921241275
Position 24480: 0.03679820039247124
Position 14633: 0.03444245966301866
Position 30088: 0.03286567652922439
Position 23725: 0.03282452944719938
Position 7594: 0.03160458623103278
Position 8900: 0.031080426210553652
Position 2363: 0.027252276630008454
Position 11807: 0.027069314533315698
Position 24211: 0.025718046373087375
Position 25862: 0.025283677866529783
Position 17861: 0.023708965815007133
Position 14101: 0.02337738723556524
Position 24214: 0.022494137319785657
Position 21031: 0.022362235626668222
Position 9674: 0.022113113812164152
Position 12522: 0.019879327109709473
Position 19498: 0.018905827634874625
Position 3346: 0.018867963380244223
Position 4265: 0.01877917411333808
Position 1331: 0.018568300190305028
Position 18191: 0.01833071193100483
Position 837: 0.017918261861271465
Position 22393: 0.016904837441593993
Position 4116: 0.015515367096030212
Position 4344: 0.015214945671426849
Position 23437: 0.014620997704202825
Position 12995: 0.014169442721014617
Position 24016: 0.013579776040557448
Position 19286: 0.013530502393106405
Position 2369: 0.013263534525503112
Position 8845: 0.012257515819494426
Position 810: 0.011967439204554902
Position 13994: 0.011892890138516321
Position 25681: 0.011693167716486303
Position 14899: 0.01120899398342498
Position 5568: 0.011180733530534035
Position 3124: 0.010864635281194518
Position 1432: 0.010445485723140331
Position 29993: 0.010187087995757781
Position 7597: 0.010062642386784122
Position 14572: 0.009626791066346466
Position 25001: 0.00933624301523698
Position 24998: 0.00914168820626649
Position 23799: 0.00894235941526387
Position 23692: 0.008927572850282351
Position 14154: 0.008220638312930519
Position 7886: 0.007727154694172389
Position 9912: 0.007668712314999347
Position 1407: 0.007641113703783665
Position 30298: 0.007545437646006945
Position 7342: 0.007154876346048995
Position 8729: 0.007084162324256017
Position 14558: 0.007054690441984519
Position 28770: 0.007020818362583101
Position 5646: 0.007005066243830134
Position 29856: 0.006938754066342617
Position 2176: 0.006646202644271335
Position 15712: 0.006417879843088196
Position 15619: 0.0063251872358532765
Position 16482: 0.006308757457275577
Position 28921: 0.006229283600150914
Position 4051: 0.006197745762892655
Position 26443: 0.006053229291214127
Position 23891: 0.005870031065181976
Position 531: 0.005807376266944322
Position 5154: 0.0056209188770427335
Position 17771: 0.005614344497361534
Position 3127: 0.005541795382297974
Position 16323: 0.0054235113872699555
Position 28366: 0.0049881970862111135
Position 363: 0.004926474884153638
Position 29255: 0.0048442958660870426
Position 543: 0.004661308955068265
Position 23310: 0.0046438461055779345
Position 5134: 0.004515411943257657
Position 514: 0.004221308517090369
Position 22585: 0.004208613236329142
Position 30218: 0.004196772681887777
Position 17735: 0.004072582874790036
Position 7819: 0.004004703249607796
Position 26386: 0.003961672054154614
Position 7681: 0.0038988156238228522
Position 2714: 0.0038459012829693395
Position 29213: 0.0038022311828627936
Position 23674: 0.003625767735648408
Position 7843: 0.003550636846131801
Position 24534: 0.003507420074269725
Position 444: 0.0034527686245725544
Position 15456: 0.0034055068813868506
Position 30135: 0.0034046003292720955
Position 18086: 0.0034018357127935345
Position 21906: 0.0033722811186224456
Position 2148: 0.003132253327064214
Position 24296: 0.003130156193018101
Position 15670: 0.0029741446879976026
Position 15900: 0.002807274025513573
Position 23345: 0.0028042390904945112
Position 23860: 0.002687342701720621
Position 25991: 0.0026613619932898246
Position 1178: 0.0025619920762456794
Position 26921: 0.002537704231253114
Position 15357: 0.002478066890618325
Position 1151: 0.002413179882045616
Position 24564: 0.0023333850300672598
Position 9537: 0.002280188572159644
Position 28897: 0.0022255145955756973
Position 2428: 0.002224310137806134
Position 23324: 0.0021733931046157566
Position 15967: 0.0020936084374506237
Position 904: 0.0020395386093965775
Position 23270: 0.0018837576742732655
Position 15616: 0.0018768360349977718
Position 24936: 0.0018721564364063545
Position 23655: 0.0017916115763720677
Position 9245: 0.0017471622039742659
Position 16508: 0.0017144779776213832
Position 26993: 0.0016918596205406004
Position 19589: 0.0016676888890128135
Position 9838: 0.001646867164383351
Position 11580: 0.0016311792395295628
Position 23557: 0.0015955954406071896
Position 24329: 0.0015952759797251315
Position 406: 0.0015877365992564665
Position 11705: 0.0014591274265591204
Position 26722: 0.0014466041120434585
Position 2398: 0.0014024984818769679
Position 4222: 0.0014012520917910457
Position 25487: 0.0013950351987680866
Position 13668: 0.0013915287855107274
Position 8599: 0.0013904701745370888
Position 2347: 0.0013811068902768735
Position 13330: 0.0013769121402486284
Position 17867: 0.0013420288365394574
Position 27422: 0.0013021880214940914
Position 427: 0.0012762114153346438
Position 794: 0.001228282661346036
Position 19592: 0.0012061802618741437
Position 8581: 0.0011863672185022536
Position 23399: 0.0011595764125084292
Position 13352: 0.0011428307062330274
Position 8986: 0.0011298109994603654
Position 2021: 0.0011049945882070633
Position 12870: 0.001087469553920136
Position 20394: 0.0010868110051805828
Position 3204: 0.001081744380300666
Position 8413: 0.0010260027542858669
Position 26127: 0.0009683888125848029
Position 5255: 0.0009382187077906703
Position 776: 0.0008548005455181585
Position 3153: 0.0008379891127536858
Position 25808: 0.0007712331089185485
Position 27050: 0.0007658439509623362
Position 27340: 0.0007513477429309007
Position 25401: 0.0007380062562410966
Position 9776: 0.0007359756120643907
Position 13883: 0.0007178117714624628
Position 8396: 0.0007083455223927168
Position 2961: 0.0007041485255100342
Position 2932: 0.0006758463855826561
Position 2323: 0.0006534468885598601
Position 2395: 0.0006427718406863724
Position 25784: 0.0006315985457975124
Position 13158: 0.000618674836143698
Position 16375: 0.0006134216898754066
Position 26024: 0.0006062671238566151
Position 2101: 0.0005912069680699179
Position 8101: 0.0005726481176655298
Position 13612: 0.0005711930944784687
Position 23629: 0.0005510371589951963
Position 781: 0.0005276057619348332
Position 8443: 0.0005211391455842529
Position 26740: 0.0005089135165059256
Position 968: 0.0004972541117151947
Position 4158: 0.0004958951995798305
Position 24029: 0.0004928068228379605
Position 28142: 0.0004858366928817326
Position 2243: 0.0004608540107352746
Position 28064: 0.0004517496298054674
Position 1477: 0.00045102629188560053
Position 14977: 0.00043106278112588545
Position 5535: 0.0004264555554044672
Position 26825: 0.0004225923287486686
Position 494: 0.0004103657583808243
Position 23170: 0.00039309401854356764
Position 14974: 0.0003813825094400815
Position 25717: 0.0003757662315495629
Position 821: 0.00037286841569159393
Position 729: 0.00035686096154034455
Position 8474: 0.00034710793995854935
Position 24486: 0.0003430328956162656
Position 27616: 0.0003303156762437732
Position 27464: 0.0003298980386431575
Position 2079: 0.0003258247991698083
Position 4032: 0.00031066684987841517
Position 2306: 0.00031043742879488523
Position 7732: 0.0003026208642856102
Position 27118: 0.00029850105627258594
Position 17711: 0.0002931632181793064
Position 848: 0.0002896229943259681
Position 23447: 0.00028879090009412714
Position 15849: 0.0002731517107337315
Position 661: 0.00026834647964706006
Position 5294: 0.00026301581824956735
Position 9502: 0.0002565681376511305
Position 16378: 0.00025016395957543807
Position 15246: 0.0002499816106701573
Position 25689: 0.0002258938040598173
Position 23825: 0.00022257653051305007
Position 2733: 0.00021510951009231708
Position 588: 0.0002027435173861343
Position 12841: 0.00018332963382739528
Position 26241: 0.00017074164527176497
Position 24241: 0.00016837131323668348
Position 2155: 0.0001645367189362531
Position 15657: 0.0001606198776600445
Position 563: 0.0001533825538264979
Position 889: 0.00014991314549378382
Position 827: 0.00014971484519827298
Position 24864: 0.00014750124980769755
Position 23199: 0.00014648236385563467
Position 346: 0.00013811298689460526
Position 1344: 0.0001316046181795221
Position 15302: 0.00012783852833819873
Position 2476: 0.00012290808260885253
Position 22926: 0.00012100087226141802
Position 22981: 0.00011990229555309765
Position 24501: 0.00011691254621658891
Position 1621: 0.00011011040920424628
Position 12762: 0.0001061170662254125
Position 1627: 0.0001051413017969016
Position 22208: 9.432155886979901e-05
Position 22630: 9.249859314058445e-05
Position 24649: 9.175622017066865e-05
Position 25747: 8.850540039945642e-05
Position 342: 8.777229929823359e-05
Position 22616: 8.577669229105022e-05
Position 22135: 8.540011319374682e-05
Position 14951: 7.194215903865339e-05
Position 2985: 6.375901366631641e-05
Position 2517: 6.128590546203809e-05
Position 2801: 6.0590963214124056e-05
Position 1735: 5.9623537822536826e-05
Position 3218: 5.953266264401465e-05
Position 518: 5.84700794754089e-05
Position 556: 5.818491001309538e-05
Position 25549: 5.361223180152824e-05
Position 1646: 5.243286668013905e-05
Position 15462: 4.681664587575238e-05
Position 2404: 4.67429077951941e-05
Position 15192: 4.641882419100454e-05
Position 1890: 4.5517173778677054e-05
Position 2269: 3.79060368726319e-05
Position 15621: 3.251135618979286e-05
Position 16035: 3.1697092136769356e-05
Position 15984: 3.149979690215328e-05
Position 22908: 3.1098069045421594e-05
Position 23236: 3.0536206413738e-05
Position 22074: 2.641926640608388e-05
Position 25521: 2.608886815712131e-05
Position 12810: 2.3690053798257714e-05
Position 1153: 1.8998016249806036e-05
Position 15307: 1.7941507310715873e-05
Position 17785: 1.5650666555836606e-05
Position 358: 1.4379953906017107e-05
Position 2180: 1.2890638274410412e-05
Position 372: 1.2498648641172176e-05
Position 870: 8.646843842319903e-06
Position 2823: 8.536515613933903e-06
Position 878: 7.980032085891842e-06
Position 928: 7.875451917135073e-06
Position 2896: 7.395630756343317e-06
Position 569: 7.082931392146605e-06
Position 604: 6.821556177261544e-06
Position 15537: 6.650592206653375e-06
Position 1231: 5.960453729879463e-06
Position 25379: 5.921641994165703e-06
Position 462: 5.5482265461764065e-06
Position 1073: 5.5146077540281e-06
Position 573: 5.371991081390711e-06
Position 723: 4.649933852465647e-06
Position 1576: 4.566783118007487e-06
Position 885: 4.2958107319780635e-06
Position 23828: 4.006494172953295e-06
Position 997: 3.4372246765399518e-06
Position 1827: 3.1015469307543354e-06
Position 733: 3.004858666035213e-06
Position 1434: 2.946603711489138e-06
Position 25071: 2.9035738065348214e-06
Position 922: 2.8390847168013674e-06
Position 548: 2.7617932419016898e-06
Position 641: 2.7127035915140477e-06
Position 7684: 2.4500957788961598e-06
Position 1517: 2.1191502365692954e-06
Position 1127: 2.075784125654075e-06
Position 23464: 1.9645969451040665e-06
Position 1020: 1.944663989567243e-06
Position 1204: 1.6749803255434326e-06
Position 866: 1.667530345431146e-06
Position 1972: 1.6228218030462215e-06
Position 15554: 1.3976365976552239e-06
Position 23114: 1.387302884285829e-06
Position 1066: 1.3801029437382632e-06
Position 23157: 1.3427113716758295e-06
Position 1082: 1.1338063785316154e-06
Position 854: 8.803515772377146e-07
Position 856: 8.62943397441829e-07
Position 22648: 7.938567694206511e-07
Position 1018: 7.755312247018005e-07
Position 19184: 7.7292151940745e-07
Position 919: 7.338295130324948e-07
Position 24964: 7.161804875189744e-07
Position 1534: 5.645572303992332e-07
Position 863: 5.448300745692692e-07
Position 2526: 3.7096212825191747e-07
Position 609: 3.21078006544103e-07
Position 466: 2.2757424569080144e-07
Position 15385: 2.208259986684758e-07
Position 1014: 2.02729296005295e-07
Position 974: 1.9885621465658598e-07
Position 477: 1.7988680583781957e-07
Position 950: 1.7781712486924245e-07
Position 16399: 1.677047880916456e-07
Position 954: 1.6411617546012056e-07
Position 392: 1.5100104056980394e-07
Position 24835: 1.3065772958145712e-07
Position 1903: 1.1815310342903208e-07
Position 1032: 1.0667726637764246e-07
Position 454: 9.427158010482554e-08
Position 1744: 8.785722117432447e-08
Position 491: 7.187756507183172e-08
Position 379: 5.7342984792352544e-08
Position 383: 4.2389933077434944e-08
Position 615: 2.1584616511404845e-08
Position 242: 1.4797824565186104e-08
Position 15771: 4.6660254597049785e-09
Position 628: 3.445301989633434e-09
Position 1269: 3.365036335711465e-09
Position 618: 2.971646632697131e-09
Position 1294: 2.2770763417350734e-09
Position 1281: 2.0701311497209193e-09
Position 226: 1.1082732053740751e-09
Position 246: 1.5585181329423377e-10
Position 238: 5.929421423790339e-11
Position 624: 1.5293893639194581e-12
Position 105: 8.689944196655943e-14
Position 198: 6.382111129579594e-14
Position 126: 2.9608137857793344e-15
Position 108: 2.3943238795220784e-15
Position 183: 3.144584190161676e-16
Position 177: 3.1004158283707925e-16
Position 69: 1.7222916395456632e-16
Position 78: 1.2234486373024946e-16
Position 156: 8.576286093600131e-17
Position 207: 6.322400417069146e-17
Position 150: 8.484089338543565e-18
Position 164: 4.7158275487642146e-18
Position 153: 3.005024051561646e-18
