Gene = LCN10
Position 1083: 6.328987964948872e-05
Position 3340: 6.24328336089318e-05
Position 1810: 4.2408639321048654e-05
Position 3342: 4.239809774932147e-05
Position 1022: 3.71732612786705e-05
Position 1535: 3.156579641203021e-05
Position 239: 3.151212639646831e-05
Position 191: 2.9696560957085567e-05
Position 1308: 2.6614775510720436e-05
Position 1519: 2.389694886195792e-05
Position 1669: 1.971598924040432e-05
Position 629: 1.8052324984644968e-05
Position 342: 1.0651733010636366e-05
Position 1439: 1.0142807243897612e-05
Position 104: 9.330488715442202e-06
Position 1566: 7.850928161006141e-06
Position 947: 4.152407256972843e-06
Position 1107: 3.866162530323307e-06
Position 588: 3.322188875416239e-06
Position 528: 2.4360688919494564e-06
Position 457: 1.933148689517017e-06
Position 1598: 1.909559191953202e-06
Position 182: 1.3868891533616754e-06
Position 618: 1.2401703918057726e-06
Position 408: 8.010685518313935e-07
Position 133: 5.813663663627595e-07
Position 900: 1.2021069333838896e-08
Position 276: 4.359764927049809e-09
Position 148: 2.112155498362432e-09
Position 470: 1.464578580921179e-09
Position 428: 4.7182476893962965e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 2910: 0.8590170506282636
Position 1597: 0.7271294707931866
Position 2015: 0.6445724496050306
Position 3405: 0.49279263673944124
Position 3187: 0.3562568051048925
Position 763: 0.1926974163420318
Position 938: 0.1419451394043505
Position 983: 0.094935541269479
Position 945: 0.09161109999920053
Position 868: 0.04966276022990177
Position 2253: 0.046669456138678865
Position 2914: 0.0392900763460648
Position 3262: 0.033025104010074496
Position 3112: 0.030281062891330767
Position 2058: 0.025650135239851626
Position 3202: 0.023450286206179234
Position 1000: 0.02137522768845496
Position 1573: 0.01755823127937652
Position 2936: 0.01705241695126875
Position 1221: 0.015893375803573813
Position 2526: 0.013551564919988268
Position 2258: 0.012308547870680414
Position 3126: 0.010849988159772922
Position 1989: 0.010571486164189445
Position 1385: 0.009814848760346264
Position 774: 0.00967190992648398
Position 708: 0.009368896728034207
Position 1179: 0.00847574087429137
Position 906: 0.008178118873462661
Position 3166: 0.007937706973450044
Position 2308: 0.007895392265128321
Position 893: 0.006187412725567345
Position 2984: 0.006030533094848781
Position 741: 0.005576133546520197
Position 3371: 0.004919023655603643
Position 1075: 0.004757282135788671
Position 3368: 0.004460908344377308
Position 2681: 0.004290382022286854
Position 1775: 0.00376164989843795
Position 1120: 0.0037592155062338662
Position 562: 0.003733674270196845
Position 1034: 0.003373154834128044
Position 2131: 0.0033664965374012954
Position 3480: 0.003356238672103137
Position 3238: 0.003301323575727341
Position 2872: 0.0032907471274298246
Position 609: 0.003192792019642837
Position 2609: 0.003038699420076721
Position 2298: 0.002783922972132815
Position 1944: 0.002711026999572897
Position 496: 0.0023852990268913078
Position 3006: 0.002264405345941086
Position 2804: 0.0022431235216536964
Position 1831: 0.0014306691297411962
Position 3221: 0.0012897182809090452
Position 2699: 0.0012783692091019184
Position 2746: 0.001270278166710863
Position 3301: 0.0012470233530843446
Position 1619: 0.0012325997408409984
Position 3086: 0.000934468961985784
Position 2312: 0.0008116032093925842
Position 2506: 0.000801260721202358
Position 1420: 0.0006867348675565974
Position 2282: 0.0006762437786759817
Position 1969: 0.0005876775160046318
Position 1223: 0.0005602723571308733
Position 1545: 0.000487123158463618
Position 781: 0.0004588084808183048
Position 1007: 0.0004263698410925805
Position 1009: 0.0003691030152259335
Position 2270: 0.0003665335982879596
Position 2824: 0.0003605147127080559
Position 318: 0.0003223687187080801
Position 1188: 0.00029150593123492176
Position 3206: 0.0002836084187143295
Position 1307: 0.00028264469102851655
Position 570: 0.0002623901263543206
Position 2685: 0.00025458258338355115
Position 3321: 0.00024857470348775795
Position 839: 0.0002335303429982393
Position 3091: 0.00019916384041720258
Position 3208: 0.0001938872163569141
Position 439: 0.00018613604497361
Position 250: 0.00018493322681134407
Position 582: 0.00017368970729765383
Position 1604: 0.00016618635605603098
Position 1149: 0.00015702506760254003
Position 1791: 0.00015278878087484848
Position 1331: 0.00015132717995456276
Position 579: 0.00014645484303335527
Position 3089: 0.00014070414497104516
Position 537: 0.00013659775172045
Position 1772: 0.0001353879927996068
Position 3441: 0.0001322163111612545
Position 1152: 0.00013204247494511334
Position 479: 0.00012903922030321725
Position 2453: 0.00011953215980640457
Position 643: 0.00011200995920035458
Position 2285: 0.00010599301617793623
Position 387: 0.00010519997152219904
Position 2021: 9.993976499593263e-05
Position 2395: 9.429898354163489e-05
Position 1123: 8.433235714310679e-05
Position 2275: 7.725750772738934e-05
Position 396: 7.465336337416477e-05
Position 1951: 7.452988453013852e-05
Position 2706: 7.400572221015855e-05
Position 1503: 6.915052170617482e-05
Position 3435: 6.786594235585047e-05
Position 1237: 6.656723680048927e-05
Position 1284: 5.432725485257621e-05
Position 3437: 5.262265725528899e-05
Position 1126: 5.0468913672757764e-05
Position 2209: 3.8817659754188176e-05
Position 1100: 3.4641353865827167e-05
Position 1793: 3.3194736039704345e-05
Position 1428: 3.2186039670183384e-05
Position 2197: 3.125291989412366e-05
Position 1274: 3.078342477662359e-05
Position 713: 3.0027693941597313e-05
Position 1613: 2.6520997928432963e-05
Position 586: 2.5362791455477225e-05
Position 1227: 2.5146747388282013e-05
Position 1363: 2.224608737928137e-05
Position 1392: 1.9435592170026162e-05
Position 680: 1.741041821062539e-05
Position 406: 1.7285979915965667e-05
Position 258: 1.7044656840601375e-05
Position 264: 1.5958108348416768e-05
Position 3375: 1.577690859741102e-05
Position 421: 1.4825557392539166e-05
Position 1270: 1.4435519445148007e-05
Position 646: 1.31688199147381e-05
Position 2128: 1.2951441770059799e-05
Position 613: 1.1831271679223812e-05
Position 1500: 1.1663047038614828e-05
Position 1803: 1.138839278468415e-05
Position 803: 9.942657897048648e-06
Position 224: 8.963708421172583e-06
Position 227: 8.336830392813178e-06
Position 1321: 7.13713852545845e-06
Position 525: 6.49745221501497e-06
Position 1052: 6.469155783106398e-06
Position 1579: 5.86692373212833e-06
Position 521: 5.307298731182051e-06
Position 261: 5.262120158977022e-06
Position 1638: 4.753863729153078e-06
Position 629: 4.636004697893353e-06
Position 636: 4.56425206010602e-06
Position 1622: 4.418533333549874e-06
Position 239: 4.351888185603889e-06
Position 218: 3.853923968071713e-06
Position 348: 3.477150391415916e-06
Position 1013: 3.198432984267602e-06
Position 436: 2.6008084072115938e-06
Position 199: 2.552240567115159e-06
Position 1633: 2.3729830183546984e-06
Position 842: 2.08890449669883e-06
Position 455: 1.931120844361879e-06
Position 447: 1.7924328088668071e-06
Position 462: 1.6169945343436798e-06
Position 1163: 1.5396914919217158e-06
Position 330: 1.3427233646045436e-06
Position 502: 1.2869986736124782e-06
Position 588: 1.0613801343745184e-06
Position 325: 9.858053058029758e-07
Position 618: 8.541636168679942e-07
Position 276: 7.525224948096937e-07
Position 172: 6.694448776236982e-07
Position 2107: 5.748900914749377e-07
Position 423: 5.657089838540375e-07
Position 475: 5.497490164652522e-07
Position 659: 4.92558828331208e-07
Position 1930: 4.035259002208999e-07
Position 662: 3.365299183412056e-07
Position 282: 2.776041999991001e-07
Position 342: 2.695608653282105e-07
Position 425: 2.633115059665377e-07
Position 116: 1.970511722264965e-07
Position 457: 1.932406228276648e-07
Position 400: 1.8734094278527753e-07
Position 413: 1.5671753939460103e-07
Position 104: 1.4053257056789573e-07
Position 464: 1.2477359675683944e-07
Position 1044: 8.516085956641359e-08
Position 124: 8.099782549683763e-08
Position 273: 6.872590214184642e-08
Position 144: 4.776800346898138e-08
Position 130: 4.586057372282033e-08
Position 676: 3.4639191780256425e-08
Position 534: 2.3054251929809824e-08
Position 355: 1.315688293191819e-08
Position 1649: 1.1381324454768343e-08
Position 1695: 1.0084194464771645e-08
Position 359: 8.915953991617089e-09
Position 1690: 1.8702505163869047e-10
Position 370: 4.864319671473526e-12
Position 148: 1.206473480751494e-12
Position 133: 2.4331039404926245e-14
