Gene = NUPL2
Position 486: 2.53485214943526e-07
Position 453: 2.1963512936914878e-07
Position 1191: 4.1575511128111835e-08
Position 560: 2.1463519115716988e-08
Position 444: 8.759927279156955e-09
Position 451: 5.170045116353888e-09
Position 253: 9.699406552310497e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 17630: 0.9835710622263267
Position 5224: 0.9593549465418989
Position 3242: 0.9583314654521163
Position 18340: 0.8651508792145486
Position 14852: 0.775962544420085
Position 10872: 0.3544632749997944
Position 11149: 0.34733313551688916
Position 4654: 0.2126894556295861
Position 286: 0.20729874550714864
Position 14551: 0.1883681166667751
Position 15671: 0.14348989599541775
Position 4598: 0.1259399899838153
Position 18769: 0.10841077405325211
Position 18598: 0.09724200424712243
Position 11277: 0.08580797588122022
Position 14359: 0.0649184359696769
Position 18505: 0.05891763847375189
Position 11785: 0.050009289078338036
Position 13987: 0.04748886489662262
Position 11913: 0.04530063839131945
Position 11303: 0.044669249018911984
Position 18622: 0.0444877190615697
Position 15696: 0.0336634655850131
Position 18568: 0.032731942637359845
Position 12054: 0.032476254455329825
Position 11104: 0.03242640958148864
Position 14011: 0.03084688015056766
Position 13943: 0.029789443825240892
Position 4625: 0.029120102207745437
Position 11069: 0.027924173255772535
Position 18560: 0.02706608199111519
Position 11201: 0.02497758084295942
Position 15345: 0.023661624740357923
Position 18815: 0.023611857744370444
Position 9136: 0.023059490775050876
Position 18720: 0.016694187202930002
Position 1750: 0.016458394662743153
Position 17838: 0.015883948741522158
Position 208: 0.015009423130767944
Position 18793: 0.014673964312586062
Position 17315: 0.012996480545352863
Position 9020: 0.01199225047891389
Position 18302: 0.01083129222528786
Position 18746: 0.010741722708498979
Position 14322: 0.009781298427659894
Position 578: 0.009090049705800208
Position 202: 0.009060606983665233
Position 15524: 0.008962460113262327
Position 9998: 0.007736568258029609
Position 11860: 0.00662237537954728
Position 5144: 0.0065639203842318555
Position 4563: 0.006458952584363402
Position 1657: 0.006342449760401747
Position 11521: 0.006115295816359753
Position 245: 0.006099136376974782
Position 1395: 0.005572523498238267
Position 8886: 0.00546596792483954
Position 11245: 0.005399411888132413
Position 224: 0.005388228386779014
Position 1435: 0.005119140142754267
Position 2929: 0.004901012206471624
Position 17934: 0.004765678156677527
Position 18749: 0.004339632857197208
Position 17906: 0.004319724840909229
Position 15859: 0.004314847972501987
Position 11868: 0.004279823102791042
Position 9132: 0.0041370843158666714
Position 3298: 0.003999824556447763
Position 11096: 0.003934099373445837
Position 11817: 0.0036055166190385366
Position 14700: 0.0035224203316115603
Position 12173: 0.003406393449270343
Position 9763: 0.0032717594639416225
Position 4450: 0.003043037734151171
Position 536: 0.0029457181522450854
Position 3438: 0.0028992711089044516
Position 2850: 0.0028241797206388477
Position 19078: 0.0027334010739465207
Position 14287: 0.00262414421396925
Position 3616: 0.0025788109553745416
Position 18017: 0.0024833264462990625
Position 18921: 0.0024531016317477865
Position 18034: 0.0023478399672928695
Position 18112: 0.0023326854596782596
Position 188: 0.002311205319252727
Position 10837: 0.0021878731960801815
Position 1788: 0.002016074694606066
Position 13927: 0.0019274659023454448
Position 17863: 0.001874423876988487
Position 2212: 0.0018311104978778507
Position 18686: 0.001788367860486395
Position 18428: 0.0017776870059725942
Position 8821: 0.001762144378156968
Position 9760: 0.001747694317410996
Position 17645: 0.0017054472275626056
Position 6205: 0.0015723964154498605
Position 18575: 0.001534382886094168
Position 2080: 0.0014672978662223172
Position 4659: 0.0014451468069491507
Position 973: 0.001339011489630734
Position 4505: 0.0013368970798416505
Position 18454: 0.001216197218783447
Position 5090: 0.0011973771953586942
Position 5181: 0.0010861600309570057
Position 5178: 0.0010468314454853192
Position 9910: 0.0010467444123034655
Position 17948: 0.0010430288787240502
Position 9162: 0.0009880990157164061
Position 18216: 0.000987553846194504
Position 5229: 0.0009726747434848054
Position 1578: 0.0009550432997639469
Position 4790: 0.0009119909591758978
Position 5295: 0.0009080887421059962
Position 2395: 0.0008867049003591622
Position 1575: 0.0008832834280103147
Position 4707: 0.0008726045189377087
Position 18728: 0.0008350065805954791
Position 18607: 0.0008286422882558022
Position 1801: 0.0008098003910796829
Position 7539: 0.0008020922159561572
Position 4882: 0.0007978817220771353
Position 11339: 0.0007690586605343111
Position 13271: 0.0007423630566031094
Position 18349: 0.0007418894034237004
Position 8441: 0.0007295962769341063
Position 18888: 0.0007276343604734254
Position 4299: 0.0007180713401427399
Position 1138: 0.0006782808771968736
Position 1022: 0.0006611119152348952
Position 17915: 0.0006173030513158093
Position 662: 0.0006025743376088296
Position 18469: 0.0005914811657716061
Position 1629: 0.000564537662497088
Position 3393: 0.0005577647197974848
Position 3692: 0.0005512118431490124
Position 1855: 0.0005299632811117729
Position 1487: 0.0005251951583310828
Position 18776: 0.0005182547077655373
Position 9236: 0.0004961223069793455
Position 8364: 0.00048457653444757627
Position 1455: 0.0004739541321381364
Position 17311: 0.0004688891288993704
Position 13322: 0.0004662206733248316
Position 8604: 0.00044858693227659425
Position 2171: 0.0004449259061855011
Position 3339: 0.0004317351673218616
Position 18979: 0.0004303843952232476
Position 1671: 0.0004292432528152811
Position 19036: 0.0004130950030823368
Position 18484: 0.00038186398309891236
Position 5102: 0.0003586646776399661
Position 4865: 0.000356276003679915
Position 18086: 0.0003280900071621039
Position 3273: 0.0003249873426736567
Position 1988: 0.000299572936148341
Position 12552: 0.0002887372227848846
Position 1058: 0.000287986965234584
Position 3065: 0.00027904026621731516
Position 1298: 0.0002750366198324986
Position 18522: 0.00027476906698987503
Position 3306: 0.000272858958978933
Position 8342: 0.00027056758496467933
Position 5129: 0.0002657833955150186
Position 4398: 0.0002632098087612326
Position 6235: 0.0002616462367654687
Position 8587: 0.0002613096733036912
Position 4424: 0.0002505827659058894
Position 335: 0.0002448745289635713
Position 3957: 0.000237929687403835
Position 12135: 0.0002220244918057618
Position 822: 0.00019762320915922189
Position 4627: 0.00019586592897395382
Position 19163: 0.00019558167770509426
Position 5060: 0.00017525211130959596
Position 18779: 0.00016621524191245382
Position 7455: 0.00015598728609309364
Position 3591: 0.0001538656003579714
Position 3336: 0.00015085204683045522
Position 3933: 0.0001316048181658887
Position 1813: 0.0001309997310877781
Position 17335: 0.00012287216952367954
Position 304: 0.00012045018578357413
Position 709: 0.00011795463231693563
Position 178: 0.00011711018428082506
Position 994: 0.00011126254193478903
Position 19014: 0.0001080266690003154
Position 8331: 9.630416914899157e-05
Position 1257: 9.126071234803839e-05
Position 3451: 8.837133168280886e-05
Position 1016: 8.761470866517502e-05
Position 18359: 8.413949218388303e-05
Position 3808: 7.940794489090195e-05
Position 757: 7.922671436479631e-05
Position 2517: 7.776034497398884e-05
Position 3661: 7.762787934218043e-05
Position 2969: 7.14385270789181e-05
Position 1877: 7.015239922119953e-05
Position 6254: 6.929178078104488e-05
Position 639: 6.923236930282032e-05
Position 696: 6.845075451023815e-05
Position 18446: 6.804500219490435e-05
Position 18858: 6.714798497128807e-05
Position 624: 6.686010851575303e-05
Position 6298: 6.427218515969789e-05
Position 3621: 6.178759603785333e-05
Position 12574: 6.148372479426566e-05
Position 3252: 6.107889964989926e-05
Position 18362: 5.9450327325733895e-05
Position 18386: 5.603786420177666e-05
Position 15011: 5.374363597444039e-05
Position 8386: 5.305578211074444e-05
Position 4456: 5.0028260009511266e-05
Position 4725: 4.91492177841432e-05
Position 231: 4.715053568744582e-05
Position 1870: 4.475860117478513e-05
Position 5249: 4.355613456900817e-05
Position 1070: 4.0875285755177236e-05
Position 4190: 4.0276644014511735e-05
Position 15289: 3.999711652239402e-05
Position 586: 3.9982662331817244e-05
Position 15317: 3.9823762892038124e-05
Position 7606: 3.940185567115757e-05
Position 12548: 3.937474786242576e-05
Position 15384: 3.782422186590824e-05
Position 11546: 3.477341180885119e-05
Position 7402: 3.4554145988491276e-05
Position 11713: 3.2880694162006485e-05
Position 1836: 3.113236987364556e-05
Position 343: 2.79688236252625e-05
Position 4094: 2.6132239491691357e-05
Position 4097: 2.3823644379303167e-05
Position 6367: 2.254813561127055e-05
Position 1441: 2.2544127429522005e-05
Position 1203: 2.1756652165659068e-05
Position 6291: 2.1503637675795364e-05
Position 739: 2.0796462837330848e-05
Position 3993: 1.9174903192501044e-05
Position 1270: 1.8402000696911385e-05
Position 11396: 1.8328408030441064e-05
Position 754: 1.809679565234733e-05
Position 14994: 1.3860142467592161e-05
Position 4166: 1.3690286444776143e-05
Position 4318: 3.0737126286772693e-06
Position 5799: 3.000759789276796e-06
Position 4123: 2.0183689029671393e-06
Position 8783: 1.7007321755259852e-06
Position 8463: 9.495849940076763e-07
Position 369: 9.32734845535651e-07
Position 5824: 8.971895390297334e-07
Position 366: 7.103038984019819e-07
Position 379: 5.963590876492602e-07
Position 5382: 5.357537019479382e-07
Position 1459: 4.0945120613485467e-07
Position 7013: 3.6980020911067836e-07
Position 7517: 3.6712187270114665e-07
Position 5696: 3.5115628083157e-07
Position 5874: 3.428285029482145e-07
Position 715: 3.3159245211890756e-07
Position 1096: 3.1587903870790376e-07
Position 413: 3.090680552873116e-07
Position 1029: 3.044559947886397e-07
Position 5265: 2.3683223221103456e-07
Position 5963: 1.7906405323312404e-07
Position 984: 1.603362278214442e-07
Position 1208: 1.5234753437387104e-07
Position 1140: 1.3698438243333545e-07
Position 1511: 1.2315525650677033e-07
Position 839: 1.1853814060363937e-07
Position 1303: 1.1689475814162716e-07
Position 136: 1.1179479912678322e-07
Position 372: 1.0242114578903812e-07
Position 5319: 7.77027963090375e-08
Position 720: 6.178938171117327e-08
Position 5415: 6.163075023585513e-08
Position 4993: 5.083095422929499e-08
Position 941: 4.774194953236638e-08
Position 1580: 4.4845193963228584e-08
Position 357: 3.934588786178543e-08
Position 421: 3.1795441140569954e-08
Position 733: 2.729491392099184e-08
Position 5347: 1.9372593443407812e-08
Position 349: 1.6963316218590913e-08
Position 5396: 1.6054674430359235e-08
Position 997: 1.3554619404538388e-08
Position 1100: 1.1531193364546522e-08
Position 1972: 1.0711063870483479e-08
Position 990: 1.0664389923735521e-08
Position 346: 1.0098060190883258e-08
Position 161: 9.872368488196443e-09
Position 3732: 8.854281987911884e-09
Position 3735: 8.487961707620725e-09
Position 723: 4.725016975049675e-09
Position 1584: 2.4524684260342787e-09
Position 146: 1.903233736743535e-09
Position 158: 6.876524655437447e-10
Position 833: 1.3614227712498507e-10
Position 84: 1.1214188281276602e-10
Position 126: 3.3935848432402625e-11
Position 143: 3.256764853182568e-11
Position 116: 1.690413609225306e-11
Position 114: 1.6467988465671886e-11
