Gene = CDO1
Position 8260: 0.40069634005594207
Position 3643: 0.39636499037159145
Position 2936: 0.36729527930519595
Position 2999: 0.2548903973743882
Position 2050: 0.20356250301343162
Position 9027: 0.18046576674314357
Position 10435: 0.14478947269745437
Position 517: 0.1427848760442159
Position 5146: 0.12485173910213128
Position 3655: 0.1130471160969628
Position 2263: 0.1067068669923376
Position 7775: 0.10488276220539905
Position 1482: 0.09354231535499825
Position 503: 0.09179200346658675
Position 5678: 0.08498443095475064
Position 8273: 0.07973890551475568
Position 1557: 0.07401323297281512
Position 619: 0.07392189312841804
Position 2897: 0.0731326644415207
Position 7201: 0.04276945388688228
Position 9072: 0.04234894150569846
Position 9892: 0.03771368281185709
Position 2469: 0.03612258446014174
Position 3913: 0.03558604197965963
Position 4124: 0.03344053853961135
Position 486: 0.03180225818440708
Position 1600: 0.03005663911123366
Position 1883: 0.02711844263394416
Position 2949: 0.027027849332296506
Position 5509: 0.02237822617665073
Position 1737: 0.022126707215097255
Position 3909: 0.019629280531355733
Position 451: 0.019171335635419125
Position 10827: 0.018181943159702084
Position 12039: 0.016040010165347538
Position 10023: 0.015617178230834444
Position 9418: 0.015456043519653323
Position 5443: 0.015176508593735667
Position 2558: 0.014624794590843919
Position 1053: 0.014257472277679884
Position 8313: 0.013785226069921431
Position 10909: 0.013605360605486392
Position 11025: 0.012394324491454486
Position 3934: 0.011961163993377273
Position 2967: 0.011025320398823715
Position 637: 0.010894609072011296
Position 5638: 0.010256788671453276
Position 9513: 0.00846374862936722
Position 3018: 0.0082740053898774
Position 8292: 0.00795468791482192
Position 2076: 0.0074416919087639975
Position 4365: 0.00627597439723966
Position 4073: 0.006002676487884093
Position 522: 0.005695809861791124
Position 5156: 0.005639129324078445
Position 8614: 0.005605785977595008
Position 8644: 0.0053470176555850905
Position 9637: 0.00526035540070967
Position 11989: 0.005184373480008105
Position 1542: 0.005166113004452175
Position 4583: 0.004868555106887127
Position 565: 0.004780523412839695
Position 6829: 0.004729994105921576
Position 8297: 0.0047291283123319545
Position 910: 0.004418165543824808
Position 2580: 0.00409643767302211
Position 10000: 0.004095733934176759
Position 4886: 0.004053455851882105
Position 4252: 0.0040254170414971095
Position 7790: 0.0038182665093860397
Position 1806: 0.003629838381132103
Position 4166: 0.003615102024986578
Position 4099: 0.003478151155937834
Position 2577: 0.003394751975197604
Position 2757: 0.0032251652182872376
Position 334: 0.0032213333914159615
Position 10779: 0.0031084400442000443
Position 5398: 0.0030594018647960553
Position 1619: 0.0029010004289147426
Position 8709: 0.0028994186244791463
Position 525: 0.0025249474430407448
Position 2517: 0.002420962871696481
Position 9090: 0.002352562524455999
Position 6430: 0.002347604209220549
Position 4070: 0.002316337313574063
Position 12004: 0.0023142525224738937
Position 7828: 0.0022536814349068627
Position 1445: 0.001932758777771022
Position 1702: 0.0018606573224750499
Position 1969: 0.0017490570906606834
Position 7262: 0.001737250466812932
Position 5687: 0.0016990123024701724
Position 253: 0.0016803274844251087
Position 5098: 0.0016632328440856741
Position 10931: 0.0016478058981096713
Position 4152: 0.001616339032286205
Position 11197: 0.0016052472416236997
Position 5293: 0.001456228962554912
Position 5368: 0.0013697246910537397
Position 6878: 0.0013134821932177761
Position 4415: 0.0012653016090414882
Position 545: 0.001253191816894878
Position 647: 0.0012526392128446057
Position 4564: 0.0012470472193371065
Position 5641: 0.0012139615308795976
Position 556: 0.0011951668572223453
Position 4008: 0.001174537308913518
Position 2358: 0.0011227348658099964
Position 5365: 0.0011017590382059168
Position 868: 0.0010463018307225284
Position 9862: 0.001044595177443604
Position 9472: 0.0009926788246406395
Position 233: 0.0009055352925778625
Position 1340: 0.0008832737582909914
Position 298: 0.0008797108626889063
Position 541: 0.000793459789019971
Position 1166: 0.0007023564097916482
Position 1453: 0.0006731496782592416
Position 10737: 0.0006533007271482573
Position 2227: 0.0006226594327382572
Position 9687: 0.0006225973005258478
Position 1096: 0.0006006528616833599
Position 4837: 0.0005860649852776154
Position 2281: 0.0005573654397963585
Position 1357: 0.0005560359896282375
Position 6977: 0.0005133752726528792
Position 7524: 0.0005084977470415058
Position 7486: 0.0004771946290219427
Position 2586: 0.00047119667187552056
Position 5401: 0.0004497007898912641
Position 1650: 0.00034727021456060664
Position 2145: 0.0003464538686529229
Position 2316: 0.0003279090520155767
Position 7977: 0.0003147877104158994
Position 6000: 0.0003101142971994386
Position 7859: 0.00026845520278959216
Position 3503: 0.00025823506431918203
Position 7122: 0.00024880537380570227
Position 1231: 0.00023590239121229123
Position 1189: 0.00022889656902076884
Position 658: 0.00022803548219409584
Position 1314: 0.00022703619151220525
Position 3991: 0.0002134461080508435
Position 2232: 0.00020393660962823396
Position 5817: 0.00019472122207364042
Position 2088: 0.00018939296681756227
Position 1186: 0.00018078393932016742
Position 5585: 0.00017751930732307409
Position 9320: 0.0001712834941668063
Position 273: 0.00013126027604177992
Position 459: 0.00011857491832100807
Position 360: 0.00011273362050443758
Position 915: 0.00010818755718455029
Position 529: 0.00010573058532589719
Position 1937: 9.91329260527384e-05
Position 2511: 9.847909673694027e-05
Position 5953: 9.698113986265572e-05
Position 3559: 9.626454628723952e-05
Position 1585: 9.053763774881062e-05
Position 3162: 8.663652530019663e-05
Position 671: 8.027530048964579e-05
Position 1848: 7.78736691128827e-05
Position 3233: 7.642393810541316e-05
Position 6195: 7.239934760904782e-05
Position 2294: 5.47934971371658e-05
Position 1249: 5.2771082514924106e-05
Position 1246: 4.248698650420943e-05
Position 1674: 3.736269324831973e-05
Position 1120: 3.518634945233495e-05
Position 652: 2.9129048433177325e-05
Position 712: 2.8367412259208347e-05
Position 4797: 2.503809690945063e-05
Position 470: 2.2216391769635944e-05
Position 1895: 2.155297139871039e-05
Position 4292: 2.1073197701997686e-05
Position 1202: 1.8815776344984246e-05
Position 694: 1.5886732023740913e-05
Position 969: 1.1141735928099946e-05
Position 2197: 1.103345251781817e-05
Position 580: 1.0529884365037502e-05
Position 284: 9.825029193897298e-06
Position 1077: 9.542893682467777e-06
Position 649: 9.29246062083344e-06
Position 2115: 7.764016435938741e-06
Position 3290: 6.729359092035103e-06
Position 263: 5.139899444663109e-06
Position 3358: 4.881496258925301e-06
Position 2160: 3.865329389836184e-06
Position 1572: 3.7570239694900075e-06
Position 5160: 3.4607389223765385e-06
Position 1141: 3.272550818504433e-06
Position 825: 2.5056722663086016e-06
Position 802: 2.3726133626564505e-06
Position 1003: 2.3125493004916285e-06
Position 1568: 1.468669125439554e-06
Position 1652: 1.2425555771191463e-06
Position 572: 1.0839714374244573e-06
Position 721: 8.504973576309528e-07
Position 1191: 8.231663762029521e-07
Position 175: 8.126251210695211e-07
Position 1218: 6.438754906567637e-07
Position 753: 6.24426167315984e-07
Position 106: 3.574345943757522e-07
Position 679: 2.999959609685158e-07
Position 3403: 2.5536303906637667e-07
Position 1267: 1.1560427945837537e-07
Position 984: 1.0803624412923366e-07
Position 126: 6.446424070008256e-08
Position 778: 1.097447700161584e-08
Position 781: 6.677904749163182e-09
Position 809: 3.64543260874591e-09
Position 681: 3.1934283073207206e-09
Position 726: 1.5804269155630977e-09
Position 144: 6.994012156201905e-10
Position 922: 3.1285777275956643e-10
Position 163: 2.496522307868297e-10
Position 1743: 1.5214772630792536e-10
Position 134: 6.755528970036727e-11
Position 80: 4.946250984971819e-11
